timestamp,voltage5v_v,voltage3v3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc
323362789,4.727637,0.0,0,0,1,0,1,0,0
323861620,4.7211914,0.0,0,0,1,0,1,0,0
324361858,4.5342774,0.0,0,0,1,0,1,0,0
324861913,4.714746,0.0,0,0,1,0,1,0,0
325371829,4.701855,0.0,0,0,1,0,1,0,0
325871621,4.7228026,0.0,0,0,1,0,1,0,0
326371801,4.753418,0.0,0,0,1,0,1,0,0
326871631,4.740527,0.0,0,0,1,0,1,0,0
327373934,4.7824216,0.0,0,0,1,0,1,0,0
327882281,4.727637,0.0,0,0,1,0,1,0,0
328381744,4.740527,0.0,0,0,1,0,1,0,0
328884325,4.740527,0.0,0,0,1,0,1,0,0
329384144,4.6631837,0.0,0,0,1,0,1,0,0
329882125,4.740527,0.0,0,0,1,0,1,0,0
330382451,4.740527,0.0,0,0,1,0,1,0,0
330892303,4.650293,0.0,0,0,1,0,1,0,0
331391760,4.5342774,0.0,0,0,1,0,1,0,0
331891808,4.7695312,0.0,0,0,1,0,1,0,0
332391822,4.7663083,0.0,0,0,1,0,1,0,0
332891981,4.753418,0.0,0,0,1,0,1,0,0
333391794,4.7663083,0.0,0,0,1,0,1,0,0
333891743,4.740527,0.0,0,0,1,0,1,0,0
334391617,4.5213866,0.0,0,0,1,0,1,0,0
334902372,4.753418,0.0,0,0,1,0,1,0,0
335401617,4.740527,0.0,0,0,1,0,1,0,0
335902007,4.498828,0.0,0,0,1,0,1,0,0
336401626,4.676074,0.0,0,0,1,0,1,0,0
336911772,4.7614746,0.0,0,0,1,0,1,0,0
337411649,4.637402,0.0,0,0,1,0,1,0,0
337912200,4.637402,0.0,0,0,1,0,1,0,0
338411622,4.727637,0.0,0,0,1,0,1,0,0
338911744,4.508496,0.0,0,0,1,0,1,0,0
339414485,4.701855,0.0,0,0,1,0,1,0,0
339922881,4.7211914,0.0,0,0,1,0,1,0,0
340424869,4.5600586,0.0,0,0,1,0,1,0,0
340921759,4.74375,0.0,0,0,1,0,1,0,0
341426388,4.7598634,0.0,0,0,1,0,1,0,0
341932964,4.7469726,0.0,0,0,1,0,1,0,0
342437296,4.701855,0.0,0,0,1,0,1,0,0
342942678,4.5342774,0.0,0,0,1,0,1,0,0
343444609,4.7469726,0.0,0,0,1,0,1,0,0
343941621,4.7663083,0.0,0,0,1,0,1,0,0
344441745,4.5213866,0.0,0,0,1,0,1,0,0
344941622,4.753418,0.0,0,0,1,0,1,0,0
345452002,4.7469726,0.0,0,0,1,0,1,0,0
345951643,4.547168,0.0,0,0,1,0,1,0,0
346451857,4.753418,0.0,0,0,1,0,1,0,0
346963810,4.740527,0.0,0,0,1,0,1,0,0
347462263,4.553613,0.0,0,0,1,0,1,0,0
347962152,4.7211914,0.0,0,0,1,0,1,0,0
348461844,4.701855,0.0,0,0,1,0,1,0,0
348961747,4.5987306,0.0,0,0,1,0,1,0,0
349471747,4.688965,0.0,0,0,1,0,1,0,0
349971741,4.688965,0.0,0,0,1,0,1,0,0
350471617,4.547168,0.0,0,0,1,0,1,0,0
350971946,4.753418,0.0,0,0,1,0,1,0,0
351471631,4.7598634,0.0,0,0,1,0,1,0,0
351973140,4.7663083,0.0,0,0,1,0,1,0,0
352471620,4.7727537,0.0,0,0,1,0,1,0,0
352972104,4.753418,0.0,0,0,1,0,1,0,0
353471629,4.740527,0.0,0,0,1,0,1,0,0
353982009,4.753418,0.0,0,0,1,0,1,0,0
354484060,4.5407224,0.0,0,0,1,0,1,0,0
354982060,4.740527,0.0,0,0,1,0,1,0,0
355481829,4.676074,0.0,0,0,1,0,1,0,0
355992375,4.637402,0.0,0,0,1,0,1,0,0
356492014,4.688965,0.0,0,0,1,0,1,0,0
356991815,4.676074,0.0,0,0,1,0,1,0,0
357492033,4.611621,0.0,0,0,1,0,1,0,0
357991654,4.7598634,0.0,0,0,1,0,1,0,0
358493066,4.753418,0.0,0,0,1,0,1,0,0
358991634,4.5600586,0.0,0,0,1,0,1,0,0
359491922,4.7566404,0.0,0,0,1,0,1,0,0
359991667,4.740527,0.0,0,0,1,0,1,0,0
360502077,4.5600586,0.0,0,0,1,0,1,0,0
361006486,4.576172,0.0,0,0,1,0,1,0,0
361512417,4.7469726,0.0,0,0,1,0,1,0,0
362015105,4.7663083,0.0,0,0,1,0,1,0,0
362511791,4.7469726,0.0,0,0,1,0,1,0,0
363014215,4.705078,0.0,0,0,1,0,1,0,0
363513312,4.7211914,0.0,0,0,1,0,1,0,0
364013115,4.688965,0.0,0,0,1,0,1,0,0
364511629,4.753418,0.0,0,0,1,0,1,0,0
365013248,4.5600586,0.0,0,0,1,0,1,0,0
365511622,4.76792,0.0,0,0,1,0,1,0,0
366022841,4.5858397,0.0,0,0,1,0,1,0,0
366524047,4.5600586,0.0,0,0,1,0,1,0,0
367022640,4.753418,0.0,0,0,1,0,1,0,0
367524003,4.701855,0.0,0,0,1,0,1,0,0
368023401,4.7469726,0.0,0,0,1,0,1,0,0
369021830,4.740527,0.0,0,0,1,0,1,0,0
369522309,4.688965,0.0,0,0,1,0,1,0,0
370021655,4.7469726,0.0,0,0,1,0,1,0,0
370532791,4.498828,0.0,0,0,1,0,1,0,0
371031670,4.701855,0.0,0,0,1,0,1,0,0
371532309,4.753418,0.0,0,0,1,0,1,0,0
372034198,4.5600586,0.0,0,0,1,0,1,0,0
372532446,4.7179685,0.0,0,0,1,0,1,0,0
373048841,4.688965,0.0,0,0,1,0,1,0,0
373542455,4.787256,0.0,0,0,1,0,1,0,0
374052311,4.753418,0.0,0,0,1,0,1,0,0
374551740,4.7727537,0.0,0,0,1,0,1,0,0
375052029,4.7663083,0.0,0,0,1,0,1,0,0
375562008,4.7469726,0.0,0,0,1,0,1,0,0
376061746,4.79209,0.0,0,0,1,0,1,0,0
376561747,4.7727537,0.0,0,0,1,0,1,0,0
377062124,4.7469726,0.0,0,0,1,0,1,0,0
377561620,4.753418,0.0,0,0,1,0,1,0,0
378073234,4.779199,0.0,0,0,1,0,1,0,0
378574868,4.7598634,0.0,0,0,1,0,1,0,0
379071832,4.637402,0.0,0,0,1,0,1,0,0
379582139,4.753418,0.0,0,0,1,0,1,0,0
380082407,4.753418,0.0,0,0,1,0,1,0,0
380581617,4.5600586,0.0,0,0,1,0,1,0,0
381083008,4.740527,0.0,0,0,1,0,1,0,0
381582275,4.676074,0.0,0,0,1,0,1,0,0
382083439,4.4956055,0.0,0,0,1,0,1,0,0
382582993,4.7727537,0.0,0,0,1,0,1,0,0
383081953,4.740527,0.0,0,0,1,0,1,0,0
383582372,4.5600586,0.0,0,0,1,0,1,0,0
384081861,4.7566404,0.0,0,0,1,0,1,0,0
384583942,4.7211914,0.0,0,0,1,0,1,0,0
385083317,4.547168,0.0,0,0,1,0,1,0,0
385591868,4.740527,0.0,0,0,1,0,1,0,0
386091620,4.740527,0.0,0,0,1,0,1,0,0
386591862,4.753418,0.0,0,0,1,0,1,0,0
387091628,4.688965,0.0,0,0,1,0,1,0,0
387592230,4.6631837,0.0,0,0,1,0,1,0,0
388091689,4.566504,0.0,0,0,1,0,1,0,0
388601743,4.572949,0.0,0,0,1,0,1,0,0
389103732,4.6631837,0.0,0,0,1,0,1,0,0
389602436,4.753418,0.0,0,0,1,0,1,0,0
390102032,4.7469726,0.0,0,0,1,0,1,0,0
390601910,4.753418,0.0,0,0,1,0,1,0,0
391114932,4.7598634,0.0,0,0,1,0,1,0,0
391611824,4.753418,0.0,0,0,1,0,1,0,0
392113038,4.740527,0.0,0,0,1,0,1,0,0
392611619,4.7663083,0.0,0,0,1,0,1,0,0
393122304,4.740527,0.0,0,0,1,0,1,0,0
393621621,4.740527,0.0,0,0,1,0,1,0,0
394122282,4.740527,0.0,0,0,1,0,1,0,0
394623028,4.7179685,0.0,0,0,1,0,1,0,0
395123634,4.5858397,0.0,0,0,1,0,1,0,0
395622093,4.676074,0.0,0,0,1,0,1,0,0
396133451,4.753418,0.0,0,0,1,0,1,0,0
396637825,4.753418,0.0,0,0,1,0,1,0,0
397131741,4.701855,0.0,0,0,1,0,1,0,0
397634099,4.688965,0.0,0,0,1,0,1,0,0
398142396,4.514941,0.0,0,0,1,0,1,0,0
398643144,4.666406,0.0,0,0,1,0,1,0,0
399141628,4.753418,0.0,0,0,1,0,1,0,0
399643288,4.740527,0.0,0,0,1,0,1,0,0
400141630,4.740527,0.0,0,0,1,0,1,0,0
400645160,4.740527,0.0,0,0,1,0,1,0,0
401151619,4.740527,0.0,0,0,1,0,1,0,0
401652273,4.740527,0.0,0,0,1,0,1,0,0
402151700,4.714746,0.0,0,0,1,0,1,0,0
402651752,4.7663083,0.0,0,0,1,0,1,0,0
403164318,4.779199,0.0,0,0,1,0,1,0,0
403661857,4.576172,0.0,0,0,1,0,1,0,0
404164192,4.7469726,0.0,0,0,1,0,1,0,0
404671769,4.740527,0.0,0,0,1,0,1,0,0
405171756,4.753418,0.0,0,0,1,0,1,0,0
405682403,4.740527,0.0,0,0,1,0,1,0,0
406191750,4.7469726,0.0,0,0,1,0,1,0,0
406691932,4.753418,0.0,0,0,1,0,1,0,0
407192051,4.753418,0.0,0,0,1,0,1,0,0
407691626,4.7598634,0.0,0,0,1,0,1,0,0
408193768,4.779199,0.0,0,0,1,0,1,0,0
408692417,4.740527,0.0,0,0,1,0,1,0,0
409201752,4.5858397,0.0,0,0,1,0,1,0,0
409702248,4.7469726,0.0,0,0,1,0,1,0,0
410201997,4.688965,0.0,0,0,1,0,1,0,0
410702184,4.4698243,0.0,0,0,1,0,1,0,0
411212035,4.7211914,0.0,0,0,1,0,1,0,0
411714125,4.701855,0.0,0,0,1,0,1,0,0
412211628,4.5858397,0.0,0,0,1,0,1,0,0
412711762,4.7598634,0.0,0,0,1,0,1,0,0
413211619,4.7727537,0.0,0,0,1,0,1,0,0
413711745,4.5600586,0.0,0,0,1,0,1,0,0
414222372,4.7469726,0.0,0,0,1,0,1,0,0
414722013,4.740527,0.0,0,0,1,0,1,0,0
415222071,4.572949,0.0,0,0,1,0,1,0,0
415732118,4.740527,0.0,0,0,1,0,1,0,0
416234971,4.753418,0.0,0,0,1,0,1,0,0
416731886,4.7663083,0.0,0,0,1,0,1,0,0
417231818,4.7598634,0.0,0,0,1,0,1,0,0
417731674,4.7663083,0.0,0,0,1,0,1,0,0
418242292,4.5858397,0.0,0,0,1,0,1,0,0
418741655,4.7663083,0.0,0,0,1,0,1,0,0
419242295,4.7663083,0.0,0,0,1,0,1,0,0
419741639,4.714746,0.0,0,0,1,0,1,0,0
420242133,4.701855,0.0,0,0,1,0,1,0,0
420745744,4.508496,0.0,0,0,1,0,1,0,0
421244085,4.7953124,0.0,0,0,1,0,1,0,0
421742174,4.7469726,0.0,0,0,1,0,1,0,0
422241737,4.7663083,0.0,0,0,1,0,1,0,0
422755039,4.753418,0.0,0,0,1,0,1,0,0
423251771,4.7663083,0.0,0,0,1,0,1,0,0
423752152,4.5858397,0.0,0,0,1,0,1,0,0
424251619,4.7663083,0.0,0,0,1,0,1,0,0
424762265,4.753418,0.0,0,0,1,0,1,0,0
425261617,4.5858397,0.0,0,0,1,0,1,0,0
425763709,4.7663083,0.0,0,0,1,0,1,0,0
426262045,4.5600586,0.0,0,0,1,0,1,0,0
426773315,4.592285,0.0,0,0,1,0,1,0,0
427274347,4.688965,0.0,0,0,1,0,1,0,0
427771752,4.5407224,0.0,0,0,1,0,1,0,0
428283350,4.7663083,0.0,0,0,1,0,1,0,0
428781861,4.7727537,0.0,0,0,1,0,1,0,0
429283271,4.714746,0.0,0,0,1,0,1,0,0
429781627,4.614844,0.0,0,0,1,0,1,0,0
430292067,4.5600586,0.0,0,0,1,0,1,0,0
430791652,4.5342774,0.0,0,0,1,0,1,0,0
431292074,4.753418,0.0,0,0,1,0,1,0,0
431794165,4.572949,0.0,0,0,1,0,1,0,0
432291935,4.566504,0.0,0,0,1,0,1,0,0
432796175,4.740527,0.0,0,0,1,0,1,0,0
433292129,4.701855,0.0,0,0,1,0,1,0,0
433803047,4.547168,0.0,0,0,1,0,1,0,0
434301726,4.740527,0.0,0,0,1,0,1,0,0
434802328,4.740527,0.0,0,0,1,0,1,0,0
435301664,4.753418,0.0,0,0,1,0,1,0,0
435805844,4.740527,0.0,0,0,1,0,1,0,0
436301622,4.676074,0.0,0,0,1,0,1,0,0
436802322,4.4827147,0.0,0,0,1,0,1,0,0
437304198,4.740527,0.0,0,0,1,0,1,0,0
437801753,4.753418,0.0,0,0,1,0,1,0,0
438301819,4.5858397,0.0,0,0,1,0,1,0,0
438803272,4.7663083,0.0,0,0,1,0,1,0,0
439313020,4.7663083,0.0,0,0,1,0,1,0,0
439812715,4.5858397,0.0,0,0,1,0,1,0,0
440315173,4.7469726,0.0,0,0,1,0,1,0,0
440811888,4.740527,0.0,0,0,1,0,1,0,0
441312048,4.5858397,0.0,0,0,1,0,1,0,0
441812489,4.5858397,0.0,0,0,1,0,1,0,0
442321911,4.764697,0.0,0,0,1,0,1,0,0
442823245,4.5858397,0.0,0,0,1,0,1,0,0
443323260,4.701855,0.0,0,0,1,0,1,0,0
443827285,4.701855,0.0,0,0,1,0,1,0,0
444332755,4.5342774,0.0,0,0,1,0,1,0,0
444837077,4.740527,0.0,0,0,1,0,1,0,0
445331867,4.727637,0.0,0,0,1,0,1,0,0
445842438,4.4956055,0.0,0,0,1,0,1,0,0
446341748,4.676074,0.0,0,0,1,0,1,0,0
446843189,4.5600586,0.0,0,0,1,0,1,0,0
447341617,4.753418,0.0,0,0,1,0,1,0,0
447842961,4.740527,0.0,0,0,1,0,1,0,0
448341639,4.7211914,0.0,0,0,1,0,1,0,0
448841879,4.6954103,0.0,0,0,1,0,1,0,0
449353194,4.714746,0.0,0,0,1,0,1,0,0
449851859,4.5342774,0.0,0,0,1,0,1,0,0
450354309,4.740527,0.0,0,0,1,0,1,0,0
450852272,4.740527,0.0,0,0,1,0,1,0,0
451352984,4.5342774,0.0,0,0,1,0,1,0,0
451851716,4.6631837,0.0,0,0,1,0,1,0,0
452363040,4.740527,0.0,0,0,1,0,1,0,0
452861634,4.6873536,0.0,0,0,1,0,1,0,0
453361827,4.688965,0.0,0,0,1,0,1,0,0
453863954,4.701855,0.0,0,0,1,0,1,0,0
454361756,4.5407224,0.0,0,0,1,0,1,0,0
454864815,4.701855,0.0,0,0,1,0,1,0,0
455361831,4.7083006,0.0,0,0,1,0,1,0,0
455873411,4.7598634,0.0,0,0,1,0,1,0,0
456371652,4.7469726,0.0,0,0,1,0,1,0,0
456873377,4.7211914,0.0,0,0,1,0,1,0,0
457372037,4.740527,0.0,0,0,1,0,1,0,0
457875299,4.7469726,0.0,0,0,1,0,1,0,0
458383830,4.714746,0.0,0,0,1,0,1,0,0
458883225,4.753418,0.0,0,0,1,0,1,0,0
459384190,4.5407224,0.0,0,0,1,0,1,0,0
459881754,4.688965,0.0,0,0,1,0,1,0,0
460394699,4.740527,0.0,0,0,1,0,1,0,0
460902223,4.753418,0.0,0,0,1,0,1,0,0
461403939,4.611621,0.0,0,0,1,0,1,0,0
461901678,4.7211914,0.0,0,0,1,0,1,0,0
462401751,4.688965,0.0,0,0,1,0,1,0,0
462902182,4.688965,0.0,0,0,1,0,1,0,0
463401744,4.74375,0.0,0,0,1,0,1,0,0
463915102,4.727637,0.0,0,0,1,0,1,0,0
464412500,4.508496,0.0,0,0,1,0,1,0,0
464912079,4.572949,0.0,0,0,1,0,1,0,0
465411754,4.740527,0.0,0,0,1,0,1,0,0
465922304,4.740527,0.0,0,0,1,0,1,0,0
466421636,4.79209,0.0,0,0,1,0,1,0,0
466924327,4.7211914,0.0,0,0,1,0,1,0,0
467421658,4.563281,0.0,0,0,1,0,1,0,0
467923292,4.7469726,0.0,0,0,1,0,1,0,0
468421723,4.7083006,0.0,0,0,1,0,1,0,0
468922188,4.5600586,0.0,0,0,1,0,1,0,0
469421618,4.701855,0.0,0,0,1,0,1,0,0
469933191,4.566504,0.0,0,0,1,0,1,0,0
470431617,4.6954103,0.0,0,0,1,0,1,0,0
470931737,4.650293,0.0,0,0,1,0,1,0,0
471431899,4.676074,0.0,0,0,1,0,1,0,0
471943282,4.753418,0.0,0,0,1,0,1,0,0
472442276,4.6631837,0.0,0,0,1,0,1,0,0
472941883,4.566504,0.0,0,0,1,0,1,0,0
473443334,4.701855,0.0,0,0,1,0,1,0,0
473941743,4.7211914,0.0,0,0,1,0,1,0,0
474443887,4.4956055,0.0,0,0,1,0,1,0,0
474941893,4.714746,0.0,0,0,1,0,1,0,0
475452043,4.7083006,0.0,0,0,1,0,1,0,0
475952157,4.5955076,0.0,0,0,1,0,1,0,0
476463810,4.714746,0.0,0,0,1,0,1,0,0
476962099,4.714746,0.0,0,0,1,0,1,0,0
477473875,4.5987306,0.0,0,0,1,0,1,0,0
477972310,4.7179685,0.0,0,0,1,0,1,0,0
478472376,4.5858397,0.0,0,0,1,0,1,0,0
478972058,4.701855,0.0,0,0,1,0,1,0,0
479473966,4.701855,0.0,0,0,1,0,1,0,0
479971811,4.688965,0.0,0,0,1,0,1,0,0
480472461,4.650293,0.0,0,0,1,0,1,0,0
480971626,4.6245117,0.0,0,0,1,0,1,0,0
481482436,4.502051,0.0,0,0,1,0,1,0,0
481981732,4.688965,0.0,0,0,1,0,1,0,0
482482447,4.688965,0.0,0,0,1,0,1,0,0
482981621,4.688965,0.0,0,0,1,0,1,0,0
483482979,4.7469726,0.0,0,0,1,0,1,0,0
483983196,4.6954103,0.0,0,0,1,0,1,0,0
484482323,4.5407224,0.0,0,0,1,0,1,0,0
484981627,4.6954103,0.0,0,0,1,0,1,0,0
485492216,4.6954103,0.0,0,0,1,0,1,0,0
485991619,4.5375,0.0,0,0,1,0,1,0,0
486491748,4.7211914,0.0,0,0,1,0,1,0,0
486991622,4.714746,0.0,0,0,1,0,1,0,0
487491751,4.650293,0.0,0,0,1,0,1,0,0
488003079,4.701855,0.0,0,0,1,0,1,0,0
488501924,4.688965,0.0,0,0,1,0,1,0,0
489004161,4.688965,0.0,0,0,1,0,1,0,0
490511739,4.6696286,0.0,0,0,1,0,1,0,0
491011817,4.714746,0.0,0,0,1,0,1,0,0
491522397,4.6841307,0.0,0,0,1,0,1,0,0
492022123,4.688965,0.0,0,0,1,0,1,0,0
492522337,4.637402,0.0,0,0,1,0,1,0,0
493024383,4.611621,0.0,0,0,1,0,1,0,0
493522956,4.7663083,0.0,0,0,1,0,1,0,0
494022183,4.740527,0.0,0,0,1,0,1,0,0
494522337,4.753418,0.0,0,0,1,0,1,0,0
495022756,4.779199,0.0,0,0,1,0,1,0,0
495521846,4.547168,0.0,0,0,1,0,1,0,0
496023423,4.5375,0.0,0,0,1,0,1,0,0
496521735,4.6051755,0.0,0,0,1,0,1,0,0
497032205,4.6954103,0.0,0,0,1,0,1,0,0
497531743,4.463379,0.0,0,0,1,0,1,0,0
498032378,4.7663083,0.0,0,0,1,0,1,0,0
