timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
72361971,1584727819400321,323878922,-1170745308,21660,-12781,0.20400001,0.24895968,0.82100004,1.194,0.63,0.89,79,48,0.044000003,-0.032,0.030000001,-0.031000001,6.2330213,0,nan,0.0,3,1,18
72562285,1584727819600321,323878922,-1170745308,21673,-12769,0.24400002,0.2489864,0.82100004,1.194,0.63,0.89,79,48,0.008,0.002,0.008,-0.004,6.2330213,0,nan,0.0,3,1,18
72764777,1584727819800321,323878923,-1170745308,21663,-12778,0.231,0.24901187,0.82100004,1.194,0.63,0.89,79,53,0.074,0.074,0.004,-0.020000001,6.2330213,0,nan,0.0,3,1,18
72969926,1584727820000321,323878923,-1170745308,21638,-12803,0.21200001,0.24903527,0.82000005,1.195,0.63,0.89,79,53,0.016,-0.013,0.009000001,-0.014,6.2330213,0,nan,0.0,3,1,18
73160233,1584727820200321,323878923,-1170745308,21625,-12816,0.223,0.2490597,0.82000005,1.195,0.63,0.89,79,53,0.035,0.016,0.031000001,-0.001,6.2330213,0,nan,0.0,3,1,18
73363822,1584727820400321,323878922,-1170745309,21589,-12852,0.25500003,0.24908781,0.82000005,1.1960001,0.59999996,0.85999995,79,53,0.063,-0.049000002,-0.040000003,0.044000003,6.2330213,0,nan,0.0,3,1,19
73565020,1584727820600321,323878922,-1170745310,21568,-12874,0.23400001,0.24911362,0.82000005,1.1960001,0.59999996,0.85999995,79,53,0.040000003,-0.015000001,-0.038000003,-0.033,6.2330213,0,nan,0.0,3,1,19
73770072,1584727820800321,323878921,-1170745311,21546,-12896,0.24200001,0.24914014,0.82000005,1.1960001,0.59999996,0.85999995,79,61,0.020000001,0.014,-0.014,-0.015000001,6.2330213,0,nan,0.0,3,1,19
73962971,1584727821000321,323878921,-1170745311,21514,-12927,0.26700002,0.24916948,0.82000005,1.1960001,0.59999996,0.85999995,79,61,0.05,-0.045,0.023000002,0.078,6.2330213,0,nan,0.0,3,1,19
74160233,1584727821200321,323878920,-1170745312,21483,-12958,0.21700001,0.24919339,0.82000005,1.197,0.59999996,0.85999995,79,61,0.065000005,-0.023000002,-0.061000004,-0.011000001,6.2330213,0,nan,0.0,3,1,19
74363813,1584727821400321,323878920,-1170745314,21476,-12965,0.25,0.24922097,0.82000005,1.197,0.59999996,0.85999995,79,61,0.062000003,0.024,-0.057000004,-0.07300001,6.2330213,0,nan,0.0,3,1,19
74565484,1584727821600321,323878920,-1170745315,21467,-12975,0.261,0.24924976,0.82000005,1.197,0.59999996,0.85999995,79,61,0.008,-0.006,-0.006,-0.09200001,6.2330213,0,nan,0.0,3,1,19
74762894,1584727821800321,323878920,-1170745316,21437,-13004,0.256,0.24927786,0.82000005,1.1980001,0.59999996,0.85999995,79,64,0.045,-0.029000001,-0.035,-0.13800001,6.2330213,0,nan,0.0,3,1,19
74962963,1584727822000320,323878920,-1170745317,21415,-13027,0.24300002,0.24930456,0.81900007,1.1980001,0.59999996,0.85999995,79,64,0.043,0.043,0.001,-0.022000002,6.2330213,0,nan,0.0,3,1,19
75163852,1584727822200320,323878920,-1170745317,21369,-13072,0.25800002,0.24933302,0.81900007,1.1980001,0.59999996,0.85999995,79,64,0.019000001,-0.006,0.018000001,-0.07300001,6.2330213,0,nan,0.0,3,1,19
75361912,1584727822400320,323878919,-1170745318,21335,-13106,0.21800001,0.24935693,0.81900007,1.197,0.59999996,0.85999995,79,64,0.011000001,-0.008,0.007,0.0050000004,6.2330213,0,nan,0.0,3,1,19
75568189,1584727822600320,323878917,-1170745320,21323,-13118,0.23300001,0.24938259,0.81900007,1.197,0.59999996,0.85999995,79,64,0.19100001,-0.091000006,-0.16800001,-0.091000006,6.2330213,0,nan,0.0,3,1,19
75762069,1584727822800320,323878915,-1170745323,21289,-13152,0.26200002,0.24941137,0.81900007,1.197,0.59999996,0.85999995,79,55,0.074,0.001,-0.074,-0.12900001,6.2330213,0,nan,0.0,3,1,19
75963944,1584727823000320,323878915,-1170745325,21238,-13203,0.263,0.2494402,0.81900007,1.197,0.59999996,0.85999995,79,55,0.019000001,0.018000001,0.0050000004,-0.019000001,6.2330213,0,nan,0.0,3,1,19
76766768,1584727823800320,323878914,-1170745319,21194,-13247,0.257,0.7559407,0.81900007,1.2,0.59999996,0.85999995,79,37,0.24400002,0.126,0.209,-0.29200003,0.055637605,0,nan,0.0,3,1,19
76963091,1584727824000320,323878918,-1170745314,21208,-13234,0.40800002,0.7559574,0.823,1.2080001,0.59999996,0.85999995,79,37,0.39800003,0.342,0.20300001,-0.231,0.055637605,0,nan,0.0,3,1,19
77166236,1584727824200320,323878922,-1170745307,21250,-13192,0.402,0.7444588,0.83100003,1.218,0.59999996,0.85999995,79,37,0.439,0.16000001,0.409,-0.20300001,0.63559514,0,nan,0.0,3,1,19
77371030,1584727824400320,323878927,-1170745296,21276,-13165,0.28300002,0.37181988,0.836,1.22,0.59999996,0.85999995,79,37,0.56,0.23200001,0.51000005,-0.19800001,1.0415214,0,nan,0.0,3,1,19
77569844,1584727824600320,323878931,-1170745284,21335,-13106,0.282,0.356912,0.837,1.2210001,0.59999996,0.85999995,79,37,0.59300005,0.15100001,0.573,-0.33900002,1.1826863,0,nan,0.0,3,1,19
77771114,1584727824800320,323878935,-1170745275,21436,-13005,0.287,0.46857378,0.83800006,1.223,0.59999996,0.85999995,80,59,0.47400004,0.39100003,0.26700002,-0.772,0.9680122,0,nan,0.0,3,1,19
77970878,1584727825000320,323878939,-1170745267,21663,-12779,0.277,0.57548255,0.837,1.223,0.59999996,0.85999995,80,59,0.34600002,0.149,0.312,-0.96800005,1.0306872,0,nan,0.0,3,1,19
78174173,1584727825200320,323878941,-1170745257,21887,-12554,0.272,0.31199592,0.837,1.2240001,0.59999996,0.85999995,80,59,0.66,0.12100001,0.648,-1.0660001,1.3058726,0,nan,0.0,3,1,19
78360059,1584727825400320,323878942,-1170745249,22120,-12321,0.28,0.31209695,0.837,1.2260001,0.59999996,0.85999995,80,59,0.143,0.041,0.13700001,-1.1400001,1.3058726,0,nan,0.0,3,1,19
78574104,1584727825600320,323878940,-1170745245,22381,-12061,0.27,0.7256793,0.837,1.2260001,0.59999996,0.85999995,80,59,0.30900002,-0.163,0.263,-1.176,1.4337542,0,nan,0.0,3,1,19
78766154,1584727825800320,323878936,-1170745242,22592,-11850,0.272,0.72572047,0.836,1.2260001,0.59999996,0.85999995,80,59,0.13900001,-0.071,0.119,-1.0840001,1.4337542,0,nan,0.0,3,1,19
78969811,1584727826000320,323878933,-1170745243,22821,-11621,0.27100003,0.69479966,0.83500004,1.2290001,0.59999996,0.85999995,80,59,0.275,-0.156,-0.22600001,-1.0860001,2.8296707,0,nan,0.0,3,1,19
79164243,1584727826200320,323878930,-1170745243,23049,-11392,0.26500002,0.76607317,0.83500004,1.2290001,0.59999996,0.85999995,80,59,0.319,-0.16600001,0.273,-1.156,2.5078058,0,nan,0.0,3,1,19
79365652,1584727826400320,323878927,-1170745241,23300,-11142,0.279,0.7661061,0.83500004,1.233,0.59999996,0.85999995,80,59,0.024,-0.020000001,-0.014,-0.924,2.5078058,0,nan,0.0,3,1,19
79568759,1584727826600320,323878927,-1170745243,23498,-10943,0.277,0.7661226,0.83400005,1.233,0.59999996,0.85999995,80,59,0.16100001,0.057000004,-0.15,-0.42700002,2.5078058,0,nan,0.0,3,1,19
79767054,1584727826800320,323878927,-1170745245,23588,-10853,0.209,0.76613003,0.83300006,1.2340001,0.59999996,0.85999995,80,58,0.056,0.055000003,0.013,0.0,2.5078058,0,nan,0.0,3,1,19
79969032,1584727827000320,323878929,-1170745245,23601,-10841,0.20500001,0.76613826,0.832,1.2340001,0.59999996,0.85999995,80,58,0.21300001,0.193,-0.09200001,0.079,2.5078058,0,nan,0.0,3,1,19
80163929,1584727827200320,323878937,-1170745248,23529,-10912,0.216,0.3582808,0.83100003,1.235,0.59999996,0.85999995,80,58,0.628,0.62,-0.097,-0.094000004,0.3221295,0,nan,0.0,3,1,19
80369688,1584727827400320,323878951,-1170745250,23617,-10824,0.25100002,0.36928234,0.832,1.2390001,0.59999996,0.85999995,80,58,0.754,0.75200003,-0.062000003,-0.707,0.12616654,0,nan,0.0,3,1,19
80578499,1584727827600320,323878967,-1170745253,23858,-10584,0.23300001,0.21988878,0.832,1.241,0.59999996,0.85999995,80,58,1.059,1.0350001,-0.22100002,-0.68200004,6.160756,0,nan,0.0,3,1,19
80767003,1584727827800320,323878988,-1170745258,24014,-10427,0.23400001,0.18968917,0.832,1.2440001,0.59999996,0.85999995,80,60,1.2980001,1.2750001,-0.246,-0.59400004,6.121788,0,nan,0.0,3,1,19
80958142,1584727828000320,323879012,-1170745265,24113,-10329,0.21200001,0.18967661,0.83300006,1.2470001,0.59999996,0.85999995,80,60,1.514,1.485,-0.29700002,-0.246,6.103871,0,nan,0.0,3,1,19
81160889,1584727828200320,323879039,-1170745273,24122,-10319,0.19000001,0.14325958,0.83300006,1.248,0.59999996,0.85999995,80,60,1.6380001,1.565,-0.483,-0.115,6.0273504,0,nan,0.0,3,1,19
81364342,1584727828400320,323879069,-1170745284,24223,-10219,0.223,0.1436919,0.83400005,1.251,0.59999996,0.85999995,80,60,1.909,1.789,-0.666,-0.26700002,5.9771166,0,nan,0.0,3,1,19
81562893,1584727828600320,323879104,-1170745299,24306,-10136,0.185,0.11460338,0.83300006,1.25,0.59999996,0.85999995,80,60,2.214,2.048,-0.83900005,-0.30800003,5.9263916,0,nan,0.0,3,1,19
81767210,1584727828800320,323879141,-1170745316,24423,-10018,0.177,0.10122368,0.83100003,1.2470001,0.59999996,0.85999995,81,50,2.285,2.062,-0.984,-0.42400002,5.8766174,0,nan,0.0,3,1,19
81966218,1584727829000320,323879178,-1170745339,24539,-9902,0.16600001,0.09663033,0.82900006,1.243,0.59999996,0.85999995,81,50,2.463,2.066,-1.34,-0.19000001,5.7877116,0,nan,0.0,3,1,19
82165899,1584727829200320,323879216,-1170745364,24627,-9814,0.17500001,0.0844104,0.827,1.238,0.59999996,0.85999995,81,50,2.571,2.1420002,-1.4210001,-0.44000003,5.7361894,0,nan,0.0,3,1,19
82365754,1584727829400320,323879255,-1170745400,24829,-9612,0.172,0.073026314,0.82400006,1.2340001,0.63,0.85999995,81,50,2.7450001,2.0530002,-1.8220001,-0.58400005,5.6330285,0,nan,0.0,3,1,18
82575811,1584727829600320,323879292,-1170745443,24993,-9449,0.171,0.06496168,0.82000005,1.2290001,0.63,0.85999995,81,50,2.9380002,1.988,-2.163,-0.35900003,5.5327816,0,nan,0.0,3,1,18
82769847,1584727829800320,323879328,-1170745490,25066,-9376,0.17400001,0.06677158,0.81700003,1.2260001,0.59999996,0.85999995,81,49,3.016,1.9650002,-2.288,-0.080000006,5.477929,0,nan,0.0,3,1,19
82968311,1584727830000320,323879364,-1170745540,25198,-9244,0.17,0.0669887,0.81500006,1.223,0.63,0.85999995,81,49,3.095,2.01,-2.3530002,-0.067,5.448219,0,nan,0.0,3,1,18
83167010,1584727830200320,323879400,-1170745594,25203,-9238,0.20500001,0.07672293,0.81500006,1.2210001,0.63,0.85999995,81,49,3.3500001,2.0310001,-2.664,0.132,5.4108324,0,nan,0.0,3,1,18
83366875,1584727830400320,323879439,-1170745650,25201,-9240,0.22800002,0.07341762,0.81600004,1.22,0.63,0.85999995,81,49,3.3530002,2.115,-2.6030002,-0.298,5.4023123,0,nan,0.0,3,1,18
83556131,1584727830600320,323879476,-1170745708,25278,-9163,0.22000001,0.06826541,0.81600004,1.2190001,0.59999996,0.85999995,81,49,3.413,2.061,-2.72,-0.36400002,5.379651,0,nan,0.0,3,1,19
83763900,1584727830800320,323879513,-1170745771,25466,-8975,0.19900002,0.0587792,0.81500006,1.217,0.63,0.85999995,81,56,3.601,2.0340002,-2.9710002,-0.41500002,5.3406,0,nan,0.0,3,1,18
83967299,1584727831000319,323879550,-1170745835,25593,-8849,0.22900002,0.062604085,0.81500006,1.2160001,0.63,0.85999995,81,56,3.6720002,2.134,-2.9880002,-0.485,5.3366966,0,nan,0.0,3,1,18
84168396,1584727831200319,323879589,-1170745899,25752,-8689,0.21800001,0.06414853,0.81500006,1.2140001,0.59999996,0.85999995,81,56,3.798,2.2350001,-3.071,-0.46100003,5.3390884,0,nan,0.0,3,1,19
84359803,1584727831400319,323879630,-1170745964,25890,-8552,0.20700002,0.057546996,0.81500006,1.2110001,0.63,0.85999995,81,56,3.8350003,2.286,-3.0790002,-0.423,5.3458405,0,nan,0.0,3,1,18
84575346,1584727831600319,323879670,-1170746031,26023,-8419,0.19900002,0.053449135,0.814,1.2080001,0.63,0.85999995,81,56,3.8690002,2.184,-3.1940002,-0.518,5.3272123,0,nan,0.0,3,1,18
84766889,1584727831800319,323879708,-1170746099,26126,-8315,0.21400002,0.05858895,0.813,1.205,0.63,0.85999995,81,54,3.8220003,2.141,-3.1650002,-0.386,5.3177443,0,nan,0.0,3,1,18
84965343,1584727832000319,323879746,-1170746167,26195,-8246,0.21300001,0.061220735,0.813,1.202,0.59999996,0.85999995,81,54,3.8450003,2.1060002,-3.216,-0.317,5.3051667,0,nan,0.0,3,1,19
85170069,1584727832200319,323879783,-1170746237,26298,-8144,0.23700002,0.064408585,0.814,1.202,0.59999996,0.85999995,81,54,3.864,2.1090002,-3.2370002,-0.453,5.297636,0,nan,0.0,3,1,19
85363643,1584727832400319,323879821,-1170746308,26439,-8003,0.208,0.054234184,0.814,1.199,0.59999996,0.85999995,81,54,4.089,2.206,-3.443,-0.23300001,5.288464,0,nan,0.0,3,1,19
85565936,1584727832600319,323879862,-1170746379,26506,-7936,0.216,0.059450276,0.81500006,1.197,0.59999996,0.85999995,81,54,3.9870002,2.3200002,-3.2430003,-0.17300001,5.3096547,0,nan,0.0,3,1,19
85766128,1584727832800319,323879902,-1170746450,26533,-7908,0.19700001,0.052768286,0.814,1.1960001,0.59999996,0.85999995,81,53,4.097,2.2150002,-3.4470003,0.016,5.294669,0,nan,0.0,3,1,19
85966811,1584727833000319,323879943,-1170746522,26564,-7877,0.21700001,0.06009675,0.814,1.194,0.59999996,0.85999995,81,53,4.083,2.206,-3.4350002,-0.20700002,5.2894874,0,nan,0.0,3,1,19
86157899,1584727833200319,323879984,-1170746594,26688,-7753,0.18100001,0.05222339,0.813,1.19,0.59999996,0.85999995,81,53,4.1070004,2.463,-3.2860003,-0.11100001,5.3281107,0,nan,0.0,3,1,19
86370463,1584727833400319,323880028,-1170746661,26692,-7749,0.18800001,0.058642715,0.81200004,1.187,0.59999996,0.85999995,81,53,3.9950001,2.3660002,-3.219,-0.031000001,5.336473,0,nan,0.0,3,1,19
86564290,1584727833600319,323880068,-1170746729,26749,-7693,0.223,0.054717116,0.81200004,1.187,0.59999996,0.85999995,81,53,3.9160001,2.065,-3.328,-0.23900001,5.2987566,0,nan,0.0,3,1,19
86774348,1584727833800319,323880105,-1170746797,26808,-7634,0.21900001,0.057831306,0.81200004,1.187,0.59999996,0.85999995,81,46,3.8460002,2.042,-3.259,-0.24800001,5.2857566,0,nan,0.0,3,1,19
86965813,1584727834000319,323880142,-1170746864,26914,-7527,0.215,0.058967695,0.81100005,1.187,0.59999996,0.85999995,81,46,3.7200003,2.0640001,-3.095,-0.381,5.293214,0,nan,0.0,3,1,19
87165833,1584727834200319,323880175,-1170746932,27025,-7416,0.18800001,0.058542702,0.81000006,1.189,0.59999996,0.85999995,81,46,3.607,1.682,-3.1910002,-0.33400002,5.243759,0,nan,0.0,3,1,19
87363050,1584727834400319,323880202,-1170746998,27082,-7359,0.22000001,0.06889076,0.81000006,1.1910001,0.59999996,0.85999995,81,46,3.3140001,1.3360001,-3.0330002,-0.324,5.1934958,0,nan,0.0,3,1,19
87555874,1584727834600319,323880223,-1170747059,27182,-7259,0.19600001,0.07806997,0.81000006,1.192,0.59999996,0.85999995,81,46,2.973,0.96300006,-2.8130002,-0.34500003,5.1260304,0,nan,0.0,3,1,19
87759189,1584727834800319,323880238,-1170747121,27275,-7167,0.36100003,0.13045602,0.814,1.2,0.59999996,0.85999995,74,26,3.042,0.69500005,-2.9610002,-0.39900002,5.076729,0,nan,0.0,3,1,19
87965101,1584727835000319,323880248,-1170747181,27329,-7113,0.36200002,0.13762164,0.82400006,1.2090001,0.59999996,0.85999995,74,26,2.8160002,0.42900002,-2.7830002,-0.29200003,4.976189,0,nan,0.0,3,1,19
88165974,1584727835200319,323880253,-1170747240,27426,-7016,0.209,0.07300974,0.82800007,1.2080001,0.59999996,0.85999995,74,26,2.789,0.158,-2.785,-0.147,4.8141503,0,nan,0.0,3,1,19
88363812,1584727835400319,323880254,-1170747303,27547,-6895,0.22800002,0.07756417,0.82800007,1.2110001,0.59999996,0.85999995,74,26,3.0490003,0.027,-3.0490003,-0.47400004,4.769787,0,nan,0.0,3,1,19
88568839,1584727835600319,323880252,-1170747364,27692,-6749,0.22500001,0.07609862,0.827,1.212,0.59999996,0.85999995,74,26,2.97,-0.38200003,-2.9450002,-0.45600003,4.6735134,0,nan,0.0,3,1,19
88763800,1584727835800319,323880241,-1170747423,27807,-6635,0.20600002,0.07444475,0.82600003,1.213,0.59999996,0.85999995,87,84,2.828,-0.882,-2.686,-0.31300002,4.5293465,0,nan,0.0,3,1,19
88974851,1584727836000319,323880223,-1170747480,27888,-6553,0.178,0.069277525,0.82400006,1.213,0.59999996,0.85999995,87,84,2.9440002,-1.1680001,-2.7020001,-0.3,4.407165,0,nan,0.0,3,1,19
89160134,1584727836200319,323880201,-1170747534,27983,-6459,0.202,0.072377056,0.822,1.2140001,0.59999996,0.85999995,87,84,2.8590002,-1.3740001,-2.5070002,-0.307,4.311881,0,nan,0.0,3,1,19
89363934,1584727836400319,323880173,-1170747588,28050,-6392,0.21900001,0.07365394,0.822,1.2160001,0.59999996,0.85999995,87,84,3.2240002,-1.8280001,-2.6560001,-0.23900001,4.210864,0,nan,0.0,3,1,19
89564383,1584727836600319,323880137,-1170747647,28126,-6316,0.215,0.05616277,0.82100004,1.218,0.59999996,0.85999995,87,84,3.456,-2.038,-2.7910001,-0.21200001,4.128115,0,nan,0.0,3,1,19
89765486,1584727836800319,323880100,-1170747703,28129,-6312,0.19900002,0.05795226,0.81900007,1.2190001,0.59999996,0.85999995,87,45,3.5160003,-2.279,-2.677,-0.117000006,4.0677366,0,nan,0.0,3,1,19
89964771,1584727837000319,323880057,-1170747762,28199,-6242,0.20600002,0.04912386,0.818,1.2190001,0.59999996,0.85999995,87,45,3.8240001,-2.631,-2.775,-0.120000005,3.9996243,0,nan,0.0,3,1,19
90163780,1584727837200319,323880009,-1170747819,28179,-6263,0.24200001,0.0530423,0.81700003,1.22,0.59999996,0.85999995,87,45,3.8880002,-2.7450001,-2.7540002,0.0,3.9652915,0,nan,0.0,3,1,19
90365931,1584727837400319,323879957,-1170747880,28225,-6216,0.21000001,0.04475356,0.81600004,1.22,0.59999996,0.85999995,87,45,4.294,-3.0760002,-2.996,-0.05,3.9341896,0,nan,0.0,3,1,19
90568251,1584727837600319,323879900,-1170747945,28264,-6178,0.21100001,0.04319847,0.81500006,1.22,0.59999996,0.85999995,87,45,4.5210004,-3.2930002,-3.098,0.039,3.9135468,0,nan,0.0,3,1,19
90766904,1584727837800319,323879838,-1170748012,28240,-6202,0.22700001,0.04082936,0.81500006,1.2210001,0.59999996,0.85999995,87,50,4.793,-3.5370002,-3.2340002,-0.046000004,3.895969,0,nan,0.0,3,1,19
90964860,1584727838000319,323879772,-1170748080,28216,-6226,0.21800001,0.038767952,0.814,1.2210001,0.59999996,0.85999995,87,50,4.9610004,-3.749,-3.249,0.13900001,3.8732324,0,nan,0.0,3,1,19
91165820,1584727838200319,323879703,-1170748150,28192,-6250,0.21800001,0.038085002,0.813,1.2210001,0.59999996,0.85999995,87,50,5.1150002,-3.864,-3.3520002,0.066,3.863763,0,nan,0.0,3,1,19
91364293,1584727838400319,323879630,-1170748220,28183,-6259,0.21700001,0.041559953,0.81200004,1.222,0.59999996,0.85999995,87,50,5.333,-4.204,-3.282,0.15100001,3.8339968,0,nan,0.0,3,1,19
91562803,1584727838600319,323879551,-1170748290,28181,-6261,0.22200002,0.03888454,0.81200004,1.223,0.59999996,0.85999995,87,50,5.7240005,-4.6330004,-3.3620002,0.136,3.7968953,0,nan,0.0,3,1,19
91755926,1584727838800319,323879467,-1170748358,28164,-6278,0.26200002,0.039782513,0.813,1.225,0.59999996,0.85999995,87,51,5.6940002,-4.727,-3.1740003,0.034,3.7626839,0,nan,0.0,3,1,19
91967209,1584727839000319,323879379,-1170748423,28172,-6270,0.223,0.036913887,0.813,1.2260001,0.59999996,0.85999995,87,51,5.8980002,-5.0530005,-3.042,0.063,3.7164836,0,nan,0.0,3,1,19
92161319,1584727839200319,323879288,-1170748485,28163,-6279,0.238,0.04020069,0.814,1.2270001,0.59999996,0.85999995,87,51,5.9,-5.1140003,-2.943,0.16700001,3.6895633,0,nan,0.0,3,1,19
92365848,1584727839400319,323879194,-1170748546,28136,-6306,0.23200001,0.038346104,0.81500006,1.2290001,0.59999996,0.85999995,87,51,6.1320004,-5.4150004,-2.8760002,0.268,3.6554866,0,nan,0.0,3,1,19
92562826,1584727839600319,323879096,-1170748605,28093,-6348,0.22100002,0.031555727,0.814,1.2290001,0.62,0.88,87,51,6.201,-5.576,-2.7120001,0.112,3.61604,0,nan,0.0,3,1,18
92762285,1584727839800318,323878997,-1170748662,28099,-6342,0.22700001,0.036360618,0.814,1.2310001,0.62,0.88,87,64,6.195,-5.563,-2.726,0.11000001,3.6065867,0,nan,0.0,3,1,18
92961123,1584727840000318,323878898,-1170748719,28067,-6375,0.224,0.03197373,0.813,1.2320001,0.62,0.88,87,64,6.235,-5.577,-2.788,0.26500002,3.6057096,0,nan,0.0,3,1,18
93159009,1584727840200318,323878801,-1170748778,28045,-6397,0.22600001,0.03320768,0.813,1.233,0.62,0.88,87,64,6.1870003,-5.491,-2.8500001,0.24300002,3.6137576,0,nan,0.0,3,1,18
93359815,1584727840400318,323878706,-1170748839,28014,-6428,0.224,0.03752667,0.813,1.2340001,0.62,0.88,87,64,6.1140003,-5.3170004,-3.0180001,0.321,3.6360533,0,nan,0.0,3,1,18
93560171,1584727840600318,323878614,-1170748907,28036,-6406,0.23,0.03689626,0.814,1.2340001,0.62,0.88,87,64,6.1250005,-5.072,-3.4340003,0.080000006,3.6926634,0,nan,0.0,3,1,18
93760210,1584727840800318,323878525,-1170748984,28018,-6424,0.21100001,0.0372071,0.814,1.233,0.62,0.88,87,56,6.333,-4.986,-3.9050002,0.15300001,3.7552602,0,nan,0.0,3,1,18
93960303,1584727841000318,323878441,-1170749071,27988,-6454,0.21000001,0.028981889,0.814,1.23,0.62,0.88,87,56,6.282,-4.585,-4.295,0.13000001,3.8488803,0,nan,0.0,3,1,18
94162464,1584727841200318,323878363,-1170749167,27998,-6444,0.21800001,0.028465971,0.814,1.2270001,0.62,0.88,87,56,6.2830005,-4.1330004,-4.7330003,0.072000004,3.9354086,0,nan,0.0,3,1,18
94356383,1584727841400318,323878294,-1170749276,28047,-6395,0.246,0.027041083,0.814,1.225,0.62,0.88,87,56,6.464,-3.6260002,-5.352,0.061000004,4.0468707,0,nan,0.0,3,1,18
94560667,1584727841600318,323878233,-1170749394,28044,-6398,0.25800002,0.027100774,0.81500006,1.222,0.62,0.88,87,56,6.4700003,-3.095,-5.682,0.10700001,4.1463604,0,nan,0.0,3,1,18
94766079,1584727841800318,323878187,-1170749517,28037,-6405,0.266,0.030450061,0.81600004,1.22,0.63,0.9,87,34,6.3750005,-2.18,-5.991,-0.021000002,4.2633286,0,nan,0.0,3,1,17
94970234,1584727842000318,323878155,-1170749650,28085,-6357,0.266,0.033021454,0.818,1.217,0.63,0.9,87,34,6.5420003,-1.5990001,-6.3440003,-0.007,4.3727493,0,nan,0.0,3,1,17
95163317,1584727842200318,323878131,-1170749787,28088,-6354,0.246,0.03342951,0.82000005,1.2160001,0.62,0.88,87,34,6.505,-0.845,-6.4500003,0.08800001,4.490917,0,nan,0.0,3,1,18
95364727,1584727842400318,323878123,-1170749930,28107,-6335,0.24400002,0.033233512,0.82100004,1.2160001,0.62,0.88,87,34,6.755,-0.14,-6.7530003,0.128,4.606136,0,nan,0.0,3,1,18
95565042,1584727842600318,323878126,-1170750076,28101,-6341,0.23400001,0.035981182,0.823,1.217,0.62,0.88,87,34,6.788,0.62600005,-6.7590003,0.09,4.7119603,0,nan,0.0,3,1,18
95763446,1584727842800318,323878141,-1170750219,28070,-6372,0.24200001,0.037618823,0.82500005,1.22,0.62,0.88,87,40,6.754,1.1570001,-6.6540003,0.059000004,4.8052506,0,nan,0.0,3,1,18
95962834,1584727843000318,323878166,-1170750361,28060,-6382,0.23300001,0.035916954,0.82600003,1.222,0.62,0.88,87,40,6.7820005,1.644,-6.5800004,0.19000001,4.8934736,0,nan,0.0,3,1,18
96162896,1584727843200318,323878203,-1170750496,27965,-6477,0.215,0.03762755,0.82800007,1.222,0.62,0.88,87,40,6.7180004,2.3920002,-6.2780004,0.13000001,4.992148,0,nan,0.0,3,1,18
96367090,1584727843400318,323878253,-1170750623,27962,-6480,0.19600001,0.03926711,0.82800007,1.2210001,0.63,0.9,87,40,6.458,3.0630002,-5.6850004,0.20500001,5.106789,0,nan,0.0,3,1,17
96566176,1584727843600318,323878313,-1170750741,27942,-6500,0.18800001,0.04411791,0.82900006,1.2210001,0.62,0.88,87,40,6.4820004,3.5570002,-5.42,0.143,5.1987715,0,nan,0.0,3,1,18
96762888,1584727843800318,323878382,-1170750851,27943,-6499,0.2,0.044449866,0.83000004,1.222,0.62,0.88,87,53,6.3440003,4.105,-4.8370004,0.047000002,5.3155684,0,nan,0.0,3,1,18
96960769,1584727844000318,323878460,-1170750949,27948,-6494,0.20600002,0.043178223,0.83000004,1.2240001,0.62,0.88,87,53,6.3120003,4.5410004,-4.3840003,0.125,5.4263597,0,nan,0.0,3,1,18
97168200,1584727844200318,323878547,-1170751037,27976,-6466,0.20400001,0.04365208,0.83000004,1.225,0.62,0.88,87,53,6.2890005,5.0230002,-3.785,-0.046000004,5.5397043,0,nan,0.0,3,1,18
97362161,1584727844400318,323878639,-1170751110,27981,-6461,0.24700001,0.050525535,0.832,1.228,0.62,0.88,87,53,6.0740004,5.1200004,-3.2680001,-0.067,5.6216297,0,nan,0.0,3,1,18
97557889,1584727844600318,323878734,-1170751170,27983,-6460,0.22900002,0.047867395,0.83400005,1.2310001,0.62,0.88,87,53,5.886,5.3050003,-2.549,0.024,5.7405553,0,nan,0.0,3,1,18
97756204,1584727844800318,323878832,-1170751216,27991,-6451,0.23500001,0.050275605,0.836,1.2340001,0.62,0.88,87,56,5.76,5.4170003,-1.9580001,-0.065000005,5.839985,0,nan,0.0,3,1,18
97959759,1584727845000318,323878929,-1170751249,28009,-6433,0.23500001,0.048633423,0.837,1.2370001,0.62,0.88,87,56,5.4410005,5.3,-1.233,-0.097,5.956793,0,nan,0.0,3,1,18
98160339,1584727845200318,323879024,-1170751267,28033,-6409,0.238,0.04681688,0.83800006,1.24,0.62,0.88,87,56,5.123,5.096,-0.51900005,-0.061000004,6.0798187,0,nan,0.0,3,1,18
98363166,1584727845400318,323879112,-1170751274,28028,-6414,0.23400001,0.050408076,0.83800006,1.2420001,0.62,0.88,87,56,4.7570004,4.7570004,-0.063,-0.113000005,6.17316,0,nan,0.0,3,1,18
98562391,1584727845600318,323879195,-1170751269,28042,-6400,0.256,0.051709563,0.83900005,1.245,0.62,0.88,87,56,4.459,4.4360003,0.453,-0.136,6.2812066,0,nan,0.0,3,1,18
