timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,n_states,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
142370717,0.06999167,0.27874705,-0.015715929,0.9576818,-0.06366826,2.3051455,0.21922663,67.71671,-70.86763,-19.115429,-4.08174e-06,1.3812874e-05,7.77269e-06,-0.00017799452,0.0017121849,-0.00083750894,0.23022239,0.038828626,0.38477468,-0.002218471,-0.0051220316,0.006358776,0.0,0.0,5.7970476e-07,0.00042186218,0.011415783,1.6916663e-05,2.859315e-06,3.903576e-06,3.523473e-07,0.01596691,0.024239179,0.0110769775,0.09414268,0.094855435,0.0547438,2.4019774e-11,2.220648e-11,1.8440884e-11,5e-08,5e-08,5e-08,1.419898e-06,1.8525367e-06,1.4536128e-05,2.991399e-06,1.1544639e-06,1.228941e-05,0.0,0.0,0.002268909,0.09657646,0.3524529,8389351,0.43473914,0.23397394,0.10726967,0.22229725,0.05304936,0.05304936,0.0,0.0,0.0,-0.001311,0,0,0,831,24,0,0,0,0,0,0,0
142575006,0.06765061,0.27934548,-0.015047877,0.9576863,-1.2572371,2.5243301,-0.080585554,67.59519,-70.30743,-18.941502,-3.9012402e-06,1.38704545e-05,8.0338905e-06,-0.00018313275,0.0017306119,-0.0008705112,0.23022245,0.03870474,0.38470373,-0.002218713,-0.0051221936,0.0063521983,0.0,0.0,3.9077702e-07,0.0003591271,0.010232826,1.6737838e-05,2.8148406e-06,3.7680288e-06,3.3813507e-07,0.01618574,0.024572099,0.011499035,0.09474735,0.09595123,0.055174123,2.4138252e-11,2.2259038e-11,1.844682e-11,5.00001e-08,5.00001e-08,5.00001e-08,1.4153233e-06,1.8309265e-06,1.4521718e-05,2.9900293e-06,1.1492508e-06,1.2270751e-05,0.0,0.0,0.0021621378,0.07037424,0.25602075,8389351,0.43669048,0.23489173,0.056377057,0.18285432,0.045179326,0.045179326,0.0,0.0,0.0,-0.001235,0,0,0,831,24,0,0,0,0,0,0,0
142777716,0.06713459,0.28242034,-0.016130568,0.95680285,-2.4266675,2.7491517,-0.30330074,67.21571,-69.673416,-18.829119,-3.6655892e-06,1.3826698e-05,8.3830355e-06,-0.00019179002,0.001753257,-0.00090006855,0.23023117,0.0385458,0.38462296,-0.0022144543,-0.0051224953,0.00633765,0.0,0.0,2.672402e-07,0.0003497671,0.009977984,1.6549331e-05,2.7729093e-06,3.662865e-06,3.3353123e-07,0.016374094,0.024750918,0.01185412,0.094955064,0.09663823,0.055344317,2.4229735e-11,2.23e-11,1.8446515e-11,5e-08,5e-08,5e-08,1.4108024e-06,1.8101302e-06,1.4506602e-05,2.9888256e-06,1.1442572e-06,1.2251639e-05,0.0,0.0,0.0025421719,0.060764894,0.20311972,8389351,0.4377137,0.23525374,0.10596882,0.23154852,0.062056575,0.062056575,0.0,0.0,0.0,-0.001309,0,0,0,831,24,0,0,0,0,0,0,0
142984729,0.0687502,0.28476834,-0.01798392,0.9559588,-3.5713642,2.9788616,-0.48922247,66.57511,-68.98338,-18.74478,-3.4726202e-06,1.3823964e-05,8.522684e-06,-0.00020165728,0.0017698739,-0.0009427491,0.2302301,0.03846207,0.38455474,-0.0022176746,-0.0051206863,0.0063327886,0.0,0.0,2.4122244e-07,0.00033368566,0.01214426,1.6385544e-05,2.7453905e-06,3.5743274e-06,3.351989e-07,0.016642205,0.024878858,0.012221037,0.09567741,0.09791621,0.055921808,2.4317095e-11,2.2352946e-11,1.8461285e-11,5e-08,5e-08,5.000006e-08,1.4065057e-06,1.7898898e-06,1.44906935e-05,2.9877956e-06,1.1394585e-06,1.2231769e-05,0.0,0.0,0.0017567158,0.051368743,0.17884915,8389351,0.43999276,0.23647793,0.1029017,0.14396358,0.056413576,0.056413576,0.0,0.0,0.0,-0.001311,0,0,0,831,24,0,0,0,0,0,0,0
143189818,0.07123929,0.285082,-0.019045614,0.9556624,-4.5903234,3.1959202,-0.59424126,65.71338,-68.22039,-18.768383,-3.2821818e-06,1.3911957e-05,8.7783355e-06,-0.0002001805,0.0017892055,-0.0009717318,0.23022097,0.038336027,0.38449433,-0.0022188178,-0.0051104142,0.0063237846,0.0,0.0,2.1292072e-07,0.00035520404,0.011524463,1.62578e-05,2.7309516e-06,3.4951158e-06,3.3651546e-07,0.016847318,0.024733076,0.012528549,0.09634518,0.09912283,0.056514613,2.4397841e-11,2.2414966e-11,1.8489713e-11,5.0000036e-08,5.0000036e-08,5.000006e-08,1.4022844e-06,1.7706128e-06,1.4475189e-05,2.9867829e-06,1.134844e-06,1.2212511e-05,0.0,0.0,0.0017990643,0.031238208,0.106560014,8389351,0.44211763,0.23772803,0.06926414,0.19264382,0.059943333,0.059943333,0.0,0.0,0.0,-0.001218,0,0,0,831,24,0,0,0,0,0,0,0
143384801,0.07236556,0.28451684,-0.017303245,0.9557794,-5.4445457,3.3858745,-0.7815149,64.809166,-67.54483,-18.86129,-3.1758927e-06,1.4015012e-05,8.933453e-06,-0.00019367157,0.0018003222,-0.0009869371,0.23020028,0.038265646,0.38445076,-0.0022226276,-0.005103527,0.0062965667,0.0,0.0,1.6207586e-07,0.00032839848,0.011387458,1.6144022e-05,2.7189542e-06,3.421343e-06,3.3452687e-07,0.01685308,0.024176734,0.01267779,0.09597932,0.09906839,0.05644815,2.4466587e-11,2.2477659e-11,1.852407e-11,5e-08,5e-08,5e-08,1.398553e-06,1.7526579e-06,1.44616415e-05,2.9859211e-06,1.1308542e-06,1.2195914e-05,0.0,0.0,0.0014479371,0.014866501,0.04764661,8389351,0.44164205,0.2375882,0.12237789,0.1345536,0.04779346,0.04779346,0.0,0.0,0.0,-0.001233,0,0,0,831,24,0,0,0,0,0,0,0
143593730,0.071480274,0.286621,-0.01650099,0.9552313,-6.256608,3.5631251,-0.8138536,63.592228,-66.74745,-18.990664,-3.0558624e-06,1.4014057e-05,9.0946505e-06,-0.00019425698,0.0018132195,-0.0009959218,0.23019707,0.03817884,0.38438982,-0.002226534,-0.0050938176,0.0062855165,0.0,0.0,1.4549785e-07,0.00035500043,0.013636502,1.6081174e-05,2.7244278e-06,3.393494e-06,3.3452994e-07,0.016956689,0.02364587,0.012872137,0.09682676,0.10038601,0.05722891,2.4550882e-11,2.257307e-11,1.8594123e-11,5.0000004e-08,5.0000004e-08,5.0000004e-08,1.3947483e-06,1.7356991e-06,1.4445897e-05,2.985091e-06,1.1264997e-06,1.2176647e-05,0.0,0.0,0.0012482975,0.0036135658,0.023932854,8389351,0.44408643,0.23922566,0.07097993,0.13111292,0.055612814,0.055612814,0.0,0.0,0.0,-0.001295,0,0,0,831,24,0,0,0,0,0,0,0
143793811,0.072270416,0.2876888,-0.017248424,0.9548375,-7.1549044,3.7669919,-1.1151702,62.265007,-65.929054,-19.176811,-2.9270932e-06,1.4121082e-05,9.257202e-06,-0.00018216833,0.0018260565,-0.0010058184,0.2301903,0.038108062,0.38435927,-0.0022309711,-0.0050925417,0.0062964647,0.0,0.0,1.3647691e-07,0.00035967474,0.01325172,1.6037446e-05,2.7363224e-06,3.371021e-06,3.3746574e-07,0.01711303,0.02330989,0.013025588,0.09710242,0.100969344,0.057651453,2.462049e-11,2.2667418e-11,1.8667644e-11,5e-08,5e-08,5e-08,1.3909853e-06,1.7197664e-06,1.4430218e-05,2.9843159e-06,1.1222785e-06,1.2157679e-05,0.0,0.0,0.0013134058,0.017070986,0.0587554,8389351,0.44505253,0.24010716,0.121147044,0.15194,0.049619146,0.049619146,0.0,0.0,0.0,-0.001231,0,0,0,831,24,0,0,0,0,0,0,0
143990715,0.067898005,0.2925317,-0.016778883,0.95369476,-7.6174808,3.8734481,-0.69569045,60.78065,-65.11814,-19.35996,-2.9315888e-06,1.4129246e-05,9.28349e-06,-0.0001784527,0.001832966,-0.0010066418,0.23015265,0.038058072,0.38430837,-0.002239017,-0.0050614234,0.0062325117,0.0,0.0,1.9365221e-07,0.00042493985,0.011719394,1.6024751e-05,2.7519936e-06,3.381412e-06,3.3779563e-07,0.016895078,0.02219217,0.013036263,0.09754694,0.101668715,0.058199994,2.4691893e-11,2.277713e-11,1.8760781e-11,5e-08,5e-08,5.0000008e-08,1.3874652e-06,1.7049347e-06,1.4413497e-05,2.98368e-06,1.11818e-06,1.2137652e-05,0.0,0.0,0.00066023984,0.02374602,0.06720466,8389351,0.4463358,0.24124674,0.17150773,0.1318923,0.04134813,0.04134813,0.0,0.0,0.0,-0.001313,0,0,0,831,24,0,0,0,0,0,0,0
144193733,0.058246166,0.2932234,-0.021869862,0.95401734,-7.8967013,3.9668605,-0.022842893,59.20938,-64.26498,-19.462917,-2.9628995e-06,1.4186002e-05,9.330706e-06,-0.00016535737,0.0018398578,-0.0009979438,0.23011594,0.038006462,0.38425934,-0.002248439,-0.0050310334,0.006185218,0.0,0.0,4.065335e-07,0.0004800035,0.011115573,1.6080434e-05,2.7883925e-06,3.3938156e-06,3.2297012e-07,0.016600702,0.020984948,0.0129846595,0.097862035,0.10213317,0.058618676,2.4751985e-11,2.2880557e-11,1.885491e-11,5e-08,5e-08,5e-08,1.384109e-06,1.6916258e-06,1.4395241e-05,2.9831917e-06,1.1142228e-06,1.2116107e-05,0.0,0.0,0.0005565687,0.0383685,0.11547339,8389351,0.44720823,0.24211293,0.06572505,0.08593682,0.044517353,0.044517353,0.0,0.0,0.0,-0.001309,0,0,0,831,24,0,0,0,0,0,0,0
144398835,0.022836678,0.28245416,0.05851942,0.9572219,-8.384749,3.8396122,0.09035735,57.542313,-63.41426,-19.567513,-3.0107267e-06,1.430822e-05,9.394921e-06,-0.00013987796,0.0018409905,-0.0009643017,0.23007537,0.037988726,0.38425153,-0.0022528213,-0.0050228788,0.0061305603,0.0,0.0,9.3282284e-07,0.0005605627,0.011656284,1.6229644e-05,2.883921e-06,3.3829851e-06,2.8562928e-07,0.016605219,0.020362103,0.013003777,0.09841123,0.10280443,0.059198312,2.4812504e-11,2.2984892e-11,1.8956083e-11,5.0000008e-08,5.0000008e-08,5.0000008e-08,1.3813573e-06,1.6803535e-06,1.4379984e-05,2.9823843e-06,1.110782e-06,1.2098484e-05,0.0,0.0,0.00069516065,0.060336962,0.19251916,8389351,0.44857067,0.24330704,0.11570677,0.11250288,0.038241807,0.038241807,0.0,0.0,0.0,-0.001225,0,0,0,831,24,0,0,0,0,0,0,0
144598718,-0.0388924,0.26250383,0.1291427,0.95545864,-8.78089,3.2643197,0.012593914,55.782166,-62.66755,-19.705153,-3.196307e-06,1.4462274e-05,9.390614e-06,-0.00010866133,0.0018348922,-0.0009213969,0.23003308,0.038000036,0.38431552,-0.0022653122,-0.005012057,0.006046161,0.0,0.0,1.0424113e-06,0.000556474,0.012263104,1.6202033e-05,3.164677e-06,3.327142e-06,2.9594983e-07,0.016660178,0.019768002,0.012935589,0.09871049,0.10310808,0.059534147,2.4861842e-11,2.3089274e-11,1.9063537e-11,5e-08,5e-08,5e-08,1.3781103e-06,1.6699502e-06,1.43444095e-05,2.9775986e-06,1.1069075e-06,1.2065727e-05,0.0,0.0,0.000863944,0.0779121,0.24380405,8389351,0.4492422,0.2439962,0.06138272,0.10065496,0.055463586,0.055463586,0.0,0.0,0.0,-0.001311,0,0,0,831,24,0,0,0,0,0,0,0
144798748,-0.11187571,0.25199917,0.15299548,0.94898504,-8.996717,2.3793602,0.0036967567,53.958435,-62.055637,-19.821976,-3.272765e-06,1.4573533e-05,9.426459e-06,-8.583397e-05,0.0018392617,-0.0008779439,0.23000275,0.037966475,0.38437006,-0.002276422,-0.004999044,0.0059639537,0.0,0.0,1.1615009e-06,0.0005673082,0.011604123,1.6081125e-05,3.3795534e-06,3.3370966e-06,4.385015e-07,0.016727274,0.019082373,0.01283028,0.09903425,0.10336314,0.059816647,2.4906506e-11,2.3193414e-11,1.9178105e-11,5e-08,5e-08,5e-08,1.3747016e-06,1.6607053e-06,1.429449e-05,2.9706714e-06,1.1031544e-06,1.2021509e-05,0.0,0.0,0.00064494123,0.07508472,0.24255429,8389351,0.44988596,0.24457443,0.058991,0.15026185,0.05955136,0.05955136,0.0,0.0,0.0,-0.001311,0,0,0,831,24,0,0,0,0,0,0,0
144997742,-0.18505596,0.2417731,0.1602837,0.93894047,-9.052657,1.4408185,-0.1679058,52.173023,-61.65423,-19.984348,-3.4281147e-06,1.4667907e-05,9.419497e-06,-5.3940472e-05,0.0018432678,-0.00083457003,0.22997288,0.03794384,0.3844552,-0.0022978727,-0.004980822,0.005857687,0.0,0.0,1.1417308e-06,0.0005552614,0.011890316,1.5857448e-05,3.549887e-06,3.3740014e-06,7.410802e-07,0.016893566,0.018460948,0.012727722,0.09936047,0.103542544,0.060049552,2.4948488e-11,2.3296986e-11,1.9299673e-11,5e-08,5e-08,5e-08,1.3711517e-06,1.6524592e-06,1.4246456e-05,2.9639737e-06,1.0995684e-06,1.1978919e-05,0.0,0.0,0.00082618505,0.07473795,0.24103361,8389351,0.4504476,0.2450501,0.06865421,0.14007156,0.06650783,0.06650783,0.0,0.0,0.0,-0.001306,0,0,0,831,24,0,0,0,0,0,0,0
145207928,-0.22925557,0.27566183,0.09926,0.928224,-9.100924,0.7012302,-0.10814775,50.320908,-61.454384,-20.191244,-3.669174e-06,1.4770386e-05,9.398369e-06,-2.4528288e-05,0.0018387701,-0.0007791788,0.22994776,0.037940376,0.38453755,-0.0023149392,-0.0049614385,0.005758107,0.0,0.0,1.0053001e-06,0.00050584425,0.011198505,1.5861428e-05,3.3407885e-06,3.5920875e-06,1.0907986e-06,0.016982632,0.017914513,0.012686043,0.10019756,0.104210764,0.06059609,2.500053e-11,2.3411637e-11,1.9439641e-11,5e-08,5e-08,5e-08,1.368071e-06,1.6450908e-06,1.4216601e-05,2.960778e-06,1.0961996e-06,1.1950074e-05,0.0,0.0,0.0009835658,0.07703466,0.24395037,8389351,0.4521154,0.24616273,0.066880584,0.08741013,0.0587055,0.0587055,0.0,0.0,0.0,-0.001232,0,0,0,831,24,0,0,0,0,0,0,0
145412818,-0.2604246,0.28524172,0.08511772,0.9184614,-9.240954,0.14305723,0.05953548,48.475845,-61.377003,-20.182621,-3.7305115e-06,1.4735993e-05,9.379074e-06,-2.57638e-05,0.0018378283,-0.0007794472,0.22994013,0.037935644,0.38451415,-0.0023213346,-0.0049544903,0.005723649,0.0,0.0,7.7113015e-07,0.00046850086,0.011217011,1.5810017e-05,3.3710976e-06,3.713287e-06,1.3780976e-06,0.016997725,0.01748457,0.01265195,0.1007771,0.10454329,0.060945895,2.504055e-11,2.3514468e-11,1.9574705e-11,5e-08,5e-08,5.000003e-08,1.3654961e-06,1.6382546e-06,1.4199844e-05,2.9602843e-06,1.0930464e-06,1.1930979e-05,0.0,0.0,0.0005979659,0.040317055,0.11593682,8389351,0.4531229,0.24687222,0.07137023,0.07307027,0.056559246,0.056559246,0.0,0.0,0.0,-0.001209,0,0,0,831,24,0,0,0,0,0,0,0
145616976,-0.27644658,0.28491727,0.08556087,0.9138265,-9.428642,-0.41196457,0.16003142,46.55684,-61.430027,-20.13386,-3.8143799e-06,1.4763674e-05,9.409501e-06,-3.6896705e-05,0.0018295499,-0.00077937706,0.22993715,0.037937026,0.38448924,-0.0023261274,-0.0049517006,0.0056918864,0.0,0.0,5.7704636e-07,0.00042818277,0.010704467,1.5825977e-05,3.399181e-06,3.7141892e-06,1.5328408e-06,0.015433214,0.01550604,0.012312718,0.0911631,0.093878195,0.060476515,2.5040728e-11,2.3601437e-11,1.970639e-11,5e-08,5e-08,5e-08,1.3624779e-06,1.6285692e-06,1.4182033e-05,2.959969e-06,1.0898976e-06,1.191125e-05,0.0,0.0,0.00046422632,0.047128305,0.08804136,8389351,0.43016428,0.24591973,0.064407244,0.06226093,0.032990854,0.032990854,0.0,0.0,0.0,-0.001226,0,0,0,831,24,0,0,0,0,0,0,0
145821804,-0.28984055,0.28490013,0.09303609,0.9089382,-9.639707,-1.0588018,0.18730259,44.499226,-61.609447,-20.106829,-3.9088445e-06,1.4773847e-05,9.422272e-06,-3.6275298e-05,0.0018240792,-0.00076884276,0.22992952,0.03793888,0.38447675,-0.00232955,-0.004947769,0.005662424,0.0,0.0,7.687194e-07,0.0005050983,0.011335285,1.5899566e-05,3.5149562e-06,3.802926e-06,1.6809879e-06,0.01562509,0.015432445,0.012307966,0.091891974,0.094416745,0.060892113,2.5053255e-11,2.367677e-11,1.9830667e-11,5e-08,5e-08,5e-08,1.3601754e-06,1.6232443e-06,1.4166098e-05,2.9596517e-06,1.086946e-06,1.1892853e-05,0.0,0.0,0.000459077,0.047026876,0.087950625,8389351,0.43163493,0.24676327,0.06860633,0.085620694,0.059854727,0.059854727,0.0,0.0,0.0,-0.001231,0,0,0,831,24,0,0,0,0,0,0,0
146025929,-0.3498856,0.24221043,0.17272706,0.88830155,-9.674835,-1.905201,0.081520684,42.504887,-61.944244,-20.101355,-4.0013865e-06,1.4793088e-05,9.455449e-06,-3.1490472e-05,0.0018152103,-0.00075671135,0.22992606,0.037955876,0.3844807,-0.0023305716,-0.004948767,0.0056617633,0.0,0.0,1.2780409e-06,0.0006004404,0.011994625,1.5263673e-05,4.1089684e-06,3.7134719e-06,2.2131428e-06,0.015879191,0.015377545,0.012276074,0.09230313,0.094607435,0.060998037,2.5049237e-11,2.3735442e-11,1.994436e-11,5e-08,5e-08,5e-08,1.3574919e-06,1.6183827e-06,1.4142436e-05,2.958283e-06,1.0839838e-06,1.1868259e-05,0.0,0.0,0.00052668154,0.04686948,0.096599504,8389351,0.43233156,0.2469778,0.017750133,0.105650865,0.07205896,0.07205896,0.0,0.0,0.0,-0.00131,0,0,0,831,24,0,0,0,0,0,0,0
146231811,-0.42176643,0.21439126,0.20520523,0.8567616,-9.400346,-2.9967952,-0.17500718,40.439713,-62.509174,-20.254553,-4.0975588e-06,1.4895731e-05,9.501146e-06,-1.0963917e-05,0.0018066531,-0.00070459605,0.2299137,0.037964832,0.3845143,-0.0023330098,-0.004947875,0.00563884,0.0,0.0,1.3477581e-06,0.00064506725,0.011869877,1.43297475e-05,4.526078e-06,3.7100665e-06,3.1014777e-06,0.01632921,0.015468193,0.012304233,0.09300631,0.095069446,0.061318275,2.5029073e-11,2.37766e-11,2.0043236e-11,5e-08,5e-08,5e-08,1.3540554e-06,1.6140045e-06,1.4100512e-05,2.9540145e-06,1.08091e-06,1.1828999e-05,0.0,0.0,0.0006019793,0.056864716,0.1422582,8389351,0.43367702,0.24762528,0.007770917,0.11411704,0.08105119,0.08105119,0.0,0.0,0.0,-0.001232,0,0,0,831,24,0,0,0,0,0,0,0
146433715,-0.45381153,0.2576095,0.15623668,0.8386195,-9.115013,-3.773108,-0.07785688,38.553894,-63.20658,-20.373646,-4.161587e-06,1.4924368e-05,9.47398e-06,7.185523e-07,0.001808157,-0.0006790449,0.2299165,0.037957143,0.3845683,-0.002339151,-0.0049360013,0.0055995747,0.0,0.0,1.1290474e-06,0.0005950433,0.01123709,1.4177931e-05,4.3149835e-06,4.023544e-06,3.760751e-06,0.018186595,0.017041609,0.01255752,0.103864685,0.10593316,0.062046807,2.508104e-11,2.3865104e-11,2.017586e-11,5.0000093e-08,5.0000093e-08,5.0000093e-08,1.352097e-06,1.6126068e-06,1.4075861e-05,2.9523128e-06,1.0783656e-06,1.1803601e-05,0.0,0.0,0.00045865725,0.036168586,0.104603834,8389351,0.45803696,0.24909197,0.008215804,0.11411704,0.08105119,0.08105119,0.0,0.0,0.0,-0.001313,0,0,0,831,24,0,0,0,0,0,0,0
146631826,-0.4830081,0.26265892,0.15144531,0.8214487,-8.865496,-4.3713875,0.14825486,36.705036,-64.07405,-20.345583,-4.1381586e-06,1.5086771e-05,9.5693695e-06,-3.7024088e-06,0.0018061018,-0.00067914923,0.2299184,0.03794553,0.38458344,-0.0023392893,-0.004932277,0.00559458,0.0,0.0,9.186053e-07,0.0005541292,0.010849443,1.3731716e-05,4.2552697e-06,4.029545e-06,4.300761e-06,0.016361848,0.015397143,0.012225721,0.09353747,0.095040224,0.061315086,2.4985729e-11,2.3841689e-11,2.0221687e-11,5e-08,5e-08,5e-08,1.3489189e-06,1.6064095e-06,1.405542e-05,2.951961e-06,1.0753778e-06,1.1781541e-05,0.0,0.0,0.00042764994,0.029970696,0.055298068,8389351,0.43425533,0.24761882,0.028757596,0.091074094,0.10410217,0.10410217,0.0,0.0,0.0,-0.001221,0,0,0,831,24,0,0,0,0,0,0,0
146840712,-0.5044519,0.25945514,0.15615457,0.80859584,-8.600032,-4.972287,0.2876144,35.002197,-65.0324,-20.267664,-4.2084857e-06,1.5117404e-05,9.6768445e-06,-8.2007655e-06,0.001796285,-0.000686275,0.22991225,0.037958797,0.3845845,-0.0023356976,-0.0049398723,0.0056079645,0.0,0.0,6.9672046e-07,0.00051294966,0.0103064375,1.345546e-05,4.36493e-06,4.093508e-06,4.725298e-06,0.01635414,0.01547605,0.012220547,0.09394023,0.09515989,0.061421063,2.4956643e-11,2.3862733e-11,2.0303387e-11,5.0000008e-08,5.0000008e-08,5.0000008e-08,1.3465199e-06,1.6028813e-06,1.403678e-05,2.9517532e-06,1.0725521e-06,1.1760679e-05,0.0,0.0,0.0006511484,0.036507778,0.07203941,8389351,0.43485644,0.24783273,0.018617844,0.11585127,0.08730994,0.08730994,0.0,0.0,0.0,-0.001313,0,0,0,831,24,0,0,0,0,0,0,0
147045734,-0.5153153,0.25081232,0.1607058,0.80356526,-8.28233,-5.598238,0.22471938,33.323997,-66.12468,-20.22624,-4.191702e-06,1.5213453e-05,9.792471e-06,-8.265629e-06,0.0017876189,-0.00067680934,0.22990434,0.03796934,0.38458088,-0.0023319027,-0.0049493588,0.005635656,0.0,0.0,5.1682684e-07,0.0004673637,0.010058086,1.3370787e-05,4.4715525e-06,4.1446283e-06,4.966492e-06,0.016483143,0.015749753,0.012237535,0.0945937,0.09553795,0.061760902,2.4931333e-11,2.3883014e-11,2.0384406e-11,5.000006e-08,5.000006e-08,5.000006e-08,1.344191e-06,1.5996964e-06,1.4019012e-05,2.9515047e-06,1.0697639e-06,1.1740717e-05,0.0,0.0,0.00074805354,0.037204567,0.06938371,8389351,0.43604088,0.24851741,0.020354655,0.10923862,0.074542984,0.074542984,0.0,0.0,0.0,-0.001301,0,0,0,831,24,0,0,0,0,0,0,0
147245811,-0.5230039,0.24893944,0.16397734,0.7985034,-8.030144,-6.201685,0.0733221,31.727768,-67.319336,-20.28314,-4.1702256e-06,1.5403779e-05,9.944781e-06,-4.2099837e-06,0.001780677,-0.0006375128,0.22990574,0.03796394,0.3845824,-0.0023321207,-0.00495069,0.005640988,0.0,0.0,4.5466805e-07,0.00048744192,0.011138258,1.3298956e-05,4.5407182e-06,4.2063184e-06,5.170014e-06,0.016591318,0.016031828,0.012210522,0.09477218,0.09547163,0.061712578,2.4892598e-11,2.3886242e-11,2.0449276e-11,5.0000008e-08,5.0000008e-08,5.0000008e-08,1.3417781e-06,1.5966381e-06,1.4002844e-05,2.9511846e-06,1.0670224e-06,1.1722588e-05,0.0,0.0,0.0010417975,0.047482364,0.087296054,8389351,0.43616948,0.24842016,0.01580841,0.14546877,0.042817377,0.042817377,0.0,0.0,0.0,-0.001221,0,0,0,831,24,0,0,0,0,0,0,0
147450725,-0.5341108,0.24871655,0.16977039,0.78996444,-7.636301,-6.699369,0.13313483,30.191233,-68.636154,-20.313862,-4.1728777e-06,1.5569973e-05,1.0164561e-05,-6.2388294e-06,0.0017707951,-0.00061102636,0.22990596,0.03796338,0.38457724,-0.0023306578,-0.0049541215,0.0056624757,0.0,0.0,3.7887796e-07,0.0004405192,0.01061248,1.3119004e-05,4.6220075e-06,4.2707984e-06,5.448496e-06,0.016544685,0.01627145,0.012157272,0.09475296,0.09524579,0.06150844,2.485132e-11,2.387618e-11,2.0492668e-11,5e-08,5e-08,5e-08,1.3397315e-06,1.5941122e-06,1.398782e-05,2.950917e-06,1.0646124e-06,1.1705817e-05,0.0,0.0,0.0014359722,0.05579761,0.1022838,8389351,0.43588847,0.24800895,0.0121961795,0.17361626,0.05308357,0.05308357,0.0,0.0,0.0,-0.001303,0,0,0,831,24,0,0,0,0,0,0,0
147650876,-0.54952097,0.24673888,0.17231943,0.7793924,-7.3115916,-7.2954307,0.23416436,28.55788,-70.19935,-20.27182,-4.1364374e-06,1.5719525e-05,1.032687e-05,-1.2003051e-05,0.0017647884,-0.00060587534,0.22990583,0.03796399,0.38458192,-0.002326781,-0.004958112,0.0056915684,0.0,0.0,3.3070418e-07,0.000414779,0.009590108,1.2849259e-05,4.6934597e-06,4.3378895e-06,5.8163887e-06,0.016703926,0.016659549,0.012073224,0.09554762,0.09584401,0.061031137,2.4791372e-11,2.3854202e-11,2.0535686e-11,5e-08,5e-08,5e-08,1.3371088e-06,1.5912318e-06,1.396854e-05,2.9506168e-06,1.0616628e-06,1.1684607e-05,0.0,0.0,0.0014696205,0.04526567,0.07764879,8389351,0.43748328,0.2470448,0.078664884,0.11023629,0.05110309,0.05110309,0.0,0.0,0.0,-0.001306,0,0,0,831,24,0,0,0,0,0,0,0
147849862,-0.56206065,0.24416846,0.17791596,0.7699452,-7.0342717,-7.7653794,0.20991409,27.177822,-71.648506,-20.266516,-4.034977e-06,1.5753649e-05,1.0296769e-05,-5.328441e-06,0.0017632048,-0.00059583096,0.22990072,0.03797088,0.38458663,-0.002322632,-0.0049616494,0.0057203965,0.0,0.0,3.3380394e-07,0.00044632243,0.010129131,1.2748757e-05,4.913016e-06,4.478973e-06,6.1470823e-06,0.018528547,0.01871458,0.012366763,0.10601725,0.10604124,0.0621405,2.4807384e-11,2.3909225e-11,2.0639e-11,5e-08,5e-08,5e-08,1.3356077e-06,1.5900547e-06,1.3953797e-05,2.9504374e-06,1.059436e-06,1.1668115e-05,0.0,0.0,0.0008000255,0.021548405,0.044824343,8389351,0.4604981,0.24927996,0.0578894,0.11023629,0.05110309,0.05110309,0.0,0.0,0.0,-0.001234,0,0,0,831,24,0,0,0,0,0,0,0
148054807,-0.5773116,0.2412354,0.17955007,0.75913024,-6.62823,-8.282902,0.28110802,25.708277,-73.44011,-20.196363,-3.9500474e-06,1.603848e-05,1.06302205e-05,-1.9409028e-05,0.0017547212,-0.0005932761,0.2298977,0.037969336,0.38458458,-0.0023161387,-0.004968544,0.005779583,0.0,0.0,3.277799e-07,0.0004446991,0.011157149,1.2287034e-05,4.819626e-06,4.4445246e-06,6.513311e-06,0.016816527,0.017301997,0.012086388,0.09573177,0.09578706,0.061751094,2.4651095e-11,2.376549e-11,2.0558421e-11,5.0000057e-08,5.0000057e-08,5.0000057e-08,1.3327273e-06,1.5866954e-06,1.393623e-05,2.9501073e-06,1.056673e-06,1.1649125e-05,0.0,0.0,0.0013507704,0.036679577,0.06050963,8389351,0.43762866,0.24849768,0.07937164,0.08870074,0.039227195,0.039227195,0.0,0.0,0.0,-0.001221,0,0,0,831,24,0,0,0,0,0,0,0
