timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
72413397,72412350,5333009,-71.23165,24.75,102183.5,1.2141091
72439395,72438464,5333009,-71.52231,24.75,102187.0,1.2141505
72464388,72463404,5333009,-69.308044,24.625,102160.25,1.2138327
72489979,72488822,5333009,-69.53528,24.6875,102163.0,1.2138654
72515092,72513683,5333009,-71.08897,24.75,102181.75,1.2140882
72540134,72538954,5333009,-70.861725,24.75,102179.0,1.2140555
72565880,72564956,5333009,-70.217,24.75,102171.25,1.2139635
72590881,72589978,5333009,-70.87758,24.6875,102179.25,1.2140585
72616092,72615257,5333009,-71.37434,24.75,102185.25,1.2141298
72642055,72640858,5333009,-71.067825,24.75,102181.5,1.2140852
72668033,72666365,5333009,-70.861725,24.75,102179.0,1.2140555
72692903,72691865,5333009,-70.28042,24.75,102172.0,1.2139723
72718227,72717169,5333009,-70.962135,24.75,102180.25,1.2140704
72743105,72742239,5333009,-71.91337,24.75,102191.75,1.214207
72769491,72768287,5333009,-70.6292,24.6875,102176.24,1.2140228
72794492,72793333,5333009,-71.21051,24.75,102183.24,1.214106
72820082,72818758,5333009,-70.52879,24.6875,102175.0,1.214008
72845123,72844024,5333009,-70.11659,24.6875,102169.99,1.2139485
72870885,72869686,5333009,-69.74139,24.6875,102165.5,1.2138952
72896221,72895051,5333009,-70.17472,24.6875,102170.74,1.2139574
72920833,72919833,5333009,-71.332054,24.75,102184.75,1.2141238
72946504,72945002,5333009,-69.84708,24.6875,102166.75,1.21391
72971330,72970254,5333009,-71.87109,24.8125,102191.25,1.2142011
72996306,72995466,5333009,-70.962135,24.75,102180.25,1.2140704
73021839,73020613,5333009,-70.60806,24.75,102175.99,1.2140198
73047038,73046195,5333009,-71.21051,24.75,102183.24,1.214106
73073288,73071465,5333009,-70.13245,24.6875,102170.24,1.2139515
73098440,73096837,5333009,-71.39548,24.75,102185.5,1.2141328
73123161,73121748,5333009,-69.96862,24.6875,102168.25,1.2139279
73148828,73147844,5333009,-70.71375,24.75,102177.25,1.2140348
73173965,73172815,5333009,-71.168236,24.75,102182.74,1.2141
73199004,73198177,5333009,-70.65034,24.75,102176.49,1.2140257
73225011,73223947,5333009,-70.84059,24.8125,102178.75,1.2140526
73250262,73249438,5333009,-71.7284,24.8125,102189.49,1.2141802
73275456,73274493,5333009,-71.50117,24.8125,102186.75,1.2141477
73300823,73299853,5333009,-71.067825,24.75,102181.5,1.2140852
73326184,73325174,5333009,-70.07432,24.6875,102169.5,1.2139426
73351727,73350435,5333009,-71.332054,24.8125,102184.75,1.2141238
73376903,73376055,5333009,-70.79831,24.75,102178.25,1.2140466
73403407,73401193,5333009,-70.73489,24.75,102177.5,1.2140378
73429082,73426257,5333009,-70.57107,24.75,102175.5,1.2140139
73452979,73451186,5333009,-70.861725,24.75,102179.0,1.2140555
73477063,73476167,5333009,-72.96501,24.8125,102204.5,1.2143586
73502453,73501479,5333009,-70.756035,24.75,102177.75,1.2140408
73528072,73527221,5333009,-72.24102,24.8125,102195.74,1.2142545
73554886,73552474,5333009,-70.91986,24.75,102179.75,1.2140645
73579853,73578047,5333009,-71.50117,24.8125,102186.75,1.2141477
73604183,73603171,5333009,-71.45889,24.8125,102186.25,1.2141417
73629301,73628151,5333009,-69.78366,24.6875,102166.0,1.213901
73654225,73653265,5333009,-70.756035,24.75,102177.75,1.2140408
73679923,73678727,5333009,-69.619835,24.75,102163.99,1.2138772
73705276,73704274,5333009,-71.45889,24.8125,102186.25,1.2141417
73730963,73729182,5333009,-70.6292,24.75,102176.24,1.2140228
73755076,73754239,5333009,-69.53528,24.75,102163.0,1.2138654
73780640,73779472,5333009,-69.88935,24.6875,102167.25,1.213916
73806096,73805212,5333009,-70.15359,24.75,102170.49,1.2139544
73831080,73830190,5333009,-69.45073,24.75,102162.0,1.2138536
73856839,73855847,5333009,-69.0808,24.6875,102157.49,1.2138
73882153,73880735,5333009,-70.6292,24.8125,102176.24,1.2140228
73907103,73905750,5333009,-69.94748,24.75,102168.0,1.2139249
73932188,73931081,5333009,-70.07432,24.75,102169.5,1.2139426
73957155,73956033,5333009,-70.89872,24.8125,102179.5,1.2140615
73983119,73981482,5333009,-68.562904,24.6875,102151.24,1.2137257
74007834,74006961,5333009,-70.34383,24.75,102172.75,1.2139813
74033086,74031965,5333009,-68.74787,24.6875,102153.5,1.2137525
74057891,74056987,5333009,-71.45889,24.8125,102186.25,1.2141417
74083297,74082188,5333009,-69.98976,24.75,102168.5,1.2139308
74108129,74107252,5333009,-70.25928,24.75,102171.75,1.2139693
74134029,74132331,5333009,-70.48651,24.8125,102174.5,1.2140021
74159016,74158167,5333009,-69.67797,24.75,102164.75,1.2138863
74183949,74183127,5333009,-71.10482,24.8125,102182.0,1.2140912
74209012,74208181,5333009,-70.217,24.75,102171.25,1.2139635
74233990,74233158,5333009,-70.756035,24.8125,102177.75,1.2140408
74259058,74258233,5333009,-69.57756,24.8125,102163.49,1.2138712
74285125,74284038,5333009,-70.81945,24.8125,102178.5,1.2140496
74310421,74309384,5333009,-70.15359,24.75,102170.49,1.2139544
74336403,74335268,5333009,-70.46538,24.75,102174.25,1.2139992
74362085,74361156,5333009,-71.39548,24.8125,102185.5,1.2141328
74387978,74386420,5333009,-69.55642,24.75,102163.25,1.2138684
74413308,74412042,5333009,-71.87109,24.875,102191.25,1.2142011
74438181,74437162,5333009,-70.07432,24.75,102169.5,1.2139426
74463979,74463029,5333009,-70.84059,24.8125,102178.75,1.2140526
74490474,74488220,5333009,-69.88935,24.75,102167.25,1.213916
74514491,74513161,5333009,-70.6292,24.8125,102176.24,1.2140228
74539316,74538161,5333009,-70.6292,24.8125,102176.24,1.2140228
74564984,74563749,5333009,-69.22349,24.75,102159.25,1.2138209
74590462,74589630,5333009,-70.15359,24.8125,102170.49,1.2139544
74616020,74615175,5333009,-69.57756,24.75,102163.49,1.2138712
74641866,74640742,5333009,-69.804794,24.8125,102166.25,1.213904
74667388,74666506,5333009,-70.07432,24.8125,102169.5,1.2139426
74692273,74691323,5333009,-71.997925,24.875,102192.75,1.214219
74717931,74716846,5333009,-69.76252,24.75,102165.75,1.2138981
74743970,74742183,5333009,-70.15359,24.8125,102170.49,1.2139544
74768962,74767449,5333009,-71.41661,24.875,102185.75,1.2141358
74794474,74793384,5333009,-68.91698,24.8125,102155.5,1.2137764
74820086,74818638,5333009,-69.12308,24.75,102157.99,1.2138059
74844478,74843322,5333009,-71.50117,24.875,102186.75,1.2141477
74870092,74868769,5333009,-69.55642,24.8125,102163.25,1.2138684
74894870,74893998,5333009,-70.77717,24.875,102178.0,1.2140436
74920376,74919383,5333009,-68.790146,24.75,102154.0,1.2137585
74945450,74944399,5333009,-69.619835,24.8125,102163.99,1.2138772
74970970,74969831,5333009,-70.444244,24.8125,102174.0,1.2139962
74995895,74995049,5333009,-69.67797,24.8125,102164.75,1.2138863
75022071,75020187,5333009,-71.168236,24.875,102182.74,1.2141
75046919,75045438,5333009,-69.720245,24.8125,102165.25,1.2138922
75072292,75071388,5333009,-69.84708,24.8125,102166.75,1.21391
75097450,75096621,5333009,-68.8747,24.75,102155.0,1.2137704
75123490,75121843,5333009,-71.00441,24.875,102180.75,1.2140764
75148486,75146763,5333009,-70.217,24.8125,102171.25,1.2139635
75173114,75172149,5333009,-69.94748,24.8125,102168.0,1.2139249
75198701,75197829,5333009,-69.98976,24.875,102168.5,1.2139308
75223468,75222630,5333009,-69.57756,24.8125,102163.49,1.2138712
75249045,75247834,5333009,-69.0808,24.8125,102157.49,1.2138
75275023,75272783,5333009,-69.804794,24.8125,102166.25,1.213904
75299871,75297844,5333009,-69.619835,24.8125,102163.99,1.2138772
75324442,75323152,5333009,-69.413734,24.8125,102161.5,1.2138476
75349702,75348459,5333009,-69.308044,24.8125,102160.25,1.2138327
75375172,75374296,5333009,-69.26576,24.8125,102159.75,1.2138268
75401752,75399963,5333009,-69.88935,24.875,102167.25,1.213916
75426471,75425164,5333009,-69.67797,24.8125,102164.75,1.2138863
75451381,75450470,5333009,-70.73489,24.875,102177.5,1.2140378
75476393,75475349,5333009,-69.64097,24.8125,102164.24,1.2138802
75501278,75500412,5333009,-69.91049,24.8125,102167.5,1.2139189
75526827,75525674,5333009,-70.73489,24.875,102177.5,1.2140378
75552276,75551178,5333009,-71.89223,24.875,102191.5,1.2142041
75578087,75577250,5333009,-68.73202,24.8125,102153.25,1.2137496
75603388,75602404,5333009,-70.549934,24.875,102175.25,1.214011
75629142,75627846,5333009,-70.77717,24.875,102178.0,1.2140436
75654221,75653143,5333009,-69.308044,24.8125,102160.25,1.2138327
75679953,75679129,5333009,-68.4995,24.75,102150.5,1.2137169
75705064,75704227,5333009,-70.67148,24.875,102176.74,1.2140287
75729998,75729161,5333009,-69.55642,24.8125,102163.25,1.2138684
75755001,75754156,5333009,-70.6292,24.875,102176.24,1.2140228
75780845,75779338,5333009,-70.91986,24.875,102179.75,1.2140645
75805937,75804946,5333009,-70.13245,24.8125,102170.24,1.2139515
75831377,75830363,5333009,-69.493004,24.8125,102162.5,1.2138596
75856694,75855764,5333009,-69.720245,24.875,102165.25,1.2138922
75882228,75881167,5333009,-71.18937,24.875,102182.99,1.214103
75908028,75906330,5333009,-69.86821,24.875,102167.0,1.213913
75933086,75932228,5333009,-70.444244,24.875,102174.0,1.2139962
75958394,75957377,5333009,-69.434875,24.8125,102161.75,1.2138506
75984004,75983023,5333009,-69.804794,24.8125,102166.25,1.213904
76009198,76008027,5333009,-70.11659,24.875,102169.99,1.2139485
76036292,76034297,5333009,-68.64746,24.75,102152.25,1.2137377
76060956,76059165,5333009,-69.32918,24.75,102160.5,1.2138357
76084995,76084165,5333009,-70.59221,24.875,102175.75,1.2140169
76110662,76109470,5333009,-70.23814,24.8125,102171.5,1.2139665
76593098,76592283,5333009,-71.046684,24.875,102181.25,1.2140822
76618115,76617285,5333009,-68.73202,24.75,102153.25,1.2137496
76643430,76642327,5333009,-70.60806,24.875,102175.99,1.2140198
76668961,76667831,5333009,-70.34383,24.8125,102172.75,1.2139813
76744932,76744069,5333009,-71.54344,24.875,102187.25,1.2141535
76771890,76770310,5333009,-71.31621,24.875,102184.5,1.2141209
76796396,76795380,5333009,-71.00441,24.875,102180.75,1.2140764
76847185,76846269,5333009,-69.88935,24.8125,102167.25,1.213916
76872925,76871342,5333009,-68.83243,24.75,102154.5,1.2137644
76898379,76897476,5333009,-72.388985,24.9375,102197.5,1.2142754
76923377,76922384,5333009,-69.76252,24.8125,102165.75,1.2138981
76948932,76947758,5333009,-72.077194,24.9375,102193.75,1.2142308
76974158,76973029,5333009,-68.81129,24.75,102154.25,1.2137614
77000330,76999273,5333009,-70.07432,24.8125,102169.5,1.2139426
77026750,77024164,5333009,-70.73489,24.875,102177.5,1.2140378
77050019,77049178,5333009,-71.273926,24.875,102184.0,1.2141149
77075640,77074466,5333009,-70.52879,24.8125,102175.0,1.214008
77101194,77100265,5333009,-68.64746,24.75,102152.25,1.2137377
77126492,77125320,5333009,-70.549934,24.875,102175.25,1.214011
77152317,77150954,5333009,-69.32918,24.8125,102160.5,1.2138357
77177230,77176198,5333009,-68.89584,24.75,102155.25,1.2137734
77202080,77201173,5333009,-70.77717,24.875,102178.0,1.2140436
77226997,77226161,5333009,-70.549934,24.875,102175.25,1.214011
77253419,77251346,5333009,-69.18649,24.8125,102158.75,1.213815
77278008,77277184,5333009,-70.46538,24.8125,102174.25,1.2139992
77303152,77302309,5333009,-71.43775,24.875,102186.0,1.2141387
77328727,77327472,5333009,-72.304436,24.9375,102196.5,1.2142634
77355101,77353025,5333009,-69.86821,24.8125,102167.0,1.213913
77379400,77378465,5333009,-68.10843,24.6875,102145.74,1.2136604
77404994,77403999,5333009,-70.40724,24.8125,102173.5,1.2139902
77430326,77429255,5333009,-70.69262,24.8125,102176.99,1.2140317
77455926,77455093,5333009,-70.28042,24.8125,102172.0,1.2139723
77481060,77480168,5333009,-69.47186,24.8125,102162.25,1.2138566
77507093,77505279,5333009,-70.861725,24.875,102179.0,1.2140555
77532330,77530341,5333009,-70.89872,24.875,102179.5,1.2140615
77557757,77555759,5333009,-71.12595,24.8125,102182.24,1.214094
77582020,77580955,5333009,-70.38611,24.8125,102173.25,1.2139872
77607252,77606176,5333009,-70.010895,24.8125,102168.75,1.2139337
77634002,77631784,5333009,-69.699104,24.75,102165.0,1.2138892
77658102,77657286,5333009,-70.23814,24.8125,102171.5,1.2139665
77683948,77682174,5333009,-70.40724,24.8125,102173.5,1.2139902
77708399,77707170,5333009,-70.57107,24.875,102175.5,1.2140139
77733309,77732477,5333009,-69.804794,24.8125,102166.25,1.213904
77758883,77757623,5333009,-69.88935,24.8125,102167.25,1.213916
77785048,77783397,5333009,-71.273926,24.875,102184.0,1.2141149
77810070,77808746,5333009,-68.35681,24.75,102148.75,1.2136961
77837135,77833765,5333009,-70.4231,24.875,102173.75,1.2139932
77860170,77858745,5333009,-69.96862,24.8125,102168.25,1.2139279
77885478,77884638,5333009,-69.76252,24.8125,102165.75,1.2138981
77911331,77910262,5333009,-69.53528,24.8125,102163.0,1.2138654
77936072,77935253,5333009,-69.804794,24.8125,102166.25,1.213904
77962446,77961349,5333009,-69.35032,24.8125,102160.75,1.2138387
77987489,77986629,5333009,-69.26576,24.8125,102159.75,1.2138268
78013904,78012301,5333009,-70.57107,24.8125,102175.5,1.2140139
78039272,78038174,5333009,-69.47186,24.8125,102162.25,1.2138566
78063392,78062443,5333009,-68.74787,24.8125,102153.5,1.2137525
78088714,78087438,5333009,-69.94748,24.875,102168.0,1.2139249
78113708,78112439,5333009,-70.13245,24.875,102170.24,1.2139515
78138894,78137710,5333009,-69.67797,24.8125,102164.75,1.2138863
78165310,78163453,5333009,-68.04501,24.75,102144.99,1.2136515
78189917,78188944,5333009,-69.35032,24.8125,102160.75,1.2138387
78215038,78213950,5333009,-69.931625,24.875,102167.75,1.2139219
78240017,78238450,5333009,-68.98039,24.8125,102156.25,1.2137853
78264383,78263477,5333009,-69.24462,24.8125,102159.5,1.2138239
78289950,78288611,5333009,-68.790146,24.8125,102154.0,1.2137585
78315503,78314194,5333009,-69.14422,24.8125,102158.24,1.2138089
78341254,78339464,5333009,-70.05318,24.875,102169.25,1.2139397
78366081,78364753,5333009,-68.99625,24.8125,102156.5,1.2137883
78391160,78390160,5333009,-69.47186,24.8125,102162.25,1.2138566
78416968,78416095,5333009,-68.62632,24.8125,102151.99,1.2137346
78442318,78441056,5333009,-69.96862,24.8125,102168.25,1.2139279
78467167,78466173,5333009,-67.59054,24.75,102139.49,1.2135861
78492754,78491298,5333009,-67.42671,24.75,102137.5,1.2135625
78517346,78516268,5333009,-70.11659,24.875,102169.99,1.2139485
78543016,78542098,5333009,-66.90881,24.75,102131.25,1.2134882
78569745,78567779,5333009,-68.769005,24.8125,102153.75,1.2137555
78594146,78592954,5333009,-68.066154,24.75,102145.24,1.2136544
78619164,78618151,5333009,-69.74139,24.875,102165.5,1.2138952
78644126,78643153,5333009,-69.98976,24.875,102168.5,1.2139308
78669195,78668150,5333009,-68.74787,24.8125,102153.5,1.2137525
78695411,78694321,5333009,-69.24462,24.875,102159.5,1.2138239
78721026,78720080,5333009,-67.986885,24.8125,102144.25,1.2136427
78745991,78744953,5333009,-68.4995,24.8125,102150.5,1.2137169
78771283,78770428,5333009,-68.35681,24.8125,102148.75,1.2136961
78796500,78795682,5333009,-69.76252,24.875,102165.75,1.2138981
78821934,78821074,5333009,-68.689735,24.8125,102152.75,1.2137437
78847903,78846217,5333009,-68.562904,24.8125,102151.24,1.2137257
78872404,78871449,5333009,-66.70271,24.75,102128.75,1.2134585
78897715,78896427,5333009,-68.4995,24.8125,102150.5,1.2137169
78923091,78922276,5333009,-68.04501,24.8125,102144.99,1.2136515
78948403,78947421,5333009,-67.42671,24.8125,102137.5,1.2135625
78974112,78972942,5333009,-66.14254,24.75,102122.0,1.2133783
78999003,78997952,5333009,-68.2564,24.8125,102147.5,1.2136812
79023955,79022943,5333009,-67.38443,24.8125,102137.0,1.2135565
79049270,79048393,5333009,-67.965744,24.8125,102144.0,1.2136397
79074273,79073445,5333009,-67.49013,24.8125,102138.25,1.2135714
79099896,79098778,5333009,-68.21412,24.875,102147.0,1.2136754
79125877,79124030,5333009,-67.3263,24.8125,102136.25,1.2135476
79150197,79149167,5333009,-67.78078,24.8125,102141.75,1.2136129
79175091,79174154,5333009,-67.50598,24.8125,102138.49,1.2135743
79202427,79200263,5333009,-67.17833,24.8125,102134.5,1.2135268
79226072,79225177,5333009,-66.80841,24.8125,102130.0,1.2134733
79252101,79250281,5333009,-65.46082,24.6875,102113.74,1.2132802
79276303,79275168,5333009,-66.61816,24.8125,102127.75,1.2134466
79301080,79300239,5333009,-67.28403,24.8125,102135.75,1.2135416
79326460,79325278,5333009,-66.55474,24.8125,102126.99,1.2134376
79351260,79350257,5333009,-66.53889,24.8125,102126.74,1.2134347
79376934,79375622,5333009,-66.2271,24.75,102123.0,1.2133902
79402505,79401369,5333009,-66.14254,24.8125,102122.0,1.2133783
79429214,79426954,5333009,-65.19131,24.75,102110.5,1.2132417
79453158,79452186,5333009,-67.40557,24.8125,102137.25,1.2135595
79480431,79478262,5333009,-66.41206,24.8125,102125.25,1.2134169
79505158,79503396,5333009,-66.88768,24.8125,102131.0,1.2134852
79530345,79528947,5333009,-66.850685,24.8125,102130.5,1.2134793
79555152,79553946,5333009,-64.94293,24.75,102107.49,1.2132059
79581058,79579922,5333009,-67.5694,24.875,102139.24,1.2135831
79605983,79605063,5333009,-66.14254,24.75,102122.0,1.2133783
79631021,79630181,5333009,-66.6393,24.8125,102128.0,1.2134496
79657428,79656334,5333009,-66.020996,24.75,102120.49,1.2133604
79682412,79681390,5333009,-66.2271,24.75,102123.0,1.2133902
79708341,79707034,5333009,-67.30516,24.875,102136.0,1.2135446
79733279,79732260,5333009,-67.19947,24.875,102134.75,1.2135298
79758856,79757352,5333009,-65.77261,24.8125,102117.5,1.2133248
79783447,79782196,5333009,-65.587654,24.8125,102115.25,1.2132981
79808816,79807958,5333009,-65.93644,24.8125,102119.5,1.2133486
79834140,79833290,5333009,-66.53889,24.875,102126.74,1.2134347
79860401,79858378,5333009,-65.069756,24.8125,102109.0,1.2132238
79885043,79883762,5333009,-65.85717,24.8125,102118.5,1.2133367
79909833,79908960,5333009,-66.37507,24.875,102124.75,1.213411
79935206,79934312,5333009,-66.26938,24.875,102123.5,1.2133961
79960476,79959631,5333009,-65.93644,24.8125,102119.5,1.2133486
79986274,79985103,5333009,-65.62465,24.8125,102115.75,1.213304
80011988,80010752,5333009,-65.608795,24.8125,102115.5,1.2133011
80037182,80035957,5333009,-66.29051,24.8125,102123.75,1.213399
80061451,80060180,5333009,-66.18482,24.8125,102122.5,1.2133843
80086663,80085433,5333009,-65.23358,24.8125,102111.0,1.2132475
80112149,80111310,5333009,-66.70271,24.875,102128.75,1.2134585
80138862,80136885,5333009,-66.66044,24.875,102128.25,1.2134526
80163238,80161840,5333009,-64.80025,24.75,102105.75,1.2131852
80188076,80187147,5333009,-66.88768,24.875,102131.0,1.2134852
80213127,80212297,5333009,-64.678696,24.75,102104.25,1.2131674
80238257,80237363,5333009,-66.80841,24.875,102130.0,1.2134733
80263885,80262704,5333009,-64.86366,24.8125,102106.5,1.2131941
80290085,80288178,5333009,-65.31814,24.8125,102112.0,1.2132595
80314923,80313474,5333009,-66.205956,24.875,102122.75,1.2133873
80340016,80339182,5333009,-64.964066,24.8125,102107.74,1.2132089
80365293,80364418,5333009,-66.020996,24.8125,102120.49,1.2133604
80390438,80389615,5333009,-65.02749,24.8125,102108.5,1.2132179
80416150,80414757,5333009,-65.64579,24.8125,102116.0,1.213307
80440957,80439743,5333009,-65.15431,24.8125,102110.0,1.2132357
80466404,80465461,5333009,-65.75148,24.8125,102117.25,1.2133218
80491682,80490751,5333009,-67.78078,24.9375,102141.75,1.2136129
80516959,80516059,5333009,-66.37507,24.8125,102124.75,1.213411
80542373,80541276,5333009,-65.56652,24.8125,102115.0,1.2132951
80567971,80567121,5333009,-66.47547,24.875,102125.99,1.2134258
80593451,80592401,5333009,-65.75148,24.8125,102117.25,1.2133218
80618800,80617709,5333009,-66.66044,24.875,102128.25,1.2134526
80644230,80642908,5333009,-65.15431,24.8125,102110.0,1.2132357
80669093,80667836,5333009,-66.26938,24.875,102123.5,1.2133961
80694019,80692957,5333009,-67.30516,24.9375,102136.0,1.2135446
80719894,80718733,5333009,-66.6393,24.875,102128.0,1.2134496
80744970,80744154,5333009,-66.2271,24.875,102123.0,1.2133902
80770026,80769036,5333009,-66.332794,24.875,102124.25,1.213405
80795360,80794199,5333009,-67.59054,24.9375,102139.49,1.2135861
80820919,80819751,5333009,-65.31814,24.8125,102112.0,1.2132595
80846081,80845250,5333009,-66.35393,24.875,102124.5,1.213408
80872180,80870396,5333009,-67.40557,24.9375,102137.25,1.2135595
80896329,80895473,5333009,-66.12141,24.875,102121.75,1.2133753
80921472,80920653,5333009,-65.297,24.875,102111.75,1.2132565
80947425,80945387,5333009,-65.402695,24.875,102113.0,1.2132714
80972034,80970820,5333009,-65.999855,24.875,102120.24,1.2133574
80997430,80996155,5333009,-66.68157,24.9375,102128.5,1.2134556
81022421,81021388,5333009,-65.56652,24.875,102115.0,1.2132951
81047263,81046442,5333009,-65.75148,24.875,102117.25,1.2133218
81072974,81071843,5333009,-65.15431,24.875,102110.0,1.2132357
81098479,81096989,5333009,-64.71569,24.875,102104.75,1.2131734
81123155,81122039,5333009,-66.49661,24.9375,102126.24,1.2134287
81148150,81147155,5333009,-67.09378,24.9375,102133.5,1.2135149
81174315,81173465,5333009,-65.52424,24.875,102114.49,1.2132891
81199287,81198387,5333009,-66.18482,24.875,102122.5,1.2133843
81227920,81223511,5333009,-66.332794,24.9375,102124.25,1.213405
81251874,81249151,5333009,-66.2271,24.9375,102123.0,1.2133902
81275723,81274892,5333009,-65.23358,24.875,102111.0,1.2132475
81301297,81300163,5333009,-66.06327,24.9375,102121.0,1.2133664
81325935,81325106,5333009,-65.66692,24.875,102116.25,1.21331
81351783,81350202,5333009,-66.68157,24.9375,102128.5,1.2134556
81377128,81375741,5333009,-65.503105,24.875,102114.24,1.2132862
81402405,81401481,5333009,-66.24824,24.875,102123.25,1.2133931
81428334,81427133,5333009,-65.56652,24.875,102115.0,1.2132951
81453391,81452325,5333009,-66.332794,24.875,102124.25,1.213405
81479081,81478266,5333009,-66.311646,24.875,102124.0,1.213402
81504500,81503398,5333009,-67.0145,24.9375,102132.49,1.213503
81530196,81528746,5333009,-65.9153,24.9375,102119.25,1.2133456
81554977,81553627,5333009,-65.503105,24.875,102114.24,1.2132862
81580086,81578949,5333009,-66.16368,24.9375,102122.25,1.2133813
81607965,81604761,5333009,-68.04501,25.0,102144.99,1.2136515
81630917,81629952,5333009,-66.68157,24.9375,102128.5,1.2134556
81655996,81655174,5333009,-65.43968,24.875,102113.49,1.2132772
81681323,81680243,5333009,-66.47547,24.9375,102125.99,1.2134258
81707397,81705390,5333009,-65.95758,24.875,102119.74,1.2133515
81731880,81730339,5333009,-66.58117,24.875,102127.25,1.2134407
81758909,81756492,5333009,-66.78727,24.9375,102129.75,1.2134703
81783108,81782039,5333009,-66.59702,24.9375,102127.5,1.2134436
81808308,81807029,5333009,-65.608795,24.875,102115.5,1.2133011
81833162,81832075,5333009,-66.76613,24.9375,102129.5,1.2134674
81858859,81857172,5333009,-67.17833,24.9375,102134.5,1.2135268
81883403,81882468,5333009,-66.332794,24.9375,102124.25,1.213405
81908883,81907752,5333009,-66.12141,24.875,102121.75,1.2133753
81934100,81933162,5333009,-65.402695,24.875,102113.0,1.2132714
81958985,81958132,5333009,-66.49661,24.9375,102126.24,1.2134287
81987823,81983387,5333009,-65.814896,24.875,102118.0,1.2133307
82011260,82008335,5333009,-67.38443,24.9375,102137.0,1.2135565
82037106,82034273,5333009,-65.9153,24.875,102119.25,1.2133456
82061131,82059329,5333009,-65.85717,24.875,102118.5,1.2133367
82086127,82084673,5333009,-65.33928,24.875,102112.25,1.2132624
82111204,82109817,5333009,-65.73034,24.875,102117.0,1.213319
82136893,82135759,5333009,-66.18482,24.875,102122.5,1.2133843
82162033,82161184,5333009,-65.97872,24.875,102119.99,1.2133545
82187000,82186182,5333009,-65.83603,24.875,102118.25,1.2133337
82212842,82211636,5333009,-65.85717,24.875,102118.5,1.2133367
82238891,82237467,5333009,-66.12141,24.875,102121.75,1.2133753
82265836,82262952,5333009,-65.83603,24.875,102118.25,1.2133337
82289315,82288033,5333009,-65.13318,24.8125,102109.75,1.2132328
82313686,82312758,5333009,-65.38155,24.8125,102112.75,1.2132684
82339092,82338038,5333009,-65.43968,24.875,102113.49,1.2132772
82364293,82363029,5333009,-67.030365,24.9375,102132.74,1.213506
82389837,82388964,5333009,-66.04214,24.875,102120.74,1.2133634
82414972,82413986,5333009,-66.41206,24.875,102125.25,1.2134169
82439989,82439158,5333009,-66.06327,24.875,102121.0,1.2133664
82465166,82464294,5333009,-66.850685,24.9375,102130.5,1.2134793
82490415,82489485,5333009,-65.19131,24.8125,102110.5,1.2132417
82518468,82515388,5333009,-64.779106,24.8125,102105.5,1.2131822
82542880,82540495,5333009,-65.27586,24.8125,102111.5,1.2132535
82568051,82565763,5333009,-65.23358,24.8125,102111.0,1.2132475
82592107,82591256,5333009,-66.86654,24.9375,102130.75,1.2134823
82618821,82617199,5333009,-66.59702,24.875,102127.5,1.2134436
82644189,82642298,5333009,-66.08441,24.875,102121.25,1.2133694
82669852,82667380,5333009,-65.02749,24.8125,102108.5,1.2132179
82694441,82692750,5333009,-65.33928,24.8125,102112.25,1.2132624
82718853,82717967,5333009,-66.55474,24.9375,102126.99,1.2134376
82745371,82744231,5333009,-65.97872,24.875,102119.99,1.2133545
82770017,82769169,5333009,-65.25472,24.8125,102111.25,1.2132505
82795082,82794253,5333009,-66.6393,24.9375,102128.0,1.2134496
82821263,82820341,5333009,-64.40919,24.75,102100.99,1.2131287
82846910,82845774,5333009,-64.366905,24.8125,102100.5,1.2131228
82872003,82871177,5333009,-65.77261,24.875,102117.5,1.2133248
82898373,82897378,5333009,-66.29051,24.875,102123.75,1.213399
82923314,82922468,5333009,-64.82138,24.8125,102106.0,1.2131882
82949133,82947678,5333009,-65.0909,24.8125,102109.25,1.2132268
82975914,82973167,5333009,-64.467316,24.75,102101.74,1.2131376
82999192,82998230,5333009,-65.36041,24.8125,102112.5,1.2132654
83025072,83023942,5333009,-65.999855,24.875,102120.24,1.2133574
83050284,83049388,5333009,-64.678696,24.75,102104.25,1.2131674
83075968,83074379,5333009,-65.17017,24.8125,102110.25,1.2132387
83100893,83099314,5333009,-64.467316,24.8125,102101.74,1.2131376
83125859,83124753,5333009,-64.8848,24.8125,102106.75,1.2131971
83150439,83149453,5333009,-64.61528,24.8125,102103.5,1.2131585
83175882,83174799,5333009,-65.503105,24.8125,102114.24,1.2132862
83200727,83199442,5333009,-65.43968,24.8125,102113.49,1.2132772
83228417,83225281,5333009,-64.48846,24.75,102101.99,1.2131406
83254234,83250229,5333009,-64.80025,24.75,102105.75,1.2131852
83278704,83275305,5333009,-64.11853,24.75,102097.5,1.2130872
83301994,83300485,5333009,-65.0909,24.8125,102109.25,1.2132268
83327000,83325468,5333009,-66.35393,24.875,102124.5,1.213408
83352066,83351019,5333009,-65.87831,24.8125,102118.75,1.2133397
83377162,83376231,5333009,-65.75148,24.8125,102117.25,1.2133218
83402889,83401508,5333009,-65.54538,24.8125,102114.75,1.2132921
83428929,83427050,5333009,-66.12141,24.8125,102121.75,1.2133753
83455027,83453317,5333009,-64.98521,24.75,102107.99,1.2132119
83479942,83478832,5333009,-66.58117,24.8125,102127.25,1.2134407
