timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acceleration[0],acceleration[1],acceleration[2],jerk[0],jerk[1],jerk[2],thrust[0],thrust[1],thrust[2]
75250818,-0.20341316,-0.62051314,nan,-0.2036316,7.6660504e-11,-2.810142e-10,0.0,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
75455929,-0.20341316,-0.62051314,nan,-0.2036316,8.290634e-12,-2.810142e-10,0.0,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
75659765,-0.20341316,-0.62051314,nan,-0.2036316,9.123848e-13,-2.810142e-10,0.0,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
75864364,-0.20341316,-0.62051314,nan,-0.2036316,9.9204756e-14,-2.810142e-10,0.0,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
76060306,-0.20341316,-0.62051314,nan,-0.2036316,1.1717571e-14,-2.810142e-10,0.0,-1.4709525,0.0,0.0,0.41851813,0.0,0.0,20.0,nan,nan,nan
76663384,-0.20341316,-0.62051314,nan,-0.2036316,1.6785094e-17,-2.810142e-10,0.0,-1.1668681,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
76884159,-0.20341316,-0.62051314,nan,-0.2036316,1.5135537e-18,-2.810142e-10,0.0,-0.98401964,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
77082981,-0.20341316,-0.62051314,nan,-0.2036316,1.7396138e-19,-2.810142e-10,0.0,-0.97909343,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
77288104,-0.20341316,-0.62051314,nan,-0.2036316,1.8849843e-20,-2.810142e-10,0.0,-1.0412104,0.0,0.0,-1.573775,0.0,0.0,-20.0,nan,nan,nan
77482935,-0.20341316,-0.62051314,nan,-0.2036316,2.2492774e-21,-2.810142e-10,0.0,-1.4758022,0.0,0.0,-0.9838267,0.0,0.0,20.0,nan,nan,nan
77683826,-0.20341316,-0.62051314,nan,-0.2036316,2.5461623e-22,-2.810142e-10,0.0,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
77877298,-0.20341316,-0.62051314,nan,-0.2036316,3.0743897e-23,-2.810142e-10,0.0,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
78081945,-0.20341316,-0.62051314,nan,-0.2036316,3.343778e-24,-2.810142e-10,0.0,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
78302143,-0.20341316,-0.62051314,nan,-0.2036316,3.0344365e-25,-2.810142e-10,0.0,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
78492156,-0.20341316,-0.62051314,nan,-0.2036316,3.7996693e-26,-2.810142e-10,0.0,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
78686507,-0.20341316,-0.62051314,nan,-0.22200435,4.552907e-27,-2.810142e-10,0.0,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
78890893,-0.20341316,-0.62051314,nan,-0.22200435,4.9786286e-28,-2.810142e-10,0.0,-1.3537521,0.0,0.0,2.41866,0.0,0.0,20.0,nan,nan,nan
79096053,-0.20341316,-0.62051314,nan,-0.22200435,5.4205106e-29,-2.810142e-10,0.0,-1.1708945,0.0,0.0,0.9864658,0.0,0.0,20.0,nan,nan,nan
79300860,-0.20341316,-0.62051314,nan,-0.22200435,5.8621527e-30,-2.810142e-10,0.0,-0.59108317,0.0,0.0,3.2373195,0.0,0.0,-20.0,nan,nan,nan
79505320,nan,nan,nan,-0.22200435,6.398772e-31,0.13113192,-0.26423082,-0.33229843,3.1084862,2.4323797,0.0,20.0,0.0,0.0,nan,nan,nan
79704482,nan,nan,nan,-0.22200435,7.3455455e-32,0.7685267,-0.083656445,-0.33177024,2.598994,-1.0528803,0.0,-20.0,-20.0,0.0,nan,nan,nan
79905168,nan,nan,nan,-0.22200435,8.30163e-33,1.2968345,-0.28932047,-0.69289315,1.1897309,-0.5747003,-3.7803268,-20.0,20.0,-20.0,nan,nan,nan
80114430,nan,nan,nan,-0.22200435,8.649931e-34,1.2333986,-0.27697918,-1.4138494,0.14755821,0.12455354,-1.8563471,20.0,0.0,20.0,nan,nan,nan
80330630,nan,nan,nan,-0.22200435,8.1699337e-35,1.5434486,-0.33526608,-1.4410106,2.0679252,-0.39882505,1.39112,-20.0,0.0,20.0,nan,nan,nan
80508955,nan,nan,nan,nan,-0.33182785,1.6815344,-0.5079123,-1.3670816,-0.044223174,-0.7100226,0.6191017,0.0,20.0,20.0,nan,nan,nan
80734485,nan,nan,nan,nan,-0.5146654,2.030439,-0.71454424,-0.9835105,1.8847889,-1.5401894,0.5560888,-20.0,0.0,-20.0,nan,nan,nan
80915744,nan,nan,nan,nan,-0.58033943,2.3175328,-1.0130824,-0.9777033,0.82901853,-1.4546986,0.0,-20.0,0.0,0.0,nan,nan,nan
81139785,nan,nan,nan,nan,-0.5848358,2.3740046,-1.3516121,-0.9770626,-0.04998219,-1.2568561,0.0,0.0,20.0,0.0,nan,nan,nan
81323876,nan,nan,nan,nan,-0.56694406,2.3616438,-1.6479046,-0.9759034,-0.09360832,-1.6525346,0.0,0.0,20.0,0.0,nan,nan,nan
81522782,nan,nan,nan,nan,-0.5530206,2.312898,-1.9969164,-0.9737264,-0.3350498,-1.5652719,0.0,0.0,20.0,0.0,nan,nan,nan
81747015,nan,nan,nan,nan,-0.34253514,2.1919646,-2.385309,-0.97758615,-0.69919443,-1.5453944,0.0,0.0,20.0,0.0,nan,nan,nan
81946886,nan,nan,nan,nan,-0.22661512,2.03409,-2.669608,-0.9760843,-0.8244663,-1.1094757,0.0,0.0,20.0,0.0,nan,nan,nan
82147098,nan,nan,nan,nan,-0.039349277,1.9516029,-2.8865116,-0.9692409,-0.301938,-0.86701477,0.24023584,0.0,20.0,-20.0,nan,nan,nan
82357811,nan,nan,nan,nan,-0.004028203,1.9394295,-3.080125,-0.5484766,0.14454657,-0.86717355,1.9991618,0.0,20.0,-20.0,nan,nan,nan
82555289,nan,nan,nan,-1.0141325,-0.00046867994,1.9977388,-3.2111251,-0.4164105,0.2773425,-0.3635224,1.0725226,0.0,20.0,20.0,nan,nan,nan
82739102,nan,nan,nan,-1.0141325,-6.4450214e-05,2.0105217,-3.2308366,-0.24255545,0.08352856,-0.083528616,1.7741461,-20.0,20.0,20.0,nan,nan,nan
82948120,nan,nan,nan,-1.0141325,-6.743256e-06,1.9965073,-3.2081473,-0.054511856,-0.0647583,0.064758286,-1.0822842,20.0,-20.0,-20.0,nan,nan,nan
83154316,nan,nan,nan,-1.0141325,-7.2454293e-07,1.9481498,-3.1310618,-0.4710877,-0.13190801,0.13190803,-0.90029395,20.0,-20.0,20.0,nan,nan,nan
83354482,nan,nan,nan,-1.0141325,-8.231056e-08,1.9751945,-3.1759038,-0.4613245,0.3576646,-0.35766464,0.0,-20.0,20.0,0.0,nan,nan,nan
83555077,nan,nan,nan,-1.0141325,-9.363507e-09,2.0741358,-3.3413951,-0.45820105,0.61748433,-0.8074062,0.0,0.0,20.0,0.0,nan,nan,nan
83754447,nan,nan,nan,-1.0141325,-1.0665897e-09,2.1607609,-3.471702,-0.4554735,0.07798825,-0.07798825,0.0,-20.0,20.0,0.0,nan,nan,nan
83954978,nan,nan,nan,-1.0141325,-1.2125631e-10,2.1729379,-3.4917195,-0.32320923,0.0,0.0,-0.130604,0.0,0.0,-20.0,nan,nan,nan
84174909,nan,nan,nan,-1.0141325,-1.1017409e-11,2.1663883,-3.4811947,-0.33112323,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
84374673,nan,nan,nan,-1.0141325,-1.2528411e-12,2.1524503,-3.4587975,-0.3338759,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
84574797,nan,nan,nan,-1.0141325,-1.424251e-13,2.1644053,-3.478758,-0.33196002,0.22228247,-0.22229704,0.0,0.0,20.0,0.0,nan,nan,nan
84784376,nan,nan,nan,-1.0141325,-1.4856568e-14,2.1946409,-3.5268724,-0.33447033,0.1354618,-0.1354618,0.0,-20.0,20.0,0.0,nan,nan,nan
84979755,nan,nan,nan,-1.0141325,-1.7623688e-15,2.226909,-3.579383,-0.275927,0.20740825,-0.26631027,1.5058401,0.0,20.0,20.0,nan,nan,nan
85193877,nan,nan,-4.2938404,-1.0141325,-1.6939137e-16,2.2716186,-3.6495233,0.052864335,0.0,0.0,-0.14356291,0.0,0.0,-20.0,nan,nan,nan
85388615,nan,nan,nan,-1.0141325,-2.0271556e-17,2.2625258,-3.635561,-0.011924745,-0.08824794,0.08824795,0.0,20.0,-20.0,0.0,nan,nan,nan
85586169,nan,nan,nan,-1.0141325,-2.3651002e-18,2.2197247,-3.5654552,-0.027290834,-0.28050098,0.31328365,0.0,0.0,-20.0,0.0,nan,nan,nan
85782187,nan,nan,nan,-1.0141325,-2.7983657e-19,2.171526,-3.4879434,-0.031172134,-0.27358633,0.32691145,0.0,0.0,-20.0,0.0,nan,nan,nan
85985921,nan,nan,nan,-1.0141325,-3.0720357e-20,2.1353474,-3.4308212,-0.032532707,-0.18306231,0.18306233,0.0,20.0,-20.0,0.0,nan,nan,nan
86182444,nan,nan,nan,-1.0141325,-3.6142344e-21,2.0924127,-3.3611524,-0.031228889,-0.23529327,0.46288228,0.0,0.0,-20.0,0.0,nan,nan,nan
86382899,nan,nan,nan,nan,-0.13085264,1.9856067,-3.3058994,-0.028586369,-0.7405243,1.1916404,0.0,0.0,20.0,0.0,nan,nan,nan
86590459,nan,nan,nan,nan,-0.2023582,1.7029096,-2.9371502,-0.028259072,-1.6036972,1.0202653,0.0,0.0,-20.0,0.0,nan,nan,nan
86810025,nan,nan,nan,nan,-0.25804472,0.9829262,-2.7522376,-0.02857155,-3.439032,1.2049255,0.0,20.0,0.0,0.0,nan,nan,nan
87009953,nan,nan,nan,nan,-0.3262908,0.48824745,-2.5196056,-0.032157328,-1.588704,0.63010556,0.0,20.0,-20.0,0.0,nan,nan,nan
87204415,nan,nan,nan,nan,-0.47565395,0.16957904,-2.5449274,-0.032142337,-1.1381384,-0.29599327,0.0,20.0,0.0,0.0,nan,nan,nan
87405070,nan,nan,nan,nan,-0.6414083,-0.060306244,-2.6758368,-0.032058783,-1.4562682,-0.8280152,0.0,0.0,20.0,0.0,nan,nan,nan
87603914,nan,nan,nan,nan,-0.6964612,-0.31987002,-2.698499,-0.028053205,-1.1574944,-0.82074594,0.0,0.0,-20.0,0.0,nan,nan,nan
87805488,nan,nan,nan,nan,-0.74541986,-0.5535821,-3.1006167,-0.029878538,-1.1574944,-1.2318054,0.0,0.0,20.0,0.0,nan,nan,nan
88026417,nan,nan,nan,nan,-0.7694433,-0.97250783,-2.9595778,-0.02858653,-2.0443282,1.4565003,0.0,20.0,0.0,0.0,nan,nan,nan
88229112,nan,nan,nan,nan,-0.7868288,-1.450668,-2.6642842,-0.028587487,-2.2189243,1.4565003,0.0,20.0,0.0,0.0,nan,nan,nan
88432819,nan,nan,nan,nan,-0.79323685,-1.8419152,-2.4252162,-0.028671782,-1.0145273,-0.019931428,0.0,20.0,0.0,0.0,nan,nan,nan
88629726,nan,nan,nan,nan,-0.7902358,-2.078005,-2.3853557,-0.029112412,-0.11567103,-0.93452084,0.0,20.0,-20.0,0.0,nan,nan,nan
88833342,nan,nan,nan,nan,-0.6410727,-1.9968351,-2.7043953,-0.027757326,-0.95023936,-0.5153645,0.0,-20.0,20.0,0.0,nan,nan,nan
89014277,nan,nan,nan,nan,-0.45954713,-2.3872,-2.6399465,-0.028734088,-2.1992295,0.49864703,0.0,20.0,0.0,0.0,nan,nan,nan
89214845,nan,nan,nan,nan,-0.19301331,-2.7993236,-2.5461261,-0.027442345,-1.6854014,0.001047045,0.0,20.0,-20.0,0.0,nan,nan,nan
89436906,nan,nan,nan,nan,-0.01717689,-3.1554613,-2.5783963,-0.028586209,-1.2661208,-0.5775598,0.0,20.0,0.0,0.0,nan,nan,nan
89630490,nan,nan,nan,nan,-0.0020765378,-3.3838592,-2.76482,-0.026749665,-0.88547677,-0.8854768,0.0,20.0,20.0,0.0,nan,nan,nan
89827944,nan,nan,nan,-2.4472005,-0.00024180532,-3.5543203,-2.957823,-0.02603333,-0.721205,-0.6520753,0.0,20.0,0.0,0.0,nan,nan,nan
90028248,nan,nan,nan,-2.4472005,-2.739882e-05,-3.7131782,-3.0905912,-0.02651534,-0.6316258,-0.6316257,0.0,20.0,20.0,0.0,nan,nan,nan
90241882,nan,nan,nan,-2.4472005,-2.6455573e-06,-3.8734908,-3.2241154,-0.02448785,-0.6034088,-0.6034088,0.0,20.0,20.0,0.0,nan,nan,nan
90436049,nan,nan,nan,nan,-0.16737415,-3.9983308,-3.3600938,-0.023890555,0.1666018,-1.3509668,0.0,20.0,20.0,0.0,nan,nan,nan
90633430,nan,nan,nan,nan,-0.31624594,-4.133524,-3.4150646,-0.023711268,-1.0516708,0.31432065,0.0,20.0,0.0,0.0,nan,nan,nan
90835790,nan,nan,nan,nan,-0.2584167,-4.3860245,-3.307888,-0.023401901,-1.1821923,0.67293006,0.0,20.0,0.0,0.0,nan,nan,nan
91041276,nan,nan,nan,nan,-0.24478814,-4.6571827,-3.1694658,-0.026005298,-0.99597,0.67293006,0.0,20.0,0.0,0.0,nan,nan,nan
91244801,nan,nan,nan,nan,-0.24268363,-4.8732176,-3.0149622,-0.025471572,-0.8678296,0.86782974,0.0,20.0,-20.0,0.0,nan,nan,nan
91449809,nan,nan,nan,nan,-0.29091594,-5.0865088,-2.8611443,-0.024705062,-1.0086844,0.3093203,0.0,20.0,0.0,0.0,nan,nan,nan
91646713,nan,nan,nan,nan,-0.30779237,-5.2949686,-2.6848094,-0.025181074,-0.9729986,0.9729986,0.0,20.0,-20.0,0.0,nan,nan,nan
91875364,nan,nan,nan,nan,-0.039305378,-5.5083413,-2.4505906,-0.027325246,-0.5813939,0.58139396,0.0,20.0,-20.0,0.0,nan,nan,nan
92068478,nan,nan,nan,nan,-0.004771641,-5.554424,-2.4081187,-0.02741335,-0.034605667,0.066922426,0.0,0.0,-20.0,0.0,nan,nan,nan
92266072,nan,nan,nan,-2.7348278,-0.0005556363,-5.56081,-2.395439,-0.026317019,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
92472188,nan,nan,nan,-2.7348278,-5.9624075e-05,-5.5587945,-2.3946452,-0.024702672,-0.0457881,-0.045788117,0.0,20.0,20.0,0.0,nan,nan,nan
92692139,nan,nan,nan,nan,0.04477445,-5.5854783,-2.436116,-0.024786757,0.21244884,-1.0419618,0.0,0.0,-20.0,0.0,nan,nan,nan
92884277,nan,nan,nan,nan,0.26223683,-5.437404,-2.901668,-0.026496543,1.1302011,-2.6975617,0.0,0.0,20.0,0.0,nan,nan,nan
93073072,nan,nan,nan,nan,0.39376804,-5.145834,-3.3801088,-0.025943816,1.7044729,-1.9190979,0.0,0.0,20.0,0.0,nan,nan,nan
93302321,nan,nan,nan,nan,0.4570106,-4.691954,-3.9963472,-0.024620183,2.2554905,-2.5563602,0.0,0.0,20.0,0.0,nan,nan,nan
93483820,nan,nan,nan,nan,0.48677015,-4.2406716,-4.4790597,-0.024077972,3.2747395,-2.7935908,0.0,-20.0,0.0,0.0,nan,nan,nan
93710165,nan,nan,nan,nan,0.52763104,-3.5759153,-5.115481,-0.02461445,2.2629626,-2.2629626,0.0,-20.0,20.0,0.0,nan,nan,nan
93892736,nan,nan,nan,nan,0.5645408,-3.1250656,-5.5131783,-0.025538303,3.0294871,-2.1685839,0.0,20.0,0.0,0.0,nan,nan,nan
94115192,nan,nan,nan,nan,0.6562595,-2.3190966,-5.9959464,-0.023162441,5.0,-2.1685839,0.0,0.0,0.0,0.0,nan,nan,nan
94304489,nan,nan,nan,nan,0.694138,-1.3821063,-6.406415,-0.02408275,4.5606666,-2.1685839,0.0,-20.0,0.0,0.0,nan,nan,nan
94499368,nan,nan,nan,nan,0.7166169,-0.5359185,-6.551473,-0.024940755,3.9848874,-0.044902183,0.0,-20.0,0.0,0.0,nan,nan,nan
94709104,nan,nan,nan,nan,0.73665375,0.2816846,-6.587669,-0.024455205,3.6287544,-0.2607951,0.0,-20.0,0.0,0.0,nan,nan,nan
94901642,nan,nan,nan,nan,0.738217,1.008885,-6.6512456,-0.024246762,3.459968,-0.3427454,0.0,-20.0,0.0,0.0,nan,nan,nan
95124038,nan,nan,nan,nan,0.7342031,1.8405948,-6.6598425,-0.02402049,3.6656673,0.3935233,0.0,-20.0,0.0,0.0,nan,nan,nan
95323797,nan,nan,nan,nan,0.7218384,2.500302,-6.4911337,-0.023326911,3.1010005,1.1885606,0.0,-20.0,0.0,0.0,nan,nan,nan
95525669,nan,nan,nan,nan,0.6987344,3.0584784,-6.164272,-0.026018998,1.6674336,2.615345,0.0,0.0,20.0,0.0,nan,nan,nan
95732913,nan,nan,nan,nan,0.6799472,3.5677912,-5.605234,-0.027423225,2.9578452,2.6078494,0.0,-20.0,0.0,0.0,nan,nan,nan
95932185,nan,nan,nan,nan,0.66906554,4.239711,-5.102556,-0.025943818,3.670063,2.1065295,0.0,-20.0,0.0,0.0,nan,nan,nan
96122246,nan,nan,nan,nan,0.67248815,4.8963585,-4.7022085,-0.025568087,2.8888388,2.1065295,0.0,-20.0,0.0,0.0,nan,nan,nan
96324427,nan,nan,nan,nan,0.6803442,5.4099927,-4.155976,-0.025370277,2.0213385,2.7704554,0.0,-20.0,0.0,0.0,nan,nan,nan
96548909,nan,nan,nan,nan,0.6820184,5.8089795,-3.4985845,-0.024636744,1.0744785,3.0679185,0.0,-20.0,-20.0,0.0,nan,nan,nan
96751952,nan,nan,nan,nan,0.67839515,5.9627037,-2.863619,-0.026040819,0.5337585,3.2873383,0.0,0.0,-20.0,0.0,nan,nan,nan
96938801,nan,nan,nan,nan,0.67422724,6.062436,-2.1486802,-0.025947798,0.5337585,3.9086456,0.0,0.0,-20.0,0.0,nan,nan,nan
97143920,nan,nan,nan,nan,0.66348577,6.1676855,-1.326564,-0.025947798,0.12209852,3.9779217,0.0,-20.0,-20.0,0.0,nan,nan,nan
97349052,nan,nan,nan,nan,0.6642718,6.1167703,-0.49463713,-0.026031896,-0.47576112,3.9998019,0.0,0.0,-20.0,0.0,nan,nan,nan
97560908,nan,nan,nan,nan,0.6705397,5.8870945,0.35361946,-0.026866911,-1.7820309,3.731309,0.0,0.0,-20.0,0.0,nan,nan,nan
97755840,nan,nan,nan,nan,0.66625255,5.3500147,1.0712523,-0.026868343,-3.365084,3.3650837,0.0,20.0,-20.0,0.0,nan,nan,nan
97951082,nan,nan,nan,nan,0.6910218,4.699192,1.6677803,-0.025803812,-3.274636,2.671519,0.0,20.0,0.0,0.0,nan,nan,nan
98167058,nan,nan,nan,nan,0.6975246,4.060664,1.8654666,-0.02649272,-2.3200052,-1.2309809,0.0,0.0,-20.0,0.0,nan,nan,nan
98354847,nan,nan,nan,nan,0.5825931,3.6205897,1.388255,-0.027088987,-2.6392553,-2.6392553,0.0,20.0,20.0,0.0,nan,nan,nan
98550206,nan,nan,nan,nan,0.110005155,3.0877283,1.1139426,-0.027238261,-3.0216293,0.5167181,0.0,20.0,20.0,0.0,nan,nan,nan
98754905,nan,nan,nan,nan,0.011982229,2.446379,1.1793547,-0.026876632,-2.9226117,-0.3439921,0.0,20.0,0.0,0.0,nan,nan,nan
98978102,nan,nan,nan,nan,0.0010570693,1.837092,1.0155485,-0.025961816,-1.8130556,-0.91247416,0.0,20.0,0.0,0.0,nan,nan,nan
99174063,nan,nan,nan,0.5056297,0.00012479656,1.7497393,0.96980816,-0.025952894,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
99377990,nan,nan,nan,0.5056297,1.36823455e-05,1.7497393,0.9687169,-0.027337035,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
99575006,nan,nan,nan,0.5056297,1.6000981e-06,1.7496915,0.96869045,-0.025891256,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
99767443,nan,nan,nan,0.5056297,1.956687e-07,1.7497393,0.9687169,-0.025952894,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
99991334,nan,nan,nan,0.5056297,1.7143073e-08,1.7497393,0.9687169,-0.02603811,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
100186789,nan,nan,nan,0.5056297,2.0388988e-09,1.7497393,0.9687169,-0.025884088,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
100383708,nan,nan,nan,0.5056297,2.3869598e-10,1.7497393,0.9687169,-0.02649272,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
100607921,nan,nan,nan,0.5056297,2.0866326e-11,1.7497393,0.9687169,-0.024486575,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
100800445,nan,nan,nan,0.5056297,2.5508397e-12,1.7497393,0.9687169,-0.023386458,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
101005463,nan,nan,nan,0.5056297,2.7667552e-13,1.7497393,0.9687169,-0.023296183,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
101210447,nan,nan,nan,0.5056297,3.0037574e-14,1.7497393,0.9687169,-0.011452456,0.0,0.0,0.5772019,0.0,0.0,20.0,nan,nan,nan
101408191,nan,nan,-2.371532,0.5056297,3.4853894e-15,1.7497393,0.9687169,-6.7762636e-21,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
101609397,nan,nan,-2.371532,0.5056297,3.9273763e-16,1.7497393,0.9687169,-6.7762636e-21,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
101809878,nan,nan,-2.371532,0.5056297,4.4546763e-17,1.8745928,1.0278811,-6.7762636e-21,1.2751335,0.7029343,0.0,-20.0,0.0,0.0,nan,nan,nan
102028869,nan,nan,-2.371532,0.5056297,4.078428e-18,2.1102626,1.1714017,-6.7762636e-21,0.7936874,0.23789704,0.0,-20.0,0.0,0.0,nan,nan,nan
102235716,nan,nan,-2.371532,0.5056297,4.349513e-19,2.2818482,1.2648695,-6.7762636e-21,0.6135285,0.4881325,0.0,-20.0,0.0,0.0,nan,nan,nan
102435987,nan,nan,-2.371532,0.5056297,4.9430588e-20,2.4081638,1.3354676,-6.7762636e-21,0.36951298,0.36951292,0.0,-20.0,-20.0,0.0,nan,nan,nan
102634904,nan,nan,-2.371532,0.5056297,5.681534e-21,2.530001,1.4027594,-6.7762636e-21,0.22537234,0.22537231,0.0,-20.0,-20.0,0.0,nan,nan,nan
102827485,nan,nan,nan,0.5056297,6.931886e-22,2.6120553,1.4467604,0.97707224,0.20472798,0.20472798,-0.95766,-20.0,-20.0,-20.0,nan,nan,nan
103030473,nan,nan,nan,0.5056297,7.664807e-23,2.6299298,1.4555122,0.396572,-0.53024,-0.20599736,-4.0,-20.0,0.0,0.0,nan,nan,nan
103228974,nan,nan,nan,0.5056297,8.838514e-24,2.534458,1.4007198,-0.29539087,0.026543438,-0.2866794,-4.0,20.0,0.0,0.0,nan,nan,nan
103442381,nan,nan,nan,nan,-0.0046120733,2.6494856,1.4716907,-1.1487828,0.7116114,0.114163056,-4.0,-20.0,0.0,0.0,nan,nan,nan
103629489,nan,nan,nan,0.49881846,-0.0005929307,2.7892666,1.518166,-1.6873454,0.60898226,0.26957756,-1.1864444,-20.0,0.0,20.0,nan,nan,nan
103851995,nan,nan,nan,0.49881846,-5.2829142e-05,3.0134299,1.6316484,-1.7759336,1.2642546,0.6910258,-0.20178565,-20.0,0.0,20.0,nan,nan,nan
104057066,nan,nan,nan,0.49881846,-5.7016478e-06,3.330044,1.7981154,-1.8472046,1.5808322,0.87512505,-0.29376712,-20.0,0.0,20.0,nan,nan,nan
104250374,nan,nan,nan,0.49881846,-6.9067426e-07,3.6648314,1.9767727,-1.9213992,1.7627121,0.97159386,-0.32815018,-20.0,0.0,20.0,nan,nan,nan
104451008,nan,nan,nan,0.49881846,-7.853258e-08,4.088921,2.197619,-2.0191488,2.2301562,1.1966459,-0.46714726,-20.0,0.0,20.0,nan,nan,nan
104650903,nan,nan,nan,0.49881846,-8.896422e-09,4.5731645,2.4540913,-2.1277444,2.460319,1.3349559,-0.49060997,-20.0,0.0,20.0,nan,nan,nan
104850370,nan,nan,nan,0.49881846,-1.0165856e-09,5.118556,2.7417572,-2.2497401,2.6723225,1.4959108,-0.5012144,-20.0,0.0,20.0,nan,nan,nan
105050739,nan,nan,nan,0.49881846,-1.1541836e-10,5.7121444,3.0559688,-2.3843281,3.0929835,1.636378,-0.6746758,-20.0,0.0,20.0,nan,nan,nan
105261846,nan,nan,nan,0.49881846,-1.1790234e-11,6.4053717,3.42219,-2.5397367,3.2496877,1.7946765,-0.6096837,-20.0,0.0,20.0,nan,nan,nan
105461872,nan,nan,nan,0.49881846,-1.3403423e-12,7.1220193,3.799434,-2.702221,3.6012592,1.96206,-0.6740662,-20.0,0.0,20.0,nan,nan,nan
105660043,nan,nan,nan,0.49881846,-1.5574578e-13,7.8745923,4.2002497,-2.71635,3.7229664,2.0718286,0.0,-20.0,0.0,0.0,nan,nan,nan
105873411,nan,nan,nan,0.49881846,-1.5025004e-14,8.642947,4.647032,-2.718173,2.3540378,2.094447,0.0,-20.0,0.0,0.0,nan,nan,nan
