timestamp,error_count,device_id,temperature,clipping[0],clipping[1],clipping[2],full_scale_range,vibration_metric,coning_vibration,measure_rate_hz,rotation
192614803,0,5505042,22.0,0,0,0,34.906586,0.0005050518,7.497645e-07,1000,0
193625767,0,5505042,23.0,0,0,0,34.906586,0.0006565121,1.1251542e-06,1000,0
194635845,0,5505042,22.0,0,0,0,34.906586,0.0006362052,1.0269534e-06,1000,0
195647790,0,5505042,22.0,0,0,0,34.906586,0.0004964637,3.5483464e-07,1000,0
196659817,0,5505042,22.0,0,0,0,34.906586,0.0004975721,5.65415e-07,1000,0
197667826,0,5505042,22.0,0,0,0,34.906586,0.00073848583,1.6012785e-06,1000,0
198675010,0,5505042,22.0,0,0,0,34.906586,0.0007271488,1.4328667e-06,1000,0
199682983,0,5505042,22.0,0,0,0,34.906586,0.00059451984,1.1249533e-06,1000,0
200690853,0,5505042,22.0,0,0,0,34.906586,0.00077262864,2.7701128e-06,1000,0
201697802,0,5505042,22.0,0,0,0,34.906586,0.00054757844,1.1925621e-06,1000,0
202707811,0,5505042,22.0,0,0,0,34.906586,0.00063342554,1.3199847e-06,1000,0
203717744,0,5505042,22.0,0,0,0,34.906586,0.00055781956,1.2349152e-06,1000,0
204627721,0,5505042,22.0,0,0,0,34.906586,0.0004744215,3.1100615e-07,1000,0
205636812,0,5505042,22.0,0,0,0,34.906586,0.0003553858,1.700955e-07,1000,0
206648743,0,5505042,22.0,0,0,0,34.906586,0.00053048116,7.914356e-07,1000,0
207659715,0,5505042,22.0,0,0,0,34.906586,0.0005412685,7.191285e-07,1000,0
208667813,0,5505042,22.0,0,0,0,34.906586,0.0005967054,8.18277e-07,1000,0
209675795,0,5505042,22.0,0,0,0,34.906586,0.00074680464,1.9879842e-06,1000,0
210684812,0,5505042,22.0,0,0,0,34.906586,0.0007847778,2.2168342e-06,1000,0
211692802,0,5505042,22.0,0,0,0,34.906586,0.00091054855,2.1759079e-06,1000,0
212699746,0,5505042,22.0,0,0,0,34.906586,0.0010581296,4.432958e-06,1000,0
213710823,0,5505042,22.0,0,0,0,34.906586,0.0008285638,2.6770006e-06,1000,0
214723802,0,5505042,22.0,0,0,0,34.906586,0.0005071985,1.0546503e-06,1000,0
215735732,0,5505042,22.0,0,0,0,34.906586,0.00050023705,4.0094284e-07,1000,0
216744809,0,5505042,22.0,0,0,0,34.906586,0.00060275354,5.7020804e-07,1000,0
217652844,0,5505042,22.0,0,0,0,34.906586,0.00082218606,2.0504735e-06,1000,0
218663731,0,5505042,22.0,0,0,0,34.906586,0.00079862744,2.8230124e-06,1000,0
219674943,0,5505042,22.0,0,0,0,34.906586,0.0008634092,3.331154e-06,1000,0
220682798,0,5505042,22.0,0,0,0,34.906586,0.0009304029,2.649765e-06,1000,0
221690852,0,5505042,22.0,0,0,0,34.906586,0.0008933327,1.2336311e-06,1000,0
222700969,0,5505042,22.0,0,0,0,34.906586,0.0006703081,7.490926e-07,1000,0
223711810,0,5505042,22.0,0,0,0,34.906586,0.00069001905,2.1853538e-07,1000,0
224722712,0,5505042,22.0,0,0,0,34.906586,0.0006427414,2.0455276e-07,1000,0
225733956,0,5505042,22.0,0,0,0,34.906586,0.0007556457,3.7393883e-07,1000,0
226743744,0,5505042,22.0,0,0,0,34.906586,0.00073566585,2.314329e-07,1000,0
227755730,0,5505042,22.0,0,0,0,34.906586,0.00066371483,2.3472268e-07,1000,0
228762820,0,5505042,22.0,0,0,0,34.906586,0.00066011125,1.6563992e-07,1000,0
229772832,0,5505042,22.0,0,0,0,34.906586,0.0005885456,1.5759386e-07,1000,0
230785763,0,5505042,22.0,0,0,0,34.906586,0.0007519122,2.189491e-06,1000,0
231691737,0,5505042,22.0,0,0,0,34.906586,0.0009485915,4.3732557e-06,1000,0
232702791,0,5505042,22.0,0,0,0,34.906586,0.0010676698,3.3416334e-06,1000,0
233714028,0,5505042,22.0,0,0,0,34.906586,0.0009509495,3.8145151e-06,1000,0
234723729,0,5505042,22.0,0,0,0,34.906586,0.0008344562,3.0622552e-06,1000,0
235729928,0,5505042,22.0,0,0,0,34.906586,0.00055079587,1.1586965e-06,1000,0
236743821,0,5505042,22.0,0,0,0,34.906586,0.0005690452,7.397011e-07,1000,0
237757845,0,5505042,22.0,0,0,0,34.906586,0.00070541725,2.1525752e-06,1000,0
238769746,0,5505042,22.0,0,0,0,34.906586,0.0016210965,1.2019819e-05,1000,0
239780793,0,5505042,22.0,0,0,0,34.906586,0.0011276816,3.7929667e-06,1000,0
240791762,0,5505042,22.0,0,0,0,34.906586,0.0006748115,1.4104766e-06,1000,0
241801766,0,5505042,22.0,0,0,0,34.906586,0.0005785563,5.204778e-07,1000,0
242708840,0,5505042,22.0,0,0,0,34.906586,0.0006088885,5.2354187e-07,1000,0
243719027,0,5505042,22.0,0,0,0,34.906586,0.0006003705,3.677238e-07,1000,0
244726988,0,5505042,22.0,0,0,0,34.906586,0.00050176214,1.9475772e-07,1000,0
245736800,0,5505042,22.0,0,0,0,34.906586,0.00049546384,1.4806984e-07,1000,0
246752811,0,5505042,22.0,0,0,0,34.906586,0.00057090534,1.3297534e-07,1000,0
247762747,0,5505042,22.0,0,0,0,34.906586,0.00040366166,1.05059364e-07,1000,0
248777792,0,5505042,22.0,0,0,0,34.906586,0.0005000568,9.130519e-07,1000,0
249784873,0,5505042,22.0,0,0,0,34.906586,0.00054530264,4.5835876e-07,1000,0
250794801,0,5505042,22.0,0,0,0,34.906586,0.0005098356,3.2432789e-07,1000,0
251806816,0,5505042,22.0,0,0,0,34.906586,0.0005475587,2.8540552e-07,1000,0
252813801,0,5505042,22.0,0,0,0,34.906586,0.0006030511,1.8736377e-07,1000,0
253822712,0,5505042,22.0,0,0,0,34.906586,0.0005443284,1.8150257e-07,1000,0
254832723,0,5505042,22.0,0,0,0,34.906586,0.00063864415,2.176137e-07,1000,0
255743796,0,5505042,22.0,0,0,0,34.906586,0.00059868896,1.5452646e-07,1000,0
256752754,0,5505042,22.0,0,0,0,34.906586,0.00061059085,1.3280933e-07,1000,0
257762743,0,5505042,22.0,0,0,0,34.906586,0.0006620933,2.234663e-07,1000,0
258772934,0,5505042,22.0,0,0,0,34.906586,0.0007145166,2.0803039e-07,1000,0
259786736,0,5505042,22.0,0,0,0,34.906586,0.0005864184,1.3548161e-07,1000,0
260794800,0,5505042,22.0,0,0,0,34.906586,0.0005741037,1.7827156e-07,1000,0
261802850,0,5505042,22.0,0,0,0,34.906586,0.00060178136,1.526205e-07,1000,0
262810811,0,5505042,22.0,0,0,0,34.906586,0.00065440417,1.8792016e-07,1000,0
263814960,0,5505042,22.0,0,0,0,34.906586,0.00070972403,2.3792211e-07,1000,0
264822846,0,5505042,22.0,0,0,0,34.906586,0.00063631014,1.8434595e-07,1000,0
265830816,0,5505042,22.0,0,0,0,34.906586,0.0007607482,2.3433752e-07,1000,0
266840828,0,5505042,22.0,0,0,0,34.906586,0.000761938,1.9450671e-07,1000,0
267849748,0,5505042,22.0,0,0,0,34.906586,0.0006844873,1.5350197e-07,1000,0
268859829,0,5505042,22.0,0,0,0,34.906586,0.0006987248,2.0289954e-07,1000,0
269869832,0,5505042,22.0,0,0,0,34.906586,0.0006463677,5.8378157e-07,1000,0
270878805,0,5505042,22.0,0,0,0,34.906586,0.0005723115,7.470182e-07,1000,0
271786002,0,5505042,23.0,0,0,0,34.906586,0.00074181857,2.1750511e-06,1000,0
272798727,0,5505042,23.0,0,0,0,34.906586,0.0008371343,2.4580286e-06,1000,0
273807798,0,5505042,22.0,0,0,0,34.906586,0.00093763723,2.9669484e-06,1000,0
274815803,0,5505042,23.0,0,0,0,34.906586,0.00087230804,2.0040616e-06,1000,0
275827799,0,5505042,23.0,0,0,0,34.906586,0.00086255354,5.630619e-07,1000,0
276840728,0,5505042,23.0,0,0,0,34.906586,0.0008422512,3.1149972e-07,1000,0
277851747,0,5505042,23.0,0,0,0,34.906586,0.00078868767,3.1230655e-07,1000,0
278862047,0,5505042,23.0,0,0,0,34.906586,0.0008015367,2.4014892e-07,1000,0
279877813,0,5505042,23.0,0,0,0,34.906586,0.00077460177,2.1288997e-07,1000,0
280886950,0,5505042,23.0,0,0,0,34.906586,0.0007602981,1.7956208e-07,1000,0
281896752,0,5505042,23.0,0,0,0,34.906586,0.00075578527,2.0180975e-07,1000,0
282803821,0,5505042,23.0,0,0,0,34.906586,0.0007504607,3.6018514e-07,1000,0
283812806,0,5505042,23.0,0,0,0,34.906586,0.00073182484,2.5382252e-07,1000,0
284827812,0,5505042,23.0,0,0,0,34.906586,0.00074600114,2.420231e-07,1000,0
285837729,0,5505042,23.0,0,0,0,34.906586,0.0008124223,1.9835652e-07,1000,0
286846835,0,5505042,23.0,0,0,0,34.906586,0.0007599341,1.847525e-07,1000,0
287856859,0,5505042,23.0,0,0,0,34.906586,0.00076952676,2.194233e-07,1000,0
288864738,0,5505042,23.0,0,0,0,34.906586,0.00076891656,1.5815742e-07,1000,0
289874952,0,5505042,23.0,0,0,0,34.906586,0.0007515804,2.7413964e-07,1000,0
290885838,0,5505042,23.0,0,0,0,34.906586,0.0007648767,1.7167157e-07,1000,0
291895819,0,5505042,23.0,0,0,0,34.906586,0.00079775834,6.7419626e-07,1000,0
292907951,0,5505042,23.0,0,0,0,34.906586,0.00077145366,1.5565175e-06,1000,0
293918748,0,5505042,23.0,0,0,0,34.906586,0.00075241807,2.220096e-06,1000,0
294826821,0,5505042,23.0,0,0,0,34.906586,0.0007240662,1.1238388e-06,1000,0
295840812,0,5505042,23.0,0,0,0,34.906586,0.0005723908,4.2478044e-07,1000,0
296853861,0,5505042,23.0,0,0,0,34.906586,0.0006690597,4.8031353e-07,1000,0
297864746,0,5505042,23.0,0,0,0,34.906586,0.00054745487,2.5979e-07,1000,0
298874744,0,5505042,23.0,0,0,0,34.906586,0.0005277617,2.0628731e-07,1000,0
299885729,0,5505042,24.0,0,0,0,34.906586,0.0006468058,2.5091828e-07,1000,0
300893772,0,5505042,23.0,0,0,0,34.906586,0.00062028994,2.1731078e-07,1000,0
301907762,0,5505042,23.0,0,0,0,34.906586,0.00061337114,1.3400063e-07,1000,0
302915809,0,5505042,24.0,0,0,0,34.906586,0.0006529946,1.4499531e-07,1000,0
303926811,0,5505042,24.0,0,0,0,34.906586,0.0007086581,1.340226e-07,1000,0
304934812,0,5505042,24.0,0,0,0,34.906586,0.00064755214,1.3814156e-07,1000,0
305945887,0,5505042,24.0,0,0,0,34.906586,0.000676106,1.6006364e-07,1000,0
306853718,0,5505042,24.0,0,0,0,34.906586,0.0006946243,6.1512594e-07,1000,0
307862748,0,5505042,24.0,0,0,0,34.906586,0.00071001466,1.3763247e-06,1000,0
308871820,0,5505042,23.0,0,0,0,34.906586,0.00070830033,2.1752637e-06,1000,0
309880750,0,5505042,24.0,0,0,0,34.906586,0.00060384977,9.2826525e-07,1000,0
310890829,0,5505042,24.0,0,0,0,34.906586,0.00057425594,3.1267732e-07,1000,0
311899824,0,5505042,23.0,0,0,0,34.906586,0.0005607155,2.711922e-07,1000,0
312909808,0,5505042,24.0,0,0,0,34.906586,0.000599806,2.3335231e-07,1000,0
313918748,0,5505042,24.0,0,0,0,34.906586,0.00057701004,1.8865508e-07,1000,0
314929825,0,5505042,24.0,0,0,0,34.906586,0.0006458442,2.6609308e-07,1000,0
315942734,0,5505042,24.0,0,0,0,34.906586,0.0005411801,1.9749683e-07,1000,0
316951828,0,5505042,24.0,0,0,0,34.906586,0.00067741936,2.1074827e-07,1000,0
317960026,0,5505042,23.0,0,0,0,34.906586,0.00065669406,1.4379239e-07,1000,0
318970821,0,5505042,23.0,0,0,0,34.906586,0.0006730679,1.5700171e-07,1000,0
319880960,0,5505042,23.0,0,0,0,34.906586,0.0007328562,2.9463737e-07,1000,0
320887742,0,5505042,23.0,0,0,0,34.906586,0.0006579256,1.8421366e-07,1000,0
321897817,0,5505042,23.0,0,0,0,34.906586,0.0006206046,1.8098908e-07,1000,0
322906747,0,5505042,23.0,0,0,0,34.906586,0.0006283252,1.5427013e-07,1000,0
323918721,0,5505042,23.0,0,0,0,34.906586,0.00063797215,1.6695837e-07,1000,0
324926727,0,5505042,23.0,0,0,0,34.906586,0.0005589769,1.5328047e-07,1000,0
325935836,0,5505042,23.0,0,0,0,34.906586,0.00060677,5.336623e-07,1000,0
326945879,0,5505042,23.0,0,0,0,34.906586,0.00063873467,9.4902504e-07,1000,0
327956021,0,5505042,23.0,0,0,0,34.906586,0.0008037719,2.513748e-06,1000,0
328969793,0,5505042,24.0,0,0,0,34.906586,0.0007749852,1.4659672e-06,1000,0
329977712,0,5505042,23.0,0,0,0,34.906586,0.0007509362,4.564766e-07,1000,0
330988984,0,5505042,24.0,0,0,0,34.906586,0.0007106423,2.290775e-07,1000,0
331998759,0,5505042,23.0,0,0,0,34.906586,0.0007004339,1.7533537e-07,1000,0
332905831,0,5505042,23.0,0,0,0,34.906586,0.000682105,2.1203901e-07,1000,0
333915832,0,5505042,24.0,0,0,0,34.906586,0.0006480259,2.3314006e-07,1000,0
334924736,0,5505042,23.0,0,0,0,34.906586,0.0007124825,3.3580892e-07,1000,0
335932716,0,5505042,24.0,0,0,0,34.906586,0.000673106,2.1238743e-07,1000,0
336944039,0,5505042,23.0,0,0,0,34.906586,0.0006432986,1.7952442e-07,1000,0
337951994,0,5505042,24.0,0,0,0,34.906586,0.0006590803,1.7959302e-07,1000,0
338961811,0,5505042,24.0,0,0,0,34.906586,0.00071808754,1.6358523e-07,1000,0
339970834,0,5505042,23.0,0,0,0,34.906586,0.00069405657,5.7691653e-07,1000,0
340977744,0,5505042,23.0,0,0,0,34.906586,0.00059024984,9.099316e-07,1000,0
341989714,0,5505042,24.0,0,0,0,34.906586,0.0008870199,2.8665454e-06,1000,0
343001825,0,5505042,24.0,0,0,0,34.906586,0.00085586106,1.8306874e-06,1000,0
344011834,0,5505042,24.0,0,0,0,34.906586,0.0008061922,5.892287e-07,1000,0
344921771,0,5505042,24.0,0,0,0,34.906586,0.00078241876,1.9001185e-07,1000,0
345932833,0,5505042,24.0,0,0,0,34.906586,0.0008037846,1.483415e-07,1000,0
346942761,0,5505042,24.0,0,0,0,34.906586,0.00080614863,1.5564984e-07,1000,0
347954854,0,5505042,24.0,0,0,0,34.906586,0.000832263,1.7409711e-07,1000,0
348964940,0,5505042,24.0,0,0,0,34.906586,0.0007534831,1.6770319e-07,1000,0
349970827,0,5505042,24.0,0,0,0,34.906586,0.00072017714,1.7386718e-07,1000,0
350978811,0,5505042,24.0,0,0,0,34.906586,0.0008182066,2.2874009e-07,1000,0
351989808,0,5505042,24.0,0,0,0,34.906586,0.0008123383,1.8775938e-07,1000,0
352997716,0,5505042,24.0,0,0,0,34.906586,0.000790236,2.542893e-07,1000,0
354007024,0,5505042,24.0,0,0,0,34.906586,0.0007861512,2.2715254e-07,1000,0
355016807,0,5505042,24.0,0,0,0,34.906586,0.0007706364,2.612522e-07,1000,0
356023792,0,5505042,24.0,0,0,0,34.906586,0.00076820614,1.7419227e-07,1000,0
356934732,0,5505042,24.0,0,0,0,34.906586,0.000800771,2.0262485e-07,1000,0
357942802,0,5505042,24.0,0,0,0,34.906586,0.00081285386,2.189682e-07,1000,0
358951909,0,5505042,24.0,0,0,0,34.906586,0.00081433466,8.579386e-07,1000,0
359962741,0,5505042,24.0,0,0,0,34.906586,0.0007436143,1.663895e-06,1000,0
360972745,0,5505042,24.0,0,0,0,34.906586,0.00068154134,2.0717548e-06,1000,0
361982770,0,5505042,24.0,0,0,0,34.906586,0.000661097,1.0210669e-06,1000,0
362991834,0,5505042,24.0,0,0,0,34.906586,0.0005370566,3.0984924e-07,1000,0
364000827,0,5505042,24.0,0,0,0,34.906586,0.00058583246,1.529652e-07,1000,0
365007810,0,5505042,24.0,0,0,0,34.906586,0.00064112624,1.3964464e-07,1000,0
366015801,0,5505042,24.0,0,0,0,34.906586,0.0005773446,1.3374319e-07,1000,0
367025714,0,5505042,24.0,0,0,0,34.906586,0.0007096829,1.3661139e-07,1000,0
369048715,0,5505042,24.0,0,0,0,34.906586,0.0007008816,1.4228677e-07,1000,0
369955858,0,5505042,24.0,0,0,0,34.906586,0.0006947039,1.5668788e-07,1000,0
370964813,0,5505042,24.0,0,0,0,34.906586,0.00071245944,1.6864728e-07,1000,0
371975724,0,5505042,24.0,0,0,0,34.906586,0.00079702964,6.2427665e-07,1000,0
372979722,0,5505042,24.0,0,0,0,34.906586,0.00067603996,8.9615224e-07,1000,0
373987836,0,5505042,24.0,0,0,0,34.906586,0.0007287206,2.04223e-06,1000,0
374997992,0,5505042,24.0,0,0,0,34.906586,0.00059925363,1.3097685e-06,1000,0
376009712,0,5505042,24.0,0,0,0,34.906586,0.00056422205,4.2292197e-07,1000,0
377021828,0,5505042,24.0,0,0,0,34.906586,0.0005991762,2.1827084e-07,1000,0
378029737,0,5505042,24.0,0,0,0,34.906586,0.00091014634,4.3932096e-07,1000,0
379040838,0,5505042,24.0,0,0,0,34.906586,0.0006975427,3.2714308e-07,1000,0
