timestamp,error_count,device_id,x,y,z,temperature,scaling,x_raw,y_raw,z_raw,is_external
154597961,0,4395025,0.21881253,0.37828603,0.71277535,0.0,0.01,102,59,-190,0
155600299,0,4395025,0.2114124,0.3189731,0.96097064,0.0,0.01,86,57,-256,0
156599056,0,4395025,0.018545555,-0.20771022,0.540681,0.0,0.01,-56,5,-144,0
157611666,0,4395025,0.4414348,-0.096447945,0.4058656,0.0,0.01,-26,119,-108,0
158613188,0,4395025,0.43771088,-0.014837657,0.73638684,0.0,0.01,-4,118,-196,0
159611822,0,4395025,0.25962502,-0.003708929,0.6343115,0.0,0.01,-1,70,-169,0
160625403,0,4395025,0.23732112,-0.08899542,0.68949217,0.0,0.01,-24,64,-184,0
161625836,0,4395025,0.16314766,-0.06674222,0.68165785,0.0,0.01,-18,44,-182,0
162624641,0,4395025,0.17426284,-0.16313969,0.7637705,0.0,0.01,-44,47,-204,0
163636909,0,4395025,0.2038915,-0.21871997,0.7403846,0.0,0.01,-59,55,-198,0
164639116,0,4395025,0.19654758,-0.18542224,0.7386668,0.0,0.01,-50,53,-197,0
165637289,0,4395025,0.22988987,-0.096405424,0.8501996,0.0,0.01,-26,62,-227,0
166647311,0,4395025,0.23359397,-0.2002234,0.74149144,0.0,0.01,-54,63,-198,0
167648887,0,4395025,0.27435347,-0.17054404,0.6211901,0.0,0.01,-46,74,-166,0
168640767,0,4395025,0.4448542,0.12974915,0.5197649,0.0,0.01,35,120,-139,0
169652264,0,4395025,0.21873774,0.16312644,0.59492123,0.0,0.01,44,59,-159,0
170651033,0,4395025,0.16312377,0.27063718,0.68463546,0.0,0.01,73,44,-183,0
171652000,0,4395025,0.17054683,0.46344244,0.7522575,0.0,0.01,125,46,-201,0
172654278,0,4395025,0.11863741,0.34108257,0.6323377,0.0,0.01,92,32,-169,0
173654205,0,4395025,0.17052469,0.31509995,0.6804709,0.0,0.01,85,46,-182,0
174668245,0,4395025,0.12231905,0.31877086,0.6985569,0.0,0.01,86,33,-187,0
175670643,0,4395025,0.19646135,0.36697498,0.76234627,0.0,0.01,99,53,-204,0
176673200,0,4395025,0.10008408,0.33732045,0.7959792,0.0,0.01,91,27,-213,0
177674169,0,4395025,0.15938026,0.34099963,0.7058526,0.0,0.01,92,43,-189,0
178676818,0,4395025,0.23712148,0.4260777,0.40209544,0.0,0.01,115,64,-108,0
179678824,0,4395025,0.2779394,0.077823035,0.5258698,0.0,0.01,21,75,-141,0
180677761,0,4395025,0.2408925,-0.22606836,0.6715731,0.0,0.01,-61,65,-180,0
181680800,0,4395025,0.1778956,-0.23719414,0.7202544,0.0,0.01,-64,48,-193,0
182681844,0,4395025,0.1371212,-0.23718263,0.7237168,0.0,0.01,-64,37,-194,0
183683013,0,4395025,0.22973733,-0.17786117,0.7229093,0.0,0.01,-48,62,-194,0
184683870,0,4395025,0.13337441,-0.1000308,0.7555098,0.0,0.01,-27,36,-203,0
185685852,0,4395025,0.085196376,-0.077787995,0.8065156,0.0,0.01,-21,23,-217,0
186685919,0,4395025,0.05555663,-0.11852081,0.79096425,0.0,0.01,-32,15,-213,0
187686086,0,4395025,0.14817,-0.21855076,0.77316123,0.0,0.01,-59,40,-208,0
188687038,0,4395025,0.2000295,-0.33338252,0.52039695,0.0,0.01,-90,54,-140,0
189687756,0,4395025,0.46675044,0.02593058,0.41642055,0.0,0.01,7,126,-112,0
190689494,0,4395025,0.2704493,0.25563017,0.65866345,0.0,0.01,69,73,-177,0
191689924,0,4395025,0.25932664,0.31119195,0.54316986,0.0,0.01,84,70,-146,0
192687988,0,4395025,0.21118294,0.25193754,0.6142364,0.0,0.01,68,57,-165,0
193689992,0,4395025,0.14449126,0.31491682,0.80026954,0.0,0.01,85,39,-215,0
194691768,0,4395025,0.07779799,0.26303127,0.6547801,0.0,0.01,71,21,-176,0
195692012,0,4395025,0.08890343,0.359318,0.6691645,0.0,0.01,97,24,-180,0
196704920,0,4395025,0.15187669,0.4704473,0.81415015,0.0,0.01,127,41,-219,0
197706002,0,4395025,-0.062976286,0.022226924,0.71404046,0.0,0.01,6,-17,-192,0
198704094,0,4395025,0.0,0.092613675,0.7252871,0.0,0.01,25,0,-195,0
199704006,0,4395025,0.029634,0.44080576,0.7954639,0.0,0.01,119,8,-214,0
200703804,0,4395025,0.24816088,0.35927773,0.50143933,0.0,0.01,97,67,-135,0
201703839,0,4395025,0.33706516,0.21853673,0.5981606,0.0,0.01,59,91,-161,0
202703831,0,4395025,0.3111171,0.20370765,0.80210465,0.0,0.01,55,84,-216,0
203717120,0,4395025,0.16663527,0.35548857,0.76745117,0.0,0.01,96,45,-207,0
204713455,0,4395025,0.21107136,0.27772546,0.70071626,0.0,0.01,75,57,-189,0
205713752,0,4395025,0.140712,0.33696818,0.719165,0.0,0.01,91,38,-194,0
206715198,0,4395025,0.040734366,0.25551558,0.8232667,0.0,0.01,69,11,-222,0
207717901,0,4395025,-0.037031837,0.21108146,0.79740614,0.0,0.01,57,-10,-215,0
208716881,0,4395025,0.118498094,0.19996554,0.9084479,0.0,0.01,54,32,-245,0
209731191,0,4395025,0.08517186,-0.044437494,0.8566423,0.0,0.01,-12,23,-231,0
210729172,0,4395025,0.1481439,-0.20740145,0.4825693,0.0,0.01,-56,40,-130,0
211740871,0,4395025,0.47403777,0.12591629,0.5232083,0.0,0.01,34,128,-141,0
212741153,0,4395025,0.11480785,-0.055552185,0.8164542,0.0,0.01,-15,31,-220,0
213742162,0,4395025,0.16295047,-0.15924706,0.6011329,0.0,0.01,-43,44,-162,0
214744440,0,4395025,0.29257485,-0.20739482,0.61976296,0.0,0.01,-56,79,-167,0
215740298,0,4395025,0.20735513,-0.12589417,0.7893067,0.0,0.01,-34,56,-213,0
216740165,0,4395025,0.17403018,-0.24068005,0.61143476,0.0,0.01,-65,47,-165,0
217740557,0,4395025,0.30735442,-0.23699619,0.54506874,0.0,0.01,-64,83,-147,0
218742097,0,4395025,0.31476057,-0.0037030654,0.7675458,0.0,0.01,-1,85,-207,0
219754789,0,4395025,0.3221667,0.26291764,0.57473236,0.0,0.01,71,87,-155,0
220755126,0,4395025,0.18886235,0.32588017,0.5822919,0.0,0.01,88,51,-157,0
221754198,0,4395025,0.11481335,0.4111059,0.735081,0.0,0.01,111,31,-198,0
222751996,0,4395025,0.066662624,0.23331918,0.6531634,0.0,0.01,63,18,-176,0
223764847,0,4395025,0.12221677,0.24443354,0.67180204,0.0,0.01,66,33,-181,0
224765795,0,4395025,0.18147627,0.30739862,0.67188495,0.0,0.01,83,49,-181,0
225767261,0,4395025,0.07406367,0.2703324,0.6045451,0.0,0.01,73,20,-163,0
226768094,0,4395025,0.1296197,0.25183257,0.61597574,0.0,0.01,68,35,-166,0
227768196,0,4395025,0.14813443,0.42218316,0.7902809,0.0,0.01,114,40,-213,0
228770296,0,4395025,0.07776438,0.31476057,0.6600152,0.0,0.01,85,21,-178,0
229770760,0,4395025,0.08886364,0.27399626,0.6557411,0.0,0.01,74,24,-177,0
230783840,0,4395025,-0.17033558,0.17033558,0.7228721,0.0,0.01,46,-46,-195,0
231785278,0,4395025,-0.037034202,-0.22220519,0.5714474,0.0,0.01,-60,-10,-154,0
232786635,0,4395025,0.25923112,-0.11850566,0.54533786,0.0,0.01,-32,70,-147,0
233789922,0,4395025,0.025925597,-0.06666582,0.6645429,0.0,0.01,-18,7,-179,0
234790756,0,4395025,0.20739815,-0.10369907,0.6680904,0.0,0.01,-28,56,-180,0
235790902,0,4395025,0.14813681,-0.07036498,0.66050416,0.0,0.01,-19,40,-178,0
236783848,0,4395025,0.10370073,-0.12592232,0.6978695,0.0,0.01,-34,28,-188,0
237796116,0,4395025,0.18888648,-0.16296089,0.67939305,0.0,0.01,-44,51,-183,0
238797877,0,4395025,0.21852276,0.17037366,0.564444,0.0,0.01,46,59,-152,0
239799987,0,4395025,0.15185966,0.31853488,0.5385829,0.0,0.01,86,41,-145,0
240800654,0,4395025,0.09630433,0.37410524,0.78764015,0.0,0.01,101,26,-212,0
241800648,0,4395025,-0.0037040126,0.32965714,0.59444535,0.0,0.01,89,-1,-160,0
242803775,0,4395025,0.10371567,0.24076852,0.6429029,0.0,0.01,65,28,-173,0
243805783,0,4395025,0.07408975,0.35933527,0.82560927,0.0,0.01,97,20,-222,0
244807285,0,4395025,0.040748708,0.2630144,0.6842041,0.0,0.01,71,11,-184,0
245808757,0,4395025,0.018521843,0.33339316,0.65437514,0.0,0.01,90,5,-176,0
246807831,0,4395025,0.037045468,0.28154555,0.65089864,0.0,0.01,76,10,-175,0
247809777,0,4395025,0.018523032,0.2704363,0.5951809,0.0,0.01,73,5,-160,0
248809293,0,4395025,0.11855122,0.20746464,0.6250947,0.0,0.01,56,32,-168,0
249811963,0,4395025,0.055568203,0.2852501,0.7587619,0.0,0.01,77,15,-204,0
250813298,0,4395025,0.018522438,0.296359,0.62850434,0.0,0.01,80,5,-169,0
251815641,0,4395025,-0.029634476,0.29634476,0.6394239,0.0,0.01,80,-8,-172,0
252829332,0,4395025,0.055566423,0.25560555,0.6395821,0.0,0.01,69,15,-172,0
253825818,0,4395025,0.04815911,0.25561374,0.64345986,0.0,0.01,69,13,-173,0
254827187,0,4395025,0.022226568,0.2889454,0.6209896,0.0,0.01,78,6,-167,0
255827942,0,4395025,0.011113641,0.24820465,0.65089864,0.0,0.01,67,3,-175,0
256841768,0,4395025,0.040749364,0.37415326,0.74007314,0.0,0.01,101,11,-199,0
257834192,0,4395025,-0.0037040126,0.28520897,0.6278829,0.0,0.01,77,-1,-169,0
258836276,0,4395025,-0.025928505,0.29632574,0.620529,0.0,0.01,80,-7,-167,0
259847771,0,4395025,0.07407907,0.30002022,0.7615389,0.0,0.01,81,20,-205,0
260846844,0,4395025,0.029630203,0.26296806,0.6944147,0.0,0.01,71,8,-187,0
261849830,0,4395025,-0.055562858,0.2667017,0.6281158,0.0,0.01,72,-15,-169,0
262851990,0,4395025,0.100011535,0.31485114,0.7246594,0.0,0.01,85,27,-195,0
263852195,0,4395025,-0.048156794,0.28153202,0.6097587,0.0,0.01,76,-13,-164,0
264853709,0,4395025,0.03333825,0.35190377,0.7248386,0.0,0.01,95,9,-195,0
265856280,0,4395025,0.0037040126,0.38892132,0.7579178,0.0,0.01,105,1,-204,0
266857085,0,4395025,-0.037039533,0.29631627,0.6278053,0.0,0.01,80,-10,-169,0
267856759,0,4395025,0.04444886,0.27039725,0.63167626,0.0,0.01,73,12,-170,0
268869289,0,4395025,0.066675425,0.30744782,0.6727157,0.0,0.01,83,18,-181,0
269870254,0,4395025,-0.1185265,0.27038857,0.5980867,0.0,0.01,73,-32,-161,0
270871965,0,4395025,-0.18151407,0.2704189,0.61347675,0.0,0.01,73,-49,-165,0
271874094,0,4395025,-0.21487753,0.06668613,0.6326147,0.0,0.01,18,-58,-170,0
272873262,0,4395025,-0.20377956,0.014820331,0.64417714,0.0,0.01,4,-55,-173,0
273883860,0,4395025,0.014821286,-0.1741501,0.62959486,0.0,0.01,-47,4,-169,0
274882924,0,4395025,0.17415851,-0.17415851,0.62237537,0.0,0.01,-47,47,-167,0
275883928,0,4395025,0.15933652,-0.085226506,0.76026696,0.0,0.01,-23,43,-204,0
276886257,0,4395025,0.09263901,-0.10005012,0.6336344,0.0,0.01,-27,25,-170,0
277884841,0,4395025,0.13711677,-0.13341092,0.63029784,0.0,0.01,-36,37,-169,0
278882500,0,4395025,0.07041359,-0.059295658,0.7722133,0.0,0.01,-16,19,-207,0
279893957,0,4395025,0.13342386,-0.15566117,0.6307674,0.0,0.01,-42,36,-169,0
280894835,0,4395025,0.10377745,-0.13342817,0.60852444,0.0,0.01,-36,28,-163,0
281895186,0,4395025,0.114900194,-0.1408454,0.7281702,0.0,0.01,-38,31,-195,0
282894706,0,4395025,0.15197214,-0.1853319,0.5902245,0.0,0.01,-50,41,-158,0
283896083,0,4395025,0.07413516,-0.21869873,0.61652696,0.0,0.01,-59,20,-165,0
284897781,0,4395025,0.07784569,-0.1075012,0.65039825,0.0,0.01,-29,21,-174,0
285898766,0,4395025,0.10008732,-0.15569139,0.63544655,0.0,0.01,-42,27,-170,0
286899290,0,4395025,0.11121535,-0.1705302,0.6507219,0.0,0.01,-46,30,-174,0
287898273,0,4395025,0.16682844,-0.10751166,0.74066097,0.0,0.01,-29,45,-198,0
288911210,0,4395025,0.1705385,-0.18166058,0.64722365,0.0,0.01,-49,46,-173,0
289912097,0,4395025,0.06673355,-0.14458935,0.61362946,0.0,0.01,-39,18,-164,0
290912882,0,4395025,0.07044439,-0.16684198,0.61011565,0.0,0.01,-45,19,-163,0
291913637,0,4395025,-0.011123342,-0.2113435,0.7488879,0.0,0.01,-57,-3,-200,0
292911769,0,4395025,0.122356765,-0.18909682,0.5429437,0.0,0.01,-51,33,-145,0
293914793,0,4395025,0.22988614,0.04078625,0.5954401,0.0,0.01,11,62,-159,0
294915990,0,4395025,0.31889507,0.107534386,0.644445,0.0,0.01,29,86,-172,0
295913862,0,4395025,0.23732112,0.15574199,0.58456945,0.0,0.01,42,64,-156,0
296924929,0,4395025,0.24103321,0.1297871,0.640858,0.0,0.01,35,65,-171,0
297916005,0,4395025,0.2521414,0.15573439,0.69298023,0.0,0.01,42,68,-185,0
298929756,0,4395025,0.2706944,0.08528728,0.60330564,0.0,0.01,23,73,-161,0
299930264,0,4395025,0.27811524,0.21507578,0.57339925,0.0,0.01,58,75,-153,0
300931209,0,4395025,0.3411769,0.1483378,0.7386668,0.0,0.01,40,92,-197,0
301931832,0,4395025,0.27072972,0.1260933,0.6114099,0.0,0.01,34,73,-163,0
302934086,0,4395025,0.24476933,0.14463644,0.60390794,0.0,0.01,39,66,-161,0
303933786,0,4395025,0.25960806,0.15205616,0.58522606,0.0,0.01,41,70,-156,0
304934846,0,4395025,0.25219893,0.100137815,0.5853722,0.0,0.01,27,68,-156,0
305937756,0,4395025,0.27443835,0.08529841,0.5739001,0.0,0.01,23,74,-153,0
306939198,0,4395025,0.16319288,0.19286431,0.7619245,0.0,0.01,52,44,-203,0
307940450,0,4395025,0.14835958,0.09272474,0.69445145,0.0,0.01,25,40,-185,0
308940118,0,4395025,0.08530259,0.20398444,0.6641723,0.0,0.01,55,23,-177,0
309952305,0,4395025,0.025962926,0.32639107,0.66442114,0.0,0.01,88,7,-177,0
310954174,0,4395025,0.09270356,0.23732112,0.63703084,0.0,0.01,64,25,-170,0
311956268,0,4395025,-0.025956998,0.28552696,0.5958112,0.0,0.01,77,-7,-159,0
312958080,0,4395025,0.04078957,0.33002466,0.655767,0.0,0.01,89,11,-175,0
313954993,0,4395025,0.025957845,0.21878755,0.60345614,0.0,0.01,59,7,-161,0
314957466,0,4395025,0.0,0.3151716,0.6217319,0.0,0.01,85,0,-166,0
315969033,0,4395025,-0.018540109,0.33001396,0.62188685,0.0,0.01,89,-5,-166,0
316960877,0,4395025,-0.033368398,0.28919277,0.6250878,0.0,0.01,78,-9,-167,0
317960214,0,4395025,0.0,0.25952777,0.62126744,0.0,0.01,70,0,-166,0
318964216,0,4395025,0.08527479,0.28919277,0.6999486,0.0,0.01,78,23,-187,0
319964765,0,4395025,0.044488303,0.24839303,0.6098119,0.0,0.01,67,12,-163,0
320965186,0,4395025,0.040780287,0.28916928,0.6284396,0.0,0.01,78,11,-168,0
321969051,0,4395025,0.14827994,0.31138784,0.74767715,0.0,0.01,84,40,-200,0
322968993,0,4395025,0.06672705,0.21871644,0.6842097,0.0,0.01,59,18,-183,0
323981842,0,4395025,-0.0037066378,0.2928244,0.6163737,0.0,0.01,79,-1,-165,0
324971095,0,4395025,0.12231706,0.22610123,0.6536485,0.0,0.01,61,33,-175,0
325983227,0,4395025,0.007412196,0.31501836,0.7835993,0.0,0.01,85,2,-210,0
326983643,0,4395025,-0.16309734,0.22611223,0.6651018,0.0,0.01,61,-44,-178,0
327983281,0,4395025,-0.1445917,0.037074793,0.6773217,0.0,0.01,10,-39,-181,0
328985831,0,4395025,-0.025952777,0.07785833,0.82710904,0.0,0.01,21,-7,-221,0
329987038,0,4395025,-0.15201406,0.096399166,0.6663443,0.0,0.01,26,-41,-178,0
330989147,0,4395025,-0.16314235,0.0074155615,0.65153253,0.0,0.01,2,-44,-174,0
331994035,0,4395025,-0.16315031,0.088991076,0.767897,0.0,0.01,24,-44,-205,0
332996832,0,4395025,-0.12977654,0.07786592,0.61049575,0.0,0.01,21,-35,-163,0
334001298,0,4395025,-0.19653156,0.09270356,0.6482725,0.0,0.01,25,-53,-173,0
334992466,0,4395025,-0.13720128,0.14832571,0.76068974,0.0,0.01,40,-37,-203,0
335993878,0,4395025,-0.1260789,0.014832812,0.6333626,0.0,0.01,4,-34,-169,0
337004016,0,4395025,-0.15204377,0.06675092,0.64484686,0.0,0.01,18,-41,-172,0
338005122,0,4395025,-0.11867023,0.11125334,0.8024096,0.0,0.01,30,-32,-214,0
339005998,0,4395025,-0.1335062,0.092712626,0.68250823,0.0,0.01,25,-36,-182,0
340007757,0,4395025,-0.25218248,0.048211355,0.6263357,0.0,0.01,13,-68,-167,0
340997795,0,4395025,-0.17059681,0.059338026,0.7014335,0.0,0.01,16,-46,-187,0
342000761,0,4395025,-0.040794224,-0.24476533,0.6225851,0.0,0.01,-66,-11,-166,0
343004209,0,4395025,0.1817405,-0.122396655,0.6569135,0.0,0.01,-33,49,-175,0
344004850,0,4395025,0.081605785,-0.025965475,0.6724325,0.0,0.01,-7,22,-179,0
345015438,0,4395025,0.10757655,-0.08160979,0.6614107,0.0,0.01,-22,29,-176,0
346015865,0,4395025,0.114989966,-0.17063028,0.61984,0.0,0.01,-46,31,-165,0
347017756,0,4395025,0.12241469,-0.007419072,0.69899076,0.0,0.01,-2,33,-186,0
348007756,0,4395025,0.07790281,-0.16693458,0.6315044,0.0,0.01,-45,21,-168,0
349010133,0,4395025,0.033385824,-0.092738405,0.65013653,0.0,0.01,-25,9,-173,0
350012765,0,4395025,0.08161514,-0.15581071,0.65046185,0.0,0.01,-42,22,-173,0
351014197,0,4395025,0.11129155,-0.14838873,0.6391022,0.0,0.01,-40,30,-170,0
352017631,0,4395025,0.07790664,-0.2151707,0.63550174,0.0,0.01,-58,21,-169,0
353017826,0,4395025,0.13726407,-0.07790664,0.72951096,0.0,0.01,-21,37,-194,0
354017643,0,4395025,0.08904055,-0.16324098,0.63950217,0.0,0.01,-44,24,-170,0
355029298,0,4395025,0.06307452,-0.14099011,0.6511134,0.0,0.01,-38,17,-173,0
356029501,0,4395025,0.037102662,-0.12985931,0.6473498,0.0,0.01,-35,10,-172,0
357031181,0,4395025,0.1558235,-0.15211341,0.7750231,0.0,0.01,-41,42,-206,0
358029930,0,4395025,0.05936523,-0.15954407,0.64743084,0.0,0.01,-43,16,-172,0
359028998,0,4395025,-0.003710266,-0.12985931,0.76402324,0.0,0.01,-35,-1,-203,0
360030942,0,4395025,0.122434765,-0.24486953,0.6321368,0.0,0.01,-66,33,-168,0
361027750,0,4395025,0.27824256,0.025969304,0.75592804,0.0,0.01,7,75,-201,0
362028838,0,4395025,0.2671216,0.1335608,0.5793137,0.0,0.01,36,72,-154,0
363043196,0,4395025,0.2968164,0.081624515,0.60587364,0.0,0.01,22,80,-161,0
364044450,0,4395025,0.24488963,0.15583886,0.60617715,0.0,0.01,42,66,-161,0
365043429,0,4395025,0.3153985,0.059369132,0.6063291,0.0,0.01,16,85,-161,0
366043189,0,4395025,0.2597314,0.1966538,0.73042464,0.0,0.01,53,70,-194,0
367045045,0,4395025,0.21149558,0.09647167,0.61747235,0.0,0.01,26,57,-164,0
369048088,0,4395025,0.33394593,0.15955193,0.73428166,0.0,0.01,43,90,-195,0
370045273,0,4395025,0.2671655,0.12245085,0.59887207,0.0,0.01,33,72,-159,0
371047166,0,4395025,0.24490574,0.16698118,0.61024797,0.0,0.01,45,66,-162,0
372050186,0,4395025,0.23004405,0.23004405,0.80186063,0.0,0.01,62,62,-213,0
373051221,0,4395025,0.12245489,0.10390112,0.70074296,0.0,0.01,28,33,-186,0
374049841,0,4395025,0.13728435,0.16696745,0.6813933,0.0,0.01,45,37,-181,0
375062758,0,4395025,0.11872266,0.26341593,0.6696802,0.0,0.01,71,32,-178,0
376053932,0,4395025,0.12982526,0.28932485,0.6272748,0.0,0.01,78,35,-167,0
377067997,0,4395025,0.040804897,0.31902012,0.6238305,0.0,0.01,86,11,-166,0
378069788,0,4395025,0.107587114,0.35615048,0.7220805,0.0,0.01,96,29,-192,0
379068025,0,4395025,0.022254666,0.267056,0.6270398,0.0,0.01,72,6,-167,0
