timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
77665662,77665561,-0.09668667,-0.004472194,-0.022555137
77686662,77686561,-0.091514885,-0.0044812434,-0.020390397
77706674,77706570,-0.085591115,-0.023633271,-0.00063081714
77727650,77727549,-0.04695645,-0.056057066,0.0147219375
77748666,77748553,-0.025778875,-0.05178902,-0.0031379915
77770652,77770551,-0.05208278,-0.03756003,-0.0017314479
77790661,77790552,-0.11471153,-0.015310687,0.006841778
77812662,77812561,-0.14361653,0.031125624,0.018305983
77832652,77832551,-0.17374218,0.041258458,0.007980028
77853659,77853558,-0.13733807,0.0151395155,0.00494388
77877818,77877714,-0.0805287,-0.006873121,0.012107076
77899650,77899549,-0.039398726,-0.008816589,0.02863695
77921671,77921559,-0.032421753,-0.045496892,0.026746564
77945664,77945563,-0.04045403,-0.054055013,0.02423227
77965662,77965552,-0.0728553,-0.01769144,0.01947614
77987678,77987566,-0.06793995,0.049905702,0.019106133
78007652,78007551,-0.036238745,0.11394284,0.016931938
78028655,78028550,-0.012038462,0.14417931,0.016664466
78048662,78048552,0.003749908,0.13617878,0.019421633
78072670,78072560,0.0025103197,0.10697713,0.014661195
78096656,78096552,-0.0508837,0.052933108,0.008428043
78119651,78119550,-0.07659308,0.001085329,0.010547044
78140664,78140561,-0.08077442,-0.01764543,0.010815112
78164840,78164739,-0.0032672905,-0.036255285,0.0061010025
78185668,78185565,0.03046146,0.006666615,-0.0042842533
78207808,78207706,0.043406546,0.024017727,-0.003426325
78228673,78228563,0.03742815,0.02060537,-0.00020142845
78248665,78248558,0.012037055,0.02152612,-0.012638394
78272656,78272552,-0.015585969,0.003652866,-0.013063756
78294650,78294549,-0.009445753,-0.035053376,-0.012473538
78315657,78315553,0.010808125,-0.06400291,-0.011749995
78336683,78336582,-0.010774931,-0.042846657,-0.0023255916
78359668,78359560,-0.029224418,-0.010552573,0.010119891
78383652,78383551,-0.052933723,0.02135227,0.026576359
78407652,78407551,-0.07079387,0.03736174,0.042815577
78427674,78427573,-0.085217,0.043483816,0.043458857
78448655,78448550,-0.13350686,0.027193626,0.05020245
78470661,78470560,-0.14397284,0.003842075,0.05315537
78492663,78492560,-0.12571158,-0.029759672,0.049372002
78515667,78515560,-0.04675789,-0.044327084,0.051127486
78536694,78536591,0.02395806,-0.07409856,0.049456716
78557655,78557552,0.043010987,-0.1082303,0.036955692
78578667,78578560,0.061809227,-0.104842015,0.025098773
78599653,78599552,0.031684354,-0.08843522,0.014521691
78622655,78622552,0.027489122,-0.07351896,0.0034604263
78642654,78642551,0.042274304,-0.031352654,-0.007160439
78666665,78666561,0.0566498,0.016606297,0.00031794966
78686668,78686557,0.06043261,0.045147143,0.0028429308
78706654,78706551,0.07006871,0.07001513,-0.008200159
78730676,78730556,0.062248252,0.029847693,-0.007826467
78754737,78754631,0.016363397,-0.04377594,-0.0097685335
78778652,78778551,-0.013695132,-0.13057679,-0.014421191
78799657,78799556,-0.020412,-0.18544698,-0.015377777
78823653,78823552,-0.022338398,-0.13927622,-0.016393755
78843665,78843565,-0.011001,-0.08792962,-0.025682697
78866652,78866551,0.043484937,-0.033557408,-0.025241181
78890677,78890566,0.07670882,0.014969282,-0.03587056
78910660,78910556,0.06305301,0.003437629,-0.042364217
78930660,78930549,0.05064109,-0.021431562,-0.037196334
78953664,78953563,0.027468687,-0.033328917,-0.057184
