timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
95467747,0.7302331,0.006148699,-0.17464292,-0.6604709,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
95521837,0.740123,0.00762403,-0.1711512,-0.6502823,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
95574796,0.7499902,0.007874575,-0.1640675,-0.6407298,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
95627943,0.75975925,0.006254732,-0.15770796,-0.63075745,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
95677801,0.76891404,0.0067618513,-0.1518714,-0.6210158,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
95730714,0.7790287,0.013091574,-0.14459023,-0.6099481,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
95784723,0.7890812,0.020396538,-0.1392118,-0.59795904,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
95837815,0.79840064,0.026268588,-0.13410595,-0.58641464,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
95891737,0.8074771,0.031952977,-0.12995605,-0.57451826,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
95945726,0.8161603,0.04012236,-0.12973444,-0.5616419,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
95998741,0.8246328,0.04904954,-0.12837696,-0.5487206,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
96052890,0.8330621,0.052267596,-0.12758382,-0.5357219,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
96106801,0.8409593,0.047826953,-0.13165121,-0.52265495,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
96154744,0.84756166,0.045707867,-0.13527533,-0.5111268,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
96208853,0.85548824,0.052757718,-0.13435446,-0.49729836,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
96261799,0.862163,0.06107705,-0.13523461,-0.48441336,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
96315724,0.86874306,0.061369296,-0.13584596,-0.47229776,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
96364801,0.87462884,0.059880953,-0.1372914,-0.46107477,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
96417817,0.88137543,0.06307412,-0.13676897,-0.44776472,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
96474726,0.88888824,0.066396184,-0.1337544,-0.43310383,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
96525804,0.8956028,0.06566325,-0.13057308,-0.42016017,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
96578822,0.9023602,0.066431455,-0.12692638,-0.40647593,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
96627792,0.9080787,0.067679,-0.12523928,-0.39386266,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
96680803,0.9142701,0.06938486,-0.12352685,-0.3795221,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
96734725,0.9204648,0.07030084,-0.12073599,-0.36500016,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
96788791,0.92662203,0.07096622,-0.117225006,-0.35013404,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
96841736,0.93257046,0.073938906,-0.11253631,-0.33493447,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
96895869,0.9385136,0.07754042,-0.10580064,-0.31935248,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
96949804,0.9441882,0.08119305,-0.09784097,-0.3038808,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
96997723,0.94896823,0.08111314,-0.092434816,-0.29040605,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
97051850,0.95391893,0.08157432,-0.08886095,-0.27475095,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
97105747,0.95854896,0.08636656,-0.08446687,-0.25805083,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
97157973,0.9624327,0.09192678,-0.083006404,-0.24162528,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
97207801,0.96575546,0.09802334,-0.08222191,-0.22571567,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
97262017,0.9692321,0.10515255,-0.07916146,-0.20800403,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
97313968,0.97253966,0.10876644,-0.07592182,-0.19123898,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
97363809,0.97553253,0.11118827,-0.07291705,-0.17509021,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
97421816,0.97877395,0.113910004,-0.06849608,-0.15599464,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
97473724,0.9815088,0.11584795,-0.062385432,-0.13902429,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
97524803,0.9838712,0.11704002,-0.05662043,-0.12285454,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
97577825,0.9860063,0.11761437,-0.0513224,-0.10641628,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
97626719,0.98737425,0.12177232,-0.044551745,-0.090987794,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
97680737,0.98876816,0.1250555,-0.035801407,-0.07359936,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
97733717,0.99016315,0.12382893,-0.03100311,-0.05729203,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
97782714,0.99124545,0.122660026,-0.024938382,-0.04201282,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
97837805,0.991978,0.123254865,-0.014579664,-0.023988966,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
97889735,0.9923147,0.123407416,-0.005489097,-0.0072139185,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
97943791,0.99211127,0.124956794,0.00042751708,0.010043503,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
97996814,0.9915902,0.12632294,0.0063227587,0.027411195,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
98050813,0.9905628,0.12818661,0.015471551,0.045981724,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
98104985,0.9893975,0.12772904,0.024065036,0.06479832,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
98156948,0.9886741,0.12189408,0.029249381,0.08252169,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
98206741,0.9878469,0.115041904,0.031990614,0.09950139,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
98260943,0.9868792,0.10522177,0.03261329,0.11804293,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
98312928,0.9856614,0.09337633,0.03430451,0.13629356,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
98367800,0.9841081,0.078375995,0.035878737,0.15524596,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
98416772,0.98254895,0.06267813,0.036871668,0.17120029,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
98469738,0.98037595,0.04907883,0.039638888,0.18677013,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
98523807,0.97810346,0.03717494,0.042333852,0.20034851,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
98576714,0.9759843,0.02731662,0.045890585,0.21119343,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
98625716,0.9740944,0.02187971,0.05160329,0.21908604,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
98683807,0.9722761,0.020780781,0.055905048,0.22610213,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
98732742,0.97099143,0.021204911,0.059172913,0.23070484,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
98786714,0.96961653,0.021181406,0.06420921,0.23510097,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
98839808,0.9684671,0.020875882,0.06869361,0.23857255,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
98888738,0.9676289,0.019421306,0.07109909,0.24137568,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
98937801,0.96673423,0.017081188,0.07472379,0.24402805,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
98995764,0.9658187,0.013231654,0.07795248,0.24686565,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
99045813,0.9650885,0.009791068,0.08057466,0.24903049,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
99098791,0.96452785,0.0056819962,0.081214815,0.2511136,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
99151747,0.96420205,0.0025553918,0.08072556,0.25256935,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
99205818,0.9641378,0.00052044675,0.07835145,0.25357303,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
99259832,0.9643533,-0.0027187946,0.07320356,0.2542768,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
99312714,0.96476394,-0.0042464156,0.066641375,0.2545027,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
99361732,0.96518964,-0.004226755,0.06038413,0.2544502,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
99414794,0.9655148,-0.004492923,0.055237897,0.25438118,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
99468795,0.96577096,-0.0055281813,0.051302835,0.25421244,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
99522725,0.9660411,-0.0071200943,0.047233693,0.25393492,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
99570806,0.9663222,-0.008259031,0.04320878,0.25354716,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
99624797,0.9666836,-0.0099524325,0.038866654,0.25281027,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
99677893,0.96700364,-0.010975919,0.03562531,0.25202066,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
99732808,0.9672867,-0.011683052,0.033240154,0.25122723,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
99785728,0.9675824,-0.0112578925,0.031056367,0.2503861,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
99833837,0.9679115,-0.010838463,0.028663876,0.24941605,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
99892817,0.96831024,-0.010871958,0.025671156,0.24818973,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
99946831,0.9686086,-0.010761016,0.023332212,0.24725951,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
99999724,0.9688372,-0.011314637,0.021477157,0.24650593,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
100053823,0.96897054,-0.012598179,0.019948354,0.24604782,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
100106719,0.96900827,-0.013698792,0.017848535,0.24600165,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
100155714,0.9689954,-0.015054129,0.014848601,0.24617274,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
100209053,0.9688827,-0.015702922,0.012439744,0.24670866,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
100258814,0.96871483,-0.014820585,0.010824781,0.24749729,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
100311720,0.9684967,-0.015607055,0.009825991,0.24834251,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
100365802,0.9682755,-0.015834184,0.00852714,0.24923743,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
100418757,0.9681021,-0.015198094,0.0069904635,0.24999693,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
100472717,0.96799356,-0.014223149,0.004687132,0.25052792,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
100525723,0.96784276,-0.01336001,0.004984757,0.25115144,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
100579819,0.96772766,-0.012698552,0.007834397,0.25155655,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
100628797,0.96768475,-0.011554272,0.008206269,0.25176474,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
100681747,0.9676891,-0.010361802,0.0075309584,0.25182107,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
100735802,0.96778744,-0.008852503,0.008710654,0.25146207,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
100789848,0.96797955,-0.007257208,0.0099221645,0.2507278,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
100842720,0.96822417,-0.0081003485,0.009936278,0.24975508,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
100901740,0.9683986,-0.009080779,0.0094373245,0.24906383,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
100949722,0.96847767,-0.008886829,0.00789319,0.24881682,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
100998734,0.9684198,-0.009405277,0.0076463544,0.2490306,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
101052025,0.96819645,-0.011196414,0.009125615,0.24977404,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
101105743,0.9678875,-0.012596828,0.0100134825,0.25086802,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
101154741,0.9675942,-0.013671124,0.00930472,0.25196803,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
101208808,0.9671782,-0.015260553,0.009092267,0.25347722,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
101261734,0.96669364,-0.015461877,0.009354566,0.25529766,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
101315810,0.96615607,-0.016439276,0.0074216304,0.25732708,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
101368825,0.96547973,-0.018527403,0.006497169,0.25973713,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
101417805,0.9649732,-0.017980667,0.007028571,0.26163727,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
101471799,0.9644652,-0.017475573,0.006180221,0.26355875,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
101524819,0.963948,-0.01821228,0.005102655,0.26541746,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
101573800,0.9635443,-0.017616723,0.005901117,0.266903,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
101624802,0.9631889,-0.016677786,0.0072701527,0.26820907,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
101675806,0.9628785,-0.016821047,0.008449844,0.26927817,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
101734816,0.9626394,-0.018368721,0.008074024,0.27004224,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
101783747,0.9625749,-0.01820983,0.0067589465,0.27031887,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
101836825,0.96259224,-0.018097902,0.004078375,0.2703185,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
101890732,0.9626495,-0.017273005,-0.0010988464,0.2701971,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
101943800,0.9626334,-0.017448373,-0.006455542,0.27016857,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
101992803,0.96253675,-0.017674414,-0.010522819,0.2703697,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
102046746,0.9624412,-0.017207284,-0.0142195355,0.270571,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
102099808,0.96239495,-0.015157697,-0.017456943,0.27066875,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
102153720,0.96239036,-0.013672636,-0.02125497,0.27049255,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
102202726,0.9624818,-0.01261271,-0.024398047,0.26995274,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
102255795,0.9627076,-0.011405727,-0.026372189,0.2690141,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
102309804,0.9630314,-0.010075177,-0.027548363,0.26778758,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
102363795,0.963351,-0.0092106555,-0.02859168,0.26655713,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
102411732,0.9636997,-0.008871423,-0.028676083,0.2652958,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
102463718,0.96407783,-0.007543053,-0.028323267,0.2639978,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
102518814,0.96442944,-0.0071734623,-0.028153174,0.26273912,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
102567794,0.9645529,-0.008215324,-0.029306957,0.26212868,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
102621745,0.96466,-0.008295946,-0.030119417,0.26163924,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
102674830,0.96477836,-0.007645894,-0.029786088,0.26126048,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
102728964,0.96476597,-0.009097696,-0.029987847,0.26123694,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
102786807,0.9646897,-0.011500371,-0.030659556,0.26134565,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
102835817,0.964708,-0.011066495,-0.031215021,0.2612312,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
102889803,0.9648786,-0.0098973345,-0.03547732,0.26010165,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
102942801,0.96481854,-0.012909771,-0.041342232,0.25932488,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
102991811,0.96477926,-0.02015324,-0.042249005,0.2588626,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
103045723,0.9649002,-0.022774832,-0.036384728,0.25908527,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
103098727,0.9651727,-0.018234847,-0.030378548,0.25920296,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
103154729,0.9656382,-0.014312696,-0.024372391,0.2583488,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
103206719,0.96615034,-0.012673603,-0.019682748,0.25691527,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
103254730,0.966678,-0.010127077,-0.014703567,0.25537184,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
103308797,0.96717757,-0.011980626,-0.009740617,0.25363192,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
103357822,0.96759,-0.016653245,-0.006972435,0.25188023,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
103410795,0.9679166,-0.019531047,-0.005176204,0.25045815,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
103466712,0.9682077,-0.019885918,-0.0045067496,0.24931517,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
103518791,0.9684674,-0.02084273,-0.004652946,0.2482236,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
103571901,0.96876997,-0.020443654,-0.005186491,0.24706292,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
103620810,0.96905965,-0.019684684,-0.0060338234,0.24596645,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
103673858,0.96927536,-0.019892465,-0.008566284,0.2450229,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
103727849,0.96936697,-0.020862767,-0.0112714255,0.24446994,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
103781732,0.9695049,-0.02068116,-0.014748701,0.24375243,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
103834736,0.96965486,-0.0205423,-0.01900414,0.24287097,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
103888735,0.96985805,-0.02075633,-0.022345677,0.24175484,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
103942803,0.97013164,-0.019122649,-0.026585288,0.24035883,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
103993717,0.97039604,-0.01734513,-0.031091174,0.23888081,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
104044729,0.97053,-0.015789168,-0.03691041,0.23761287,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
104097802,0.9706195,-0.014269824,-0.04199697,0.23649625,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
104149717,0.9706916,-0.013400947,-0.045808632,0.23554142,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
104205808,0.9706693,-0.012375304,-0.05066659,0.23469299,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
104258968,0.9705548,-0.010697167,-0.055170227,0.23423319,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
104309741,0.97042567,-0.01018502,-0.059122656,0.23382649,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
104361725,0.9702928,-0.010510239,-0.062882125,0.23338242,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
104414808,0.9700619,-0.009778054,-0.06713473,0.23318931,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
104463791,0.96979463,-0.00857895,-0.07108844,0.23317634,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
104517804,0.9694229,-0.006789794,-0.076032504,0.23322149,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
104570841,0.9690185,-0.0046135294,-0.08057275,0.23343097,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
104624741,0.9685963,-0.0017945276,-0.08511666,0.2336091,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
104679723,0.96815705,-0.001178121,-0.09009928,0.23356536,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
104731732,0.967686,-0.0007059917,-0.09500195,0.23357654,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
104785800,0.96722627,0.0011031402,-0.09929029,0.23369585,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
104836724,0.96679443,0.0016261331,-0.10317948,0.2337946,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
104887815,0.96619034,0.002649103,-0.108329296,0.2339527,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
104936866,0.9656419,0.0043365583,-0.112597965,0.23417628,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
104992719,0.96512365,0.004881913,-0.11692183,0.23418309,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
105043749,0.9644159,0.0062814215,-0.12248211,0.23422368,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
105097727,0.96378326,0.008089368,-0.12670289,0.2345265,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
105150722,0.9633137,0.009570557,-0.12975599,0.2347307,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
105204724,0.96264726,0.010470313,-0.13434015,0.23484792,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
105257805,0.96198434,0.011345846,-0.13882875,0.23491313,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
105311817,0.9611905,0.013393701,-0.14385217,0.23503213,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
105364816,0.9605602,0.014093577,-0.14797623,0.23500784,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
105413859,0.9599622,0.015113286,-0.15164857,0.23504706,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
105467719,0.9592769,0.016050247,-0.15618198,0.23481365,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
105525801,0.95846015,0.018085342,-0.16115546,0.23464027,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
105574739,0.95749235,0.020182252,-0.16640918,0.23475303,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
105623946,0.9562861,0.02270181,-0.17256504,0.23499541,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
105675890,0.9548239,0.025255203,-0.17999576,0.23510645,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
105725740,0.95361006,0.025821244,-0.18691853,0.23456915,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
105779881,0.9524879,0.026310554,-0.19338527,0.23383048,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
105831865,0.9511505,0.03094318,-0.19921899,0.23381022,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
105881808,0.9502227,0.033722244,-0.20366299,0.23336923,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
105935864,0.9498002,0.03335966,-0.20662029,0.23253994,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
105988795,0.94939053,0.034264404,-0.20929441,0.23168819,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
106042738,0.9494369,0.034471735,-0.20971894,0.23108324,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
106095848,0.95021206,0.034555547,-0.20603304,0.23120008,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
106144791,0.95007265,0.03694729,-0.20550495,0.23187192,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
106193732,0.9497355,0.037412196,-0.20603187,0.23270935,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
106247813,0.94953716,0.03500327,-0.20642368,0.23354538,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
106300795,0.9484013,0.03435771,-0.21031632,0.23477978,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
106354721,0.94678116,0.033357546,-0.21591438,0.23637626,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
106403730,0.94622266,0.032169517,-0.2166259,0.2381196,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
106456725,0.94587696,0.033761412,-0.21561795,0.240179,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
106510794,0.9455649,0.03506141,-0.21470156,0.24203508,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
106563747,0.9465276,0.03222932,-0.2094402,0.2432727,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
106612714,0.94820565,0.031423718,-0.20141451,0.24362019,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
106666798,0.951051,0.03061627,-0.18908753,0.2425092,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
106719802,0.95546585,0.024773471,-0.17256984,0.23809898,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
106774826,0.96102685,0.014055715,-0.1550341,0.22846085,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
106826737,0.96638453,0.0016032101,-0.14130251,0.2147834,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
106875939,0.97128075,-0.01271562,-0.13001056,0.19886987,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
106930823,0.97611076,-0.029702315,-0.12059655,0.1782757,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
106982736,0.9798422,-0.046809416,-0.11522505,0.15633774,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
107036808,0.98294616,-0.06476256,-0.11085738,0.13165623,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
107085820,0.98502994,-0.0790079,-0.108372964,0.10830091,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
107138726,0.98612607,-0.09331005,-0.11001496,0.08213086,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
107187944,0.98636895,-0.10592097,-0.11241412,0.05674669,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
107241735,0.98567647,-0.11926565,-0.11586089,0.028178513,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
107294734,0.98405194,-0.13024278,-0.12115504,-0.0004837804,0.99995786,8.316803e-09,-2.192886e-09,-0.009186253,4
