timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
123971450,0.17351949,-0.20760837,0.3669339
123983041,0.17654388,-0.2047126,0.36384955
123994435,0.17956828,-0.2047126,0.36076513
124006112,0.18259265,-0.2047126,0.35768077
124017996,0.1916658,-0.19892104,0.3545964
124029292,0.1946902,-0.19892104,0.35768077
124040850,0.19771457,-0.19602527,0.351512
124052141,0.20981212,-0.19602527,0.3545964
124063439,0.2128365,-0.19602527,0.3545964
124074818,0.2128365,-0.1931295,0.3545964
124086198,0.21888527,-0.1931295,0.3545964
124097504,0.22190966,-0.18733795,0.3453433
124108824,0.22493406,-0.18154639,0.34842765
124120202,0.22795843,-0.18154639,0.3453433
124131492,0.23098281,-0.18154639,0.3453433
124143181,0.24005598,-0.17575483,0.351512
124154477,0.24308035,-0.17575483,0.34842765
124166330,0.25215352,-0.17285907,0.34842765
124178337,0.25820228,-0.16996329,0.33609015
124190138,0.26122668,-0.16996329,0.3391745
124201437,0.26425105,-0.16417174,0.3330058
124212876,0.27029982,-0.16127595,0.34225887
124224157,0.2733242,-0.1583802,0.33609015
124235429,0.279373,-0.15548441,0.3453433
124247106,0.279373,-0.14679708,0.3299214
124258436,0.28542173,-0.14679708,0.3330058
124270335,0.28844616,-0.14679708,0.32375267
124282286,0.29751927,-0.14100553,0.32683703
124293906,0.3005437,-0.13521399,0.31141517
124305228,0.3005437,-0.1323182,0.3175839
124316500,0.30356807,-0.12652665,0.30833077
124327845,0.30659243,-0.12652665,0.31141517
124339113,0.3126412,-0.1207351,0.30833077
124350428,0.3156656,-0.11494356,0.31141517
124361796,0.3156656,-0.11494356,0.3052464
124373077,0.31869,-0.109152,0.30833077
124384375,0.32473874,-0.10336045,0.30833077
124395822,0.32473874,-0.10336045,0.31141517
124407080,0.32776314,-0.10046468,0.3052464
124418443,0.33078754,-0.0975689,0.29907763
124429802,0.3338119,-0.09177735,0.3052464
124441108,0.3338119,-0.088881575,0.3052464
124452433,0.33683628,-0.085985795,0.30216205
124464063,0.3338119,-0.08019424,0.29599327
124475428,0.3398607,-0.07729847,0.30216205
124487232,0.34288508,-0.07150692,0.30216205
124498500,0.34288508,-0.06571537,0.29907763
124509835,0.34590945,-0.062819585,0.2929089
124521128,0.34893382,-0.059923813,0.28982452
124532432,0.35195825,-0.05702804,0.28982452
124543892,0.34893382,-0.054132264,0.29599327
124555165,0.35195825,-0.051236488,0.2929089
124566494,0.35195825,-0.045444936,0.29907763
124578368,0.34893382,-0.042549163,0.29599327
124589891,0.34893382,-0.03675761,0.28982452
124601177,0.34893382,-0.030966057,0.29907763
124612449,0.34893382,-0.028070282,0.30216205
124624103,0.34893382,-0.025174508,0.29907763
124635490,0.34893382,-0.022278732,0.29907763
124646795,0.34590945,-0.019382956,0.29599327
124658096,0.34893382,-0.013591405,0.3052464
124669377,0.34590945,-0.0077998536,0.30833077
124681043,0.34288508,-0.0077998536,0.30833077
124692315,0.34288508,-0.0020083024,0.3052464
124704267,0.34590945,0.003783249,0.30833077
124715863,0.34288508,0.0066790245,0.31449953
124727618,0.34288508,0.0095748,0.3052464
124739185,0.34288508,0.012470575,0.3052464
124750487,0.34288508,0.018262127,0.30833077
124762451,0.3398607,0.021157902,0.30833077
124774047,0.33683628,0.024053678,0.3052464
124785366,0.33683628,0.026949454,0.3175839
124796831,0.33683628,0.032741006,0.31141517
124808229,0.33078754,0.03563678,0.30833077
124819503,0.33078754,0.04142833,0.31141517
124830977,0.32776314,0.044324107,0.31449953
124842239,0.33078754,0.047219884,0.3175839
124854019,0.32776314,0.053011432,0.3175839
124865406,0.32776314,0.053011432,0.31141517
124877101,0.32776314,0.053011432,0.31449953
124888434,0.32776314,0.061698765,0.3175839
124899795,0.32473874,0.06749031,0.31449953
124911192,0.32171437,0.07038609,0.3175839
124922495,0.32171437,0.07328187,0.3175839
124933870,0.32171437,0.07617764,0.32066825
124945133,0.3156656,0.081969194,0.3175839
124956433,0.3156656,0.081969194,0.32066825
124968109,0.31869,0.08776074,0.32066825
124979449,0.3156656,0.08776074,0.32375267
124991282,0.3126412,0.09065652,0.32066825
125002801,0.3126412,0.0935523,0.3175839
125014824,0.3126412,0.09644807,0.32375267
125026082,0.3126412,0.099343844,0.32683703
125037344,0.30961683,0.105135396,0.32066825
125048813,0.30961683,0.105135396,0.32066825
125060106,0.30961683,0.108031176,0.32375267
125071374,0.30961683,0.11382272,0.32683703
125083329,0.30961683,0.11671849,0.32066825
125095245,0.30961683,0.11961427,0.3175839
125106512,0.30961683,0.11961427,0.32066825
125117955,0.30659243,0.12540582,0.32683703
125129216,0.30356807,0.12540582,0.31141517
125140477,0.30659243,0.13119738,0.31141517
125151861,0.3005437,0.1398847,0.31141517
125163126,0.29751927,0.1398847,0.32066825
125174447,0.29751927,0.14278048,0.32683703
125186287,0.29751927,0.14857203,0.32375267
125197880,0.2944949,0.15436357,0.32066825
125209166,0.29147053,0.15436357,0.32375267
125220441,0.29147053,0.15725936,0.32375267
125232137,0.28542173,0.1630509,0.32683703
125243428,0.28239736,0.16594669,0.3175839
125255080,0.279373,0.17173824,0.3175839
125266372,0.279373,0.18042557,0.32683703
125278262,0.26727542,0.18332133,0.32375267
125289866,0.26425105,0.18621711,0.32375267
125301232,0.26425105,0.1891129,0.32066825
125312964,0.26122668,0.19490445,0.32683703
125324244,0.2551779,0.19780022,0.32375267
125335770,0.25215352,0.20069599,0.32375267
125347056,0.24005598,0.20359176,0.32066825
125358326,0.24005598,0.2122791,0.32375267
125370378,0.2340072,0.21517487,0.3299214
125382070,0.22795843,0.21807064,0.3175839
125393434,0.22795843,0.22096643,0.32683703
125404807,0.22190966,0.22675797,0.32683703
125416083,0.21888527,0.22965375,0.3299214
125427369,0.21586089,0.23254952,0.32683703
125438854,0.2128365,0.23834108,0.32683703
125450152,0.20981212,0.24123685,0.32683703
125461440,0.20376334,0.24413262,0.3175839
125473331,0.19771457,0.24992418,0.3175839
125484805,0.19771457,0.25571573,0.32683703
125496189,0.1916658,0.26150727,0.32066825
125507476,0.18561703,0.26150727,0.32375267
125518850,0.18561703,0.26729885,0.3175839
125530112,0.17956828,0.27309036,0.31449953
125541372,0.17351949,0.27888194,0.32375267
125552856,0.16747072,0.27888194,0.31449953
125564118,0.16444634,0.2817777,0.32066825
125575431,0.15839757,0.28756925,0.32066825
125586794,0.15234879,0.28756925,0.31449953
125598188,0.14932442,0.2933608,0.31141517
125609462,0.14327565,0.29915237,0.3175839
125620860,0.1342025,0.30494392,0.31141517
125632132,0.1311781,0.3078397,0.3052464
125643441,0.12512933,0.31073546,0.30833077
125655102,0.12512933,0.316527,0.30833077
125666433,0.11303179,0.32231855,0.29599327
125678214,0.10395864,0.32231855,0.28674015
125689502,0.100934245,0.32521436,0.28982452
125700866,0.09790986,0.33679745,0.28982452
125712159,0.09186109,0.33969322,0.30216205
125723473,0.07673917,0.33969322,0.2836558
125735105,0.073714785,0.3454848,0.29907763
125747102,0.06766601,0.3512763,0.28674015
125758385,0.064641625,0.3512763,0.29599327
125769851,0.055568468,0.35706788,0.28982452
125781106,0.04347093,0.35996366,0.28982452
125792429,0.037422158,0.35996366,0.2836558
125804252,0.03137339,0.35706788,0.277487
125815911,0.019275848,0.35996366,0.2836558
125827324,0.013227076,0.36285943,0.28674015
125838871,0.0071783056,0.3657552,0.28674015
125850143,0.0011295354,0.36285943,0.28057143
125861429,-0.00794362,0.36285943,0.277487
125872795,-0.010968006,0.36285943,0.277487
125884194,-0.013992391,0.3657552,0.28982452
125896091,-0.013992391,0.36285943,0.28982452
125907431,-0.023065547,0.36285943,0.27440265
125918872,-0.026089933,0.36285943,0.28674015
125930157,-0.029114317,0.35706788,0.28674015
125941440,-0.026089933,0.3541721,0.2836558
125952796,-0.029114317,0.3541721,0.2929089
125964098,-0.03516309,0.34838054,0.2929089
125975428,-0.03516309,0.342589,0.3052464
125986861,-0.032138705,0.33390167,0.2929089
125998128,-0.03516309,0.33679745,0.3052464
126009433,-0.04121186,0.3310059,0.31141517
126020869,-0.03818747,0.32231855,0.3175839
126032135,-0.03516309,0.31363127,0.32683703
126043447,-0.03516309,0.31073546,0.32375267
126055099,-0.03516309,0.30494392,0.32683703
126066451,-0.03516309,0.30204812,0.32683703
126078282,-0.03516309,0.29915237,0.34225887
126089819,-0.03818747,0.2962566,0.3391745
126101809,-0.03516309,0.29046503,0.3453433
126113094,-0.026089933,0.29046503,0.34842765
126124377,-0.029114317,0.29046503,0.34842765
126136089,-0.029114317,0.28756925,0.351512
126147492,-0.023065547,0.28756925,0.3545964
126159020,-0.029114317,0.2846735,0.34842765
126170410,-0.026089933,0.2817777,0.34842765
126181958,-0.020041162,0.2817777,0.351512
126193325,-0.023065547,0.27888194,0.351512
126204841,-0.023065547,0.27888194,0.3453433
126216231,-0.020041162,0.27598616,0.3545964
126227502,-0.020041162,0.27888194,0.35768077
126238956,-0.023065547,0.27598616,0.35768077
126250217,-0.023065547,0.27309036,0.351512
126261486,-0.023065547,0.27019462,0.351512
126273385,-0.010968006,0.27019462,0.36384955
126285097,-0.00794362,0.27019462,0.35768077
126296432,-0.010968006,0.26729885,0.37001827
126307876,-0.010968006,0.26440305,0.36076513
126319159,-0.00794362,0.2586115,0.36384955
126330428,-0.0018948498,0.26150727,0.37001827
126341783,-0.0018948498,0.2586115,0.37618703
126353428,0.0011295354,0.25571573,0.37310264
126365337,0.0011295354,0.24992418,0.37001827
126376833,0.004153921,0.24413262,0.3792714
126388839,0.010202691,0.24413262,0.38235575
126400141,0.010202691,0.24413262,0.3792714
126411454,0.016251462,0.24413262,0.37618703
126422862,0.013227076,0.24123685,0.38852453
126434147,0.013227076,0.2354453,0.38544017
126445434,0.016251462,0.2354453,0.38544017
126456815,0.019275848,0.2354453,0.38852453
126468089,0.02230023,0.23254952,0.38544017
126479428,0.025324617,0.22965375,0.3916089
126491308,0.025324617,0.22965375,0.3916089
126503148,0.03137339,0.2238622,0.3946933
126514453,0.03137339,0.22096643,0.3916089
126525836,0.03137339,0.2238622,0.3916089
126537198,0.034397773,0.21807064,0.38235575
126548476,0.034397773,0.21807064,0.3916089
126559851,0.037422158,0.21807064,0.3916089
126571137,0.037422158,0.2122791,0.3946933
126582430,0.040446546,0.2122791,0.39777765
126594258,0.040446546,0.20938332,0.40394637
126605831,0.04347093,0.20648754,0.39777765
126617109,0.04347093,0.20359176,0.3946933
126628388,0.04347093,0.20359176,0.40394637
126639792,0.04347093,0.20359176,0.3946933
126651186,0.046495315,0.19780022,0.39777765
126663867,0.046495315,0.19780022,0.4070308
126675873,0.046495315,0.19490445,0.400862
126687167,0.046495315,0.19490445,0.39777765
126698433,0.046495315,0.19200866,0.39777765
126710094,0.052544083,0.19200866,0.3916089
126721437,0.052544083,0.1891129,0.40394637
126733107,0.0495197,0.18621711,0.4070308
126744428,0.052544083,0.18621711,0.41011515
126756116,0.052544083,0.18621711,0.40394637
126767443,0.052544083,0.18332133,0.4070308
126779111,0.052544083,0.18042557,0.4070308
126791013,0.058592856,0.17752978,0.4070308
126802290,0.058592856,0.17752978,0.40394637
126813993,0.058592856,0.17752978,0.4131995
126825317,0.06161724,0.17463402,0.4131995
126837091,0.064641625,0.17463402,0.40394637
126848432,0.06766601,0.17173824,0.40394637
126860223,0.06766601,0.16884245,0.4131995
126871501,0.06766601,0.16884245,0.4131995
126882948,0.06766601,0.16884245,0.40394637
126894241,0.06766601,0.16884245,0.4070308
126905822,0.0706904,0.16884245,0.4131995
126917494,0.06766601,0.16594669,0.4162839
126928964,0.0706904,0.16594669,0.41936827
126940223,0.073714785,0.1630509,0.41936827
126951483,0.073714785,0.16015515,0.42245263
126962919,0.07673917,0.16015515,0.4162839
126974187,0.07673917,0.15725936,0.425537
126985479,0.07976355,0.16015515,0.4162839
126997098,0.07673917,0.15725936,0.4286214
127008448,0.07673917,0.15725936,0.425537
127019798,0.08278793,0.15725936,0.425537
127031429,0.08278793,0.15436357,0.425537
127043365,0.08581232,0.15436357,0.4162839
127055308,0.08581232,0.15436357,0.425537
127066914,0.08883671,0.15436357,0.425537
127078185,0.08581232,0.15146782,0.41936827
127089507,0.08883671,0.15436357,0.41936827
127100851,0.08883671,0.15436357,0.42245263
127112120,0.09186109,0.15436357,0.41936827
127123434,0.08883671,0.15436357,0.41936827
127134854,0.08883671,0.15436357,0.4162839
127146142,0.09186109,0.15146782,0.42245263
127157428,0.09186109,0.15436357,0.4162839
127169322,0.09186109,0.15146782,0.41936827
127181259,0.094885476,0.15146782,0.43170577
127192770,0.094885476,0.14857203,0.42245263
127204200,0.094885476,0.15146782,0.425537
127216092,0.09790986,0.15146782,0.4286214
127227467,0.09790986,0.15146782,0.42245263
127238872,0.100934245,0.15146782,0.42245263
127250135,0.09790986,0.15146782,0.41936827
127261432,0.100934245,0.14857203,0.425537
127272835,0.094885476,0.14857203,0.43479013
127284182,0.09790986,0.15146782,0.4162839
127295524,0.100934245,0.14278048,0.41936827
127307173,0.094885476,0.14567626,0.4162839
127318458,0.094885476,0.14857203,0.4286214
127330354,0.09790986,0.14857203,0.42245263
127341885,0.09790986,0.14567626,0.425537
127353333,0.09790986,0.14857203,0.425537
127365021,0.09790986,0.14857203,0.41936827
127376299,0.09790986,0.15146782,0.43170577
127387856,0.100934245,0.14857203,0.425537
127399133,0.100934245,0.14857203,0.4286214
127410429,0.10395864,0.14857203,0.42245263
127422115,0.10395864,0.14857203,0.4286214
127433376,0.100934245,0.14567626,0.42245263
127445105,0.100934245,0.14857203,0.43170577
127456779,0.10395864,0.14567626,0.4286214
127468246,0.10395864,0.14567626,0.42245263
127479766,0.100934245,0.14567626,0.425537
127491632,0.10395864,0.14278048,0.425537
127503183,0.100934245,0.14567626,0.425537
127514481,0.10698302,0.14567626,0.42245263
127525975,0.10698302,0.14278048,0.425537
127537319,0.10698302,0.14278048,0.43479013
127549040,0.10698302,0.14567626,0.43170577
127560307,0.11303179,0.14278048,0.43170577
127572189,0.11303179,0.14278048,0.43170577
127583453,0.110007405,0.14278048,0.425537
127594871,0.110007405,0.14278048,0.4286214
127606151,0.110007405,0.1398847,0.4286214
127617453,0.11303179,0.13698894,0.4286214
127628878,0.11303179,0.1398847,0.42245263
127640874,0.110007405,0.1398847,0.425537
127652223,0.11303179,0.1398847,0.4286214
127663514,0.119080566,0.1398847,0.43170577
127675115,0.116056174,0.13698894,0.425537
127686440,0.119080566,0.13698894,0.41936827
127698132,0.116056174,0.13698894,0.43787453
127709432,0.116056174,0.13698894,0.425537
127721088,0.12210494,0.13409315,0.41936827
127732433,0.12210494,0.13698894,0.425537
127743818,0.119080566,0.13409315,0.4286214
127755123,0.12210494,0.13119738,0.425537
127766466,0.119080566,0.1283016,0.425537
127777866,0.12210494,0.12540582,0.41936827
127789137,0.116056174,0.12540582,0.425537
127800433,0.119080566,0.12540582,0.43170577
127811805,0.12210494,0.12540582,0.4286214
127823060,0.12512933,0.12251005,0.4286214
127834438,0.12210494,0.11961427,0.43479013
127846313,0.12210494,0.11961427,0.425537
127857925,0.12210494,0.11961427,0.4286214
127869200,0.12210494,0.11961427,0.4286214
127880473,0.12512933,0.11671849,0.4286214
127891782,0.12210494,0.11382272,0.4286214
127903178,0.119080566,0.11382272,0.425537
127914468,0.116056174,0.11382272,0.425537
127925800,0.116056174,0.11671849,0.4286214
127937171,0.12210494,0.11382272,0.4286214
127948457,0.119080566,0.11382272,0.43170577
127959843,0.116056174,0.11382272,0.4286214
127971115,0.110007405,0.11092695,0.43479013
127982434,0.10698302,0.108031176,0.425537
127994205,0.110007405,0.105135396,0.425537
128005766,0.110007405,0.108031176,0.43170577
128017431,0.10395864,0.105135396,0.43170577
128028814,0.10698302,0.105135396,0.43170577
128040116,0.09790986,0.105135396,0.4286214
128051441,0.09790986,0.102239616,0.4286214
128062801,0.09790986,0.105135396,0.43787453
128074301,0.094885476,0.108031176,0.43787453
128085965,0.094885476,0.105135396,0.43479013
128097235,0.09186109,0.105135396,0.43170577
128108519,0.08883671,0.099343844,0.425537
128120080,0.08581232,0.09644807,0.425537
128131371,0.08278793,0.099343844,0.43170577
128143372,0.08278793,0.102239616,0.43170577
128155069,0.07976355,0.099343844,0.43479013
128166449,0.073714785,0.09644807,0.43479013
128177793,0.06766601,0.0935523,0.43479013
128189088,0.06766601,0.0935523,0.43479013
128200378,0.064641625,0.0935523,0.43170577
128211792,0.064641625,0.09065652,0.43787453
128223085,0.06161724,0.08776074,0.43479013
128234348,0.058592856,0.08486497,0.44712767
128245823,0.052544083,0.08486497,0.4409589
128257107,0.0495197,0.079073414,0.43787453
128268441,0.04347093,0.079073414,0.43479013
128280224,0.04347093,0.07617764,0.4409589
128291877,0.040446546,0.07038609,0.44712767
128303146,0.034397773,0.06459454,0.44712767
128314433,0.034397773,0.061698765,0.44712767
128325855,0.028349003,0.055907212,0.44404325
128337131,0.028349003,0.058802985,0.44712767
128348432,0.028349003,0.053011432,0.45021203
128359887,0.025324617,0.05011566,0.4532964
128371169,0.025324617,0.047219884,0.4532964
128382431,0.019275848,0.044324107,0.45638075
128393866,0.016251462,0.04142833,0.45021203
128405128,0.013227076,0.03563678,0.4532964
128416439,0.010202691,0.032741006,0.44712767
128428050,0.010202691,0.02984523,0.44712767
128439452,0.0071783056,0.02984523,0.45021203
128451302,0.0071783056,0.024053678,0.44712767
128462829,0.004153921,0.021157902,0.44712767
128474807,0.004153921,0.018262127,0.44712767
128486118,0.0011295354,0.021157902,0.43479013
128497429,-0.0018948498,0.018262127,0.44404325
128508850,-0.0018948498,0.015366351,0.4409589
128520113,-0.0018948498,0.015366351,0.4409589
128531429,-0.004919235,0.015366351,0.43479013
128542829,-0.0018948498,0.015366351,0.43787453
128554085,-0.004919235,0.012470575,0.44712767
128565446,-0.004919235,0.0095748,0.45021203
128577283,-0.00794362,0.0066790245,0.44404325
128588808,-0.004919235,0.0066790245,0.4409589
128600428,-0.004919235,0.0066790245,0.43787453
128612097,-0.00794362,0.003783249,0.4409589
128623964,-0.004919235,0.003783249,0.44712767
128635234,-0.00794362,0.00088747335,0.4409589
128646519,-0.010968006,0.00088747335,0.43787453
128657966,-0.004919235,-0.0020083024,0.4409589
128669240,-0.004919235,-0.0020083024,0.43787453
128680638,-0.004919235,-0.0020083024,0.43787453
128692200,-0.0018948498,-0.0020083024,0.43787453
128703500,0.0011295354,-0.0020083024,0.43170577
128715147,-0.0018948498,-0.0020083024,0.44404325
128726485,-0.0018948498,-0.0020083024,0.4409589
128738270,0.0011295354,-0.004904078,0.4409589
128749860,0.0011295354,-0.004904078,0.4409589
128761340,0.0011295354,-0.004904078,0.43787453
128773120,0.004153921,-0.0077998536,0.43787453
128784433,0.0011295354,-0.0077998536,0.43479013
128796112,0.0071783056,-0.01069563,0.43479013
128807441,0.010202691,-0.013591405,0.43787453
128819102,0.010202691,-0.01069563,0.44712767
128830432,0.010202691,-0.01069563,0.44712767
128842128,0.013227076,-0.01069563,0.44404325
128853428,0.013227076,-0.01069563,0.43787453
128864792,0.013227076,-0.013591405,0.44712767
128876064,0.013227076,-0.013591405,0.43787453
128887428,0.013227076,-0.013591405,0.4409589
128898863,0.016251462,-0.013591405,0.43787453
128910119,0.019275848,-0.01648718,0.4409589
128921440,0.019275848,-0.019382956,0.44712767
128932864,0.019275848,-0.019382956,0.44404325
128944131,0.016251462,-0.01648718,0.4409589
128955459,0.019275848,-0.022278732,0.45021203
128967268,0.019275848,-0.028070282,0.44404325
128978868,0.02230023,-0.028070282,0.44404325
128990129,0.019275848,-0.028070282,0.44404325
129001434,0.025324617,-0.025174508,0.44404325
129012880,0.02230023,-0.028070282,0.44404325
129024151,0.025324617,-0.030966057,0.44404325
129035435,0.025324617,-0.030966057,0.44404325
129046776,0.025324617,-0.033861835,0.43787453
129058196,0.028349003,-0.03675761,0.44404325
129069481,0.03137339,-0.033861835,0.4409589
129080884,0.03137339,-0.03675761,0.44404325
129092163,0.037422158,-0.039653387,0.44404325
129103433,0.03137339,-0.03675761,0.44404325
129114846,0.034397773,-0.03675761,0.43479013
129126108,0.03137339,-0.042549163,0.43479013
129137429,0.034397773,-0.042549163,0.43479013
129149050,0.03137339,-0.042549163,0.43787453
129160351,0.03137339,-0.045444936,0.4409589
129172274,0.03137339,-0.045444936,0.44712767
129183794,0.03137339,-0.04834071,0.44712767
129195761,0.03137339,-0.04834071,0.43787453
129207057,0.03137339,-0.04834071,0.44404325
129218323,0.03137339,-0.04834071,0.44712767
129229788,0.028349003,-0.051236488,0.4409589
129241068,0.028349003,-0.054132264,0.44712767
129252331,0.025324617,-0.054132264,0.4532964
129264307,0.02230023,-0.05702804,0.4532964
129276070,0.025324617,-0.059923813,0.43787453
129287429,0.025324617,-0.062819585,0.4409589
129298851,0.019275848,-0.062819585,0.43787453
129310130,0.019275848,-0.062819585,0.4409589
129321445,0.019275848,-0.068611145,0.43787453
129332864,0.013227076,-0.068611145,0.43170577
129344138,0.013227076,-0.068611145,0.44404325
129355466,0.013227076,-0.068611145,0.44404325
129367236,0.013227076,-0.07150692,0.4409589
129378834,0.013227076,-0.07440269,0.43787453
129390104,0.0071783056,-0.07150692,0.44712767
129401380,0.004153921,-0.07440269,0.4409589
129412868,0.004153921,-0.07440269,0.43479013
129424131,0.004153921,-0.07729847,0.43479013
129435432,0.0011295354,-0.07440269,0.43479013
129446860,-0.004919235,-0.08019424,0.43479013
129458129,-0.0018948498,-0.07729847,0.425537
129469445,-0.0018948498,-0.08019424,0.43479013
129480791,-0.004919235,-0.07729847,0.43787453
129492180,-0.004919235,-0.07729847,0.43787453
129503471,-0.00794362,-0.07729847,0.43170577
129514860,-0.00794362,-0.07729847,0.42245263
129526127,-0.013992391,-0.07729847,0.43787453
129537430,-0.010968006,-0.08019424,0.43170577
129549085,-0.010968006,-0.08019424,0.43479013
129560402,-0.013992391,-0.07729847,0.425537
129572237,-0.017016776,-0.08019424,0.4286214
129583816,-0.013992391,-0.08309002,0.43479013
129596647,-0.017016776,-0.085985795,0.43170577
129608429,-0.020041162,-0.085985795,0.4286214
129619823,-0.020041162,-0.085985795,0.43479013
129631087,-0.017016776,-0.09177735,0.425537
129642353,-0.023065547,-0.088881575,0.4286214
129654322,-0.020041162,-0.09177735,0.425537
129665841,-0.026089933,-0.09177735,0.425537
129677172,-0.026089933,-0.09467312,0.425537
129688431,-0.023065547,-0.09467312,0.4286214
129699831,-0.020041162,-0.0975689,0.42245263
129711177,-0.026089933,-0.0975689,0.41936827
129722432,-0.029114317,-0.10046468,0.425537
129733846,-0.026089933,-0.10046468,0.4162839
129745130,-0.023065547,-0.10336045,0.41936827
129756441,-0.026089933,-0.109152,0.425537
129767973,-0.023065547,-0.109152,0.425537
129779237,-0.026089933,-0.109152,0.41936827
129790517,-0.026089933,-0.109152,0.4286214
129802193,-0.029114317,-0.109152,0.425537
129813494,-0.029114317,-0.11494356,0.43170577
129825429,-0.032138705,-0.11494356,0.4286214
129836793,-0.029114317,-0.1207351,0.43479013
129848181,-0.029114317,-0.12363088,0.425537
129859450,-0.029114317,-0.1207351,0.41936827
129870868,-0.032138705,-0.12363088,0.4286214
129882787,-0.032138705,-0.12363088,0.425537
129894084,-0.03516309,-0.12652665,0.43479013
129905346,-0.032138705,-0.12942243,0.4286214
129916800,-0.029114317,-0.13521399,0.42245263
129928102,-0.032138705,-0.13521399,0.43479013
129939433,-0.029114317,-0.13521399,0.425537
129951387,-0.032138705,-0.13810976,0.41936827
129963112,-0.029114317,-0.14100553,0.41936827
129974459,-0.032138705,-0.14390132,0.425537
129985821,-0.03516309,-0.14390132,0.42245263
129997093,-0.032138705,-0.14679708,0.41936827
130008432,-0.032138705,-0.14969286,0.425537
130019824,-0.032138705,-0.14969286,0.41936827
130031116,-0.032138705,-0.15258864,0.4162839
130042436,-0.032138705,-0.15258864,0.4131995
130054371,-0.029114317,-0.15548441,0.41011515
130065853,-0.032138705,-0.15548441,0.4131995
130077174,-0.03516309,-0.1583802,0.41011515
130088460,-0.032138705,-0.1583802,0.4162839
130099861,-0.029114317,-0.1583802,0.4131995
130111121,-0.03516309,-0.1583802,0.4131995
130122429,-0.029114317,-0.16127595,0.4131995
130133868,-0.032138705,-0.1583802,0.4131995
130145140,-0.032138705,-0.16127595,0.41011515
130156440,-0.029114317,-0.16127595,0.4131995
130167788,-0.026089933,-0.1583802,0.4162839
130179197,-0.029114317,-0.15548441,0.41936827
130190502,-0.029114317,-0.15548441,0.42245263
130202208,-0.029114317,-0.15258864,0.4131995
130213763,-0.029114317,-0.15258864,0.41936827
130225428,-0.026089933,-0.15258864,0.4162839
130236800,-0.032138705,-0.15258864,0.4131995
130248102,-0.029114317,-0.15258864,0.41011515
130259437,-0.029114317,-0.14969286,0.41936827
130270854,-0.032138705,-0.14969286,0.41936827
130282873,-0.032138705,-0.14679708,0.4131995
130294156,-0.032138705,-0.14390132,0.4162839
130305494,-0.029114317,-0.14390132,0.4131995
130317104,-0.026089933,-0.14100553,0.4162839
130328368,-0.029114317,-0.13521399,0.42245263
130340089,-0.029114317,-0.1323182,0.41936827
130351428,-0.03516309,-0.12942243,0.4131995
130363252,-0.032138705,-0.12942243,0.42245263
130374845,-0.032138705,-0.12652665,0.42245263
130386241,-0.029114317,-0.12363088,0.42245263
130398099,-0.029114317,-0.1207351,0.4162839
130409434,-0.029114317,-0.1207351,0.425537
130420812,-0.03516309,-0.11783933,0.425537
130432131,-0.03818747,-0.11494356,0.41936827
130443431,-0.03516309,-0.109152,0.41936827
130454963,-0.03818747,-0.109152,0.425537
130466225,-0.03516309,-0.106256224,0.425537
130477492,-0.03818747,-0.0975689,0.425537
130488947,-0.04121186,-0.09467312,0.41936827
130500214,-0.047260627,-0.09467312,0.41936827
130511476,-0.047260627,-0.09177735,0.41936827
130523143,-0.047260627,-0.088881575,0.4162839
130534454,-0.047260627,-0.088881575,0.42245263
130546248,-0.047260627,-0.08309002,0.41936827
130557874,-0.0533094,-0.07729847,0.41936827
130569853,-0.0533094,-0.07729847,0.42245263
130581176,-0.056333784,-0.07150692,0.425537
130592438,-0.056333784,-0.068611145,0.425537
130603806,-0.05935817,-0.068611145,0.425537
130615218,-0.056333784,-0.06571537,0.425537
130626509,-0.062382553,-0.059923813,0.4286214
130638053,-0.062382553,-0.05702804,0.425537
130649317,-0.062382553,-0.05702804,0.43479013
130661010,-0.05935817,-0.05702804,0.43170577
130672300,-0.062382553,-0.051236488,0.4286214
130684013,-0.062382553,-0.04834071,0.42245263
130695350,-0.062382553,-0.042549163,0.4286214
130707091,-0.06540694,-0.039653387,0.425537
130718934,-0.06540694,-0.03675761,0.41936827
130730201,-0.06540694,-0.030966057,0.4162839
130741469,-0.068431325,-0.028070282,0.425537
130752983,-0.062382553,-0.025174508,0.42245263
130764282,-0.06540694,-0.028070282,0.42245263
130775793,-0.062382553,-0.022278732,0.42245263
130787066,-0.062382553,-0.019382956,0.42245263
130798333,-0.062382553,-0.01648718,0.4286214
130809834,-0.062382553,-0.01069563,0.4286214
130821094,-0.06540694,-0.0077998536,0.4286214
130832429,-0.062382553,-0.004904078,0.43479013
130844091,-0.062382553,-0.0020083024,0.4286214
130855430,-0.05935817,0.00088747335,0.4286214
130867248,-0.05935817,0.0066790245,0.43170577
130878620,-0.062382553,0.0095748,0.42245263
130890233,-0.056333784,0.0095748,0.43170577
130902121,-0.056333784,0.012470575,0.4286214
130913435,-0.056333784,0.018262127,0.43170577
130924847,-0.056333784,0.021157902,0.43479013
130936146,-0.056333784,0.024053678,0.4286214
130947432,-0.0533094,0.02984523,0.42245263
130959321,-0.056333784,0.02984523,0.41936827
130971172,-0.0533094,0.032741006,0.4286214
130982460,-0.050285015,0.03563678,0.43479013
130993808,-0.0533094,0.038532555,0.4286214
131005229,-0.050285015,0.04142833,0.43479013
