timestamp,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,fake_hvel[0],fake_hvel[1],fake_vvel,fake_hpos[0],fake_hpos[1],fake_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl
75662747,0.05328283,0.17939726,-0.15584888,0.009364203,0.07377988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.24131775,0.0,0.0,nan,0.0,0.0,0.005493894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75862734,-0.03879101,0.07677452,-0.12914559,0.017332539,0.07821494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,1.6212769,0.0,0.0,nan,0.0,0.0,0.008142456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76062726,-0.07212401,-0.0013483041,-0.26058084,0.009390771,0.082021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-1.1305466,0.0,0.0,nan,0.0,0.0,0.007376924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76671818,-0.04347652,-0.0478288,-0.24972017,0.0049678087,0.051767886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.29345703,0.0,0.0,nan,0.0,0.0,-0.018380597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76881748,-0.062137455,0.04612358,-0.09442702,0.014597803,0.05998993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.63573456,0.0,0.0,nan,0.0,0.0,0.00039100647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77080811,-0.2405092,0.11315727,-0.097923785,-0.008694038,0.061701596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-2.4558487,0.0,0.0,nan,0.0,0.0,0.0023232996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77285862,-0.032926306,-0.020033687,-0.09861955,-0.002668187,0.05642283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,1.3139877,0.0,0.0,nan,0.0,0.0,0.0022013187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77480812,-0.10729103,-0.12326363,-0.19660962,-0.02925647,0.030056924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-1.5555191,0.0,0.0,nan,0.0,0.0,-0.0034768283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77685790,-0.014128283,-0.21075234,-0.30508617,-0.034079753,-0.0011330247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-1.0279465,0.0,0.0,nan,0.0,0.0,0.008072317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77894744,-0.28024513,0.081388265,-0.2626415,-0.048657607,0.010809213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.08892059,0.0,0.0,nan,0.0,0.0,0.018047899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78094849,-0.04018998,-0.025966138,-0.24420202,-0.036798865,-0.006495416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.0070343018,0.0,0.0,nan,0.0,0.0,0.020424306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78299722,-0.032310717,-0.43558538,-0.19082808,-0.029216066,-0.042855576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.852417,0.0,0.0,nan,0.0,0.0,0.008757293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78503997,-0.004662592,0.049627423,-0.17521882,-0.020646255,-0.030000396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.11280823,0.0,0.0,nan,0.0,0.0,0.009203941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78703791,0.13410793,-0.15934116,-0.21336699,0.0051770844,-0.037124354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,1.8337173,0.0,0.0,nan,0.0,0.0,-0.0070619285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78903935,-0.0021087527,-0.08215694,-0.31340384,0.024740834,-0.029033488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.5187683,0.0,0.0,nan,0.0,0.0,0.0074020326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79103794,0.03922403,0.22793795,-0.28020167,0.035874248,-0.0063498346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.19165039,0.0,0.0,nan,0.0,0.0,0.009662181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79312808,0.00024920702,-0.34020177,-0.1591171,0.034735937,-0.03486131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.59381104,0.0,0.0,nan,0.0,0.0,0.006060213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79511957,-0.17716178,-0.07295119,-0.26319945,0.02916839,-0.031720277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,1.0177994,0.0,0.0,nan,0.0,0.0,0.0038614273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79717810,-0.2130391,0.027733333,-0.3056673,0.0078013614,-0.023692627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,2.3435516,0.0,0.0,nan,0.0,0.0,0.003117174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79922718,-0.09207456,-0.17394906,-0.32297635,0.009791009,-0.03453737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,1.372551,0.0,0.0,nan,0.0,0.0,-0.02280356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80121750,-0.01848346,0.011282764,-0.2849866,0.0109144375,-0.034137137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.71915436,0.0,0.0,nan,0.0,0.0,-0.037332878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80328712,-0.1437726,0.0774236,-0.36940533,-0.010407258,-0.014857508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,1.9834442,0.0,0.0,nan,0.0,0.0,-0.038702443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80526732,0.057329893,0.046783913,-0.35496438,-0.014429852,-0.010626808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.42639923,0.0,0.0,nan,0.0,0.0,-0.01013723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80730730,0.040391684,0.1998721,-0.5292702,0.009635448,0.008026056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.6331024,0.0,0.0,nan,0.0,0.0,-0.01504311,0.003056407,0.0016132668,-0.006417781,0.0,0.0,0.0,0.0,0.0
80930754,-0.047082424,0.14197133,-0.4386204,-0.0119975805,0.010526806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.19725037,0.0,0.0,nan,0.0,0.0,-0.01504311,-0.0018364787,-5.8710575e-05,0.0049549043,0.0,0.0,0.0,0.0,0.0
81135801,-0.06744814,0.062375218,-0.42861444,-0.014431834,0.018703684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.07535553,0.0,0.0,nan,0.0,0.0,-0.01504311,-0.0031225085,0.0036023185,-0.006689936,0.0,0.0,0.0,0.0,0.0
81335806,0.089044094,0.0602735,-0.44831145,0.009862661,0.013680726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.30280304,0.0,0.0,nan,0.0,0.0,-0.01504311,0.0064151883,-0.00073153526,-0.004608065,0.0,0.0,0.0,0.0,0.0
81535718,0.10739982,0.08360064,-0.33384383,0.04812944,-0.0049820542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.94621277,0.0,0.0,nan,0.0,0.0,-0.01504311,0.0054487735,0.00047956407,-0.005877137,0.0,0.0,0.0,0.0,0.0
81744782,0.01758194,0.09144831,-0.33268142,0.027946353,-0.010229647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.5131302,0.0,0.0,nan,0.0,0.0,-0.01504311,0.0034926534,-0.00045399368,-0.0053287446,0.0,0.0,0.0,0.0,0.0
81949724,0.13916922,-0.042034805,-0.2629316,0.07638025,-0.05737102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.9711075,0.0,0.0,nan,0.0,0.0,-0.01504311,0.0061615705,-0.0038311929,-0.0017043352,0.0,0.0,0.0,0.0,0.0
82144783,0.16927004,0.06607294,-0.56198364,0.062211514,-0.05061114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.90509796,0.0,0.0,nan,0.0,0.0,-0.01504311,0.00030709803,-0.0031649321,-0.00024166703,0.0,0.0,0.0,0.0,0.0
82353802,0.08593893,-0.16049516,-0.40469965,0.06199813,-0.11480892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.36686707,0.0,0.0,nan,0.0,0.0,-0.01504311,-0.001069516,-0.0010443032,-0.0021787584,0.0,0.0,0.0,0.0,0.0
82553852,0.15760827,-0.006127596,-0.3620624,0.06171441,-0.08911705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-1.7007523,0.0,0.0,nan,0.0,0.0,-0.01504311,0.0009917766,-0.0049060434,0.0033330023,0.0,0.0,0.0,0.0,0.0
82753808,0.18154013,0.06200838,-0.39299917,0.100522995,-0.11092663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.039482117,0.0,0.0,nan,0.0,0.0,-0.01504311,0.0008569658,-0.0013926327,-0.001876384,0.0,0.0,0.0,0.0,0.0
82962969,0.19271517,-0.02961564,-0.3800996,0.08807945,-0.10704136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-1.3768005,0.0,0.0,nan,0.0,0.0,-0.01504311,-0.0006288886,-0.00063735247,0.00581041,0.0,0.0,0.0,0.0,0.0
83162717,0.1581068,-0.15717983,-0.20063746,0.08419752,-0.11001682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.7677765,0.0,0.0,nan,0.0,0.0,-0.01504311,-0.0011104345,-0.0008290112,0.0022436082,0.0,0.0,0.0,0.0,0.0
83362921,0.14114308,0.03728628,-0.21190369,0.10648632,-0.110434294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.31719208,0.0,0.0,nan,0.0,0.0,-0.01504311,-0.0017436147,-0.0012833178,0.002264917,0.0,0.0,0.0,0.0,0.0
83561876,0.030596495,-0.16989064,-0.14780289,0.0812583,-0.12972927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.645813,0.0,0.0,nan,0.0,0.0,-0.01504311,-0.003602773,-0.004356593,0.007057667,0.0,0.0,0.0,0.0,0.0
83766796,0.074561596,-0.073126316,-0.31671435,0.07203817,-0.09184933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-1.8900757,0.0,0.0,nan,0.0,0.0,-0.01504311,0.0018663406,-0.003599435,0.0065990686,0.0,0.0,0.0,0.0,0.0
83971832,0.15720916,0.121509075,-0.16165501,0.093207836,-0.06711769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-1.3009262,0.0,0.0,nan,0.0,0.0,-0.01504311,-0.0036386102,-0.0032108575,6.237626e-05,0.0,0.0,0.0,0.0,0.0
84171833,0.095474005,0.00056648254,-0.0072940886,0.08701515,-0.052290916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.542923,0.0,0.0,nan,0.0,0.0,-0.01504311,-0.00024187565,-0.00065010786,0.0061075687,0.0,0.0,0.0,0.0,0.0
84370936,0.042152166,-0.023913145,0.050328285,0.102051735,-0.08253002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-1.4271545,0.0,0.0,nan,0.0,0.0,-0.01504311,-0.00070251524,-0.0014967918,0.006152332,0.0,0.0,0.0,0.0,0.0
84575724,0.02152729,-0.10519862,0.03503087,0.045407295,-0.031148434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.66231537,0.0,0.0,nan,0.0,0.0,-0.01504311,-0.0005248189,-0.0017559826,0.001129806,0.0,0.0,0.0,0.0,0.0
84780025,0.13321018,-0.087161064,0.08454782,0.13258171,-0.13958025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.80307007,0.0,0.0,nan,0.0,0.0,-0.01504311,-0.0019882172,-0.0032435507,0.0029482841,0.0,0.0,0.0,0.0,0.0
84985734,0.163764,-0.11810422,-0.055406183,0.14172554,-0.13584709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.09246063,0.0,0.0,nan,0.0,0.0,-0.01504311,-0.0006647855,0.00033259392,0.0058529675,0.0,0.0,0.0,0.0,0.0
85189743,0.17231798,-0.09731674,-0.12699267,0.14404297,-0.13287449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.8812332,0.0,0.0,nan,0.0,0.0,-0.01504311,0.00051797926,-0.0040878206,0.005803287,0.0,0.0,0.0,0.0,0.0
85394802,0.15769339,-0.13733482,0.037200272,0.14101887,-0.10829067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.55130005,0.0,0.0,nan,0.0,0.0,-0.01504311,-0.0020205826,-0.0047140718,0.0076465905,0.0,0.0,0.0,0.0,0.0
85598800,0.08068657,0.05397892,0.12088688,0.16283703,-0.12740803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.39188385,0.0,0.0,nan,0.0,0.0,-0.01504311,-0.0028771162,-0.000900656,-0.003276229,0.0,0.0,0.0,0.0,0.0
85798737,0.012236834,-0.21409202,0.2391869,0.16084385,-0.16706371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.068855286,0.0,0.0,nan,0.0,0.0,-0.01504311,0.0025118291,-0.00069472194,0.003203541,0.0,0.0,0.0,0.0,0.0
85998741,0.14756751,-0.035297632,0.025552666,0.17009926,-0.15404224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.15018463,0.0,0.0,nan,0.0,0.0,-0.01504311,0.002052039,-0.001718387,0.006322652,0.0,0.0,0.0,0.0,0.0
86195715,0.13853669,-0.051578045,0.1940794,0.1474495,-0.15353489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.7204895,0.0,0.0,nan,0.0,0.0,-0.01504311,0.000965029,-0.0032948852,0.0059383214,0.0,0.0,0.0,0.0,0.0
86398730,-0.13462138,-0.1504705,0.12704653,0.11139679,-0.12857342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-1.094902,0.0,0.0,nan,0.0,0.0,-0.01504311,-0.00036537647,-0.005953312,-0.0010229647,0.0,0.0,0.0,0.0,0.0
86597803,-0.03606081,-0.15099287,0.06158917,0.13326073,-0.2054882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-1.4393005,0.0,0.0,nan,0.0,0.0,-0.01504311,-0.00028565526,-0.0032895654,0.0033929944,0.0,0.0,0.0,0.0,0.0
86797731,0.22140145,-0.006356716,0.33655703,0.1255455,-0.18150902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.48911285,0.0,0.0,nan,0.0,0.0,-0.01504311,0.00043711066,-0.0043654144,0.010809213,0.0,0.0,0.0,0.0,0.0
87007712,0.13827991,-0.022512913,0.27862382,0.13062477,-0.19841766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.07646942,0.0,0.0,nan,0.0,0.0,-0.01504311,-0.0011468902,-0.007256776,0.011353254,0.0,0.0,0.0,0.0,0.0
87207721,-0.06535733,-0.09226775,0.37887892,0.09518623,-0.17373848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.2224884,0.0,0.0,nan,0.0,0.0,-0.01504311,0.005199373,-0.0067443997,0.0067899227,0.0,0.0,0.0,0.0,0.0
87411804,0.030134201,0.14500093,0.27723044,0.12678146,-0.17817307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.13121796,0.0,0.0,nan,0.0,0.0,-0.01504311,0.0038048923,-0.0084401965,0.010189414,0.0,0.0,0.0,0.0,0.0
87606725,0.037866473,0.12657452,0.2612017,0.13334846,-0.1829071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.3843994,0.0,0.0,nan,0.0,0.0,-0.01504311,0.0021597724,-0.008378148,0.008770853,0.0,0.0,0.0,0.0,0.0
87816714,0.024298191,0.19615936,0.4021606,0.1100626,-0.13551521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.063446045,0.0,0.0,nan,0.0,0.0,-0.01504311,0.0008089803,-0.0058929026,0.010216951,0.0,0.0,0.0,0.0,0.0
88020858,-0.061911136,-0.0390625,0.25288907,0.10222721,-0.15887642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.2722702,0.0,0.0,nan,0.0,0.0,-0.01504311,-0.0006178478,-0.0045892447,0.005341828,0.0,0.0,0.0,0.0,0.0
88225801,-0.11921819,-0.10391641,0.12427385,0.08556652,-0.17841148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.36833954,0.0,0.0,nan,0.0,0.0,-0.01504311,-0.00028802594,-0.004988134,0.0041475,0.0,0.0,0.0,0.0,0.0
88430717,-0.27441117,0.15330553,0.4336027,0.06109333,-0.1474247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,2.04319,0.0,0.0,nan,0.0,0.0,-0.01504311,-0.00036395714,-0.007830918,0.009624898,0.0,0.0,0.0,0.0,0.0
88630739,-0.20900232,0.09660649,0.28648606,0.024557114,-0.21382141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,2.126625,0.0,0.0,nan,0.0,0.0,-0.01504311,0.0024255738,-0.008576028,0.021516114,0.0,0.0,0.0,0.0,0.0
88830730,0.016999662,-0.04986,0.13282093,0.03864956,-0.17373085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.87677765,0.0,0.0,nan,0.0,0.0,-0.01504311,-0.0003611371,-0.008688234,0.024682581,0.0,0.0,0.0,0.0,0.0
89029793,-0.023599744,0.047941446,0.11762878,0.015942574,-0.19079971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.19178772,0.0,0.0,nan,0.0,0.0,-0.01504311,0.0005398467,-0.003258571,0.025562286,0.0,0.0,0.0,0.0,0.0
89229965,-0.05903089,-0.13959527,0.17709944,0.01424408,-0.17738533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.013534546,0.0,0.0,nan,0.0,0.0,-0.01504311,-0.0009768978,-0.004407905,0.023789883,0.0,0.0,0.0,0.0,0.0
89434791,0.1507535,0.020278454,0.09744246,0.018521309,-0.17362595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.6074829,0.0,0.0,nan,0.0,0.0,-0.01504311,0.0034350604,-0.0039936677,0.023408532,0.0,0.0,0.0,0.0,0.0
89629896,0.03858292,0.123878,0.026917174,0.005449295,-0.17797852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.7660141,0.0,0.0,nan,0.0,0.0,-0.01504311,0.0021606088,-0.0027674437,0.026065528,0.0,0.0,0.0,0.0,0.0
89839819,0.02543211,-0.028410196,-0.021024995,-0.007953644,-0.18291283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.34557343,0.0,0.0,nan,0.0,0.0,-0.01504311,0.0021028295,-0.0016987994,0.023474634,0.0,0.0,0.0,0.0,0.0
90038952,0.19323277,0.03589177,0.014203496,0.016688347,-0.13297272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.3058777,0.0,0.0,nan,0.0,0.0,-0.01504311,0.0008473247,-0.0025143921,0.018486321,0.0,0.0,0.0,0.0,0.0
