timestamp,timestamp_sample,device_id,x,y,z,temperature
333994432,333994262,5373970,-1.0334883,-0.6641215,-9.892636,17.279999
334995652,334995479,5373970,-2.7778926,-0.37017906,-5.849022,17.279999
335996809,335996648,5373970,-2.0454354,3.138166,-5.4233785,18.24
336995715,336995555,5373970,-3.2790473,1.3650293,-7.9675665,18.24
337999152,337998991,5373970,-3.047745,-0.114164725,-8.393209,18.24
338998064,338997904,5373970,-0.81182367,-0.62619346,-11.353368,18.24
340001560,340001365,5373970,-3.1055708,-0.9296179,-9.012328,18.24
341000432,341000268,5373970,-0.32994407,-0.8727258,-15.00036,18.24
342001653,342001479,5373970,0.97113097,-0.7115315,-8.460925,18.24
343002964,343002797,5373970,-0.011903519,-1.5364667,-10.24089,18.24
344006230,344006070,5373970,-1.0624012,1.6115617,-8.16104,18.24
345009717,345009553,5373970,0.37360018,-1.5269847,-9.167108,18.24
346010951,346010791,5373970,-0.24320574,-1.052884,-7.4451857,18.24
347009835,347009670,5373970,0.40251297,-0.3891431,-10.192521,18.24
348010952,348010792,5373970,-0.36849442,1.4598495,-10.376322,18.24
349012127,349011964,5373970,0.17121075,-1.9347112,-10.850334,18.24
350011068,350010884,5373970,-0.53233355,-0.21846685,-12.58193,18.24
351014496,351014322,5373970,-0.7539981,-3.3664951,-10.076437,18.24
352013427,352013242,5373970,-0.61907184,0.64439636,-7.658007,19.199999
353019114,353018946,5373970,-1.0238507,-0.41758916,-9.379929,18.24
354020303,354020124,5373970,-0.23356815,1.071087,-8.151367,18.24
355023727,355023567,5373970,-2.2767377,0.31252587,-9.71851,18.24
356027163,356027002,5373970,-0.6576222,-0.56930137,-10.830987,18.24
357028344,357028184,5373970,0.17121075,-2.323474,-8.654401,18.24
358025004,358024844,5373970,-1.7755829,-0.9011718,-10.743924,18.24
359030722,359030561,5373970,-0.6672598,-0.3891431,-9.650794,18.24
360032074,360031903,5373970,1.771051,-1.2140782,-11.256631,19.199999
361030949,361030789,5373970,0.055559628,2.1235905,-9.6991625,18.24
362032036,362031876,5373970,-1.1202266,1.2891732,-9.844268,18.24
363033169,363033007,5373970,0.7494663,-0.07623667,-11.991834,18.24
364038871,364038709,5373970,-0.36849442,2.1804826,-11.682275,18.24
365038007,365037846,5373970,0.29649943,1.146943,-9.795899,18.24
366041227,366041065,5373970,-1.5924687,0.8719647,-9.728184,18.24
367042420,367042245,5373970,-0.32030648,0.7676625,-11.895096,19.199999
369047030,369046870,5373970,-0.61907184,1.6684537,-10.598818,18.24
370046032,370045871,5373970,0.778379,-1.0908121,-11.343694,18.24
371049405,371049222,5373970,0.60490245,0.29356185,-9.670141,18.24
372050606,372050431,5373970,0.18084833,2.1330726,-9.621773,18.24
373049557,373049371,5373970,-0.61907184,2.0287702,-9.515361,18.24
374055190,374055022,5373970,-1.9779724,2.8537054,-9.302539,18.24
375056372,375056202,5373970,-3.4043362,2.2278926,-11.953138,19.199999
376057561,376057384,5373970,-1.8719589,-0.0952007,-11.769338,18.24
377060991,377060827,5373970,-3.7031014,1.5167415,-11.005114,18.24
378064428,378064262,5373970,0.017009258,-1.1477042,-10.724576,18.24
379067965,379067794,5373970,-2.5658655,3.2709138,-10.8890295,18.24
380064544,380064373,5373970,-2.0357978,1.2512451,-10.250564,18.24
381075032,381074872,5373970,-1.891234,1.3934754,-9.428297,18.24
382076016,382075856,5373970,-4.021142,2.0951443,-10.869682,17.279999
383077102,383076942,5373970,-3.9536788,1.2322812,-9.989373,18.24
384078282,384078122,5373970,-1.8044958,5.2811007,-9.660467,18.24
385077209,385077042,5373970,0.37360018,-0.4649992,-11.053482,18.24
386082912,386082744,5373970,-1.8623213,0.9098927,-6.951826,18.24
387086342,387086182,5373970,-2.4309392,-0.67360353,-9.737857,18.24
388085286,388085102,5373970,-3.4428864,1.6968999,-13.220395,18.24
389088716,389088555,5373970,-3.0670202,0.95730275,-9.892636,17.279999
390092154,390091994,5373970,-0.5805215,2.2658205,-8.296473,18.24
391091075,391090902,5373970,-1.206965,3.2235038,-9.747531,18.24
392092244,392092084,5373970,-0.14682981,0.37889996,-10.028069,17.279999
393095707,393095535,5373970,-3.3175976,1.3555473,-7.5032277,18.24
394096965,394096794,5373970,-2.8935437,0.6823244,-6.690635,18.24
395098071,395097891,5373970,-2.6429663,0.33148992,-5.7909794,18.24
396101564,396101365,5373970,-2.3634763,-1.8778192,-12.465845,18.24
397102686,397102524,5373970,-3.2790473,1.7063818,-7.803113,18.24
398101615,398101430,5373970,-4.0307794,-1.8019631,-13.578323,18.24
399105036,399104875,5373970,-1.6213814,0.8435186,-13.965272,18.24
400103952,400103792,5373970,-2.9031813,1.3934754,-6.2746654,18.24
401107401,401107222,5373970,-3.5392623,-0.038308617,-9.399277,18.24
402113085,402112922,5373970,-2.912819,-1.4226825,-5.0074086,18.24
403116557,403116362,5373970,-2.7007918,-0.303805,-8.606032,18.24
404122225,404122065,5373970,-0.99493796,-0.61671144,-9.757204,17.279999
405123412,405123242,5373970,-0.5612463,2.4270148,-7.880503,18.24
406126958,406126797,5373970,-1.7659453,-0.40810713,-12.020854,18.24
407125817,407125650,5373970,-2.0936236,0.69180644,-9.128412,18.24
408124701,408124538,5373970,-0.18538018,-2.7501643,-9.505687,18.24
409132655,409132487,5373970,-0.94675,0.17029569,-7.8998504,18.24
410133951,410133774,5373970,-2.1707244,2.493389,-9.892636,18.24
411139536,411139362,5373970,-1.3226161,0.20822373,-9.138086,18.24
412138449,412138282,5373970,-0.05045389,-1.3847545,-12.349761,18.24
413144156,413143995,5373970,0.7398287,-1.3563083,-12.088571,18.24
414143062,414142902,5373970,-0.32994407,1.0426408,-8.683422,18.24
415144244,415144084,5373970,-0.9081996,-0.31328702,-10.144153,18.24
416152207,416152046,5373970,-1.7755829,-1.4511286,-9.496014,18.24
417151129,417150964,5373970,-1.255153,0.16081366,-9.544382,19.199999
418159082,418158922,5373970,-0.98530036,-0.6830855,-9.873289,18.24
419160274,419160102,5373970,0.97113097,-3.138927,-10.540775,19.199999
420159202,420159036,5373970,-0.6768974,0.32200786,-9.786225,19.199999
421162653,421162486,5373970,0.67236555,1.9623961,-11.837054,19.199999
422168325,422168163,5373970,-0.07936666,2.5502808,-9.031675,19.199999
423167261,423167101,5373970,0.5567144,0.09443957,-6.6229196,18.24
424173010,424172850,5373970,-3.0573826,2.0666983,-9.283192,18.24
425176431,425176234,5373970,-2.8164427,1.7727559,-11.498473,19.199999
426177589,426177416,5373970,-1.8141333,-0.19950284,-10.81164,18.24
427178980,427178795,5373970,0.87475497,-0.9296179,-10.366649,19.199999
428175432,428175265,5373970,-1.1009514,3.25195,-7.890177,19.199999
429181118,429180944,5373970,-0.77327335,1.165907,-11.5371685,18.24
430184569,430184384,5373970,-0.021541111,1.0521228,-10.579471,19.199999
431187985,431187822,5373970,-0.8407365,2.3321946,-9.950679,18.24
432189162,432189002,5373970,0.51816404,-0.1805388,-12.572257,19.199999
433190343,433190182,5373970,-1.1491394,0.388382,-10.24089,19.199999
434187008,434186845,5373970,-0.060091484,1.9244682,-9.921658,19.199999
435194974,435194805,5373970,-0.47450796,2.9390435,-7.493554,18.24
436196146,436195986,5373970,-0.36849442,-1.2709703,-10.918051,19.199999
437195064,437194904,5373970,-0.9371124,0.5400942,-10.579471,18.24
438200942,438200781,5373970,1.2698963,-1.4985387,-10.637513,19.199999
439197443,439197264,5373970,0.4410633,-1.6028409,-8.054629,19.199999
440203150,440202978,5373970,-0.3974072,0.50216615,-8.219083,19.199999
441202060,441201895,5373970,-1.3129785,-0.96754587,-10.434364,18.24
442207969,442207794,5373970,-1.8237709,0.50216615,-9.5927515,19.199999
443208940,443208772,5373970,-0.13719222,-2.2381356,-13.442891,18.24
444208013,444207852,5373970,-1.891234,-1.3657905,-8.6157055,18.24
445209029,445208865,5373970,-0.42632,-1.3468264,-11.585538,19.199999
446216983,446216822,5373970,-1.7273949,-2.1907256,-8.780159,19.199999
447218162,447218002,5373970,-2.459852,-0.00038056343,-9.118739,19.199999
448219345,448219182,5373970,-2.344201,0.54957616,-10.521427,19.199999
449218262,449218102,5373970,-1.9683348,-0.1710568,-6.7873726,20.16
450219464,450219282,5373970,-1.5153679,1.3176193,-11.092177,18.24
451222885,451222725,5373970,-2.4020264,-3.1009989,-7.6193123,19.199999
452224070,452223904,5373970,-1.3418913,-0.995992,-10.405343,19.199999
453227522,453227342,5373970,-1.4960928,-0.50292724,-9.824921,19.199999
454230937,454230775,5373970,0.566352,-3.3001213,-7.803113,19.199999
455232124,455231964,5373970,-1.4960928,0.9857488,-14.536022,19.199999
456233311,456233142,5373970,-0.060091484,-1.0434021,-8.344841,19.199999
457232224,457232064,5373970,0.8362046,0.6823244,-8.596358,20.16
458237951,458237778,5373970,1.7132256,-0.43655318,-8.2867985,19.199999
459239124,459238958,5373970,0.5567144,-0.4649992,-10.666534,19.199999
460240297,460240134,5373970,1.5204736,-0.49344528,-10.211869,19.199999
461239203,461239042,5373970,-0.26248094,2.5692449,-9.099391,18.24
462238122,462237962,5373970,0.113385186,1.83913,-8.741464,18.24
463241585,463241408,5373970,1.1927956,-2.9113586,-11.885423,18.24
464243023,464242862,5373970,0.65309036,-1.2045962,-9.999047,18.24
465244028,465243868,5373970,-0.32994407,0.33148992,-10.598818,18.24
466245105,466244945,5373970,-0.05045389,1.6494898,-8.702769,18.24
467246288,467246125,5373970,1.1060572,-0.44603518,-9.48634,18.24
468245220,468245042,5373970,1.1060572,-0.54085535,-11.343694,18.24
