timestamp,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2]
97460813,5505042,-2.693517e-05,0.00044202965,0.00017948309,5373970,-0.04554864,0.16874844,-0.02216112,396809,0.0,0.0,0.0
98464800,5505042,-0.00015809175,0.0005699991,0.00013108378,5373970,-0.057738394,0.17165752,-0.07591323,396809,0.0,0.0,0.0
99463737,5505042,-0.00019879345,0.00063753093,0.00014968815,5373970,-0.06221994,0.17289157,-0.11662197,396809,0.0,0.0,0.0
100462728,5505042,-0.00022001863,0.0007899937,0.0001815537,5373970,-0.06493771,0.18817772,-0.10763587,396809,0.0,0.0,0.0
101461742,5505042,-0.0002593438,0.0008783211,0.00017505258,5373970,-0.07157388,0.19586314,-0.06506812,396809,0.0,0.0,0.0
102467715,5505042,-0.00031736097,0.0009216718,0.0001376245,5373970,-0.08020679,0.19853309,-0.013298897,396809,0.0,0.0,0.0
103466712,5505042,-0.0003881181,0.00092302065,6.718559e-05,5373970,-0.08924197,0.19736603,0.026702125,396809,0.0,0.0,0.0
104463791,5505042,-0.00042805556,0.0009276256,2.247663e-05,5373970,-0.091494985,0.19476514,0.035345092,396809,0.0,0.0,0.0
105472817,5505042,-0.00047788644,0.00095831597,-7.284924e-05,5373970,-0.096171744,0.19203813,0.05520617,396809,0.0,0.0,0.0
106476723,5505042,-0.0004406023,0.0010088726,-0.00019911306,5373970,-0.09957234,0.19207704,0.067688815,396809,0.0,0.0,0.0
107474868,5505042,-0.0003933506,0.0009117549,-0.00025017152,5373970,-0.09576739,0.1884606,0.084860146,396809,0.0,0.0,0.0
108482897,5505042,-0.00037289257,0.00075668003,-0.0002449937,5373970,-0.09328032,0.18819623,0.11091925,396809,0.0,0.0,0.0
109478838,5505042,-0.00048364996,0.0006754204,-0.000121601865,5373970,-0.092306934,0.18711793,0.087092094,396809,0.0,0.0,0.0
110486798,5505042,-0.0006221512,0.0006742043,-5.4175466e-06,5373970,-0.0920685,0.18723045,0.052685015,396809,0.0,0.0,0.0
111481872,5505042,-0.0007378469,0.00070067035,6.5323744e-05,5373970,-0.09436423,0.18770283,0.016892524,396809,0.0,0.0,0.0
112489805,5505042,-0.0008112242,0.0007211371,0.00012212415,5373970,-0.09823061,0.18434954,-0.020184606,396809,0.0,0.0,0.0
113493732,5505042,-0.0008513617,0.000720668,0.00017144375,5373970,-0.1058571,0.18179885,-0.0595998,396809,0.0,0.0,0.0
114496817,5505042,-0.0008774113,0.00071717694,0.0002293916,5373970,-0.112674884,0.18018253,-0.08471254,396809,0.0,0.0,0.0
115495815,5505042,-0.00095272047,0.0007513631,0.0003957402,5373970,-0.108111694,0.17595237,-0.08503827,396809,0.0,0.0,0.0
116494737,5505042,-0.0009820304,0.0008179736,0.000688491,5373970,-0.103603736,0.17400385,-0.10067029,396809,0.0,0.0,0.0
117498717,5505042,-0.000984603,0.0009125184,0.000936118,5373970,-0.09925727,0.178805,-0.11130018,396809,0.0,0.0,0.0
118497791,5505042,-0.0009342385,0.0010086672,0.0011835442,5373970,-0.090493225,0.18507244,-0.107944466,396809,0.0,0.0,0.0
119504877,5505042,-0.0008122533,0.0010747734,0.0013949409,5373970,-0.08181909,0.18937297,-0.11011187,396809,0.0,0.0,0.0
120509729,5505042,-0.00067145174,0.0010393714,0.0014415454,5373970,-0.06395762,0.18431161,-0.0897847,396809,0.0,0.0,0.0
123510736,5505042,-0.00045699268,0.0010070243,0.0015575141,5373970,-0.042148624,0.1779388,-0.020719912,396809,0.0,0.0,0.0
124519852,5505042,-0.00034739348,0.0010031564,0.0015042223,5373970,-0.033137303,0.18214945,0.0028796047,396809,0.0,0.0,0.0
125518801,5505042,-0.0003822682,0.0009866786,0.0014586186,5373970,-0.02568951,0.18300247,0.020561388,396809,0.0,0.0,0.0
126517803,5505042,-0.0004042991,0.0010550071,0.0015868337,5373970,-0.024055757,0.18164685,0.014794273,396809,0.0,0.0,0.0
127521808,5505042,-0.00032033963,0.0011630674,0.0017850511,5373970,-0.030050749,0.182804,-0.0131496135,396809,0.0,0.0,0.0
128520734,5505042,-0.00014207489,0.0012499661,0.0019656876,5373970,-0.032756858,0.18534079,-0.033094946,396809,0.0,0.0,0.0
129526737,5505042,-4.0143066e-05,0.0012849085,0.0019913658,5373970,-0.034418054,0.18796995,-0.048789766,396809,0.0,0.0,0.0
130528724,5505042,1.06044e-05,0.0012911204,0.001965916,5373970,-0.039640594,0.19081141,-0.06322446,396809,0.0,0.0,0.0
131527733,5505042,-2.6587843e-05,0.001210485,0.0019657698,5373970,-0.03772298,0.19237567,-0.05990172,396809,0.0,0.0,0.0
132534715,5505042,4.063328e-06,0.0012014105,0.0019495226,5373970,-0.035288163,0.1926211,-0.055127922,396809,0.0,0.0,0.0
133533723,5505042,0.00010932912,0.001320531,0.0019280859,5373970,-0.02515651,0.19333665,-0.032400284,396809,0.0,0.0,0.0
134540747,5505042,0.0001001537,0.0014543674,0.0017891219,5373970,-0.016925437,0.19978806,-0.030248791,396809,0.0,0.0,0.0
135544809,5505042,2.798056e-05,0.0016137324,0.0015397485,5373970,-0.0067319474,0.20658976,-0.032453965,396809,0.0,0.0,0.0
136543804,5505042,-9.5787684e-05,0.0016038954,0.0014004537,5373970,-0.009931344,0.21142422,-0.06098987,396809,0.0,0.0,0.0
137548806,5505042,-0.00024723337,0.0015713255,0.0011734165,5373970,-0.015771741,0.21329652,-0.087653615,396809,0.0,0.0,0.0
138543804,5505042,-0.00036436992,0.0014927163,0.0009467503,5373970,-0.022210445,0.21265389,-0.095930286,396809,0.0,0.0,0.0
139551821,5505042,-0.00042850582,0.0013745122,0.00078085554,5373970,-0.025554622,0.20875941,-0.08662077,396809,0.0,0.0,0.0
140556827,5505042,-0.00045668278,0.0013801401,0.0007848919,5373970,-0.023377443,0.20556925,-0.078229986,396809,0.0,0.0,0.0
141560731,5505042,-0.0005628156,0.0015784332,0.00084384525,5373970,-0.020007165,0.20226957,-0.082325466,396809,0.0,0.0,0.0
142565973,5505042,-0.0004855773,0.0017264197,0.0009999576,5373970,-0.02279406,0.2154048,-0.108350284,396809,0.0,0.0,0.0
143564839,5505042,-0.0003773977,0.0017282723,0.0011210962,5373970,-0.023710495,0.22331725,-0.122308314,396809,0.0,0.0,0.0
144568734,5505042,-0.00039139838,0.0017823708,0.0011583826,5373970,-0.013940037,0.22650981,-0.11477772,396809,0.0,0.0,0.0
145574011,5505042,-0.00047200968,0.0018414891,0.0011724412,5373970,-0.003935254,0.22918557,-0.097171396,396809,0.0,0.0,0.0
146572976,5505042,-0.0005041,0.001842464,0.0011639475,5373970,-0.00025506548,0.22234821,-0.08379442,396809,0.0,0.0,0.0
147576740,5505042,-0.00051837624,0.0019470552,0.0012703064,5373970,-0.0010100607,0.22110899,-0.07696664,396809,0.0,0.0,0.0
148581810,5505042,-0.0004500201,0.002019934,0.0013326665,5373970,-0.002274495,0.21587406,-0.072829925,396809,0.0,0.0,0.0
149580913,5505042,-0.00034169163,0.002154806,0.0014081242,5373970,-0.0025522483,0.21509057,-0.06737056,396809,0.0,0.0,0.0
150581758,5505042,-0.00024889203,0.0021696035,0.0014109095,5373970,0.00013055239,0.20779403,-0.057841238,396809,0.0,0.0,0.0
151585811,5505042,-0.00021131117,0.0021911503,0.0014245486,5373970,0.0021681245,0.20698594,-0.055632632,396809,0.0,0.0,0.0
152589815,5505042,-0.00011755513,0.0022092955,0.0014586907,5373970,0.000908042,0.19974859,-0.055075325,396809,0.0,0.0,0.0
153594801,5505042,-5.1839113e-05,0.002184874,0.0014357456,5373970,0.0029021415,0.18739045,-0.04879632,396809,0.0,0.0,0.0
154598741,5505042,3.922951e-05,0.0021764124,0.0014229339,5373970,0.00036303702,0.17817764,-0.052732237,396809,0.0,0.0,0.0
155603910,5505042,0.000101234844,0.0021710386,0.0014554856,5373970,0.0012282771,0.17024136,-0.047562536,396809,0.0,0.0,0.0
156607733,5505042,-0.000121617115,0.002105821,0.0014777732,5373970,0.017394237,0.16670896,-0.015814325,396809,0.0,0.0,0.0
157607804,5505042,-0.0003171255,0.0022216027,0.0015131256,5373970,0.014894033,0.1691937,-0.024572695,396809,0.0,0.0,0.0
158617729,5505042,-0.0003522611,0.0021876385,0.0013933042,5373970,-0.007957933,0.1770214,-0.054062206,396809,0.0,0.0,0.0
159618794,5505042,-0.00039526535,0.0019247984,0.001143763,5373970,-0.01815085,0.17590225,-0.062072966,396809,0.0,0.0,0.0
160621815,5505042,-0.00046741034,0.0018288543,0.00094764534,5373970,-0.020328015,0.17305025,-0.067395456,396809,0.0,0.0,0.0
161619939,5505042,-0.00054856477,0.0018223033,0.00083846814,5373970,-0.023087416,0.17154866,-0.074625894,396809,0.0,0.0,0.0
162630744,5505042,-0.000638951,0.0018164932,0.0007722941,5373970,-0.025917012,0.16375598,-0.073139265,396809,0.0,0.0,0.0
163639719,5505042,-0.00068978197,0.001783457,0.00071968674,5373970,-0.026070757,0.15595834,-0.06368223,396809,0.0,0.0,0.0
164643866,5505042,-0.00076447206,0.0018361075,0.00068173365,5373970,-0.015235973,0.15177126,-0.02304525,396809,0.0,0.0,0.0
165639791,5505042,-0.00088447926,0.0018819182,0.00065830426,5373970,-0.0077501084,0.14443956,0.0112164905,396809,0.0,0.0,0.0
166643928,5505042,-0.0010742868,0.0019548892,0.0006859023,5373970,-0.0071482714,0.1345045,0.03383753,396809,0.0,0.0,0.0
167639799,5505042,-0.001257255,0.0021565072,0.0006995955,5373970,-0.0054037613,0.13045232,0.060914397,396809,0.0,0.0,0.0
168638717,5505042,-0.0014354726,0.0022098385,0.0007310269,5373970,0.003273374,0.121938206,0.08304054,396809,0.0,0.0,0.0
169643023,5505042,-0.001552034,0.0023161683,0.0007738354,5373970,0.011720093,0.11480568,0.08756892,396809,0.0,0.0,0.0
170648727,5505042,-0.0014913426,0.0024268322,0.00082703953,5373970,-0.008259572,0.113854185,0.039049953,396809,0.0,0.0,0.0
171653802,5505042,-0.0013479145,0.0024332206,0.00094382156,5373970,-0.032155648,0.12240112,-0.012869635,396809,0.0,0.0,0.0
172657849,5505042,-0.0012765583,0.0024816392,0.0009797257,5373970,-0.036888774,0.12767124,-0.055097736,396809,0.0,0.0,0.0
173662728,5505042,-0.0012777398,0.0025176902,0.0009902309,5373970,-0.0384369,0.12904105,-0.07910281,396809,0.0,0.0,0.0
174667805,5505042,-0.001289037,0.0025368882,0.0010228447,5373970,-0.040667675,0.12631965,-0.094809435,396809,0.0,0.0,0.0
175671807,5505042,-0.0012822256,0.0025927096,0.0010899571,5373970,-0.051772803,0.117985494,-0.10232952,396809,0.0,0.0,0.0
176671743,5505042,-0.0012360602,0.0026393344,0.0011544478,5373970,-0.05829715,0.1090418,-0.09805333,396809,0.0,0.0,0.0
177673725,5505042,-0.0011605842,0.0026627025,0.0012083256,5373970,-0.05985471,0.09949194,-0.0858084,396809,0.0,0.0,0.0
178671811,5505042,-0.0011586268,0.0026989875,0.0012422148,5373970,-0.051985793,0.09040036,-0.0691516,396809,0.0,0.0,0.0
179671720,5505042,-0.0013231441,0.0028931396,0.0011800437,5373970,-0.035361532,0.10124625,-0.04944038,396809,0.0,0.0,0.0
180680796,5505042,-0.0015365608,0.0030891935,0.0012897971,5373970,-0.05749149,0.109836966,-0.097707145,396809,0.0,0.0,0.0
181680752,5505042,-0.0018113764,0.0031042595,0.0012457889,5373970,-0.08456292,0.10667096,-0.15355012,396809,0.0,0.0,0.0
182680860,5505042,-0.0020104046,0.003190573,0.0012129514,5373970,-0.09073619,0.11178692,-0.1727047,396809,0.0,0.0,0.0
183680797,5505042,-0.002095641,0.0030862868,0.0011167618,5373970,-0.088719234,0.116131335,-0.16459699,396809,0.0,0.0,0.0
184679791,5505042,-0.0021174748,0.0029460993,0.0010042352,5373970,-0.08481159,0.12282076,-0.13565259,396809,0.0,0.0,0.0
185689027,5505042,-0.0021261473,0.002860972,0.00089988153,5373970,-0.07719125,0.13203412,-0.106155396,396809,0.0,0.0,0.0
186686724,5505042,-0.0021016093,0.002812769,0.00078563817,5373970,-0.072000526,0.1391861,-0.08727849,396809,0.0,0.0,0.0
187684816,5505042,-0.0020346015,0.0026949549,0.0006140856,5373970,-0.056251384,0.1433726,-0.055129193,396809,0.0,0.0,0.0
188686722,5505042,-0.0019865984,0.0026996785,0.00039543537,5373970,-0.04228353,0.14373009,-0.012075958,396809,0.0,0.0,0.0
189689800,5505042,-0.0021342055,0.0028639084,0.00014123105,5373970,-0.024239391,0.14143306,0.037063632,396809,0.0,0.0,0.0
190689716,5505042,-0.0023084953,0.0031577225,-7.5131175e-05,5373970,-0.0118698655,0.13186818,0.052746695,396809,0.0,0.0,0.0
191689821,5505042,-0.0023866878,0.0034157287,-0.00031206998,5373970,-0.015922124,0.12731457,0.021787656,396809,0.0,0.0,0.0
192694977,5505042,-0.0023348883,0.0035081194,-0.0004075917,5373970,-0.026655428,0.12518686,-0.023115532,396809,0.0,0.0,0.0
193693966,5505042,-0.002255453,0.0035603913,-0.00042541017,5373970,-0.034027316,0.124547966,-0.06645823,396809,0.0,0.0,0.0
194694731,5505042,-0.002223657,0.0035680055,-0.00042942516,5373970,-0.036009196,0.11952586,-0.095526844,396809,0.0,0.0,0.0
195693976,5505042,-0.0022527226,0.0035531784,-0.00038337905,5373970,-0.03543563,0.11411211,-0.11367648,396809,0.0,0.0,0.0
196692903,5505042,-0.0023056169,0.0035578876,-0.0003286096,5373970,-0.032392647,0.10814018,-0.122580044,396809,0.0,0.0,0.0
197693811,5505042,-0.0024589244,0.0035280192,-0.0001709834,5373970,-0.027067047,0.10136042,-0.11381907,396809,0.0,0.0,0.0
198693773,5505042,-0.002624781,0.0034940527,1.8079892e-05,5373970,-0.025616704,0.098471336,-0.1216748,396809,0.0,0.0,0.0
199698801,5505042,-0.002715838,0.0034935807,0.0001329459,5373970,-0.020568606,0.09448601,-0.12692894,396809,0.0,0.0,0.0
200702818,5505042,-0.0027179033,0.0034785238,0.00017786014,5373970,-0.011335391,0.09350407,-0.11450702,396809,0.0,0.0,0.0
201707938,5505042,-0.0026649153,0.003639335,0.0002783053,5373970,0.004843716,0.08812744,-0.076792516,396809,0.0,0.0,0.0
202712723,5505042,-0.0026454434,0.0037934408,0.0004870064,5373970,0.001567101,0.08496965,-0.0675239,396809,-0.0013756704,-0.0074809906,0.014015465
203717727,5505042,-0.0026321097,0.003945392,0.00072402676,5373970,-0.00908046,0.08466251,-0.06277777,396809,-0.0014570521,-0.0075094737,0.013949323
204715893,5505042,-0.0025237731,0.0039951317,0.0008609842,5373970,-0.017522061,0.07760619,-0.05342435,396809,-0.0013958478,-0.0075497,0.014151391
205721823,5505042,-0.0024772368,0.0039426903,0.000944098,5373970,-0.017627822,0.07053061,-0.030405348,396809,-0.0013769859,-0.0075307335,0.014212207
206721731,5505042,-0.0022428187,0.0038890813,0.0008907858,5373970,-0.0074825417,0.058244646,0.0102607375,396809,-0.0013399308,-0.0075206705,0.014338622
207721812,5505042,-0.002170075,0.0038705645,0.00083589903,5373970,-0.009540418,0.0594566,0.0033376687,396809,-0.0013773314,-0.007503981,0.014311329
208721728,5505042,-0.0021915026,0.0037930799,0.0007876803,5373970,-0.018177653,0.061160047,-0.020201826,396809,-0.0013950516,-0.007489285,0.0142720565
209721867,5505042,-0.002216797,0.003665423,0.0006800355,5373970,-0.029749144,0.063449174,-0.03694348,396809,-0.0013899378,-0.0074568633,0.014220793
210720824,5505042,-0.0021793323,0.003527858,0.00076206826,5373970,-0.03576841,0.06211893,-0.05277233,396809,-0.0012577341,-0.0074260347,0.014146162
211725723,5505042,-0.0020814936,0.003489661,0.00090756424,5373970,-0.046139505,0.06086109,-0.08831981,396809,-0.0010798177,-0.0073851687,0.014145028
212720871,5505042,-0.0019591087,0.0034601705,0.0009774759,5373970,-0.056499872,0.061728887,-0.13640353,396809,-0.0010117543,-0.00742835,0.014094191
213725720,5505042,-0.0018576797,0.0034241308,0.0010248706,5373970,-0.06571684,0.06462881,-0.15828566,396809,-0.0010241419,-0.0074318526,0.01395497
214730013,5505042,-0.0017849742,0.0034587383,0.0010744993,5373970,-0.069635995,0.06845291,-0.15326092,396809,-0.0010182856,-0.007466881,0.013833477
215725715,5505042,-0.0016968776,0.0035021824,0.0011028012,5373970,-0.0721338,0.071376875,-0.12624046,396809,-0.0010206798,-0.0074756197,0.013737278
216729727,5505042,-0.0016062511,0.003557487,0.0010999207,5373970,-0.0745394,0.07574698,-0.08743479,396809,-0.0010304148,-0.007470236,0.013681694
217729027,5505042,-0.0014504313,0.0036279317,0.0010276517,5373970,-0.07541578,0.0822654,-0.044994656,396809,-0.0010525484,-0.007472213,0.013631936
218734813,5505042,-0.0013955969,0.0036226725,0.0009675513,5373970,-0.06425439,0.084595755,-0.0047857,396809,-0.0010631058,-0.0074806926,0.013609729
219734804,5505042,-0.001391455,0.0036685413,0.00093915826,5373970,-0.06462797,0.08351003,-0.006185702,396809,-0.0010253469,-0.007476344,0.013717698
220734832,5505042,-0.001398664,0.0036714382,0.0010066216,5373970,-0.0653532,0.084250174,-0.018465422,396809,-0.0009908238,-0.0075041233,0.013867751
221729746,5505042,-0.0013241724,0.0037041127,0.0010813468,5373970,-0.06454366,0.08533003,-0.04659732,396809,-0.0009956921,-0.007532512,0.014029354
222734884,5505042,-0.0012500458,0.0037744741,0.001133376,5373970,-0.05755363,0.088631645,-0.0763778,396809,-0.0010453162,-0.0075518033,0.01403244
223734735,5505042,-0.0011866784,0.0038574731,0.0011538687,5373970,-0.041210353,0.09576014,-0.08914862,396809,-0.0011086002,-0.007551001,0.013942749
224738730,5505042,-0.0011808841,0.003873755,0.0011402165,5373970,-0.01868483,0.10313153,-0.091965154,396809,-0.0011572023,-0.0075308536,0.013811807
225742995,5505042,-0.0012188279,0.0038678632,0.0011292923,5373970,0.0020962143,0.11046709,-0.08375278,396809,-0.0011850358,-0.0075057102,0.013685942
226744816,5505042,-0.0012791306,0.0038221816,0.0011156382,5373970,0.023633348,0.11632169,-0.068650536,396809,-0.0012007446,-0.0074828295,0.013561017
227743740,5505042,-0.001310315,0.0038585537,0.00108951,5373970,0.038094666,0.12355594,-0.045533467,396809,-0.0012196738,-0.007465946,0.013472134
228748795,5505042,-0.0013602709,0.0039164135,0.0011072134,5373970,0.0411367,0.124376915,-0.04014043,396809,-0.0012322845,-0.0074659144,0.013434323
229753715,5505042,-0.0014006704,0.0040083393,0.0011206799,5373970,0.039999045,0.12717304,-0.042340573,396809,-0.0012489902,-0.0074637705,0.013406975
230758733,5505042,-0.0014495169,0.0041384827,0.0011637921,5373970,0.02703416,0.12832986,-0.058097113,396809,-0.0012711828,-0.00746311,0.013397939
231758735,5505042,-0.0016318291,0.004178957,0.0011739044,5373970,0.02350128,0.13179329,-0.05930105,396809,-0.001151975,-0.007416146,0.013498205
232758031,5505042,-0.0016415266,0.0040965667,0.001053554,5373970,0.019893117,0.13112503,-0.07009436,396809,-0.0010068042,-0.0073872157,0.013580797
233758732,5505042,-0.0016275815,0.0041133706,0.0010566653,5373970,0.01763335,0.13178757,-0.09444351,396809,-0.001009296,-0.0073843263,0.013434495
234757727,5505042,-0.0016112489,0.0040636268,0.0010436454,5373970,0.0154935075,0.13253932,-0.100092925,396809,-0.0010133139,-0.0073486753,0.013351611
235767807,5505042,-0.0016082441,0.0040946216,0.0010447918,5373970,0.015799468,0.13176194,-0.099508435,396809,-0.0010128687,-0.00736664,0.013291633
236767810,5505042,-0.0015908281,0.004156273,0.0010027438,5373970,0.01623781,0.13210337,-0.07204656,396809,-0.0010225085,-0.007366088,0.013257812
237767792,5505042,-0.0015718209,0.0041952664,0.0009666529,5373970,0.022978628,0.13426517,-0.02882667,396809,-0.0010265021,-0.0073306686,0.013250415
238771877,5505042,-0.0014845645,0.004209324,0.0009076167,5373970,0.036658306,0.14109586,0.018222438,396809,-0.0009314919,-0.0072624846,0.013399817
239777805,5505042,-0.001380608,0.0041788793,0.0008602589,5373970,0.043007772,0.13879548,0.038296115,396809,-0.0010193159,-0.00719271,0.013303296
240782734,5505042,-0.0013472714,0.0042362954,0.00085796975,5373970,0.04475277,0.13787667,0.03742027,396809,-0.0011347726,-0.0071486193,0.013195792
241782725,5505042,-0.0012793186,0.0041250857,0.0009365286,5373970,0.027510019,0.13594651,0.00044353318,396809,-0.0013397224,-0.0070556924,0.012848493
242782720,5505042,-0.0012495805,0.004074316,0.0010543641,5373970,0.014737879,0.1367202,-0.013164754,396809,-0.0014920876,-0.006972217,0.01264887
243787800,5505042,-0.0012958198,0.00403672,0.0011461197,5373970,0.013053077,0.1335103,-0.020610228,396809,-0.0015730697,-0.0069068866,0.012529946
244788024,5505042,-0.0013165256,0.0039266963,0.0012231134,5373970,0.012791852,0.13079889,-0.026067687,396809,-0.0017388922,-0.006826941,0.012280655
245786952,5505042,-0.001429253,0.0038422463,0.0013239431,5373970,0.014470312,0.13054459,-0.03067937,396809,-0.0018107333,-0.006764293,0.01211525
246785866,5505042,-0.0015408249,0.0037541462,0.0014237218,5373970,0.014590315,0.13198905,-0.030694012,396809,-0.0018509957,-0.0067083184,0.011999754
247786951,5505042,-0.0015418313,0.0037555138,0.0014833976,5373970,0.014799728,0.12970681,-0.024309427,396809,-0.0018509957,-0.0067083184,0.011999754
248793723,5505042,-0.0016841476,0.0037285183,0.0015857153,5373970,0.015316977,0.13090491,-0.0110691525,396809,-0.001988205,-0.006669096,0.011278262
249791821,5505042,-0.0018393648,0.003620656,0.0015908184,5373970,0.018036092,0.13158305,0.007042697,396809,-0.0021189842,-0.0066372976,0.010585432
250801841,5505042,-0.0020443574,0.00342468,0.0015727535,5373970,0.024276834,0.13499153,0.009532467,396809,-0.0021511202,-0.00661424,0.010193232
251801723,5505042,-0.0022311972,0.0033264677,0.0015961152,5373970,0.02806265,0.1453135,0.0065625915,396809,-0.002174624,-0.006570571,0.009661998
252801978,5505042,-0.0023272168,0.003140171,0.0015631574,5373970,0.029298048,0.15464129,0.0050481013,396809,-0.0021712254,-0.0065192827,0.009054098
253806721,5505042,-0.002430404,0.0030078802,0.0015313777,5373970,0.02840717,0.16411602,-0.00738369,396809,-0.0021594856,-0.0064756367,0.008659804
254806723,5505042,-0.0024644535,0.0028441413,0.0014467476,5373970,0.027427847,0.16943872,-0.009783527,396809,-0.0021394803,-0.0064382055,0.008319006
255808725,5505042,-0.0023872782,0.0027128365,0.0013354927,5373970,0.024794674,0.17080602,-0.020409908,396809,-0.0021394803,-0.0064382055,0.008319006
256806740,5505042,-0.002298195,0.0026248347,0.0012291109,5373970,0.024665687,0.17085998,-0.015289095,396809,-0.0021394803,-0.0064382055,0.008319006
257811804,5505042,-0.0022698706,0.0025714727,0.0011602842,5373970,0.024457594,0.17188054,-0.0144567415,396809,-0.0021394803,-0.0064382055,0.008319006
258811741,5505042,-0.0022102685,0.0024654393,0.0010719186,5373970,0.023369022,0.1716419,-0.016306372,396809,-0.0021394803,-0.0064382055,0.008319006
259815793,5505042,-0.0021624842,0.0023510533,0.0009961515,5373970,0.02153433,0.17045051,-0.023951143,396809,-0.0021394803,-0.0064382055,0.008319006
260815934,5505042,-0.0021692002,0.002272531,0.0009566647,5373970,0.019093832,0.17197597,-0.04305215,396809,-0.0021394803,-0.0064382055,0.008319006
261820714,5505042,-0.0021166774,0.0021853095,0.00089153857,5373970,0.018208858,0.17011274,-0.04376534,396809,-0.0021394803,-0.0064382055,0.008319006
262825755,5505042,-0.0021213584,0.002065641,0.0008350388,5373970,0.017181545,0.16996288,-0.03282156,396809,-0.0021394803,-0.0064382055,0.008319006
263830792,5505042,-0.0021655925,0.0019724844,0.00078048644,5373970,0.015892293,0.16898549,-0.01192567,396809,-0.0021394803,-0.0064382055,0.008319006
264835724,5505042,-0.0021670281,0.0019497209,0.0007213515,5373970,0.015315714,0.1685929,-0.002186115,396809,-0.0021394803,-0.0064382055,0.008319006
265839949,5505042,-0.00220844,0.0018663276,0.0006672119,5373970,0.013819189,0.16791047,0.0015989245,396809,-0.0021394803,-0.0064382055,0.008319006
