timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
176720688,176720551,0.005851304,-0.065756515,0.07431511,0.85052085,0.0,0.0,0.0,-1.0
176825703,176825564,0.00376595,-0.051121395,0.07249844,0.8581754,0.0,0.0,0.0,-1.0
176928690,176928551,0.020028073,-0.05503566,0.08482044,0.8554587,0.0,0.0,0.0,-1.0
177030865,177030731,0.036531303,-0.0963572,0.08507247,0.85057384,0.0,0.0,0.0,-1.0
177131702,177131558,0.024771113,-0.082248464,0.08954884,0.85015166,0.0,0.0,0.0,-1.0
177238760,177238623,0.008052997,-0.08569159,0.08753655,0.8429009,0.0,0.0,0.0,-1.0
177341694,177341558,0.023693888,-0.053192228,0.08062206,0.83644605,0.0,0.0,0.0,-1.0
177444705,177444560,0.005251838,-0.029847838,0.07162855,0.825496,0.0,0.0,0.0,-1.0
177548847,177548696,0.05679963,-0.070881285,0.10222053,0.83944595,0.0,0.0,0.0,-1.0
177649716,177649556,0.032826494,-0.07220123,0.14601761,0.8469943,0.0,0.0,0.0,-1.0
177751798,177751664,-0.003779288,-0.10327196,0.15089315,0.84601796,0.0,0.0,0.0,-1.0
177849696,177849564,0.024556503,-0.011762947,0.15991393,0.8378179,0.0,0.0,0.0,-1.0
177952921,177952783,0.011863833,-0.05711375,0.17032318,0.830461,0.0,0.0,0.0,-1.0
178054699,178054560,0.03436946,-0.09306457,0.16346076,0.8163201,0.0,0.0,0.0,-1.0
178156707,178156558,0.0020312164,-0.10183763,0.17000249,0.7881472,0.0,0.0,0.0,-1.0
178259683,178259551,-0.006569488,-0.11068746,0.1819194,0.7230758,0.0,0.0,0.0,-1.0
178361720,178361566,0.029506356,-0.06278572,0.17463663,0.6749785,0.0,0.0,0.0,-1.0
178461730,178461594,-0.060981374,-0.06616527,0.15918826,0.622385,0.0,0.0,0.0,-1.0
178562698,178562566,-0.0055829883,-0.027393723,0.15334894,0.59533644,0.0,0.0,0.0,-1.0
178664838,178664697,-0.016366959,-0.022664867,0.15883155,0.56989866,0.0,0.0,0.0,-1.0
178765703,178765561,0.03975613,-0.10314499,0.13158895,0.5484167,0.0,0.0,0.0,-1.0
178868692,178868560,0.0060941875,-0.04179157,0.11076431,0.5409451,0.0,0.0,0.0,-1.0
178970690,178970551,-0.039730348,-0.039942354,0.074745424,0.5330065,0.0,0.0,0.0,-1.0
179069699,179069561,-0.0077403686,0.0063543385,0.047025725,0.51402044,0.0,0.0,0.0,-1.0
179170713,179170554,-0.07919683,-0.021235494,0.05421932,0.5006482,0.0,0.0,0.0,-1.0
179273695,179273559,-0.10289584,0.0037719267,0.08814053,0.48825124,0.0,0.0,0.0,-1.0
179374714,179374578,-0.07748577,0.044457465,0.12634061,0.47866023,0.0,0.0,0.0,-1.0
179474690,179474558,-0.0590818,-0.0049062315,0.11010064,0.47030833,0.0,0.0,0.0,-1.0
179577886,179577750,-0.07383992,0.047010913,0.10257989,0.46779782,0.0,0.0,0.0,-1.0
179679698,179679558,-0.037098195,0.04607475,0.08944617,0.4770381,0.0,0.0,0.0,-1.0
179780702,179780551,-0.052264333,0.059988007,0.08873562,0.4999663,0.0,0.0,0.0,-1.0
179886689,179886550,-0.0572117,0.07021572,0.07233246,0.53163326,0.0,0.0,0.0,-1.0
179986901,179986770,-0.05861552,0.09063789,0.0492029,0.5613352,0.0,0.0,0.0,-1.0
180088700,180088564,-0.018223708,0.07214507,0.068923175,0.58193684,0.0,0.0,0.0,-1.0
180190693,180190558,-0.07501134,0.135958,0.049428526,0.5988302,0.0,0.0,0.0,-1.0
180292698,180292564,-0.12136965,0.024289303,0.05556273,0.6212099,0.0,0.0,0.0,-1.0
180395689,180395551,0.13642624,0.16493134,0.061272938,0.66110176,0.0,0.0,0.0,-1.0
180498686,180498552,-0.06036712,0.05018228,0.06008243,0.6660161,0.0,0.0,0.0,-1.0
180599690,180599558,0.00079645857,0.07412566,0.06894189,0.6720781,0.0,0.0,0.0,-1.0
180706687,180706551,-0.020333443,0.04389884,0.074075826,0.6781286,0.0,0.0,0.0,-1.0
180809690,180809558,-0.027465917,0.035132695,0.08140865,0.68017906,0.0,0.0,0.0,-1.0
180911700,180911568,0.019232847,0.022670623,0.08743051,0.68404084,0.0,0.0,0.0,-1.0
181013691,181013560,-0.0073232604,0.009937568,0.08986499,0.6871099,0.0,0.0,0.0,-1.0
181114701,181114562,-0.0006726803,-0.0041411016,0.0935138,0.6901984,0.0,0.0,0.0,-1.0
181215690,181215551,-0.015612216,-0.015072213,0.092462465,0.69558865,0.0,0.0,0.0,-1.0
181317691,181317549,-0.01569173,-0.01733736,0.09557161,0.7014516,0.0,0.0,0.0,-1.0
181419792,181419655,0.014389885,-0.029200416,0.09686266,0.7061173,0.0,0.0,0.0,-1.0
181520689,181520551,0.0027682814,-0.02231298,0.09535825,0.71168095,0.0,0.0,0.0,-1.0
181620902,181620770,0.011505789,-0.0074453754,0.09466844,0.7154375,0.0,0.0,0.0,-1.0
181722692,181722560,0.013840022,-0.017905768,0.09680426,0.7179101,0.0,0.0,0.0,-1.0
181824690,181824558,0.01248811,-0.02877716,0.09437852,0.7201066,0.0,0.0,0.0,-1.0
181926690,181926558,0.012722427,-0.024194332,0.09150014,0.72015995,0.0,0.0,0.0,-1.0
182027725,182027587,-0.011662686,-0.0381286,0.095940605,0.7215767,0.0,0.0,0.0,-1.0
182127696,182127564,-0.020951116,-0.01526831,0.09573237,0.72187287,0.0,0.0,0.0,-1.0
182229685,182229551,-0.0032042083,-0.055507854,0.095314465,0.7312271,0.0,0.0,0.0,-1.0
182332837,182332701,0.013113404,-0.006702937,0.091668755,0.7345773,0.0,0.0,0.0,-1.0
182434692,182434560,0.0041372157,-0.041659795,0.09644946,0.7357051,0.0,0.0,0.0,-1.0
182535683,182535551,-9.472994e-05,-0.036567308,0.103491776,0.74088377,0.0,0.0,0.0,-1.0
182637901,182637762,0.026414605,-0.018657219,0.097665556,0.75332224,0.0,0.0,0.0,-1.0
182737754,182737609,-0.016571376,-0.022327807,0.10480877,0.7555379,0.0,0.0,0.0,-1.0
182842687,182842550,0.024099158,-0.0019453075,0.10010941,0.7587802,0.0,0.0,0.0,-1.0
182945698,182945564,-0.015771195,-0.01772971,0.103795774,0.75497514,0.0,0.0,0.0,-1.0
183049696,183049560,0.010831,-0.033072587,0.10233197,0.77407026,0.0,0.0,0.0,-1.0
183151705,183151563,0.013320342,-0.026841037,0.1050763,0.7818182,0.0,0.0,0.0,-1.0
183252695,183252563,0.01728766,-0.038817294,0.10060976,0.78412515,0.0,0.0,0.0,-1.0
183355691,183355552,-0.017900528,-0.030354882,0.09676355,0.7826072,0.0,0.0,0.0,-1.0
183457703,183457557,-8.342927e-05,-0.037379526,0.09816046,0.7843352,0.0,0.0,0.0,-1.0
183556695,183556559,-0.017757334,-0.035333294,0.105537035,0.78752214,0.0,0.0,0.0,-1.0
183658686,183658552,-0.016836908,-0.018263325,0.09341319,0.78102547,0.0,0.0,0.0,-1.0
183761697,183761565,-0.008509771,-0.024668345,0.09586733,0.7780399,0.0,0.0,0.0,-1.0
183862840,183862709,0.009975075,-0.031088546,0.09409591,0.78160334,0.0,0.0,0.0,-1.0
183966799,183966656,0.001415669,-0.043972954,0.09351959,0.7783777,0.0,0.0,0.0,-1.0
184068701,184068563,0.021606345,-0.085473776,0.094110675,0.77834797,0.0,0.0,0.0,-1.0
184170691,184170560,-0.040423013,-0.0661578,0.09357196,0.787175,0.0,0.0,0.0,-1.0
184271883,184271750,0.0023602787,-0.06030834,0.08467293,0.7882377,0.0,0.0,0.0,-1.0
184374691,184374552,-0.012122019,-0.035886746,0.09019933,0.7971339,0.0,0.0,0.0,-1.0
184473745,184473603,-0.0083522,-0.050041687,0.08477098,0.8062029,0.0,0.0,0.0,-1.0
184575681,184575549,-0.0003175866,-0.028834242,0.08106053,0.7941739,0.0,0.0,0.0,-1.0
184677686,184677552,-0.021500055,-0.0890782,0.07997669,0.8028067,0.0,0.0,0.0,-1.0
184778694,184778562,0.017536411,-0.036990944,0.08328792,0.8132108,0.0,0.0,0.0,-1.0
184881706,184881557,0.00980022,-0.054802738,0.08215901,0.82159656,0.0,0.0,0.0,-1.0
184980688,184980552,0.040279668,-0.07977338,0.11216413,0.8256909,0.0,0.0,0.0,-1.0
185082688,185082549,-0.025404094,-0.11324771,0.1275526,0.8304954,0.0,0.0,0.0,-1.0
185184915,185184779,0.007813636,-0.02563743,0.12597638,0.8150337,0.0,0.0,0.0,-1.0
185286711,185286577,0.012634642,-0.08182625,0.13008791,0.8150671,0.0,0.0,0.0,-1.0
185389687,185389551,-0.015743649,-0.037870903,0.12847055,0.8089854,0.0,0.0,0.0,-1.0
185490697,185490563,-0.04561047,-0.058789346,0.115398526,0.7937051,0.0,0.0,0.0,-1.0
185590681,185590549,-0.039904237,-0.07693956,0.094162546,0.7834551,0.0,0.0,0.0,-1.0
185692683,185692550,0.032308057,-0.06025542,0.052100215,0.7846781,0.0,0.0,0.0,-1.0
185795691,185795560,0.004033853,-0.041036904,0.054855928,0.78992224,0.0,0.0,0.0,-1.0
185897685,185897549,0.0023334627,-0.07507725,0.061912738,0.78893656,0.0,0.0,0.0,-1.0
186000824,186000689,-0.002457657,-0.037960958,0.068096735,0.7845923,0.0,0.0,0.0,-1.0
186101722,186101565,-0.01120995,-0.051160365,0.06703658,0.79435337,0.0,0.0,0.0,-1.0
186206698,186206560,-0.018188067,-0.05712881,0.07064351,0.7957164,0.0,0.0,0.0,-1.0
186307696,186307552,-0.0031009736,-0.06606446,0.073366225,0.7767439,0.0,0.0,0.0,-1.0
186409840,186409709,-0.03839434,-0.029077386,0.077097826,0.7671249,0.0,0.0,0.0,-1.0
186511712,186511574,-0.042945154,-0.029343905,0.07015657,0.7681998,0.0,0.0,0.0,-1.0
186612683,186612550,-0.034032866,-0.055109017,0.068773516,0.7818906,0.0,0.0,0.0,-1.0
186714688,186714555,-0.037631012,-0.044971537,0.065591194,0.8104529,0.0,0.0,0.0,-1.0
186817685,186817551,-0.0020887572,-0.043314096,0.07573062,0.81574035,0.0,0.0,0.0,-1.0
186916695,186916563,-0.051287435,-0.061709806,0.0723721,0.80960584,0.0,0.0,0.0,-1.0
187018717,187018578,-0.03004535,-0.044663534,0.07052367,0.7887489,0.0,0.0,0.0,-1.0
187121742,187121611,0.011360792,-0.022973737,0.07194802,0.8147822,0.0,0.0,0.0,-1.0
187224688,187224551,0.020297246,-0.052485853,0.0739355,0.8493329,0.0,0.0,0.0,-1.0
187326683,187326549,0.03498643,-0.08105348,0.068926975,0.8668817,0.0,0.0,0.0,-1.0
187428696,187428553,0.00014828797,-0.0832511,0.07610963,0.8673487,0.0,0.0,0.0,-1.0
187531696,187531559,-0.006556831,-0.06926711,0.07646281,0.8585499,0.0,0.0,0.0,-1.0
187632692,187632560,0.010262907,-0.06542341,0.07801688,0.8388244,0.0,0.0,0.0,-1.0
187736697,187736562,-0.016959686,-0.062078543,0.07284905,0.82150733,0.0,0.0,0.0,-1.0
187837702,187837551,-0.0010480536,-0.09160004,0.074546844,0.8149241,0.0,0.0,0.0,-1.0
187939810,187939669,0.0130762495,-0.0745534,0.07364993,0.79627717,0.0,0.0,0.0,-1.0
188043841,188043705,-0.0017110764,-0.11842845,0.069167405,0.77888054,0.0,0.0,0.0,-1.0
188145700,188145561,-0.055385813,-0.05211076,0.050065577,0.7425879,0.0,0.0,0.0,-1.0
188247694,188247560,-0.07274419,-0.032776084,0.04977791,0.7398653,0.0,0.0,0.0,-1.0
188348925,188348784,0.033616066,-0.09583582,0.06157145,0.7365083,0.0,0.0,0.0,-1.0
188451694,188451559,0.01446129,-0.03854034,0.08220171,0.7120467,0.0,0.0,0.0,-1.0
188550692,188550560,0.006960325,-0.059272643,0.09847832,0.69071114,0.0,0.0,0.0,-1.0
188653693,188653549,0.0044346675,-0.07218024,0.1063195,0.67691505,0.0,0.0,0.0,-1.0
188755729,188755598,0.009579607,-0.044016942,0.08516331,0.65475255,0.0,0.0,0.0,-1.0
188857713,188857572,0.029063042,-0.0520303,0.060965694,0.6200813,0.0,0.0,0.0,-1.0
188959691,188959560,0.061150216,-0.06593809,0.078519136,0.5835052,0.0,0.0,0.0,-1.0
189062690,189062550,0.039124526,-0.044426,0.08977225,0.5460586,0.0,0.0,0.0,-1.0
189165683,189165551,0.05040744,-0.0308498,0.09945896,0.5206932,0.0,0.0,0.0,-1.0
189266704,189266561,0.039045952,-0.026320158,0.1174863,0.5035888,0.0,0.0,0.0,-1.0
189367688,189367549,-0.0013544187,-0.028846651,0.11187272,0.47794318,0.0,0.0,0.0,-1.0
189467703,189467558,-0.010359652,0.031166164,0.09117116,0.460912,0.0,0.0,0.0,-1.0
189570683,189570551,0.09601857,0.03391808,0.08338127,0.4459577,0.0,0.0,0.0,-1.0
189671698,189671567,0.09161963,0.026970385,0.070849486,0.43710843,0.0,0.0,0.0,-1.0
189774697,189774551,0.046912804,0.0005667396,0.0645826,0.4230162,0.0,0.0,0.0,-1.0
189877694,189877549,0.0384492,0.03942535,0.08057625,0.42722392,0.0,0.0,0.0,-1.0
189979694,189979552,0.038651116,0.05314575,0.111426905,0.431874,0.0,0.0,0.0,-1.0
190081700,190081562,0.015157212,0.0866484,0.11373251,0.44281784,0.0,0.0,0.0,-1.0
190184691,190184560,0.047595024,0.054079585,0.12938015,0.4450975,0.0,0.0,0.0,-1.0
190287690,190287549,0.05371294,0.05134967,0.1214281,0.45801473,0.0,0.0,0.0,-1.0
190389745,190389605,0.07660129,0.032284662,0.11533836,0.4775825,0.0,0.0,0.0,-1.0
190491697,190491565,0.09090927,0.08066231,0.12075002,0.49404785,0.0,0.0,0.0,-1.0
190592699,190592551,0.068883054,0.027447924,0.16661121,0.5235064,0.0,0.0,0.0,-1.0
190694842,190694706,0.07197934,0.08868581,0.18061715,0.5642633,0.0,0.0,0.0,-1.0
190794694,190794561,-0.015384266,0.24861155,0.14414619,0.58948034,0.0,0.0,0.0,-1.0
190896693,190896558,0.07235722,0.067218095,0.12618092,0.6074815,0.0,0.0,0.0,-1.0
190999908,190999773,0.0378357,0.017236052,0.15287215,0.6321278,0.0,0.0,0.0,-1.0
191099692,191099558,0.06529065,-0.03637925,0.15390609,0.6295091,0.0,0.0,0.0,-1.0
191203699,191203562,0.032514177,0.040415823,0.15648502,0.63288486,0.0,0.0,0.0,-1.0
191306681,191306549,0.08602297,-0.03608472,0.1596339,0.62396467,0.0,0.0,0.0,-1.0
191407702,191407551,0.026450878,0.011101291,0.15309806,0.6224423,0.0,0.0,0.0,-1.0
191509683,191509549,0.03348877,-0.03885151,0.14972678,0.6207563,0.0,0.0,0.0,-1.0
191609691,191609549,0.039904337,-0.03323467,0.13401738,0.61733025,0.0,0.0,0.0,-1.0
191711839,191711705,0.03133804,-0.036622472,0.11805165,0.6114361,0.0,0.0,0.0,-1.0
191813692,191813558,0.0011509471,-0.0032657403,0.09573842,0.61260825,0.0,0.0,0.0,-1.0
191915706,191915566,0.03241606,-0.042582177,0.07133697,0.6131269,0.0,0.0,0.0,-1.0
192021701,192021565,-0.0004299241,-0.026043944,0.046609454,0.6051067,0.0,0.0,0.0,-1.0
192121699,192121558,0.032877263,-0.047576655,0.046302497,0.61133355,0.0,0.0,0.0,-1.0
192223686,192223552,0.041714806,-0.05629131,0.0395291,0.60942936,0.0,0.0,0.0,-1.0
192324692,192324558,0.010857664,-0.05500581,0.06101337,0.59650785,0.0,0.0,0.0,-1.0
192428699,192428560,0.049201086,-0.05569457,0.093911275,0.5927868,0.0,0.0,0.0,-1.0
192531690,192531558,0.016096719,-0.035798922,0.105072014,0.58744043,0.0,0.0,0.0,-1.0
192638702,192638560,0.028227739,-0.0416077,0.101057924,0.58633614,0.0,0.0,0.0,-1.0
192740710,192740561,-0.009726706,-0.09230819,0.09429186,0.5902821,0.0,0.0,0.0,-1.0
192846694,192846560,0.045665678,-0.0620602,0.08284173,0.6057623,0.0,0.0,0.0,-1.0
192947695,192947552,-0.028962726,-0.05419863,0.0827725,0.60968494,0.0,0.0,0.0,-1.0
193048687,193048551,-0.037940945,-0.04718212,0.08051047,0.6174809,0.0,0.0,0.0,-1.0
193150686,193150552,-0.009029094,-0.06681656,0.054496203,0.6282704,0.0,0.0,0.0,-1.0
193253691,193253560,0.009286914,-0.060166243,0.020466216,0.6138122,0.0,0.0,0.0,-1.0
193355683,193355551,0.016647633,-0.077551365,0.014079735,0.60082334,0.0,0.0,0.0,-1.0
193458781,193458646,0.055796646,-0.076225355,0.021457627,0.59101874,0.0,0.0,0.0,-1.0
193560690,193560558,0.07867408,-0.09493549,0.04795083,0.5809295,0.0,0.0,0.0,-1.0
193661697,193661558,0.07571026,-0.08103054,0.09102311,0.5851869,0.0,0.0,0.0,-1.0
193765693,193765551,-0.0042943377,-0.059490092,0.10337064,0.60540456,0.0,0.0,0.0,-1.0
193867840,193867709,-0.007624967,-0.030215181,0.1038904,0.62890404,0.0,0.0,0.0,-1.0
193969701,193969569,0.0050636344,-0.042706616,0.09764737,0.64047223,0.0,0.0,0.0,-1.0
194071702,194071565,-0.053766936,-0.052916415,0.094447814,0.6672489,0.0,0.0,0.0,-1.0
194173710,194173571,0.00085424446,-0.049530886,0.08028523,0.6752782,0.0,0.0,0.0,-1.0
194277683,194277551,0.0014548246,-0.048443098,0.07281384,0.67693996,0.0,0.0,0.0,-1.0
194379717,194379573,0.037222058,-0.09076114,0.054081317,0.6766388,0.0,0.0,0.0,-1.0
194481697,194481559,0.08402986,-0.08103226,0.065722,0.6148768,0.0,0.0,0.0,-1.0
194583689,194583551,-0.042843807,-0.057217214,0.08041662,0.5899829,0.0,0.0,0.0,-1.0
194687687,194687553,0.01964412,-0.042860013,0.09302008,0.5816928,0.0,0.0,0.0,-1.0
194792732,194792591,0.03469481,-0.07641972,0.08700584,0.60121006,0.0,0.0,0.0,-1.0
194895714,194895570,-0.03818459,-0.05190348,0.082054466,0.6192027,0.0,0.0,0.0,-1.0
194998699,194998556,-0.02609451,-0.056723814,0.07714144,0.63168967,0.0,0.0,0.0,-1.0
195101833,195101690,-0.0030425102,-0.08894335,0.08097694,0.6407927,0.0,0.0,0.0,-1.0
195202683,195202551,-0.0050638327,-0.07195093,0.08497579,0.6433707,0.0,0.0,0.0,-1.0
195304683,195304551,-0.022482572,-0.07438807,0.08661523,0.6259774,0.0,0.0,0.0,-1.0
195403697,195403553,0.006181106,-0.047719352,0.09048543,0.6295708,0.0,0.0,0.0,-1.0
195508701,195508565,-0.014213532,-0.077754386,0.09440008,0.63394713,0.0,0.0,0.0,-1.0
195611698,195611565,-0.022475332,-0.04657052,0.10592,0.62040603,0.0,0.0,0.0,-1.0
195711700,195711558,0.01153015,-0.0545926,0.09294343,0.60659647,0.0,0.0,0.0,-1.0
195813735,195813600,0.0023905374,-0.08799937,0.09342728,0.60876155,0.0,0.0,0.0,-1.0
195916683,195916551,0.00057192706,-0.07637695,0.08126822,0.6307683,0.0,0.0,0.0,-1.0
196017690,196017558,0.05206549,-0.06854883,0.08078981,0.65703726,0.0,0.0,0.0,-1.0
196120710,196120566,-0.004889803,-0.063480765,0.082858846,0.6781397,0.0,0.0,0.0,-1.0
196223686,196223551,-0.030298151,-0.031070093,0.06865461,0.7049428,0.0,0.0,0.0,-1.0
196325697,196325562,-0.013631169,-0.07640145,0.053503536,0.69890463,0.0,0.0,0.0,-1.0
196426704,196426562,-0.022608334,-0.062295593,0.049312722,0.70642054,0.0,0.0,0.0,-1.0
196528685,196528551,-0.014592314,-0.06167,0.053520486,0.71029043,0.0,0.0,0.0,-1.0
196628701,196628559,-0.058027282,-0.040968288,0.07287172,0.6938501,0.0,0.0,0.0,-1.0
196730708,196730559,-0.028037507,-0.04534875,0.076721326,0.67283577,0.0,0.0,0.0,-1.0
196832705,196832551,0.041538924,-0.05435181,0.0820728,0.66424096,0.0,0.0,0.0,-1.0
196934698,196934564,0.028165834,-0.07117885,0.08020899,0.6434694,0.0,0.0,0.0,-1.0
197036707,197036563,0.026744833,-0.08191446,0.066845804,0.60848445,0.0,0.0,0.0,-1.0
197137704,197137556,0.048839163,-0.055155434,0.062022895,0.57032657,0.0,0.0,0.0,-1.0
197242695,197242560,0.040354524,-0.06983857,0.074159645,0.54763246,0.0,0.0,0.0,-1.0
197343747,197343609,0.12393643,-0.09041281,0.08736804,0.52094257,0.0,0.0,0.0,-1.0
197445692,197445558,0.0155837005,-0.032949455,0.12626217,0.5109668,0.0,0.0,0.0,-1.0
197545688,197545554,0.080576554,-0.031732682,0.12869975,0.52223676,0.0,0.0,0.0,-1.0
197650708,197650558,0.013280682,-0.030532563,0.128256,0.53272194,0.0,0.0,0.0,-1.0
197753685,197753549,-0.06372039,-0.03983865,0.1107837,0.57640445,0.0,0.0,0.0,-1.0
197855683,197855551,0.046147905,-0.09718711,0.053239804,0.58406407,0.0,0.0,0.0,-1.0
197956692,197956558,0.11542958,-0.072183736,0.050286505,0.54508376,0.0,0.0,0.0,-1.0
198057886,198057750,0.05794231,-0.04310354,0.09591412,0.50578374,0.0,0.0,0.0,-1.0
198159692,198159558,0.056787305,-0.078992374,0.11660677,0.4973001,0.0,0.0,0.0,-1.0
198260689,198260553,-0.023966251,-0.01881644,0.12881291,0.5203635,0.0,0.0,0.0,-1.0
198363708,198363560,0.07277793,-0.061598618,0.10799423,0.55748427,0.0,0.0,0.0,-1.0
198469704,198469568,-0.039357293,-0.06575302,0.10554758,0.59684384,0.0,0.0,0.0,-1.0
198572687,198572550,0.0051176324,-0.04445572,0.101341255,0.62443316,0.0,0.0,0.0,-1.0
198676683,198676551,0.02478615,-0.07845381,0.11017008,0.63609606,0.0,0.0,0.0,-1.0
198779688,198779551,0.004817918,-0.07135028,0.103806674,0.63264364,0.0,0.0,0.0,-1.0
198880708,198880574,0.020757971,-0.06804828,0.1000381,0.6609642,0.0,0.0,0.0,-1.0
198981712,198981561,0.00095416047,-0.017544162,0.09879724,0.6668348,0.0,0.0,0.0,-1.0
199081700,199081568,0.007884989,-0.08051542,0.10291472,0.6669398,0.0,0.0,0.0,-1.0
199183700,199183564,0.0061986353,-0.08986078,0.115184024,0.6687028,0.0,0.0,0.0,-1.0
199286708,199286561,0.009419009,-0.051224448,0.1503799,0.67299175,0.0,0.0,0.0,-1.0
199387696,199387549,0.0005352348,-0.033089966,0.18142997,0.6694217,0.0,0.0,0.0,-1.0
199491696,199491562,-0.013802693,-0.07300156,0.1835978,0.68876064,0.0,0.0,0.0,-1.0
199593700,199593564,0.039884634,-0.08273563,0.17175989,0.6849599,0.0,0.0,0.0,-1.0
199695688,199695552,-0.010811968,-0.08566119,0.15781423,0.6763751,0.0,0.0,0.0,-1.0
199797705,199797551,0.009838132,-0.036892273,0.13397849,0.67745435,0.0,0.0,0.0,-1.0
199899852,199899713,-0.0008200635,-0.102128856,0.11882647,0.692163,0.0,0.0,0.0,-1.0
200003749,200003617,-0.019718572,-0.052080624,0.12145638,0.6812363,0.0,0.0,0.0,-1.0
200105694,200105563,0.0032421928,-0.052678123,0.12795532,0.66530806,0.0,0.0,0.0,-1.0
200207694,200207562,0.02151965,-0.025211647,0.15068386,0.64887434,0.0,0.0,0.0,-1.0
200308835,200308701,-0.025506277,-0.049161553,0.15452346,0.64431953,0.0,0.0,0.0,-1.0
200408690,200408558,-0.021382745,-0.043679334,0.12843353,0.6418764,0.0,0.0,0.0,-1.0
200510690,200510558,-0.046007343,0.035556007,0.1001601,0.6310341,0.0,0.0,0.0,-1.0
200612690,200612552,-0.081228465,-0.024075352,0.08473717,0.6164762,0.0,0.0,0.0,-1.0
200715722,200715584,-0.071212575,-0.020365547,0.022402346,0.6094919,0.0,0.0,0.0,-1.0
200819708,200819562,-0.02358359,-0.01649949,-0.0255588,0.5888205,0.0,0.0,0.0,-1.0
200923691,200923560,-0.055627115,-0.00744001,-0.012381926,0.5879803,0.0,0.0,0.0,-1.0
201027699,201027568,-0.024462257,-0.0041042725,0.009737633,0.5923267,0.0,0.0,0.0,-1.0
201128683,201128551,-0.055910364,-0.00488142,0.017404616,0.5915066,0.0,0.0,0.0,-1.0
201227683,201227551,-0.06818248,-0.017471416,0.02652222,0.5871324,0.0,0.0,0.0,-1.0
201329688,201329552,-0.08228102,0.010646608,0.02731748,0.56727445,0.0,0.0,0.0,-1.0
201432731,201432587,-0.10131838,0.023770183,0.021071535,0.5685953,0.0,0.0,0.0,-1.0
201533757,201533625,-0.025452716,-0.003724737,0.004344225,0.5861751,0.0,0.0,0.0,-1.0
201636690,201636551,-0.029960752,-0.007867406,0.0021164045,0.60638666,0.0,0.0,0.0,-1.0
201737695,201737560,-0.0425089,-0.021765843,0.051899828,0.62257355,0.0,0.0,0.0,-1.0
201837681,201837549,-0.08758648,0.00877962,0.05629696,0.63290876,0.0,0.0,0.0,-1.0
201939686,201939552,-0.035171352,-0.018516086,0.052973364,0.6456154,0.0,0.0,0.0,-1.0
202042699,202042560,-0.046525806,-0.017317414,0.021513391,0.6599317,0.0,0.0,0.0,-1.0
202144698,202144564,-0.016505327,-0.019539328,0.0063459054,0.6592289,0.0,0.0,0.0,-1.0
202247937,202247785,-0.02836652,-0.022214621,-0.0020759031,0.6672567,0.0,0.0,0.0,-1.0
202349729,202349587,-0.0043246006,-0.008085689,0.0062179193,0.66554844,0.0,0.0,0.0,-1.0
202450697,202450553,-0.017837113,-0.040702242,0.0087407455,0.68150777,0.0,0.0,0.0,-1.0
202554683,202554551,-0.038353458,-0.02195986,0.014393378,0.69595045,0.0,0.0,0.0,-1.0
202656695,202656552,0.016181618,-0.016093422,0.037904207,0.6930063,0.0,0.0,0.0,-1.0
202758692,202758558,-0.02008846,-0.026273867,0.03803951,0.7204454,0.0,0.0,0.0,-1.0
202859685,202859549,-0.020184077,-0.048174005,0.039743163,0.7327779,0.0,0.0,0.0,-1.0
202962696,202962560,-0.020285372,-0.05606292,0.054959185,0.72050965,0.0,0.0,0.0,-1.0
203066692,203066560,0.034918383,-0.07865487,0.09219289,0.7182253,0.0,0.0,0.0,-1.0
203167792,203167644,0.03505871,-0.09819108,0.12813008,0.7001844,0.0,0.0,0.0,-1.0
203269708,203269570,-0.008779336,-0.02794233,0.14025493,0.70125175,0.0,0.0,0.0,-1.0
203372702,203372556,-0.060665324,-0.048455916,0.12363133,0.7320761,0.0,0.0,0.0,-1.0
203471689,203471558,-0.029553568,-0.025936129,0.11442846,0.73974764,0.0,0.0,0.0,-1.0
203573684,203573552,-0.041911438,-0.027883515,0.099234104,0.7533912,0.0,0.0,0.0,-1.0
203675691,203675555,0.014249866,-0.083894305,0.084979266,0.80036336,0.0,0.0,0.0,-1.0
203776691,203776551,-0.01692407,-0.04302889,0.09508874,0.81206363,0.0,0.0,0.0,-1.0
203878688,203878550,0.029055985,-0.06405434,0.10580842,0.8182624,0.0,0.0,0.0,-1.0
203978693,203978552,-0.021022454,-0.06969492,0.10171765,0.823169,0.0,0.0,0.0,-1.0
204080845,204080699,-0.0055482956,-0.06199641,0.09383107,0.8294791,0.0,0.0,0.0,-1.0
204182708,204182572,-0.016807761,-0.03592948,0.09590124,0.8163809,0.0,0.0,0.0,-1.0
204285687,204285551,-0.001563685,-0.045135446,0.10317467,0.7853546,0.0,0.0,0.0,-1.0
204388717,204388573,-0.008014476,-0.049480215,0.09973912,0.76599735,0.0,0.0,0.0,-1.0
204488690,204488554,0.009183867,-0.06264143,0.09656061,0.7577434,0.0,0.0,0.0,-1.0
204587700,204587560,0.009044648,-0.033317003,0.08881608,0.7609803,0.0,0.0,0.0,-1.0
204690695,204690551,0.018945538,-0.06489506,0.07676102,0.77129287,0.0,0.0,0.0,-1.0
204792704,204792569,-0.034463286,-0.050398983,0.0691743,0.42744333,0.0,0.0,0.0,-1.0
