timestamp,error_count,device_id,pressure,temperature
171582864,0,4158993,1018.9001,20.733803
172649747,0,4158993,1019.0181,20.741295
173624994,0,4158993,1019.0822,20.726313
174600743,0,4158993,1019.1142,20.67388
175664749,0,4158993,1019.18146,20.616453
176643847,0,4158993,1019.2197,20.588987
177618770,0,4158993,1019.26953,20.571508
178597151,0,4158993,1019.2574,20.486616
179661358,0,4158993,1019.1767,20.344297
180635373,0,4158993,1019.21545,20.281876
181612761,0,4158993,1019.35803,20.276882
182677740,0,4158993,1019.40436,20.264397
183652516,0,4158993,1019.3859,20.20697
184627747,0,4158993,1019.329,20.149542
185604015,0,4158993,1019.27136,20.069645
186667760,0,4158993,1019.25256,19.974766
187644269,0,4158993,1019.16266,19.87739
188617974,0,4158993,1019.0123,19.83744
189682489,0,4158993,1018.8109,19.799988
190659262,0,4158993,1018.8521,19.792498
191635313,0,4158993,1018.9273,19.807478
192695976,0,4158993,1019.08716,19.819963
193672741,0,4158993,1019.1942,19.839937
194647749,0,4158993,1019.27026,19.852423
195624880,0,4158993,1019.32404,19.83744
196687434,0,4158993,1019.3647,19.802485
197661753,0,4158993,1019.3114,19.787504
198636283,0,4158993,1019.2903,19.789999
199698982,0,4158993,1019.286,19.797491
200674514,0,4158993,1019.27136,19.767529
201647819,0,4158993,1019.2679,19.710104
202712083,0,4158993,1019.3405,19.660166
203687772,0,4158993,1019.3163,19.590256
204658308,0,4158993,1019.2765,19.497873
205721858,0,4158993,1019.2521,19.42297
206698219,0,4158993,1019.3288,19.39051
207674986,0,4158993,1019.422,19.363047
208648856,0,4158993,1019.4256,19.333082
209713963,0,4158993,1019.21747,19.305618
210687967,0,4158993,1018.9378,19.315607
211660914,0,4158993,1018.73065,19.333082
212723850,0,4158993,1018.54224,19.350561
213699860,0,4158993,1018.3613,19.355555
214676093,0,4158993,1018.2364,19.363047
215735966,0,4158993,1018.1847,19.353058
216710107,0,4158993,1018.2311,19.315607
217684088,0,4158993,1018.3293,19.303122
218749001,0,4158993,1018.4649,19.308117
219724071,0,4158993,1018.4597,19.318104
220699191,0,4158993,1018.3826,19.318104
221675244,0,4158993,1018.15894,19.330587
222735827,0,4158993,1017.9333,19.363047
223709216,0,4158993,1017.7999,19.380522
224685047,0,4158993,1017.7528,19.39051
225750005,0,4158993,1017.8458,19.388014
226725971,0,4158993,1018.0796,19.380522
227700265,0,4158993,1018.4212,19.37553
228766129,0,4158993,1018.84344,19.365543
229740884,0,4158993,1019.259,19.340574
230715979,0,4158993,1019.6696,19.310614
231780848,0,4158993,1019.92004,19.29813
232755742,0,4158993,1020.11005,19.310614
233734363,0,4158993,1020.2144,19.32809
234710042,0,4158993,1020.29956,19.358051
235772280,0,4158993,1020.4769,19.378027
236753470,0,4158993,1020.68024,19.395504
237728427,0,4158993,1020.8281,19.42297
238793082,0,4158993,1020.85144,19.447935
239769317,0,4158993,1020.8269,19.465414
240744912,0,4158993,1020.83936,19.49288
241719981,0,4158993,1020.94714,19.515352
242787068,0,4158993,1020.93756,19.54781
243762978,0,4158993,1020.88855,19.592752
244739054,0,4158993,1020.82196,19.640192
245803818,0,4158993,1020.62714,19.680141
246777748,0,4158993,1020.3436,19.710104
247755152,0,4158993,1020.02844,19.725082
248727246,0,4158993,1019.78937,19.747555
249793026,0,4158993,1019.6289,19.785007
250770886,0,4158993,1019.5908,19.802485
251746630,0,4158993,1019.59015,19.804981
252811175,0,4158993,1019.61694,19.794996
253785064,0,4158993,1019.6371,19.799988
254759059,0,4158993,1019.63544,19.799988
255822501,0,4158993,1019.64453,19.802485
256798742,0,4158993,1019.6243,19.812473
257777753,0,4158993,1019.61444,19.807478
258843256,0,4158993,1019.6062,19.787504
259817980,0,4158993,1019.61566,19.770027
260791235,0,4158993,1019.64874,19.742561
261769972,0,4158993,1019.61804,19.715096
262834055,0,4158993,1019.5611,19.72009
263808827,0,4158993,1019.5092,19.710104
264784871,0,4158993,1019.4965,19.717594
265852047,0,4158993,1019.5025,19.710104
266827987,0,4158993,1019.5294,19.700115
267800998,0,4158993,1019.55225,19.687632
268866059,0,4158993,1019.5748,19.685133
269840077,0,4158993,1019.5732,19.685133
270817267,0,4158993,1019.5724,19.682638
271792443,0,4158993,1019.56055,19.692625
272854904,0,4158993,1019.5792,19.745058
273829986,0,4158993,1019.58234,19.817465
274802453,0,4158993,1019.5506,19.874893
275866260,0,4158993,1019.50037,19.937315
276843911,0,4158993,1019.41754,19.992243
277817366,0,4158993,1019.33276,20.052168
278877890,0,4158993,1019.2548,20.11209
279852161,0,4158993,1019.2171,20.16702
280826218,0,4158993,1019.17847,20.229443
281890452,0,4158993,1019.15155,20.291864
282864869,0,4158993,1019.17505,20.344297
283839472,0,4158993,1019.2311,20.399227
284818074,0,4158993,1019.30255,20.449163
285881770,0,4158993,1019.38226,20.499102
286855684,0,4158993,1019.4234,20.539051
287830252,0,4158993,1019.422,20.581495
288895000,0,4158993,1019.3332,20.628937
289869083,0,4158993,1019.2785,20.683867
290844887,0,4158993,1019.2249,20.726313
291909347,0,4158993,1019.20984,20.773754
292882481,0,4158993,1019.20575,20.813704
293859430,0,4158993,1019.22125,20.841167
294834693,0,4158993,1019.1696,20.86364
295894974,0,4158993,1019.1225,20.921068
296869994,0,4158993,1019.22406,20.96601
297846747,0,4158993,1019.3312,20.985987
298910993,0,4158993,1019.39984,20.99098
299887847,0,4158993,1019.42633,21.010954
300862978,0,4158993,1019.46045,21.033426
301926174,0,4158993,1019.4746,21.07837
302904132,0,4158993,1019.45966,21.115822
303877842,0,4158993,1019.4028,21.148281
304941847,0,4158993,1019.33453,21.16576
305920976,0,4158993,1019.2998,21.173248
306895697,0,4158993,1019.28143,21.173248
307873397,0,4158993,1019.27313,21.210703
308936140,0,4158993,1019.26843,21.233175
309910268,0,4158993,1019.2791,21.250652
310887777,0,4158993,1019.2842,21.250652
311951861,0,4158993,1019.2632,21.20571
312927622,0,4158993,1019.27405,21.16576
313901201,0,4158993,1019.3076,21.118319
314875982,0,4158993,1019.3048,21.088356
315939325,0,4158993,1019.324,21.058393
316918308,0,4158993,1019.32544,21.020943
317892995,0,4158993,1019.3296,20.980991
318958880,0,4158993,1019.3085,20.936049
319935289,0,4158993,1019.2855,20.906088
320910068,0,4158993,1019.2726,20.876123
321975485,0,4158993,1019.27246,20.833677
322952103,0,4158993,1019.2866,20.79373
323925769,0,4158993,1019.3107,20.758772
324903000,0,4158993,1019.3425,20.716326
325966988,0,4158993,1019.37396,20.646414
326940001,0,4158993,1019.37396,20.598974
327915684,0,4158993,1019.3284,20.608961
328981993,0,4158993,1019.30457,20.68137
329957760,0,4158993,1019.2833,20.7363
330934727,0,4158993,1019.2542,20.781244
331910970,0,4158993,1019.2248,20.826185
332978976,0,4158993,1019.2056,20.866137
333958311,0,4158993,1019.2235,20.901093
334935966,0,4158993,1019.2649,20.936049
336001379,0,4158993,1019.29614,20.971006
336975755,0,4158993,1019.3206,21.00596
337949487,0,4158993,1019.3535,21.04591
338926513,0,4158993,1019.3763,21.08586
339990748,0,4158993,1019.37646,21.118319
340967226,0,4158993,1019.3507,21.148281
341945770,0,4158993,1019.3151,21.168257
342922133,0,4158993,1019.31903,21.18074
343986775,0,4158993,1019.2913,21.230679
344961434,0,4158993,1019.21875,21.288105
345935824,0,4158993,1019.12537,21.338041
346999179,0,4158993,1019.05664,21.370502
347977439,0,4158993,1019.0221,21.382986
348953822,0,4158993,1019.0558,21.415445
350019788,0,4158993,1019.15106,21.440413
350996985,0,4158993,1019.23035,21.467878
351975294,0,4158993,1019.2804,21.487854
352950076,0,4158993,1019.3058,21.510328
354012431,0,4158993,1019.3128,21.547781
354985827,0,4158993,1019.30505,21.587729
355961886,0,4158993,1019.2606,21.62768
357027009,0,4158993,1019.2028,21.657642
357999750,0,4158993,1019.19073,21.66763
358973077,0,4158993,1019.2072,21.687605
359949962,0,4158993,1019.2344,21.71507
361011099,0,4158993,1019.2973,21.717566
361985661,0,4158993,1019.30615,21.697592
362961976,0,4158993,1019.28485,21.710075
364026738,0,4158993,1019.3068,21.747528
365001266,0,4158993,1019.35815,21.782486
365974643,0,4158993,1019.429,21.80995
367039820,0,4158993,1019.4911,21.814947
368992452,0,4158993,1019.5092,21.829927
370053064,0,4158993,1019.4671,21.839914
371030818,0,4158993,1019.4258,21.842411
372006621,0,4158993,1019.3972,21.837416
372984007,0,4158993,1019.3777,21.849901
374044871,0,4158993,1019.3653,21.842411
375019427,0,4158993,1019.34485,21.814947
375998272,0,4158993,1019.3226,21.75502
377063875,0,4158993,1019.29443,21.697592
378038491,0,4158993,1019.2807,21.675121
379012324,0,4158993,1019.31287,21.66014
380074984,0,4158993,1019.3711,21.605207
381050223,0,4158993,1019.4376,21.55527
382024280,0,4158993,1019.47144,21.50783
382998328,0,4158993,1019.4477,21.47537
384062810,0,4158993,1019.40234,21.432924
385039290,0,4158993,1019.35406,21.370502
386013634,0,4158993,1019.3127,21.293098
387076618,0,4158993,1019.2297,21.243162
388050001,0,4158993,1019.17883,21.225683
389023493,0,4158993,1019.15515,21.193226
390087837,0,4158993,1019.1482,21.155771
391062981,0,4158993,1019.1759,21.115822
392040755,0,4158993,1019.18536,21.103338
393101345,0,4158993,1019.2245,21.120815
394079698,0,4158993,1019.24097,21.14079
395054832,0,4158993,1019.21716,21.150778
396031975,0,4158993,1019.21515,21.170752
397097769,0,4158993,1019.24,21.190727
398071744,0,4158993,1019.27075,21.208204
399046249,0,4158993,1019.29865,21.233175
400111760,0,4158993,1019.30927,21.255646
401088386,0,4158993,1019.3397,21.283112
402065950,0,4158993,1019.3583,21.325558
403043427,0,4158993,1019.34576,21.360514
404107834,0,4158993,1019.32874,21.380491
405084987,0,4158993,1019.33606,21.38798
406058013,0,4158993,1019.3674,21.412949
407121781,0,4158993,1019.3003,21.450401
408098103,0,4158993,1019.1879,21.487854
409074495,0,4158993,1019.1007,21.520315
410136123,0,4158993,1019.0897,21.560265
411111984,0,4158993,1019.1394,21.59522
412088990,0,4158993,1019.1884,21.622686
413066001,0,4158993,1019.2414,21.657642
414130986,0,4158993,1019.307,21.695095
415105492,0,4158993,1019.33325,21.725058
416080830,0,4158993,1019.34375,21.752523
417145376,0,4158993,1019.3235,21.789976
418119785,0,4158993,1019.2683,21.812447
419095225,0,4158993,1019.2378,21.827429
420158772,0,4158993,1019.1946,21.844908
421136146,0,4158993,1019.1749,21.857391
422112976,0,4158993,1019.2283,21.877369
423174652,0,4158993,1019.2381,21.887354
424148140,0,4158993,1019.2972,21.91482
425121830,0,4158993,1019.40485,21.91482
426184757,0,4158993,1019.5258,21.91482
427163253,0,4158993,1019.58264,21.929802
428140973,0,4158993,1019.57745,21.939789
429116159,0,4158993,1019.5219,21.944784
430185898,0,4158993,1019.45874,21.952272
431164760,0,4158993,1019.39716,21.954771
432138978,0,4158993,1019.3164,21.959764
433116906,0,4158993,1019.3343,21.989727
434181781,0,4158993,1019.2553,21.984734
435157960,0,4158993,1019.17816,22.017193
436135178,0,4158993,1019.16974,22.017193
437198248,0,4158993,1019.0456,22.00221
438172828,0,4158993,1018.8143,22.004707
439151967,0,4158993,1018.53143,22.01969
440124343,0,4158993,1018.30383,22.017193
441185517,0,4158993,1018.1133,21.99472
442162704,0,4158993,1017.9719,22.004707
443134774,0,4158993,1017.9477,22.029676
444200100,0,4158993,1017.951,22.06713
445179916,0,4158993,1017.96454,22.09959
446154211,0,4158993,1018.0074,22.134546
447216223,0,4158993,1018.03107,22.157019
448191320,0,4158993,1018.0556,22.186981
449166854,0,4158993,1018.08234,22.19697
450142973,0,4158993,1018.0899,22.194471
451205975,0,4158993,1018.0781,22.194471
452179976,0,4158993,1018.0474,22.209454
453156267,0,4158993,1018.02106,22.221937
454222493,0,4158993,1018.0146,22.24441
455195999,0,4158993,1018.0143,22.25939
456168984,0,4158993,1018.0242,22.264385
457232979,0,4158993,1018.0679,22.264385
458208806,0,4158993,1018.1394,22.266882
459184059,0,4158993,1018.3366,22.284359
460159820,0,4158993,1018.5375,22.22693
461223464,0,4158993,1018.7218,22.149527
462199978,0,4158993,1018.8542,22.09959
463173847,0,4158993,1018.958,22.044659
464240258,0,4158993,1019.08405,21.974745
465218012,0,4158993,1019.1856,21.907331
466193504,0,4158993,1019.2872,21.839914
467170739,0,4158993,1019.4053,21.782486
468232976,0,4158993,1019.52094,21.717566
469209362,0,4158993,1019.60944,21.662636
470184752,0,4158993,1019.66754,21.6127
471252000,0,4158993,1019.73846,21.55527
472227380,0,4158993,1019.82855,21.50034
473204193,0,4158993,1019.9314,21.442913
474178301,0,4158993,1020.0645,21.380491
475239048,0,4158993,1020.26215,21.315573
476215026,0,4158993,1020.4531,21.255646
477189741,0,4158993,1020.61536,21.195723
478253979,0,4158993,1020.74567,21.135798
479228992,0,4158993,1020.89825,21.098345
480205462,0,4158993,1021.0961,21.060892
481267751,0,4158993,1021.3109,21.02344
482243301,0,4158993,1021.42944,21.000967
483218983,0,4158993,1021.4771,20.96601
484197116,0,4158993,1021.4647,20.943539
485258901,0,4158993,1021.4906,20.96601
486235052,0,4158993,1021.5833,20.941042
487211170,0,4158993,1021.66144,20.933554
488276208,0,4158993,1021.80334,20.931055
491289971,0,4158993,1021.91614,20.963514
492265173,0,4158993,1021.9027,20.963514
493244157,0,4158993,1021.8917,20.980991
494218501,0,4158993,1021.8854,21.003464
495279888,0,4158993,1021.887,21.00846
496259071,0,4158993,1021.8988,21.00846
497233472,0,4158993,1021.9021,21.01345
