timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
177997283,0.37393025,-0.48753884,-1.6177976,1.2154782,0.6906731,-0.047071822,-0.29421934,-0.6589309,0.0,0.0,-0.82571495,0,0,0,0,0
178117181,0.41954955,-0.45799333,-1.5081415,1.4432025,0.7266795,-0.004175273,-0.30067676,-0.6176673,0.0,0.0,-0.79396087,0,0,0,0,0
178197836,0.4301632,-0.44813037,-1.4238782,1.5376107,0.7521438,0.015729656,-0.30029413,-0.58639216,0.0,0.0,-0.76054776,0,0,0,0,0
178322488,0.43899697,-0.4395061,-1.2744892,1.6259542,0.7938297,0.04420981,-0.2974382,-0.5285929,0.0,0.0,-0.6901113,0,0,0,0,0
178419471,0.44664854,-0.43170956,-1.1524518,1.6591804,0.82457155,0.06759856,-0.29300922,-0.47922617,0.0,0.0,-0.6260387,0,0,0,0,0
178519088,0.44773182,-0.4305802,-1.0266023,1.721335,0.8530708,0.08663965,-0.28795403,-0.42643437,0.0,0.0,-0.59745264,0,0,0,0,0
178625037,0.4480939,-0.43020126,-0.8748268,1.8084784,0.88294435,0.10846595,-0.28046232,-0.3605347,0.0,0.0,-0.57364434,0,0,0,0,0
178724490,0.44807824,-0.43021762,-0.72008866,1.9009873,0.9081695,0.12980872,-0.27124465,-0.29121158,0.0,0.0,-0.55006015,0,0,0,0,0
178817905,0.44829515,-0.42999032,-0.5617567,1.9292686,0.9283546,0.15098895,-0.26005057,-0.21848051,0.0,0.0,-0.5431649,0,0,0,0,0
178917230,0.44757292,-0.43074626,-0.37317213,1.9358498,0.9448021,0.17437708,-0.24498284,-0.1300962,0.0,0.0,-0.53580123,0,0,0,0,0
179023049,0.4485987,-0.42967185,-0.16762748,1.9470363,0.9531634,0.19914725,-0.22530946,-0.032490954,0.0,0.0,-0.51681304,0,0,0,0,0
179122328,0.44899452,-0.42925557,0.036000345,1.9586693,0.9515299,0.22121061,-0.20369057,0.064550884,0.0,0.0,-0.50396687,0,0,0,0,0
179245766,0.4502735,-0.42790464,0.28405148,1.9623497,0.9362382,0.24524891,-0.17400278,0.18175246,0.0,0.0,-0.48825124,0,0,0,0,0
179347405,0.4506129,-0.4275446,0.4697179,1.9586179,0.9153597,0.26044664,-0.15030476,0.26775503,0.0,0.0,-0.4814817,0,0,0,0,0
179450769,0.45123962,-0.42687798,0.6482291,1.9534118,0.88785195,0.27299967,-0.1260759,0.3482742,0.0,0.0,-0.47030833,0,0,0,0,0
179548426,0.45252705,-0.42550167,0.82242507,1.9450232,0.8541988,0.28324968,-0.100963384,0.42417035,0.0,0.0,-0.46646512,0,0,0,0,0
179644886,0.45252788,-0.42550078,0.9953166,1.9262614,0.8143871,0.29090914,-0.07613052,0.4963363,0.0,0.0,-0.47451705,0,0,0,0,0
179743751,0.45143616,-0.42666847,1.1764927,1.9046023,0.766138,0.29647082,-0.050289538,0.5679865,0.0,0.0,-0.4941507,0,0,0,0,0
179848224,0.44902045,-0.42922828,1.368843,1.8287117,0.70803595,0.29979843,-0.023342652,0.6389532,0.0,0.0,-0.5208941,0,0,0,0,0
179946869,0.44706768,-0.43127352,1.5358013,1.4649853,0.65227926,0.30070564,0.0003227279,0.6957786,0.0,0.0,-0.55629224,0,0,0,0,0
180050770,0.4461778,-0.43219844,1.6856254,1.1394639,0.59837085,0.2998862,0.022187352,0.7426497,0.0,0.0,-0.5777077,0,0,0,0,0
180151252,0.43852356,-0.43997815,1.8048646,0.9869278,0.5530367,0.29870838,0.03460176,0.7769984,0.0,0.0,-0.6027704,0,0,0,0,0
180251225,0.0818416,-0.5487686,1.8916721,0.67983603,0.55371815,0.24259563,-0.1264573,0.78648084,0.0,0.0,-0.6057379,0,0,0,0,0
180348685,0.0010657301,-0.61086446,1.9553428,0.28993496,0.53295195,0.24962835,-0.16765936,0.7909097,0.0,0.0,-0.65731233,0,0,0,0,0
180448294,-0.0091222795,-0.6108058,1.9836265,0.09808075,0.5229956,0.24929008,-0.16816196,0.7975285,0.0,0.0,-0.6670738,0,0,0,0,0
180551272,0.00038204968,-0.6108651,2.0106065,0.032164995,0.5109837,0.25399086,-0.160974,0.8052774,0.0,0.0,-0.6677415,0,0,0,0,0
180668082,4.736171e-06,-0.61086524,2.028571,0.008937653,0.5037783,0.25533146,-0.15883894,0.8098046,0.0,0.0,-0.67756635,0,0,0,0,0
180768160,6.417627e-08,-0.61086524,2.037577,0.0030152008,0.5001272,0.25604296,-0.15768948,0.8120645,0.0,0.0,-0.6799396,0,0,0,0,0
180865395,-8.3722655e-09,-0.61086524,2.0417948,0.0010442791,0.49841353,0.25637496,-0.15714918,0.81311744,0.0,0.0,-0.68382823,0,0,0,0,0
180951200,-1.9951433e-08,-0.61086524,2.042469,0.00041763874,0.49813932,0.25642788,-0.15706272,0.81328547,0.0,0.0,-0.68689996,0,0,0,0,0
181059430,6.5967587e-09,-0.61086524,2.042469,0.00013057882,0.49813932,0.2564279,-0.15706272,0.81328547,0.0,0.0,-0.6893032,0,0,0,0,0
181155412,-1.9951434e-08,-0.61086535,2.042469,4.573984e-05,0.49813932,0.2564279,-0.15706272,0.81328547,0.0,0.0,-0.6929678,0,0,0,0,0
181260963,6.5967587e-09,-0.61086524,2.042469,1.4662232e-05,0.49813932,0.2564279,-0.15706272,0.81328547,0.0,0.0,-0.6955749,0,0,0,0,0
181360073,-1.01177084e-08,-0.6108652,2.042469,4.9965183e-06,0.4981393,0.25642788,-0.15706271,0.81328547,0.0,0.0,-0.7057771,0,0,0,0,0
181482345,1.6430485e-08,-0.61086524,2.042469,1.3181125e-06,0.49813932,0.25642788,-0.15706271,0.81328547,0.0,0.0,-0.71037346,0,0,0,0,0
181581115,6.5967587e-09,-0.61086524,2.042469,4.4947058e-07,0.49813932,0.2564279,-0.15706272,0.81328547,0.0,0.0,-0.71402645,0,0,0,0,0
181683078,7.369506e-09,-0.61086524,2.042469,1.4874388e-07,0.49813938,0.2564279,-0.15706272,0.81328547,0.0,0.0,-0.7171539,0,0,0,0,0
181787309,-9.344965e-09,-0.6108652,2.042469,4.821094e-08,0.49813932,0.25642788,-0.15706271,0.81328547,0.0,0.0,-0.7188927,0,0,0,0,0
181884872,6.5967587e-09,-0.61086524,2.042469,1.6633866e-08,0.49813932,0.2564279,-0.15706272,0.81328547,0.0,0.0,-0.7206609,0,0,0,0,0
181996627,-1.9951433e-08,-0.61086524,2.042469,4.8543924e-09,0.49813932,0.25642788,-0.15706272,0.81328547,0.0,0.0,-0.72021,0,0,0,0,0
182094475,-1.9178687e-08,-0.61086524,2.042469,1.6724971e-09,0.49813938,0.25642788,-0.15706272,0.81328547,0.0,0.0,-0.7194908,0,0,0,0,0
182191625,9.2747293e-10,-0.6062095,2.042469,5.796905e-10,0.49850363,0.25453398,-0.15590268,0.8138802,0.0,0.0,-0.7271952,0,0,0,0,0
182294269,1.8305002e-08,-0.6052005,2.042469,1.9056817e-10,0.49858224,0.25412336,-0.15565118,0.8140085,0.0,0.0,-0.7331224,0,0,0,0,0
182394489,2.8050565e-08,-0.6043252,2.042469,6.412578e-11,0.49865028,0.2537671,-0.15543297,0.8141196,0.0,0.0,-0.7343922,0,0,0,0,0
182493180,2.9929186e-09,-0.60321915,2.042469,2.1917745e-11,0.49873614,0.25331682,-0.15515718,0.8142598,0.0,0.0,-0.7356596,0,0,0,0,0
182594480,-1.3840944e-08,-0.60542583,2.042469,7.30926e-12,0.49856466,0.2542151,-0.15570737,0.8139798,0.0,0.0,-0.7509262,0,0,0,0,0
182716274,-4.329142e-08,-0.61086047,2.042469,1.9381853e-12,0.49813974,0.25642595,-0.15706156,0.813286,0.0,0.0,-0.7555379,0,0,0,0,0
182815290,1.2614995e-09,-0.610865,2.042469,6.609329e-13,0.49813938,0.25642782,-0.15706266,0.8132855,0.0,0.0,-0.7577471,0,0,0,0,0
182921757,6.5967587e-09,-0.61086524,2.042469,2.0955996e-13,0.49813932,0.2564279,-0.15706272,0.81328547,0.0,0.0,-0.75497514,0,0,0,0,0
183014851,-1.9951433e-08,-0.61086524,2.042469,7.548757e-14,0.49813932,0.25642788,-0.15706272,0.81328547,0.0,0.0,-0.77125853,0,0,0,0,0
183117038,-1.9951433e-08,-0.61086524,2.042469,2.4922338e-14,0.49813932,0.25642788,-0.15706272,0.81328547,0.0,0.0,-0.7793288,0,0,0,0,0
183237031,-1.9951434e-08,-0.61086535,2.042469,6.728178e-15,0.49813932,0.2564279,-0.15706272,0.81328547,0.0,0.0,-0.78412515,0,0,0,0,0
183333087,-1.9951433e-08,-0.61086524,2.042469,2.3562233e-15,0.49813932,0.25642788,-0.15706272,0.81328547,0.0,0.0,-0.7826072,0,0,0,0,0
183434488,-1.01177084e-08,-0.6108652,2.042469,7.846187e-16,0.4981393,0.25642788,-0.15706271,0.81328547,0.0,0.0,-0.7843352,0,0,0,0,0
183536065,1.6430485e-08,-0.61086524,2.042469,2.6059323e-16,0.49813932,0.25642788,-0.15706271,0.81328547,0.0,0.0,-0.78752214,0,0,0,0,0
183634126,6.5967587e-09,-0.61086524,2.042469,8.958416e-17,0.49813932,0.2564279,-0.15706272,0.81328547,0.0,0.0,-0.78102547,0,0,0,0,0
183730283,4.3751424e-08,-0.61086524,2.042469,3.133835e-17,0.49813932,0.2564279,-0.1570627,0.81328547,0.0,0.0,-0.7780399,0,0,0,0,0
183851383,6.5967587e-09,-0.61086524,2.042469,8.357179e-18,0.49813932,0.2564279,-0.15706272,0.81328547,0.0,0.0,-0.78160334,0,0,0,0,0
183951087,1.7203229e-08,-0.61086524,2.042469,2.8311394e-18,0.49813932,0.25642788,-0.15706271,0.81328547,0.0,0.0,-0.7783777,0,0,0,0,0
184056188,1.7203229e-08,-0.61086524,2.042469,9.116771e-19,0.49813932,0.25642788,-0.15706271,0.81328547,0.0,0.0,-0.77834797,0,0,0,0,0
184155878,7.369506e-09,-0.61086524,2.042469,3.081687e-19,0.49813938,0.2564279,-0.15706272,0.81328547,0.0,0.0,-0.787175,0,0,0,0,0
184250264,4.3751424e-08,-0.61086524,2.042469,1.096309e-19,0.49813932,0.2564279,-0.1570627,0.81328547,0.0,0.0,-0.7882377,0,0,0,0,0
184357753,6.5967587e-09,-0.61086524,2.042469,3.449094e-20,0.49813932,0.2564279,-0.15706272,0.81328547,0.0,0.0,-0.7971339,0,0,0,0,0
184469970,1.7203229e-08,-0.61086524,2.042469,1.0017618e-20,0.49813932,0.25642788,-0.15706271,0.81328547,0.0,0.0,-0.8062029,0,0,0,0,0
184570133,6.5967587e-09,-0.61086524,2.042469,3.375449e-21,0.49813932,0.2564279,-0.15706272,0.81328547,0.0,0.0,-0.7941739,0,0,0,0,0
184667235,-1.9951433e-08,-0.61086524,2.042469,1.1700862e-21,0.49813932,0.25642788,-0.15706272,0.81328547,0.0,0.0,-0.8028067,0,0,0,0,0
184763277,7.369506e-09,-0.61086524,2.042469,4.096193e-22,0.49813938,0.2564279,-0.15706272,0.81328547,0.0,0.0,-0.8132108,0,0,0,0,0
184859913,0.0033991262,-0.61085695,2.042469,1.4255368e-22,0.49770346,0.25727078,-0.15567821,0.81355226,0.0,0.0,-0.82159656,0,0,0,0,0
184955863,0.08281151,-0.60593694,2.064146,0.13117412,0.47865358,0.27614716,-0.11902408,0.8249041,0.0,0.0,-0.8256909,0,0,0,0,0
185064411,0.101611026,-0.6034211,2.0686688,0.33925715,0.47441122,0.27986392,-0.110000834,0.8273512,0.0,0.0,-0.8304954,0,0,0,0,0
185170487,0.11969908,-0.6004957,2.0888522,0.4532642,0.4637676,0.28397036,-0.09891818,0.83336407,0.0,0.0,-0.8150337,0,0,0,0,0
185269926,0.12641145,-0.5992819,2.11618,0.57560134,0.4514973,0.2863133,-0.091916785,0.8400751,0.0,0.0,-0.8150671,0,0,0,0,0
185389428,0.11989213,-0.6004618,2.1668158,0.68833596,0.43091282,0.28763714,-0.087686226,0.8508173,0.0,0.0,-0.8056706,0,0,0,0,0
185491155,0.098317295,-0.60390013,2.222135,0.68894976,0.41002354,0.28700104,-0.08974619,0.8610788,0.0,0.0,-0.7929786,0,0,0,0,0
185587155,0.032728307,-0.61009955,2.2777443,0.5560811,0.39477545,0.27925524,-0.11153694,0.86817527,0.0,0.0,-0.7834551,0,0,0,0,0
185683178,-0.0007951435,-0.61086476,2.3343327,0.25482887,0.3746911,0.27639234,-0.11845358,0.8770306,0.0,0.0,-0.7846781,0,0,0,0,0
185784819,-6.3404063e-06,-0.61086524,2.3794007,0.08465645,0.35472453,0.2791313,-0.11184673,0.88529456,0.0,0.0,-0.78992224,0,0,0,0,0
185884319,-3.1322454e-08,-0.61086524,2.407309,0.028701354,0.34233597,0.2806659,-0.10793811,0.89015853,0.0,0.0,-0.78893656,0,0,0,0,0
185984268,-7.516192e-09,-0.61086524,2.4280019,0.00967859,0.33310783,0.28176764,-0.1050285,0.89365274,0.0,0.0,-0.7845923,0,0,0,0,0
186081275,4.6152078e-09,-0.6106734,2.4419243,0.0033574803,0.32688877,0.282406,-0.10303316,0.895977,0.0,0.0,-0.79435337,0,0,0,0,0
186206767,-2.6784475e-08,-0.61086,2.4566045,0.0008582235,0.32029405,0.28323847,-0.10098741,0.89832586,0.0,0.0,-0.79058874,0,0,0,0,0
186306997,2.6252428e-08,-0.61086524,2.465734,-0.008538186,0.31618986,0.28369883,-0.09969425,0.89977777,0.0,0.0,-0.77197224,0,0,0,0,0
186410706,-0.021860095,-0.6105238,2.4723415,-0.057071254,0.31631622,0.28043234,-0.108543396,0.8997333,0.0,0.0,-0.7628455,0,0,0,0,0
186508784,-0.051244136,-0.6089855,2.4763446,-0.09491422,0.31866163,0.27530286,-0.120964035,0.89890534,0.0,0.0,-0.7681998,0,0,0,0,0
186608120,-0.06480766,-0.60785437,2.4767091,-0.14537324,0.32039633,0.27264702,-0.12683676,0.8982885,0.0,0.0,-0.7818906,0,0,0,0,0
186708653,-0.06877526,-0.6074727,2.472991,-0.17457429,0.3226183,0.2715988,-0.12906615,0.8974928,0.0,0.0,-0.8104529,0,0,0,0,0
186802178,-0.07881686,-0.6064036,2.4658065,-0.20892185,0.32723138,0.269011,-0.13437654,0.8958212,0.0,0.0,-0.81574035,0,0,0,0,0
186906367,-0.09005756,-0.60502976,2.4539618,-0.23894203,0.33407435,0.2657175,-0.14077693,0.8932919,0.0,0.0,-0.80960584,0,0,0,0,0
187003548,-0.10008898,-0.60364455,2.4374852,-0.2553996,0.34278473,0.2622095,-0.14720786,0.8899858,0.0,0.0,-0.7887489,0,0,0,0,0
187107114,-0.116479516,-0.6010531,2.4179583,-0.26857743,0.35365126,0.25670755,-0.15660533,0.8857239,0.0,0.0,-0.8147822,0,0,0,0,0
187210317,-0.13582124,-0.5974617,2.394646,-0.28276977,0.36648336,0.24972625,-0.16751347,0.8804919,0.0,0.0,-0.8493329,0,0,0,0,0
187308699,-0.15674712,-0.592908,2.3716292,-0.29436043,0.37925574,0.24179734,-0.17876807,0.87506634,0.0,0.0,-0.8668817,0,0,0,0,0
187429784,-0.15736537,-0.5927627,2.339301,-0.30605784,0.39342728,0.23869023,-0.18289597,0.8687871,0.0,0.0,-0.865165,0,0,0,0,0
187532069,-0.16873398,-0.5899776,2.3114877,-0.31463608,0.4068667,0.23258668,-0.1905975,0.86257493,0.0,0.0,-0.85701674,0,0,0,0,0
187613099,-0.19153897,-0.5837323,2.2908425,-0.32222652,0.41846195,0.22310543,-0.20161332,0.8570097,0.0,0.0,-0.8388244,0,0,0,0,0
187724322,-0.22409444,-0.57321894,2.258545,-0.33535698,0.43589464,0.20815764,-0.21701242,0.84827584,0.0,0.0,-0.82150733,0,0,0,0,0
187825090,-0.24696796,-0.56463414,2.230708,-0.3532655,0.45004535,0.19624697,-0.22784004,0.84085387,0.0,0.0,-0.8149241,0,0,0,0,0
187924281,-0.2591459,-0.55963475,2.2010505,-0.38793012,0.46366477,0.18786392,-0.23480016,0.83342123,0.0,0.0,-0.79627717,0,0,0,0,0
188044453,-0.27961466,-0.55052125,2.1545234,-0.52852803,0.48481473,0.17349525,-0.2456082,0.8212982,0.0,0.0,-0.7712785,0,0,0,0,0
188140078,-0.33253288,-0.522394,2.106351,-0.7008906,0.5085783,0.14219832,-0.26495963,0.8067987,0.0,0.0,-0.7425879,0,0,0,0,0
188240820,-0.38625324,-0.4858012,2.0488307,-0.838986,0.5344107,0.10488339,-0.28182167,0.78992486,0.0,0.0,-0.7398653,0,0,0,0,0
188345877,-0.38029847,-0.49032384,1.9635422,-0.89377195,0.56736845,0.09631218,-0.28486478,0.7665957,0.0,0.0,-0.7365083,0,0,0,0,0
188439923,-0.33577442,-0.520435,1.8829783,-0.89958507,0.59552985,0.110037215,-0.27984956,0.7449296,0.0,0.0,-0.7120467,0,0,0,0,0
188549450,-0.36995006,-0.49788848,1.7857031,-0.89501125,0.6327837,0.076824784,-0.29072654,0.71355504,0.0,0.0,-0.6894929,0,0,0,0,0
188652171,-0.39647466,-0.4777343,1.6860691,-0.9480799,0.66844714,0.045916814,-0.29717943,0.68026054,0.0,0.0,-0.6711177,0,0,0,0,0
188756261,-0.4186134,-0.45883846,1.5766864,-1.2534953,0.7050755,0.015105275,-0.30032617,0.64221853,0.0,0.0,-0.65067196,0,0,0,0,0
188852328,-0.4228446,-0.45498738,1.4499278,-1.4996027,0.7443841,-0.0068059363,-0.30062878,0.5962117,0.0,0.0,-0.6200813,0,0,0,0,0
188949171,-0.44096363,-0.4375318,1.3072972,-1.5857056,0.78505135,-0.04070582,-0.2979379,0.54154444,0.0,0.0,-0.5835052,0,0,0,0,0
189052209,-0.4541803,-0.42372012,1.1426611,-1.6164985,0.82686144,-0.07436296,-0.29136598,0.47526434,0.0,0.0,-0.5460586,0,0,0,0,0
189154469,-0.45640063,-0.42130214,0.97035867,-1.6263806,0.86467195,-0.100705296,-0.2833415,0.40239102,0.0,0.0,-0.5206932,0,0,0,0,0
189252174,-0.4585949,-0.41888368,0.8057165,-1.6194922,0.89481586,-0.12514882,-0.27342594,0.3299706,0.0,0.0,-0.5035888,0,0,0,0,0
189351304,-0.4593352,-0.41806102,0.64902365,-1.6032009,0.91789204,-0.14664808,-0.26252297,0.2589405,0.0,0.0,-0.47794318,0,0,0,0,0
189459447,-0.45881993,-0.41863403,0.48372245,-1.5782418,0.9361382,-0.16750076,-0.2497348,0.18226717,0.0,0.0,-0.460912,0,0,0,0,0
189552100,-0.45782194,-0.41973892,0.35247806,-1.5545489,0.94607824,-0.18292655,-0.23866679,0.12046597,0.0,0.0,-0.4459577,0,0,0,0,0
189652373,-0.45620203,-0.42151973,0.21252866,-1.5316777,0.9521875,-0.19826286,-0.22608808,0.05399112,0.0,0.0,-0.43710843,0,0,0,0,0
189758030,-0.44660482,-0.43175507,0.0767216,-1.5088212,0.953655,-0.20814086,-0.21702844,-0.010869888,0.0,0.0,-0.4230162,0,0,0,0,0
189857387,-0.43609443,-0.44238302,-0.052889254,-1.485872,0.95094746,-0.21664308,-0.20854196,-0.072629616,0.0,0.0,-0.42722392,0,0,0,0,0
189978461,-0.43018025,-0.44811395,-0.21202259,-1.4584011,0.9421718,-0.2299007,-0.19382888,-0.14794703,0.0,0.0,-0.43208212,0,0,0,0,0
190080995,-0.42815766,-0.45003468,-0.35650152,-1.4258536,0.92904085,-0.24246886,-0.17785624,-0.21554382,0.0,0.0,-0.44281784,0,0,0,0,0
190185636,-0.425835,-0.45221597,-0.507063,-1.3208492,0.91020715,-0.25431216,-0.16046588,-0.28477883,0.0,0.0,-0.4448089,0,0,0,0,0
190283804,-0.4163841,-0.46083507,-0.6397518,-1.2091796,0.88938594,-0.26128563,-0.1488415,-0.34433803,0.0,0.0,-0.45801473,0,0,0,0,0
190380224,-0.3633038,-0.50255764,-0.76069266,-1.1163622,0.8679023,-0.25326422,-0.16211481,-0.39537534,0.0,0.0,-0.4775825,0,0,0,0,0
190474245,-0.2736424,-0.52900505,-0.8655086,-1.0149467,0.85310006,-0.22812656,-0.17990018,-0.4333757,0.0,0.0,-0.49404785,0,0,0,0,0
190585422,-0.19976526,-0.5576939,-0.9687655,-0.5568161,0.8337582,-0.21237032,-0.19772886,-0.4697333,0.0,0.0,-0.5235064,0,0,0,0,0
190676217,-0.07464886,-0.60686535,-1.0403839,-0.20793006,0.8219643,-0.1793136,-0.24139304,-0.4836845,0.0,0.0,-0.5642633,0,0,0,0,0
190778842,-0.029571498,-0.6102403,-1.0791061,-0.06843816,0.8159396,-0.16641732,-0.25045812,-0.4937799,0.0,0.0,-0.58948034,0,0,0,0,0
190878303,0.00045187958,-0.6108651,-1.0962688,-0.023191702,0.81403106,-0.1565126,-0.25676408,-0.49691996,0.0,0.0,-0.6074815,0,0,0,0,0
190985666,6.5255233e-07,-0.61086524,-1.1211601,-0.0072952164,0.8077476,-0.15987827,-0.25468203,-0.5070699,0.0,0.0,-0.6321278,0,0,0,0,0
191084078,4.6661167e-08,-0.61086524,-1.1500168,-0.0024957955,0.8003476,-0.16353635,-0.25234863,-0.51867115,0.0,0.0,-0.6295091,0,0,0,0,0
191203367,-6.188153e-10,-0.61086524,-1.1750592,-0.0006771222,0.79379064,-0.16668321,-0.2502812,-0.52865154,0.0,0.0,-0.63322246,0,0,0,0,0
191305318,-9.690087e-09,-0.61086524,-1.1750592,-0.00022412025,0.7937906,-0.1666832,-0.25028124,-0.52865165,0.0,0.0,-0.6231423,0,0,0,0,0
191403178,-1.6470663e-08,-0.61086524,-1.1750592,-7.70984e-05,0.7937906,-0.16668323,-0.25028124,-0.5286516,0.0,0.0,-0.6224423,0,0,0,0,0
191503062,-2.7881043e-08,-0.61086524,-1.1750592,-2.6014775e-05,0.79379064,-0.16668321,-0.2502812,-0.5286516,0.0,0.0,-0.6207563,0,0,0,0,0
191603432,-3.8206266e-10,-0.61086524,-1.1750592,-8.745613e-06,0.79379064,-0.16668321,-0.2502812,-0.5286516,0.0,0.0,-0.61733025,0,0,0,0,0
191700834,-9.690087e-09,-0.61086524,-1.1750592,-3.022187e-06,0.7937906,-0.1666832,-0.25028124,-0.52865165,0.0,0.0,-0.6114361,0,0,0,0,0
191808181,-0.0009202752,-0.61086464,-1.2063034,-0.006269149,0.785357,-0.17093381,-0.24739765,-0.54110116,0.0,0.0,-0.61260825,0,0,0,0,0
191908330,-0.07585513,-0.6032106,-1.1964306,-0.14768757,0.78213084,-0.19709009,-0.22490063,-0.54666877,0.0,0.0,-0.6131269,0,0,0,0,0
192006017,-0.24495195,-0.54002583,-1.1917102,-0.40179914,0.7734161,-0.24603236,-0.15304221,-0.5638029,0.0,0.0,-0.6051067,0,0,0,0,0
192103928,-0.3355381,-0.5018871,-1.204061,-0.58333653,0.763681,-0.2719671,-0.11018365,-0.575052,0.0,0.0,-0.61133355,0,0,0,0,0
192200418,-0.35720834,-0.4904312,-1.2354578,-0.7505665,0.7532501,-0.2788616,-0.09493566,-0.58807963,0.0,0.0,-0.60942936,0,0,0,0,0
192305218,-0.34998715,-0.49649182,-1.2853017,-0.6553105,0.7384819,-0.2801041,-0.0925406,-0.6063187,0.0,0.0,-0.59650785,0,0,0,0,0
192428886,-0.32622895,-0.52336174,-1.3319076,-0.22418511,0.7235212,-0.2810549,-0.10381451,-0.6218905,0.0,0.0,-0.593149,0,0,0,0,0
192522235,-0.28166306,-0.54409635,-1.3453083,-0.0805803,0.72244525,-0.27151558,-0.12385143,-0.623709,0.0,0.0,-0.58744043,0,0,0,0,0
192619897,-0.21147762,-0.54826874,-1.348358,-0.02770181,0.73001254,-0.24742351,-0.14688072,-0.6199108,0.0,0.0,-0.58633614,0,0,0,0,0
192740907,-0.16100137,-0.55412745,-1.3455906,-0.0074108113,0.73611295,-0.23039828,-0.16503161,-0.61466974,0.0,0.0,-0.59282196,0,0,0,0,0
192845892,-0.11364459,-0.5714865,-1.3396797,-0.002378433,0.7409824,-0.21743494,-0.18677768,-0.6072735,0.0,0.0,-0.60751176,0,0,0,0,0
192944500,-0.117165715,-0.5708797,-1.3298215,-0.00081434665,0.74366206,-0.21764573,-0.18655239,-0.60398287,0.0,0.0,-0.6146829,0,0,0,0,0
193042366,-0.26245713,-0.5092338,-1.3298215,-0.00028024518,0.73471653,-0.2537247,-0.11838246,-0.61790043,0.0,0.0,-0.6196688,0,0,0,0,0
193139330,-0.38054958,-0.44351652,-1.3142939,-0.17996298,0.7330007,-0.27800462,-0.05829404,-0.6180818,0.0,0.0,-0.6282704,0,0,0,0,0
193242793,-0.40033722,-0.42649022,-1.3254272,-0.55588585,0.72919554,-0.2808048,-0.043940548,-0.6224883,0.0,0.0,-0.6138122,0,0,0,0,0
193344244,-0.41615063,-0.4146756,-1.3589734,-0.7688139,0.7180927,-0.28382173,-0.029648446,-0.6347512,0.0,0.0,-0.60082334,0,0,0,0,0
193445772,-0.39779568,-0.4115624,-1.408364,-0.8537029,0.70521444,-0.2770922,-0.027437301,-0.6520274,0.0,0.0,-0.59101874,0,0,0,0,0
193541447,-0.28736576,-0.46454307,-1.4628931,-0.7252494,0.69474524,-0.2558703,-0.076468945,-0.6678413,0.0,0.0,-0.5809295,0,0,0,0,0
193642802,-0.14579068,-0.5229831,-1.510479,-0.44397265,0.6885817,-0.2279624,-0.13950594,-0.67411166,0.0,0.0,-0.5851869,0,0,0,0,0
193766714,-0.032635983,-0.57951725,-1.5425982,-0.119593404,0.6837745,-0.21035205,-0.19393618,-0.67126244,0.0,0.0,-0.6130922,0,0,0,0,0
193868439,0.0007998041,-0.59939075,-1.5556309,-0.03965333,0.6807746,-0.2068974,-0.21060358,-0.6703622,0.0,0.0,-0.63142157,0,0,0,0,0
193966660,3.7401066e-06,-0.6005923,-1.5635598,-0.013593193,0.677903,-0.20840491,-0.20992109,-0.6730142,0.0,0.0,-0.64047223,0,0,0,0,0
194063292,-0.06315151,-0.6080069,-1.5675175,-0.0047380617,0.66877973,-0.2325494,-0.190643,-0.67993355,0.0,0.0,-0.6672489,0,0,0,0,0
194156098,-0.18927066,-0.58439374,-1.5668194,-0.0017120001,0.6562352,-0.26648417,-0.13932031,-0.6920487,0.0,0.0,-0.6752782,0,0,0,0,0
194278251,-0.3951172,-0.45285043,-1.561935,-0.15512672,0.64762294,-0.29080677,-0.021697633,-0.70394975,0.0,0.0,-0.6791453,0,0,0,0,0
194354443,-0.41449803,-0.4264748,-1.5725423,-0.32081893,0.6448935,-0.28864783,-0.0039823977,-0.7076573,0.0,0.0,-0.6766388,0,0,0,0,0
194478700,-0.3058589,-0.4214819,-1.6134272,-0.38374573,0.6456642,-0.2523365,-0.03548593,-0.7198506,0.0,0.0,-0.6148768,0,0,0,0,0
194584116,-0.19817378,-0.4358512,-1.65061,-0.13334946,0.64332545,-0.2235951,-0.0749731,-0.7283657,0.0,0.0,-0.58099955,0,0,0,0,0
194683654,-0.10742169,-0.48255807,-1.663278,-0.045176353,0.6437279,-0.21145241,-0.1222108,-0.72523564,0.0,0.0,-0.5816928,0,0,0,0,0
194783365,-0.045358505,-0.5134709,-1.663999,-0.015283788,0.64690316,-0.20244311,-0.15473303,-0.7187425,0.0,0.0,-0.60121006,0,0,0,0,0
194883793,-0.069540165,-0.5121494,-1.6621855,-0.0051313387,0.6451906,-0.20964932,-0.14578746,-0.7200849,0.0,0.0,-0.6192027,0,0,0,0,0
194980501,-0.08344884,-0.50087255,-1.6596105,-0.001785295,0.6457657,-0.20996562,-0.13732693,-0.72113967,0.0,0.0,-0.63168967,0,0,0,0,0
195100855,-0.09831902,-0.49949285,-1.6575578,-0.0004793073,0.64506704,-0.2141391,-0.13172448,-0.72158283,0.0,0.0,-0.644284,0,0,0,0,0
