timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
147177794,15961736,32.387893700000006,-117.0745242,30.97022,-67.83915,-20.230198,0.0075267805,0.009844232,0.0,-7.8031297,-6.381342,0.11429237,-0.06229622,0.091324784,0.04797906,-0.06365676,0.7828675,-3.4868205,1.6955625,-1.9684362,21.878475,21.532866,0.45131427,0.24772233,0.18624254,0.11094362,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
147276712,15961736,32.387893700000006,-117.0745242,30.214043,-68.50781,-20.239555,0.0075267805,0.009844232,0.0,-7.610759,-6.630511,0.15080716,-0.029036643,0.091324784,0.04797906,-0.06365676,0.8092361,-1.3818363,-0.42635676,-1.9523574,21.878475,21.542223,0.44017664,0.24744491,0.18238369,0.110354334,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
147382038,15961736,32.387893700000006,-117.0745242,29.40164,-69.2669,-20.244802,0.0075267805,0.009844232,0.0,-7.4400153,-6.934821,0.20829889,0.025012515,0.091324784,0.04797906,-0.06365676,0.8857168,-2.942069,3.0418673,-1.9332093,21.878475,21.54747,0.4527255,0.24842629,0.18756588,0.11098329,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
147489714,15961736,32.387893700000006,-117.0745242,28.583965,-70.08013,-20.248383,0.0075267805,0.009844232,0.0,-7.286984,-7.2309747,0.23388948,0.04378343,0.091324784,0.04797906,-0.06365676,1.6346393,-3.2496357,-0.7836027,-1.9111755,21.878475,21.55105,0.44083688,0.24770397,0.18349084,0.11032745,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
147584717,15961736,32.387893700000006,-117.0745242,27.880875,-70.826385,-20.241512,0.0075267805,0.009844232,0.0,-7.1475387,-7.514168,0.20289667,0.01899429,0.091324784,0.04797906,-0.06365676,1.0005983,-2.5578587,0.47382745,-1.8951896,21.878475,21.54418,0.4527759,0.24824826,0.18843171,0.110801175,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
147693954,15961736,32.387893700000006,-117.0745242,27.081875,-71.72231,-20.232628,0.0075267805,0.009844232,0.0,-6.9864464,-7.778635,0.21701078,0.042483993,0.091324784,0.04797906,-0.06365676,1.4827294,-1.3692034,1.0016122,-1.8765461,21.878475,21.535295,0.44213435,0.24840496,0.18480635,0.11039988,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
147791818,15961736,32.387893700000006,-117.0745242,26.39518,-72.53067,-20.219957,0.0075267805,0.009844232,0.0,-6.7943153,-7.989665,0.2608624,0.094408944,0.091324784,0.04797906,-0.06365676,1.6275439,-1.9866532,-0.07616322,-1.8574272,21.878475,21.522625,0.45401096,0.24884346,0.19017366,0.11086561,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
147888800,15961736,32.387893700000006,-117.0745242,25.729223,-73.3597,-20.209915,0.0075267805,0.009844232,0.0,-6.6051645,-8.236319,0.2686627,0.10277766,0.091324784,0.04797906,-0.06365676,1.7607884,-3.077287,-0.1850234,-1.8378521,21.878475,21.512583,0.44090208,0.24738005,0.1854542,0.10994774,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
147996801,15961736,32.387893700000006,-117.0745242,24.969711,-74.36724,-20.198122,0.0075267805,0.009844232,0.0,-6.3874307,-8.542684,0.21869475,0.055737875,0.091324784,0.04797906,-0.06365676,2.3235881,-1.7149564,0.102448754,-1.8187476,21.878475,21.50079,0.4539321,0.24857838,0.19099593,0.11061052,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
148093953,15961736,32.387893700000006,-117.0745242,24.355772,-75.23476,-20.17974,0.0075267805,0.009844232,0.0,-6.230448,-8.809809,0.20558667,0.05822228,0.091324784,0.04797906,-0.06365676,1.618546,-2.5657456,-1.0152653,-1.8009412,21.878475,21.482409,0.44228208,0.24792095,0.18702433,0.10999099,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
148200800,15961736,32.387893700000006,-117.0745242,23.677555,-76.24307,-20.149635,0.0075267805,0.009844232,0.0,-5.9646683,-9.0364065,0.25801888,0.13138413,0.091324784,0.04797906,-0.06365676,2.5726178,-3.320642,-0.32181168,-1.783455,21.878475,21.452303,0.45504192,0.24884196,0.19310075,0.11063253,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
148298760,15961736,32.387893700000006,-117.0745242,23.07489,-77.21072,-20.11931,0.0075267805,0.009844232,0.0,-5.7259755,-9.28974,0.24105184,0.13245922,0.091324784,0.04797906,-0.06365676,1.5105,-3.3788562,2.105081,-1.7729269,21.878475,21.421978,0.44267613,0.24769785,0.18863109,0.109820284,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
148405783,15961736,32.387893700000006,-117.0745242,22.469181,-78.24646,-20.10873,0.0075267805,0.009844232,0.0,-5.5055046,-9.583087,0.20315365,0.09377862,0.091324784,0.04797906,-0.06365676,3.531723,-3.9353738,1.3651825,-1.7641103,21.878475,21.411398,0.4557564,0.24877687,0.19467239,0.11050191,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
148502903,15961736,32.387893700000006,-117.0745242,21.944214,-79.19906,-20.091824,0.0075267805,0.009844232,0.0,-5.3315487,-9.756367,0.29402998,0.18907116,0.091324784,0.04797906,-0.06365676,2.0651493,-2.486171,-0.2906571,-1.758215,21.878475,21.394491,0.444278,0.24830028,0.19043884,0.10988593,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
148600723,15961736,32.387893700000006,-117.0745242,21.40993,-80.21268,-20.058363,0.0075267805,0.009844232,0.0,-5.167119,-9.977233,0.3413191,0.24770276,0.091324784,0.04797906,-0.06365676,1.8205082,-2.3780596,0.9025922,-1.7513121,21.878475,21.36103,0.45594606,0.24836846,0.19583286,0.11033985,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
148703727,15961736,32.387893700000006,-117.0745242,20.868057,-81.29824,-20.01516,0.0075267805,0.009844232,0.0,-5.002659,-10.262958,0.29061243,0.2144012,0.091324784,0.04797906,-0.06365676,2.815062,-1.4019548,0.7125948,-1.7472631,21.878475,21.317827,0.44454542,0.2480247,0.1909678,0.109641746,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
148805871,15961736,32.387893700000006,-117.0745242,20.351799,-82.39304,-19.979567,0.0075267805,0.009844232,0.0,-4.813226,-10.559295,0.2245875,0.16457835,0.091324784,0.04797906,-0.06365676,1.0646175,-1.819297,2.0137072,-1.7431593,21.878475,21.282234,0.45757723,0.24893363,0.19683771,0.11026402,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
148910730,15961736,32.387893700000006,-117.0745242,19.830713,-83.56244,-19.954561,0.0075267805,0.009844232,0.0,-4.6767197,-10.787718,0.2276859,0.17392352,0.091324784,0.04797906,-0.06365676,1.9152006,-1.5834951,0.8578334,-1.7406037,21.878475,21.257229,0.44619724,0.2485902,0.19267942,0.10968363,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
149015941,15961736,32.387893700000006,-117.0745242,19.331963,-84.73824,-19.938627,0.0075267805,0.009844232,0.0,-4.5289025,-11.032383,0.18708728,0.13255464,0.091324784,0.04797906,-0.06365676,0.52915764,-3.1229913,0.18586336,-1.7439955,21.878475,21.241295,0.45925876,0.24941309,0.19858404,0.11029293,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
149117812,15961736,32.387893700000006,-117.0745242,18.861582,-85.905106,-19.928438,0.0075267805,0.009844232,0.0,-4.3821306,-11.227425,0.15775284,0.09980699,0.091324784,0.04797906,-0.06365676,1.3183385,-1.3065565,-1.1219709,-1.7446791,21.878475,21.231106,0.44769645,0.24905308,0.19390501,0.10959619,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
149215797,15961736,32.387893700000006,-117.0745242,18.429043,-87.034,-19.925941,0.0075267805,0.009844232,0.0,-4.221545,-11.407843,0.17071573,0.10481755,0.091324784,0.04797906,-0.06365676,1.837175,-1.851945,0.51968575,-1.7456609,21.878475,21.22861,0.45971152,0.2491421,0.1991071,0.10992734,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
149317725,15961736,32.387893700000006,-117.0745242,18.02046,-88.188194,-19.924423,0.0075267805,0.009844232,0.0,-4.0390964,-11.521376,0.22440709,0.14729205,0.091324784,0.04797906,-0.06365676,2.3758605,-2.7429564,-0.6333094,-1.7455348,21.878475,21.22709,0.4477808,0.24836363,0.19427192,0.10921299,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
149424798,15961736,32.387893700000006,-117.0745242,17.591343,-89.4528,-19.916864,0.0075267805,0.009844232,0.0,-3.8851,-11.639666,0.3147149,0.2229763,0.091324784,0.04797906,-0.06365676,0.5761252,-1.3472643,0.3159892,-1.7479831,21.878475,21.219532,0.46114007,0.24926296,0.19973844,0.10970407,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
149527807,15961736,32.387893700000006,-117.0745242,17.176495,-90.755356,-19.904856,0.0075267805,0.009844232,0.0,-3.7478435,-11.777673,0.26746604,0.16654515,0.091324784,0.04797906,-0.06365676,2.830831,-1.2998694,-0.30986017,-1.7498664,21.878475,21.207523,0.4496981,0.24889538,0.194417,0.10893613,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
149631721,15961736,32.387893700000006,-117.0745242,16.773989,-92.08005,-19.882765,0.0075267805,0.009844232,0.0,-3.5925975,-11.959277,0.1960649,0.10180717,0.091324784,0.04797906,-0.06365676,0.5777786,-0.59770477,-0.94935125,-1.7543513,21.878475,21.185432,0.43870097,0.24653411,0.18936808,0.107685596,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
149736952,15961736,32.387893700000006,-117.0745242,16.403645,-93.37527,-19.85923,0.0075267805,0.009844232,0.0,-3.4772623,-12.066606,0.18915476,0.10842458,0.091324784,0.04797906,-0.06365676,0.28355604,-0.3909452,0.41603106,-1.7591467,21.878475,21.161898,0.45106658,0.24896684,0.19504628,0.10862843,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
149834751,15961736,32.387893700000006,-117.0745242,16.049913,-94.64266,-19.847023,0.0075267805,0.009844232,0.0,-3.3702302,-12.137354,0.26192144,0.1779579,0.091324784,0.04797906,-0.06365676,0.044084758,-1.6727034,0.5059905,-1.7618213,21.878475,21.14969,0.4638307,0.2493432,0.20078328,0.10891775,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
149936726,15961736,32.387893700000006,-117.0745242,15.683823,-96.004425,-19.8447,0.0075267805,0.009844232,0.0,-3.2868207,-12.27256,0.27753267,0.17825644,0.091324784,0.04797906,-0.06365676,0.9299798,0.7172467,0.3842506,-1.7632114,21.878475,21.147367,0.45229703,0.24895976,0.19544046,0.10811516,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
150044747,15961736,32.387893700000006,-117.0745242,15.318484,-97.40924,-19.834993,0.0075267805,0.009844232,0.0,-3.1670032,-12.391293,0.29308516,0.18395504,0.091324784,0.04797906,-0.06365676,2.0140028,-0.23805407,1.2333097,-1.7643456,21.878475,21.137661,0.44205073,0.2471689,0.1906633,0.10701805,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
150145929,15961736,32.387893700000006,-117.0745242,15.002227,-98.68374,-19.824202,0.0075267805,0.009844232,0.0,-3.10382,-12.506178,0.3034718,0.18800415,0.091324784,0.04797906,-0.06365676,1.4096657,-2.8857596,-0.6837606,-1.7659271,21.878475,21.12687,0.45440865,0.24753188,0.19579132,0.10728646,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
150248807,15961736,32.387893700000006,-117.0745242,14.665709,-100.081024,-19.805256,0.0075267805,0.009844232,0.0,-3.0362096,-12.639668,0.27654228,0.16099422,0.091324784,0.04797906,-0.06365676,0.70890653,-1.909642,-2.0486956,-1.7663063,21.878475,21.107924,0.4421005,0.24639615,0.19011776,0.1064508,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
150351819,15961736,32.387893700000006,-117.0745242,14.343499,-101.49051,-19.804472,0.0075267805,0.009844232,0.0,-2.914727,-12.7841215,0.24000253,0.11073093,0.091324784,0.04797906,-0.06365676,1.9620478,-0.27807742,-1.0476769,-1.7646022,21.878475,21.10714,0.45547882,0.24738923,0.19572443,0.1068892,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
150448832,15961736,32.387893700000006,-117.0745242,14.065838,-102.766426,-19.819435,0.0075267805,0.009844232,0.0,-2.832166,-12.953075,0.13497941,-0.015576737,0.091324784,0.04797906,-0.06365676,1.5995928,-0.9473249,-2.4689493,-1.7617949,21.878475,21.122103,0.44340724,0.24642807,0.19052531,0.10602353,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
150553723,15961736,32.387893700000006,-117.0745242,13.772541,-104.198555,-19.846811,0.0075267805,0.009844232,0.0,-2.7388935,-13.079243,0.044833492,-0.12268631,0.091324784,0.04797906,-0.06365676,0.9388946,-1.6719463,1.063485,-1.7600129,21.878475,21.149479,0.45583323,0.24676777,0.19574222,0.10641329,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
150648729,15961736,32.387893700000006,-117.0745242,13.530031,-105.43498,-19.865604,0.0075267805,0.009844232,0.0,-2.6453993,-13.14352,0.044189017,-0.12803002,0.091324784,0.04797906,-0.06365676,0.19602177,-0.24158922,-1.2218786,-1.7602321,21.878475,21.168272,0.44336563,0.24752887,0.19045189,0.10602297,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
150751820,15961736,32.387893700000006,-117.0745242,13.2748,-106.81953,-19.889532,0.0075267805,0.009844232,0.0,-2.5358374,-13.252851,0.014387071,-0.16489899,0.091324784,0.04797906,-0.06365676,1.2998886,-0.04514648,0.48801816,-1.7629858,21.878475,21.1922,0.45776343,0.24716762,0.19647133,0.10606822,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
150858791,15961736,32.387893700000006,-117.0745242,13.014936,-108.2734,-19.918795,0.0075267805,0.009844232,0.0,-2.4406822,-13.27391,0.081525445,-0.11007157,0.091324784,0.04797906,-0.06365676,1.3267846,-0.88308537,-0.70058036,-1.7640854,21.878475,21.221462,0.44530866,0.24598657,0.19076622,0.10530788,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
150961870,15961736,32.387893700000006,-117.0745242,12.772132,-109.69791,-19.935236,0.0075267805,0.009844232,0.0,-2.3063993,-13.323129,0.15424894,-0.04508571,0.091324784,0.04797906,-0.06365676,1.9112706,-2.9893177,-0.012572083,-1.7649003,21.878475,21.237904,0.45861322,0.24679323,0.1961768,0.10573431,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
151058943,15961736,32.387893700000006,-117.0745242,12.569268,-110.946915,-19.956076,0.0075267805,0.009844232,0.0,-2.248282,-13.377664,0.1443899,-0.066119954,0.091324784,0.04797906,-0.06365676,3.2821238,-2.6602104,-0.12734745,-1.7637043,21.878475,21.258743,0.44713604,0.24640803,0.19060254,0.105038136,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
151165805,15961736,32.387893700000006,-117.0745242,12.352067,-112.34525,-19.969307,0.0075267805,0.009844232,0.0,-2.118718,-13.451899,0.14793454,-0.0656333,0.091324784,0.04797906,-0.06365676,0.44119915,-1.1723478,-0.089375325,-1.7609855,21.878475,21.271975,0.4603529,0.24710962,0.19580953,0.10546114,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
151263798,15961736,32.387893700000006,-117.0745242,12.163797,-113.6363,-19.97227,0.0075267805,0.009844232,0.0,-1.9955411,-13.470919,0.25934023,0.048126053,0.091324784,0.04797906,-0.06365676,1.3011384,0.7164873,1.8920689,-1.7561505,21.878475,21.274937,0.447138,0.24561729,0.1896719,0.1045583,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
151370900,15961736,32.387893700000006,-117.0745242,11.975838,-115.039215,-19.957193,0.0075267805,0.009844232,0.0,-1.8546325,-13.426013,0.39748874,0.18966873,0.091324784,0.04797906,-0.06365676,1.7839797,0.8146674,2.3236907,-1.754948,21.878475,21.259861,0.46096185,0.2466946,0.19502777,0.10505826,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
151468745,15961736,32.387893700000006,-117.0745242,11.825202,-116.26642,-19.930372,0.0075267805,0.009844232,0.0,-1.7244582,-13.459799,0.44236353,0.24485858,0.091324784,0.04797906,-0.06365676,-0.48453513,-0.45135117,0.38856345,-1.75509,21.878475,21.23304,0.4490633,0.24598143,0.18902391,0.104364276,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
151575793,15961736,32.387893700000006,-117.0745242,11.654345,-117.77601,-19.887905,0.0075267805,0.009844232,0.0,-1.5870163,-13.538687,0.4092989,0.22891058,0.091324784,0.04797906,-0.06365676,1.9662367,-0.09524404,0.3841363,-1.7511698,21.878475,21.190573,0.46227756,0.24666253,0.19386217,0.1047671,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
151677732,15961736,32.387893700000006,-117.0745242,11.515021,-119.16975,-19.841421,0.0075267805,0.009844232,0.0,-1.4240549,-13.560947,0.45481113,0.29488057,0.091324784,0.04797906,-0.06365676,-0.93587726,0.08242406,0.6572799,-1.7396598,21.878475,21.144089,0.45065755,0.24611439,0.18863095,0.10414145,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
151780714,15961736,32.387893700000006,-117.0745242,11.397695,-120.48195,-19.795418,0.0075267805,0.009844232,0.0,-1.2984539,-13.583729,0.43744943,0.29535252,0.091324784,0.04797906,-0.06365676,1.9124973,1.8403121,-1.9147819,-1.7196186,21.878475,21.098085,0.46364707,0.24662095,0.19390327,0.10448711,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
151877744,15961736,32.387893700000006,-117.0745242,11.296728,-121.79979,-19.753384,0.0075267805,0.009844232,0.0,-1.1443346,-13.624691,0.4243267,0.29689544,0.091324784,0.04797906,-0.06365676,1.6132151,0.38042143,-0.09428784,-1.6973828,21.878475,21.056051,0.45153737,0.24586748,0.18846656,0.103867546,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
151975803,15961736,32.387893700000006,-117.0745242,11.212304,-123.08585,-19.707588,0.0075267805,0.009844232,0.0,-0.9974342,-13.644445,0.4456009,0.33391532,0.091324784,0.04797906,-0.06365676,1.3133796,-0.4609698,-1.1220849,-1.6716566,21.878475,21.010256,0.46360368,0.2458132,0.19323848,0.10411983,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
152077724,15961736,32.387893700000006,-117.0745242,11.141237,-124.438156,-19.655268,0.0075267805,0.009844232,0.0,-0.8098776,-13.6538,0.4346487,0.3407697,0.091324784,0.04797906,-0.06365676,0.45038757,-0.9258366,-1.3296485,-1.6454915,21.878475,20.957935,0.4521358,0.24545997,0.18815851,0.103564546,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
152180736,15961736,32.387893700000006,-117.0745242,11.08505,-125.82633,-19.620975,0.0075267805,0.009844232,0.0,-0.5992822,-13.6996565,0.3753762,0.2832809,0.091324784,0.04797906,-0.06365676,4.226546,-0.60556746,0.31586146,-1.6167017,21.878475,20.923643,0.46555233,0.24622826,0.19332635,0.10404699,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
152287793,15961736,32.387893700000006,-117.0745242,11.049662,-127.34252,-19.60013,0.0075267805,0.009844232,0.0,-0.3705854,-13.733799,0.3098689,0.20959097,0.091324784,0.04797906,-0.06365676,0.8044521,0.3157828,-0.2709966,-1.5859175,21.878475,20.902798,0.45398912,0.2458602,0.1884136,0.10350076,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
152389747,15961736,32.387893700000006,-117.0745242,11.039837,-128.80548,-19.584808,0.0075267805,0.009844232,0.0,-0.15129624,-13.729209,0.30304024,0.19691685,0.091324784,0.04797906,-0.06365676,3.9356263,-0.11761222,-0.4916483,-1.5611371,21.878475,20.887476,0.46744767,0.24661027,0.19413947,0.10400644,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
152492803,15961736,32.387893700000006,-117.0745242,11.048518,-130.23586,-19.570951,0.0075267805,0.009844232,0.0,0.046568856,-13.822976,0.24043204,0.12963422,0.091324784,0.04797906,-0.06365676,4.3976974,-0.48444435,-0.36432445,-1.5435722,21.878475,20.87362,0.45458338,0.24547024,0.18886328,0.10330625,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
152589815,15961736,32.387893700000006,-117.0745242,11.074043,-131.52902,-19.558893,0.0075267805,0.009844232,0.0,0.24058053,-13.942404,0.12778789,0.024633942,0.091324784,0.04797906,-0.06365676,3.8777807,-1.722135,-2.0994053,-1.5375941,21.878475,20.86156,0.4679272,0.24613436,0.19430996,0.10376301,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
152693031,15961736,32.387893700000006,-117.0745242,11.126092,-133.01888,-19.545359,0.0075267805,0.009844232,0.0,0.49918038,-14.013232,0.06542068,-0.023300253,0.091324784,0.04797906,-0.06365676,1.6873853,0.34194708,1.4645859,-1.5290442,21.878475,20.848026,0.45646313,0.24588725,0.18979567,0.10330845,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
152799742,15961736,32.387893700000006,-117.0745242,11.208127,-134.63399,-19.544456,0.0075267805,0.009844232,0.0,0.7709699,-14.029815,0.06525518,-0.021926366,0.091324784,0.04797906,-0.06365676,3.6618223,-1.8448104,0.4454177,-1.5237418,21.878475,20.847124,0.4694913,0.24632117,0.19520713,0.10375899,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
152900858,15961736,32.387893700000006,-117.0745242,11.318525,-136.09418,-19.542648,0.0075267805,0.009844232,0.0,1.0413256,-14.072784,0.09733668,0.011997133,0.091324784,0.04797906,-0.06365676,3.29292,1.2056711,2.1857266,-1.5198648,21.878475,20.845316,0.45648718,0.24514592,0.18972959,0.10309287,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
153004883,15961736,32.387893700000006,-117.0745242,11.464483,-137.58865,-19.535637,0.0075267805,0.009844232,0.0,1.3591629,-14.089625,0.057093676,-0.021515293,0.091324784,0.04797906,-0.06365676,-0.9482943,-0.86377007,-1.8506832,-1.5185076,21.878475,20.838305,0.47123682,0.24472976,0.19599538,0.10331969,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
153101742,15961736,32.387893700000006,-117.0745242,11.641419,-139.07912,-19.529179,0.0075267805,0.009844232,0.0,1.6418455,-14.059406,0.008627765,-0.05989549,0.091324784,0.04797906,-0.06365676,1.0084844,-0.14814948,-2.9246426,-1.5136217,21.878475,20.831846,0.45845893,0.24555099,0.19068524,0.103136815,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
153209719,15961736,32.387893700000006,-117.0745242,11.861208,-140.6936,-19.525381,0.0075267805,0.009844232,0.0,1.9172533,-14.040124,0.030268034,-0.029127125,0.091324784,0.04797906,-0.06365676,2.0824988,1.1666868,-0.66855663,-1.5027679,21.878475,20.828049,0.47196198,0.24622111,0.19658732,0.10363195,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
153308729,15961736,32.387893700000006,-117.0745242,12.0963745,-142.15251,-19.526598,0.0075267805,0.009844232,0.0,2.1782696,-14.05859,0.012290694,-0.044124104,0.091324784,0.04797906,-0.06365676,1.9362923,-0.8006594,0.8968829,-1.487763,21.878475,20.829266,0.45920154,0.24512798,0.19134882,0.10296087,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
153413882,15961736,32.387893700000006,-117.0745242,12.368465,-143.69931,-19.537214,0.0075267805,0.009844232,0.0,2.4319735,-14.005548,0.07567699,0.010042197,0.091324784,0.04797906,-0.06365676,2.3475285,1.4318309,2.1678562,-1.468026,21.878475,20.839882,0.47424185,0.24482797,0.197416,0.10320968,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
153511821,15961736,32.387893700000006,-117.0745242,12.656942,-145.14786,-19.551727,0.0075267805,0.009844232,0.0,2.640217,-13.996637,0.07940313,-0.002066994,0.091324784,0.04797906,-0.06365676,0.7774895,1.2506498,1.1707187,-1.4526163,21.878475,20.854395,0.46135652,0.24382082,0.19216883,0.10254249,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
153618714,15961736,32.387893700000006,-117.0745242,12.992921,-146.75945,-19.572664,0.0075267805,0.009844232,0.0,2.8830357,-14.008506,0.057532497,-0.044538926,0.091324784,0.04797906,-0.06365676,1.2999998,0.27139154,-2.044594,-1.4411708,21.878475,20.875332,0.47485155,0.24441944,0.19759806,0.10301405,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
153716817,15961736,32.387893700000006,-117.0745242,13.313138,-148.16643,-19.58374,0.0075267805,0.009844232,0.0,3.0488226,-14.000816,0.08898745,-0.018609185,0.091324784,0.04797906,-0.06365676,1.3176764,0.15195751,0.836629,-1.4347553,21.878475,20.886408,0.46249834,0.24397893,0.19234747,0.102525845,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
153823026,15961736,32.387893700000006,-117.0745242,13.649058,-149.61241,-19.583368,0.0075267805,0.009844232,0.0,3.1777477,-13.981595,0.10262699,-0.0042710537,0.091324784,0.04797906,-0.06365676,1.849545,1.1831586,-2.1568131,-1.4308667,21.878475,20.886036,0.47659612,0.2449021,0.1979333,0.10302102,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
153930727,15961736,32.387893700000006,-117.0745242,14.049595,-151.2342,-19.582035,0.0075267805,0.009844232,0.0,3.33242,-14.014822,0.1182191,0.012323477,0.091324784,0.04797906,-0.06365676,3.3780265,-2.6897163,-3.1819546,-1.4281732,21.878475,20.884703,0.4636492,0.24430233,0.1921933,0.10244664,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
154028749,15961736,32.387893700000006,-117.0745242,14.409139,-152.64445,-19.578062,0.0075267805,0.009844232,0.0,3.4920099,-14.020105,0.20215635,0.09555796,0.091324784,0.04797906,-0.06365676,1.0384699,-1.388718,1.8356476,-1.4254818,21.878475,20.88073,0.45118377,0.24378163,0.18705665,0.10190595,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
154134856,15961736,32.387893700000006,-117.0745242,14.812913,-154.1446,-19.567736,0.0075267805,0.009844232,0.0,3.6061816,-14.047754,0.23976213,0.13183975,0.091324784,0.04797906,-0.06365676,1.8763112,2.1361105,-0.04042536,-1.4249626,21.878475,20.870403,0.46465176,0.24470565,0.19206694,0.102384135,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
154238864,15961736,32.387893700000006,-117.0745242,15.2359,-155.68364,-19.5418,0.0075267805,0.009844232,0.0,3.753129,-14.110176,0.27067855,0.1727336,0.091324784,0.04797906,-0.06365676,1.3939021,-0.25632358,1.5409299,-1.4225161,21.878475,20.844467,0.4518814,0.2440923,0.1865367,0.10182374,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
